dataset,trial_id,block,setting,horizon_s,model,stage,channel,n_samples,MSE
A1,5,0,stimulus,2.0,N2_equal_penalty,encoding,2,205,43736.13168512649
A1,5,0,stimulus,2.0,N2_equal_penalty,maintenance,0,363,267.82167655643696
A1,5,0,stimulus,2.0,N2_equal_penalty,maintenance,1,363,6953.92044119544
A1,5,0,stimulus,2.0,N2_equal_penalty,maintenance,2,363,95089.4599193644
A1,5,0,stimulus,2.0,N2_equal_penalty,retrieval,0,284,719.3143723860687
A1,5,0,stimulus,2.0,N2_equal_penalty,retrieval,1,284,29186.97436997164
A1,5,0,stimulus,2.0,N2_equal_penalty,retrieval,2,284,43443.55891607351
A1,6,0,stimulus,2.0,N2_equal_penalty,encoding,0,205,63.01918092751112
A1,6,0,stimulus,2.0,N2_equal_penalty,encoding,1,205,40431.73800675629
A1,6,0,stimulus,2.0,N2_equal_penalty,encoding,2,205,79979.99726520036
A1,6,0,stimulus,2.0,N2_equal_penalty,maintenance,0,362,949.3347961454326
A1,6,0,stimulus,2.0,N2_equal_penalty,maintenance,1,362,56101.52414537199
A1,6,0,stimulus,2.0,N2_equal_penalty,maintenance,2,362,43661.88753194316
A1,6,0,stimulus,2.0,N2_equal_penalty,retrieval,0,278,2106.052511277739
A1,6,0,stimulus,2.0,N2_equal_penalty,retrieval,1,278,263254.20356741664
A1,6,0,stimulus,2.0,N2_equal_penalty,retrieval,2,278,188173.8496851916
A1,7,0,stimulus,2.0,N2_equal_penalty,encoding,0,205,66.46467676081534
A1,7,0,stimulus,2.0,N2_equal_penalty,encoding,1,205,4164.607510389076
A1,7,0,stimulus,2.0,N2_equal_penalty,encoding,2,205,6861.9915173469035
A1,7,0,stimulus,2.0,N2_equal_penalty,maintenance,0,363,98.02492598995036
A1,7,0,stimulus,2.0,N2_equal_penalty,maintenance,1,363,11339.761386826649
A1,7,0,stimulus,2.0,N2_equal_penalty,maintenance,2,363,44107.37749555628
A1,7,0,stimulus,2.0,N2_equal_penalty,retrieval,0,345,132.31876688674572
A1,7,0,stimulus,2.0,N2_equal_penalty,retrieval,1,345,8381.882092514988
A1,7,0,stimulus,2.0,N2_equal_penalty,retrieval,2,345,7234.161899192785
A1,8,0,stimulus,2.0,N2_equal_penalty,encoding,0,205,76.61276534419568
A1,8,0,stimulus,2.0,N2_equal_penalty,encoding,1,205,219.6535920978162
A1,8,0,stimulus,2.0,N2_equal_penalty,encoding,2,205,559.2481213274169
A1,8,0,stimulus,2.0,N2_equal_penalty,maintenance,0,362,174.60884825164533
A1,8,0,stimulus,2.0,N2_equal_penalty,maintenance,1,362,19029.738804993434
A1,8,0,stimulus,2.0,N2_equal_penalty,maintenance,2,362,49795.19264675743
A1,8,0,stimulus,2.0,N2_equal_penalty,retrieval,0,240,1111.0126967207839
A1,8,0,stimulus,2.0,N2_equal_penalty,retrieval,1,240,208718.05639043156
A1,8,0,stimulus,2.0,N2_equal_penalty,retrieval,2,240,566140.6227312158
A1,9,0,stimulus,2.0,N2_equal_penalty,encoding,0,205,59.37459963547893
A1,9,0,stimulus,2.0,N2_equal_penalty,encoding,1,205,2443.0282375643974
A1,9,0,stimulus,2.0,N2_equal_penalty,encoding,2,205,108.10132694568992
A1,9,0,stimulus,2.0,N2_equal_penalty,maintenance,0,362,480.39010969596274
A1,9,0,stimulus,2.0,N2_equal_penalty,maintenance,1,362,5821.182813866555
A1,9,0,stimulus,2.0,N2_equal_penalty,maintenance,2,362,261.7345378539337
A1,9,0,stimulus,2.0,N2_equal_penalty,retrieval,0,275,1193.6448562110231
A1,9,0,stimulus,2.0,N2_equal_penalty,retrieval,1,275,131865.9488649145
A1,9,0,stimulus,2.0,N2_equal_penalty,retrieval,2,275,7167.626094271131
A1,10,0,stimulus,2.0,N2_equal_penalty,encoding,0,205,117.73515867472115
A1,10,0,stimulus,2.0,N2_equal_penalty,encoding,1,205,552.0861057376326
A1,10,0,stimulus,2.0,N2_equal_penalty,encoding,2,205,351.5088790548598
A1,10,0,stimulus,2.0,N2_equal_penalty,maintenance,0,362,83.4506930175279
A1,10,0,stimulus,2.0,N2_equal_penalty,maintenance,1,362,4755.5649165501445
A1,10,0,stimulus,2.0,N2_equal_penalty,maintenance,2,362,5473.155922841609
A1,10,0,stimulus,2.0,N2_equal_penalty,retrieval,0,371,115.590452326623
A1,10,0,stimulus,2.0,N2_equal_penalty,retrieval,1,371,16704.273554016258
A1,10,0,stimulus,2.0,N2_equal_penalty,retrieval,2,371,46534.01499968883
A1,11,0,stimulus,2.0,N2_equal_penalty,encoding,0,205,151.04219848632673
A1,11,0,stimulus,2.0,N2_equal_penalty,encoding,1,205,102105.61696920794
A1,11,0,stimulus,2.0,N2_equal_penalty,encoding,2,205,61599.09392583732
A1,11,0,stimulus,2.0,N2_equal_penalty,maintenance,0,362,67.93575753912113
A1,11,0,stimulus,2.0,N2_equal_penalty,maintenance,1,362,114399.9414145353
A1,11,0,stimulus,2.0,N2_equal_penalty,maintenance,2,362,104296.33630711352
A1,11,0,stimulus,2.0,N2_equal_penalty,retrieval,0,276,218.11699411297673
A1,11,0,stimulus,2.0,N2_equal_penalty,retrieval,1,276,43997.89027872133
A1,11,0,stimulus,2.0,N2_equal_penalty,retrieval,2,276,28336.73105531885
A1,12,0,stimulus,2.0,N2_equal_penalty,encoding,0,205,125.80737928471251
A1,12,0,stimulus,2.0,N2_equal_penalty,encoding,1,205,211.79114851970309
A1,12,0,stimulus,2.0,N2_equal_penalty,encoding,2,205,6585.663095628325
A1,12,0,stimulus,2.0,N2_equal_penalty,maintenance,0,363,122.51358614889428
A1,12,0,stimulus,2.0,N2_equal_penalty,maintenance,1,363,243.18399226633505
A1,12,0,stimulus,2.0,N2_equal_penalty,maintenance,2,363,59308.20446513058
A1,12,0,stimulus,2.0,N2_equal_penalty,retrieval,0,249,538.7393704026002
A1,12,0,stimulus,2.0,N2_equal_penalty,retrieval,1,249,7083.176463221751
A1,12,0,stimulus,2.0,N2_equal_penalty,retrieval,2,249,102526.78032972728
A1,13,0,stimulus,2.0,N2_equal_penalty,encoding,0,205,101.83580656097948
A1,13,0,stimulus,2.0,N2_equal_penalty,encoding,1,205,582.3555643889099
A1,13,0,stimulus,2.0,N2_equal_penalty,encoding,2,205,310.75376521447436
A1,13,0,stimulus,2.0,N2_equal_penalty,maintenance,0,362,101.43875826997503
A1,13,0,stimulus,2.0,N2_equal_penalty,maintenance,1,362,6738.146635265913
A1,13,0,stimulus,2.0,N2_equal_penalty,maintenance,2,362,4833.192384554204
A1,13,0,stimulus,2.0,N2_equal_penalty,retrieval,0,267,110.54414083772136
A1,13,0,stimulus,2.0,N2_equal_penalty,retrieval,1,267,16425.55909412228
A1,13,0,stimulus,2.0,N2_equal_penalty,retrieval,2,267,11840.53730627818
A1,16,0,stimulus,2.0,N2_equal_penalty,encoding,0,205,87.57394638429034
A1,16,0,stimulus,2.0,N2_equal_penalty,encoding,1,205,29214.861132419945
A1,16,0,stimulus,2.0,N2_equal_penalty,encoding,2,205,8285.74138191878
A1,16,0,stimulus,2.0,N2_equal_penalty,maintenance,0,362,507.5236624403125
A1,16,0,stimulus,2.0,N2_equal_penalty,maintenance,1,362,138913.9561857223
A1,16,0,stimulus,2.0,N2_equal_penalty,maintenance,2,362,74777.79997296647
A1,16,0,stimulus,2.0,N2_equal_penalty,retrieval,0,233,177.93492286624868
A1,16,0,stimulus,2.0,N2_equal_penalty,retrieval,1,233,148181.492145585
A1,16,0,stimulus,2.0,N2_equal_penalty,retrieval,2,233,95926.35589290039
A1,17,0,stimulus,2.0,N2_equal_penalty,encoding,0,205,221.58369479455885
A1,17,0,stimulus,2.0,N2_equal_penalty,encoding,1,205,19938.519702632522
A1,17,0,stimulus,2.0,N2_equal_penalty,encoding,2,205,45760.81564370865
A1,17,0,stimulus,2.0,N2_equal_penalty,maintenance,0,363,773.2968917040251
A1,17,0,stimulus,2.0,N2_equal_penalty,maintenance,1,363,40609.649562633436
A1,17,0,stimulus,2.0,N2_equal_penalty,maintenance,2,363,101528.26982108584
A1,17,0,stimulus,2.0,N2_equal_penalty,retrieval,0,334,182.38071963933604
A1,17,0,stimulus,2.0,N2_equal_penalty,retrieval,1,334,10036.372244528182
A1,17,0,stimulus,2.0,N2_equal_penalty,retrieval,2,334,27328.533978627438
A1,24,1,stimulus,2.0,N2_equal_penalty,encoding,0,205,576.8698565679177
A1,24,1,stimulus,2.0,N2_equal_penalty,encoding,1,205,760.4550289249705
A1,24,1,stimulus,2.0,N2_equal_penalty,encoding,2,205,861.8082419318973
A1,24,1,stimulus,2.0,N2_equal_penalty,maintenance,0,362,200.71983505616936
A1,24,1,stimulus,2.0,N2_equal_penalty,maintenance,1,362,2308.6567586839337
A1,24,1,stimulus,2.0,N2_equal_penalty,maintenance,2,362,5104.337709966728
A1,24,1,stimulus,2.0,N2_equal_penalty,retrieval,0,257,1026.2071676564976
A1,24,1,stimulus,2.0,N2_equal_penalty,retrieval,1,257,890.7795876297953
A1,24,1,stimulus,2.0,N2_equal_penalty,retrieval,2,257,4088.0433550336534
A1,25,1,stimulus,2.0,N2_equal_penalty,encoding,0,205,88.76773404778034
A1,25,1,stimulus,2.0,N2_equal_penalty,encoding,1,205,2951.3965832642707
A1,25,1,stimulus,2.0,N2_equal_penalty,encoding,2,205,3804.2191171989425
A1,25,1,stimulus,2.0,N2_equal_penalty,maintenance,0,362,93.54784527053023
A1,25,1,stimulus,2.0,N2_equal_penalty,maintenance,1,362,44880.43031199425
A1,25,1,stimulus,2.0,N2_equal_penalty,maintenance,2,362,235548.09974858057
A1,25,1,stimulus,2.0,N2_equal_penalty,retrieval,0,304,78.45632440123023
A1,25,1,stimulus,2.0,N2_equal_penalty,retrieval,1,304,74980.5556430531
A1,25,1,stimulus,2.0,N2_equal_penalty,retrieval,2,304,524680.1647551535
A1,26,1,stimulus,2.0,N2_equal_penalty,encoding,0,205,867.9307051888227
A1,26,1,stimulus,2.0,N2_equal_penalty,encoding,1,205,7545.408061316501
A1,26,1,stimulus,2.0,N2_equal_penalty,encoding,2,205,4265.157262997352
A1,26,1,stimulus,2.0,N2_equal_penalty,maintenance,0,362,505.06520604422064
A1,26,1,stimulus,2.0,N2_equal_penalty,maintenance,1,362,47857.42311532172
A1,26,1,stimulus,2.0,N2_equal_penalty,maintenance,2,362,22937.818266244063
A1,26,1,stimulus,2.0,N2_equal_penalty,retrieval,0,219,33.93509727232949
A1,26,1,stimulus,2.0,N2_equal_penalty,retrieval,1,219,27185.98291126072
A1,26,1,stimulus,2.0,N2_equal_penalty,retrieval,2,219,100868.01839395163
A1,28,1,stimulus,2.0,N2_equal_penalty,encoding,0,205,4082.592773107956
A1,28,1,stimulus,2.0,N2_equal_penalty,encoding,1,205,15567.228663144426
A1,28,1,stimulus,2.0,N2_equal_penalty,encoding,2,205,21337.962051661692
A1,28,1,stimulus,2.0,N2_equal_penalty,maintenance,0,362,1421.3672968942547
A1,28,1,stimulus,2.0,N2_equal_penalty,maintenance,1,362,51502.10668996948
A1,28,1,stimulus,2.0,N2_equal_penalty,maintenance,2,362,57521.23691252604
A1,28,1,stimulus,2.0,N2_equal_penalty,retrieval,0,214,2616.82036630855
A1,28,1,stimulus,2.0,N2_equal_penalty,retrieval,1,214,14896.02015476595
A1,28,1,stimulus,2.0,N2_equal_penalty,retrieval,2,214,15996.783465847931
A1,29,1,stimulus,2.0,N2_equal_penalty,encoding,0,205,744.464927702777
A1,29,1,stimulus,2.0,N2_equal_penalty,encoding,1,205,3080.2384831137365
A1,29,1,stimulus,2.0,N2_equal_penalty,encoding,2,205,6654.757813677838
A1,29,1,stimulus,2.0,N2_equal_penalty,maintenance,0,363,1504.9504964964547
A1,29,1,stimulus,2.0,N2_equal_penalty,maintenance,1,363,11026.185098045482
A1,29,1,stimulus,2.0,N2_equal_penalty,maintenance,2,363,23834.198101995175
A1,29,1,stimulus,2.0,N2_equal_penalty,retrieval,0,319,2362.3585848087823
A1,29,1,stimulus,2.0,N2_equal_penalty,retrieval,1,319,77774.26795969676
A1,29,1,stimulus,2.0,N2_equal_penalty,retrieval,2,319,143137.83674295855
A1,30,1,stimulus,2.0,N2_equal_penalty,encoding,0,205,105.64292613232342
A1,30,1,stimulus,2.0,N2_equal_penalty,encoding,1,205,350.27197495167513
A1,30,1,stimulus,2.0,N2_equal_penalty,encoding,2,205,241.81265794738343
A1,30,1,stimulus,2.0,N2_equal_penalty,maintenance,0,362,151.78722736387056
A1,30,1,stimulus,2.0,N2_equal_penalty,maintenance,1,362,926.729628898117
A1,30,1,stimulus,2.0,N2_equal_penalty,maintenance,2,362,3098.878765684627
A1,30,1,stimulus,2.0,N2_equal_penalty,retrieval,0,240,118.14757536951763
A1,30,1,stimulus,2.0,N2_equal_penalty,retrieval,1,240,865.4244072115702
A1,30,1,stimulus,2.0,N2_equal_penalty,retrieval,2,240,7470.100217858615
A1,31,1,stimulus,2.0,N2_equal_penalty,encoding,0,205,63.11983294858007
A1,31,1,stimulus,2.0,N2_equal_penalty,encoding,1,205,21156.215824207877
A1,31,1,stimulus,2.0,N2_equal_penalty,encoding,2,205,54064.06002892086
A1,31,1,stimulus,2.0,N2_equal_penalty,maintenance,0,363,481.04102868744036
A1,31,1,stimulus,2.0,N2_equal_penalty,maintenance,1,363,81001.18772205395
A1,31,1,stimulus,2.0,N2_equal_penalty,maintenance,2,363,310243.7470414737
A1,31,1,stimulus,2.0,N2_equal_penalty,retrieval,0,226,118.04981460646886
A1,31,1,stimulus,2.0,N2_equal_penalty,retrieval,1,226,82542.17766520398
A1,31,1,stimulus,2.0,N2_equal_penalty,retrieval,2,226,350369.0812455045
A1,32,1,stimulus,2.0,N2_equal_penalty,encoding,0,205,145.8052697285235
A1,32,1,stimulus,2.0,N2_equal_penalty,encoding,1,205,148.13228660575135
A1,32,1,stimulus,2.0,N2_equal_penalty,encoding,2,205,1804.792519311849
A1,32,1,stimulus,2.0,N2_equal_penalty,maintenance,0,362,119.80993445657101
A1,32,1,stimulus,2.0,N2_equal_penalty,maintenance,1,362,2425.553919165788
A1,32,1,stimulus,2.0,N2_equal_penalty,maintenance,2,362,14569.603344905918
A1,32,1,stimulus,2.0,N2_equal_penalty,retrieval,0,313,193.78047527578593
A1,32,1,stimulus,2.0,N2_equal_penalty,retrieval,1,313,8899.310250516544
A1,32,1,stimulus,2.0,N2_equal_penalty,retrieval,2,313,23594.551066713222
A1,33,1,stimulus,2.0,N2_equal_penalty,encoding,0,205,97.74330634041941
A1,33,1,stimulus,2.0,N2_equal_penalty,encoding,1,205,1117.4308887166687
A1,33,1,stimulus,2.0,N2_equal_penalty,encoding,2,205,146.42907399085124
A1,33,1,stimulus,2.0,N2_equal_penalty,maintenance,0,363,136.00231328515204
A1,33,1,stimulus,2.0,N2_equal_penalty,maintenance,1,363,4302.281561563511
A1,33,1,stimulus,2.0,N2_equal_penalty,maintenance,2,363,298.72720264308634
A1,33,1,stimulus,2.0,N2_equal_penalty,retrieval,0,276,211.63338473484322
A1,33,1,stimulus,2.0,N2_equal_penalty,retrieval,1,276,6721.831521192541
A1,33,1,stimulus,2.0,N2_equal_penalty,retrieval,2,276,341.7146889675668
A1,34,1,stimulus,2.0,N2_equal_penalty,encoding,0,205,620.0248701165171
A1,34,1,stimulus,2.0,N2_equal_penalty,encoding,1,205,452.46970483063984
A1,34,1,stimulus,2.0,N2_equal_penalty,encoding,2,205,850.7927605063521
A1,34,1,stimulus,2.0,N2_equal_penalty,maintenance,0,362,296.24792030264547
A1,34,1,stimulus,2.0,N2_equal_penalty,maintenance,1,362,4692.34407388573
A1,34,1,stimulus,2.0,N2_equal_penalty,maintenance,2,362,7407.78575479164
A1,34,1,stimulus,2.0,N2_equal_penalty,retrieval,0,377,260.0563752451649
A1,34,1,stimulus,2.0,N2_equal_penalty,retrieval,1,377,1469.320707402713
A1,34,1,stimulus,2.0,N2_equal_penalty,retrieval,2,377,4950.0183278361055
A1,35,1,stimulus,2.0,N2_equal_penalty,encoding,0,205,176.264646620786
A1,35,1,stimulus,2.0,N2_equal_penalty,encoding,1,205,330.35433001162716
A1,35,1,stimulus,2.0,N2_equal_penalty,encoding,2,205,366.42392882668105
A1,35,1,stimulus,2.0,N2_equal_penalty,maintenance,0,362,310.7317647733675
A1,35,1,stimulus,2.0,N2_equal_penalty,maintenance,1,362,390.76313564373356
A1,35,1,stimulus,2.0,N2_equal_penalty,maintenance,2,362,165.67451980818356
A1,35,1,stimulus,2.0,N2_equal_penalty,retrieval,0,243,239.23760047631148
A1,35,1,stimulus,2.0,N2_equal_penalty,retrieval,1,243,1603.348748837116
A1,35,1,stimulus,2.0,N2_equal_penalty,retrieval,2,243,2718.4227125649713
A1,37,1,stimulus,2.0,N2_equal_penalty,encoding,0,205,966.3317275618228
A1,37,1,stimulus,2.0,N2_equal_penalty,encoding,1,205,461.6209590326006
A1,37,1,stimulus,2.0,N2_equal_penalty,encoding,2,205,1008.2985259501445
A1,37,1,stimulus,2.0,N2_equal_penalty,maintenance,0,363,1590.3337683399113
A1,37,1,stimulus,2.0,N2_equal_penalty,maintenance,1,363,1034.6678236702899
A1,37,1,stimulus,2.0,N2_equal_penalty,maintenance,2,363,7003.8147528050085
A1,37,1,stimulus,2.0,N2_equal_penalty,retrieval,0,266,1350.5373778609037
A1,37,1,stimulus,2.0,N2_equal_penalty,retrieval,1,266,6141.806407472129
A1,37,1,stimulus,2.0,N2_equal_penalty,retrieval,2,266,11402.787583408317
A1,44,2,stimulus,2.0,N2_equal_penalty,encoding,0,205,187.52997267134805
A1,44,2,stimulus,2.0,N2_equal_penalty,encoding,1,205,608.7667487427035
A1,44,2,stimulus,2.0,N2_equal_penalty,encoding,2,205,912.7979064168184
A1,44,2,stimulus,2.0,N2_equal_penalty,maintenance,0,362,755.6055305718468
A1,44,2,stimulus,2.0,N2_equal_penalty,maintenance,1,362,1156.790111192792
A1,44,2,stimulus,2.0,N2_equal_penalty,maintenance,2,362,1588.786020023291
A1,44,2,stimulus,2.0,N2_equal_penalty,retrieval,0,242,65.75540320222159
A1,44,2,stimulus,2.0,N2_equal_penalty,retrieval,1,242,247.9155487156933
A1,44,2,stimulus,2.0,N2_equal_penalty,retrieval,2,242,340.15224106537374
A1,45,2,stimulus,2.0,N2_equal_penalty,encoding,0,205,189.6609089223529
A1,45,2,stimulus,2.0,N2_equal_penalty,encoding,1,205,8037.610888185563
A1,45,2,stimulus,2.0,N2_equal_penalty,encoding,2,205,6576.628619884048
A1,45,2,stimulus,2.0,N2_equal_penalty,maintenance,0,363,787.0918490268231
A1,45,2,stimulus,2.0,N2_equal_penalty,maintenance,1,363,7525.037488684053
A1,45,2,stimulus,2.0,N2_equal_penalty,maintenance,2,363,23697.62815704297
A1,45,2,stimulus,2.0,N2_equal_penalty,retrieval,0,223,150.41730829083357
A1,45,2,stimulus,2.0,N2_equal_penalty,retrieval,1,223,53559.06041137204
A1,45,2,stimulus,2.0,N2_equal_penalty,retrieval,2,223,1544.352259108129
A1,47,2,stimulus,2.0,N2_equal_penalty,encoding,0,205,101.71521551778388
A1,47,2,stimulus,2.0,N2_equal_penalty,encoding,1,205,1667.47856996596
A1,47,2,stimulus,2.0,N2_equal_penalty,encoding,2,205,1605.075598293991
A1,47,2,stimulus,2.0,N2_equal_penalty,maintenance,0,362,104.88867665899284
A1,47,2,stimulus,2.0,N2_equal_penalty,maintenance,1,362,1570.2584100912568
A1,47,2,stimulus,2.0,N2_equal_penalty,maintenance,2,362,1899.0529097786143
A1,47,2,stimulus,2.0,N2_equal_penalty,retrieval,0,313,156.08063569414463
A1,47,2,stimulus,2.0,N2_equal_penalty,retrieval,1,313,11936.676759436285
A1,47,2,stimulus,2.0,N2_equal_penalty,retrieval,2,313,26058.242695688637
A1,48,2,stimulus,2.0,N2_equal_penalty,encoding,0,205,358.21498618161985
A1,48,2,stimulus,2.0,N2_equal_penalty,encoding,1,205,493.2229708855234
A1,48,2,stimulus,2.0,N2_equal_penalty,encoding,2,205,268.98713552656517
A1,48,2,stimulus,2.0,N2_equal_penalty,maintenance,0,362,461.3188667556471
A1,48,2,stimulus,2.0,N2_equal_penalty,maintenance,1,362,2436.081728731921
A1,48,2,stimulus,2.0,N2_equal_penalty,maintenance,2,362,2728.4878405729473
A1,48,2,stimulus,2.0,N2_equal_penalty,retrieval,0,298,94.27027711072225
A1,48,2,stimulus,2.0,N2_equal_penalty,retrieval,1,298,3873.7657787268577
A1,48,2,stimulus,2.0,N2_equal_penalty,retrieval,2,298,5053.058082662801
A1,49,2,stimulus,2.0,N2_equal_penalty,encoding,0,205,76.78894286956323
A1,49,2,stimulus,2.0,N2_equal_penalty,encoding,1,205,11499.710341180444
A1,49,2,stimulus,2.0,N2_equal_penalty,encoding,2,205,11714.970752428515
A1,49,2,stimulus,2.0,N2_equal_penalty,maintenance,0,363,169.17212062717317
A1,49,2,stimulus,2.0,N2_equal_penalty,maintenance,1,363,5525.091459585341
A1,49,2,stimulus,2.0,N2_equal_penalty,maintenance,2,363,3495.3779470235245
A1,49,2,stimulus,2.0,N2_equal_penalty,retrieval,0,255,230.75468655878612
A1,49,2,stimulus,2.0,N2_equal_penalty,retrieval,1,255,7555.784935330299
A1,49,2,stimulus,2.0,N2_equal_penalty,retrieval,2,255,35688.74449723526
A1,50,2,stimulus,2.0,N2_equal_penalty,encoding,0,205,139.87264653174546
A1,50,2,stimulus,2.0,N2_equal_penalty,encoding,1,205,7934.751825773303
A1,50,2,stimulus,2.0,N2_equal_penalty,encoding,2,205,12316.138076977286
A1,50,2,stimulus,2.0,N2_equal_penalty,maintenance,0,362,308.44172407728234
A1,50,2,stimulus,2.0,N2_equal_penalty,maintenance,1,362,12430.516346567716
A1,50,2,stimulus,2.0,N2_equal_penalty,maintenance,2,362,86965.3433535412
A1,50,2,stimulus,2.0,N2_equal_penalty,retrieval,0,235,148.23181955768084
A1,50,2,stimulus,2.0,N2_equal_penalty,retrieval,1,235,1799.5371363128893
A1,50,2,stimulus,2.0,N2_equal_penalty,retrieval,2,235,14694.00876053744
A1,51,2,stimulus,2.0,N2_equal_penalty,encoding,0,205,245.04397687498536
A1,51,2,stimulus,2.0,N2_equal_penalty,encoding,1,205,44980.45863151763
A1,51,2,stimulus,2.0,N2_equal_penalty,encoding,2,205,49793.23898842303
A1,51,2,stimulus,2.0,N2_equal_penalty,maintenance,0,362,2992.712490366562
A1,51,2,stimulus,2.0,N2_equal_penalty,maintenance,1,362,425497.21213161445
A1,51,2,stimulus,2.0,N2_equal_penalty,maintenance,2,362,608608.4595347588
A1,51,2,stimulus,2.0,N2_equal_penalty,retrieval,0,273,933.1372950940101
A1,51,2,stimulus,2.0,N2_equal_penalty,retrieval,1,273,182013.61664799982
A1,51,2,stimulus,2.0,N2_equal_penalty,retrieval,2,273,191074.04498545153
A1,52,2,stimulus,2.0,N2_equal_penalty,encoding,0,205,1648.1779509229598
A1,52,2,stimulus,2.0,N2_equal_penalty,encoding,1,205,43364.10913010512
A1,52,2,stimulus,2.0,N2_equal_penalty,encoding,2,205,39441.181593573354
A1,52,2,stimulus,2.0,N2_equal_penalty,maintenance,0,363,17252.326587201693
A1,52,2,stimulus,2.0,N2_equal_penalty,maintenance,1,363,1038303.4745914952
A1,52,2,stimulus,2.0,N2_equal_penalty,maintenance,2,363,687053.8356950958
A1,52,2,stimulus,2.0,N2_equal_penalty,retrieval,0,289,56141.72303787661
A1,52,2,stimulus,2.0,N2_equal_penalty,retrieval,1,289,1379854.9668833683
A1,52,2,stimulus,2.0,N2_equal_penalty,retrieval,2,289,895724.4387046925
A1,53,2,stimulus,2.0,N2_equal_penalty,encoding,0,205,2028.1078254473216
A1,53,2,stimulus,2.0,N2_equal_penalty,encoding,1,205,78593.50646850027
A1,53,2,stimulus,2.0,N2_equal_penalty,encoding,2,205,69141.23236775087
A1,53,2,stimulus,2.0,N2_equal_penalty,maintenance,0,362,8834.845772579247
A1,53,2,stimulus,2.0,N2_equal_penalty,maintenance,1,362,543069.2755366389
A1,53,2,stimulus,2.0,N2_equal_penalty,maintenance,2,362,272710.34374656796
A1,53,2,stimulus,2.0,N2_equal_penalty,retrieval,0,239,24032.56352747523
A1,53,2,stimulus,2.0,N2_equal_penalty,retrieval,1,239,526554.7224276107
A1,53,2,stimulus,2.0,N2_equal_penalty,retrieval,2,239,202723.05672277734
A1,54,2,stimulus,2.0,N2_equal_penalty,encoding,0,205,1332.6688323800122
A1,54,2,stimulus,2.0,N2_equal_penalty,encoding,1,205,15016.838193528894
A1,54,2,stimulus,2.0,N2_equal_penalty,encoding,2,205,100349.01776553244
A1,54,2,stimulus,2.0,N2_equal_penalty,maintenance,0,363,1390.786613286863
A1,54,2,stimulus,2.0,N2_equal_penalty,maintenance,1,363,60961.672049248526
A1,54,2,stimulus,2.0,N2_equal_penalty,maintenance,2,363,418175.40260545077
A1,54,2,stimulus,2.0,N2_equal_penalty,retrieval,0,273,4493.4678781660095
A1,54,2,stimulus,2.0,N2_equal_penalty,retrieval,1,273,125170.40451663919
A1,54,2,stimulus,2.0,N2_equal_penalty,retrieval,2,273,462902.8133874584
A1,55,2,stimulus,2.0,N2_equal_penalty,encoding,0,205,172.23456039533974
A1,55,2,stimulus,2.0,N2_equal_penalty,encoding,1,205,1928.3648405175816
A1,55,2,stimulus,2.0,N2_equal_penalty,encoding,2,205,1768.6766904040833
A1,55,2,stimulus,2.0,N2_equal_penalty,maintenance,0,362,533.175837899392
A1,55,2,stimulus,2.0,N2_equal_penalty,maintenance,1,362,4064.4333388105924
A1,55,2,stimulus,2.0,N2_equal_penalty,maintenance,2,362,2225.37015038093
A1,55,2,stimulus,2.0,N2_equal_penalty,retrieval,0,250,84.64256958416567
A1,55,2,stimulus,2.0,N2_equal_penalty,retrieval,1,250,2681.1418637988213
A1,55,2,stimulus,2.0,N2_equal_penalty,retrieval,2,250,4677.065931529907
A1,56,2,stimulus,2.0,N2_equal_penalty,encoding,0,205,208.25625770985238
A1,56,2,stimulus,2.0,N2_equal_penalty,encoding,1,205,10598.395946934163
A1,56,2,stimulus,2.0,N2_equal_penalty,encoding,2,205,4054.2431783047846
A1,56,2,stimulus,2.0,N2_equal_penalty,maintenance,0,363,508.1551568099808
A1,56,2,stimulus,2.0,N2_equal_penalty,maintenance,1,363,10472.51716866257
A1,56,2,stimulus,2.0,N2_equal_penalty,maintenance,2,363,4837.703206939561
A1,56,2,stimulus,2.0,N2_equal_penalty,retrieval,0,282,595.1271063561064
A1,56,2,stimulus,2.0,N2_equal_penalty,retrieval,1,282,7558.80060016529
A1,56,2,stimulus,2.0,N2_equal_penalty,retrieval,2,282,5833.231644570809
A1,57,2,stimulus,2.0,N2_equal_penalty,encoding,0,205,1826.8076570907676
A1,57,2,stimulus,2.0,N2_equal_penalty,encoding,1,205,765.9825959767851
A1,57,2,stimulus,2.0,N2_equal_penalty,encoding,2,205,1639.646797120977
A1,57,2,stimulus,2.0,N2_equal_penalty,maintenance,0,362,217.70797906790247
A1,57,2,stimulus,2.0,N2_equal_penalty,maintenance,1,362,11260.26358316475
A1,57,2,stimulus,2.0,N2_equal_penalty,maintenance,2,362,9560.364445112862
A1,57,2,stimulus,2.0,N2_equal_penalty,retrieval,0,285,275.3380259972521
A1,57,2,stimulus,2.0,N2_equal_penalty,retrieval,1,285,2824.5091825368454
A1,57,2,stimulus,2.0,N2_equal_penalty,retrieval,2,285,3912.31829760502
A1,64,3,stimulus,2.0,N2_equal_penalty,encoding,0,205,1415.645074049514
A1,64,3,stimulus,2.0,N2_equal_penalty,encoding,1,205,2030.0861986375505
A1,64,3,stimulus,2.0,N2_equal_penalty,encoding,2,205,32732.50518743184
A1,64,3,stimulus,2.0,N2_equal_penalty,maintenance,0,362,370.4986239400768
