cue,channel,n_trials,fit_family,knot_spacing_ms,fit_RMSE_50_750,fit_RMSE_250_500,positive_mean,positive_area_unit_ms,local_positive_peak,local_peak_latency_ms,peak_status
-1,Fz,46,fixed_knot_cubic_spline,50.0,0.6394920603781866,0.5896477614478617,1.1724805783895307,297.70014685671674,4.953812408524816,343.75,窗内局部正峰，非生理确认
-1,F3,46,fixed_knot_cubic_spline,50.0,0.7546056812195306,0.4808168953657213,8.833384257461804,2208.0435248765725,11.703576495076135,363.28125,窗内局部正峰，非生理确认
-1,F4,46,fixed_knot_cubic_spline,50.0,0.6752113147075467,0.5407973584448315,40.43400887408621,10112.533324319407,,,无合格窗内局部正峰
1,Fz,48,fixed_knot_cubic_spline,50.0,0.7531362109348815,0.7107030988948773,18.051261359255065,4521.192353082364,22.12648804696566,343.75,窗内局部正峰，非生理确认
1,F3,48,fixed_knot_cubic_spline,50.0,0.7062204366621274,0.6820772655211801,0.0,0.0,,,无合格窗内局部正峰
1,F4,48,fixed_knot_cubic_spline,50.0,0.7224216141638307,0.7450603713768783,0.14055143122011388,35.68688683323204,1.076027169890019,332.03125,窗内局部正峰，非生理确认
