stage,cue,channel,MAE_before,MAE_after,RMSE_before,RMSE_after,corr_before,corr_after,shape_distance_before,shape_distance_after,baseline_RMS_before,baseline_RMS_after,trial_PTP_median_before,trial_PTP_median_after,SNR_proxy_dB_before,SNR_proxy_dB_after,edge_band_ratio_before,edge_band_ratio_after,amp_error_before,amp_error_after,latency_error_before_ms,latency_error_after_ms,P300_positive_mean_before,P300_positive_mean_after,P300_positive_mean_ref,P300_positive_mean_error_before,P300_positive_mean_error_after,P300_AUC_before_unit_ms,P300_AUC_after_unit_ms,P300_AUC_ref_unit_ms,P300_AUC_error_before_unit_ms,P300_AUC_error_after_unit_ms,P300_amp_before,P300_amp_after,P300_lat_before_ms,P300_lat_after_ms,n_trials,positive_peak_valid,reference_positive_peak_valid,latency_error_valid
V4,1,F4,7.428362242474929,3.482792925945544,7.798663417080837,4.092555078891042,0.885441732414304,0.8990221388606469,0.38416144270994523,0.3642921068663768,20.52475815818411,15.415552292535983,155.07438348548231,143.56136344645972,-26.532640602896215,-23.249785767000898,0.47989255561460525,0.4045911443581628,8.077099007509561,2.5088882569731323,7.8125,3.90625,0.07328523320838871,1.5620215037780776,3.0976965065659043,3.0244112733575155,1.5356750027878268,18.607578744317443,396.60702244365257,779.3148023549262,760.7072236106087,382.70777991127363,1.0737475405933548,6.641958291129783,324.21875,328.125,48,True,True,True
V6,-1,Fz,9.676717541715277,9.36135875441934,9.908346990519878,9.603843804497739,0.8779968740381463,0.8758407731582154,0.4141959960085163,0.421265864693828,18.68157036567333,18.600034531874236,157.13831814510368,157.13831814510368,-30.224465708112763,-30.51525111514968,0.3340411949391091,0.3331280727461451,13.008627345201457,12.539341000191882,3.90625,7.8125,1.003573738157463,1.135608483687137,8.025436584197248,7.0218628460397845,6.889828100510111,254.81364445404333,288.3380915611872,2014.2503255251554,1759.4366810711122,1725.9122339639682,4.700880828037939,5.170167173047514,355.46875,351.5625,46,True,True,True
V6,-1,F3,6.156330785269456,5.616620946956357,7.071995346815276,6.5418911382750204,0.7512311306582815,0.770535574260773,0.6155728735338685,0.5941234505697209,22.028942097447093,21.170401342625222,172.46586410151602,171.2657589282523,-25.47726474623492,-25.568018652625963,0.5652404009447999,0.5433097230227752,6.0318300823176845,4.956434005645756,140.625,140.625,9.173229718362187,8.635167327698024,4.066356935371628,5.106872782990559,4.568810392326396,2292.9297444964636,2158.7047274193515,1018.3053054209333,1274.6244390755303,1140.3994219984181,18.036948074723014,16.961551998051085,500.0,500.0,46,True,True,True
V6,-1,F4,33.53543782924629,32.35332404293667,34.298063118587805,33.071977937895134,-0.4176712469501769,-0.4017998605851697,1.4595250704564127,1.4480143948094024,19.717563938158406,18.898593909858242,155.59356885859216,153.6807972418412,-12.039086070007093,-11.674464082759172,0.45690742543739776,0.4310128027272721,38.803760061092476,36.89689390011662,183.59375,183.59375,41.88392537395796,40.70181158764833,8.348487544711666,33.53543782924629,32.35332404293666,10475.06294007194,10179.678184423046,2086.112234479786,8388.950705592155,8093.56594994326,52.93197712156464,51.02511096058878,500.0,500.0,46,True,True,True
V6,1,Fz,15.948826556300093,15.49371409358852,16.205286102580864,15.753127605137347,0.7473812501640587,0.7571683405996359,0.5765567561431143,0.5628542007600283,21.812171748969558,21.63271777083565,165.3663532959017,165.26033436802373,-19.726363333007082,-19.907469490465047,0.3619279584431658,0.36552647057321436,10.324325035489961,9.85330053149052,7.8125,7.8125,18.459606519839472,18.004494057127904,3.061711950877125,15.397894568962347,14.942782106250778,4620.170119277694,4506.204091080126,770.0134055187203,3850.156713758973,3736.1906855614056,23.002938018630996,22.531913514631555,328.125,328.125,48,True,True,True
V6,1,F3,17.092363703313495,15.376474588932593,17.260030878859347,15.553021387834498,0.7272120292680084,0.7350232678048446,0.6187852749275067,0.6114980654085806,19.78454782305008,18.984797350525387,146.17983564265586,146.17983564265586,-21.996144617458878,-22.656768456394992,0.515243323380248,0.5046182671154127,,,,,0.0,0.0,5.913740429916491,5.913740429916491,5.913740429916491,0.0,0.0,1488.3964806035578,1488.3964806035578,1488.3964806035578,,,,,48,False,True,False
V6,1,F4,7.428362242474929,6.813010328059052,7.798663417080837,7.207512706759204,0.885441732414304,0.8892007967946469,0.38416144270994523,0.3760733109169736,20.52475815818411,19.614711127829533,155.07438348548231,154.99322265116308,-26.532640602896215,-26.26219859942408,0.47989255561460525,0.4749017643351147,8.077099007509561,7.258344177191987,7.8125,3.90625,0.07328523320838871,0.17989411992564366,3.0976965065659043,3.0244112733575155,2.9178023866402607,18.607578744317443,45.67624138737045,779.3148023549262,760.7072236106087,733.6385609675558,1.0737475405933548,1.8925023709109279,324.21875,328.125,48,True,True,True
V7,-1,Fz,9.676717541715277,9.174850238808663,9.908346990519878,9.422701781579644,0.8779968740381463,0.8755162922622832,0.4141959960085163,0.4227968707948267,18.68157036567333,18.548348728189033,157.13831814510368,156.94233475920856,-30.224465708112763,-30.6381374673649,0.3340411949391091,0.3337476700820971,13.008627345201457,12.317440560773719,3.90625,7.8125,1.003573738157463,1.2082217719310524,8.025436584197248,7.0218628460397845,6.8172148122661955,254.81364445404333,306.77505927936875,2014.2503255251554,1759.4366810711122,1707.4752662457868,4.700880828037939,5.392067612465676,355.46875,351.5625,46,True,True,True
V7,-1,F3,6.156330785269456,5.7594378664261185,7.071995346815276,6.708794836393714,0.7512311306582815,0.7567057238953616,0.6155728735338685,0.611203892350707,22.028942097447093,20.975323130669288,172.46586410151602,172.37383748366983,-25.47726474623492,-25.287618910232943,0.5652404009447999,0.5413640161795662,6.0318300823176845,5.4521176575731065,140.625,140.625,9.173229718362187,8.7771785759971,4.066356935371628,5.106872782990559,4.710821640625472,2292.9297444964636,2193.750346299538,1018.3053054209333,1274.6244390755303,1175.4450408786045,18.036948074723014,17.457235649978436,500.0,500.0,46,True,True,True
V7,-1,F4,33.53543782924629,31.98501305240775,34.298063118587805,32.71416155148467,-0.4176712469501769,-0.4054991029637938,1.4595250704564127,1.4490525564348566,19.717563938158406,18.7960480483469,155.59356885859216,155.60831280058275,-12.039086070007093,-11.646837789151455,0.45690742543739776,0.4246279373866704,38.803760061092476,36.624449744569816,183.59375,183.59375,41.88392537395796,40.33350059711942,8.348487544711666,33.53543782924629,31.98501305240775,10475.06294007194,10087.277883805342,2086.112234479786,8388.950705592155,8001.165649325556,52.93197712156464,50.75266680504198,500.0,500.0,46,True,True,True
