dataset,trial_id,block,cue,cue_sample,cue_end_sample,cue_duration_s,target_sample,target_status,platform_end_sample,platform_sign,click_sample,click_side,response_sample,response_status,target_s,response_s,rt_s,correctness,correctness_reason,timeout,timeout_reason,cue_platform_disagree,valid_events,n_platforms,n_clicks,end_s,gap_s,filter_mode,pretarget_only,filter_start_sample,filter_stop_sample,retained,reason,epoch_start_sample,epoch_end_exclusive,saturation_fraction,PTP,max_jump
B1,40,1,1,88926,88979,0.20703125,89494,platform_onset_hypothesis,89809,1.0,,,89809,platform_end_proxy,2.21875,3.44921875,1.23046875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21875,0.1,causal,True,47236,90008,False,block_boundary_24s_buffer,88862,89494,,,
B1,41,2,-1,91091,91143,0.203125,91658,platform_onset_hypothesis,91909,-1.0,,,91909,platform_end_proxy,2.21484375,3.1953125,0.98046875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,90008,132743,False,block_boundary_24s_buffer,91027,91658,,,
B1,42,2,1,93191,93244,0.20703125,93759,platform_onset_hypothesis,94055,1.0,,,94055,platform_end_proxy,2.21875,3.375,1.15625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21875,0.1,causal,True,90008,132743,False,block_boundary_24s_buffer,93127,93759,,,
B1,43,2,1,95340,95392,0.203125,95908,platform_onset_hypothesis,96171,1.0,,,96171,platform_end_proxy,2.21875,3.24609375,1.02734375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21875,0.1,causal,True,90008,132743,False,block_boundary_24s_buffer,95276,95908,,,
B1,44,2,1,97457,97509,0.203125,98024,platform_onset_hypothesis,98419,1.0,,,98419,platform_end_proxy,2.21484375,3.7578125,1.54296875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,90008,132743,True,retained,97393,98024,0.0,262.4887990948764,18.637779429807168
B1,45,2,1,99705,99757,0.203125,100273,platform_onset_hypothesis,100711,1.0,,,100711,platform_end_proxy,2.21875,3.9296875,1.7109375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21875,0.1,causal,True,90008,132743,True,retained,99641,100273,0.0,124.4806773842241,12.572592095235038
B1,46,2,-1,101998,102050,0.203125,102565,platform_onset_hypothesis,102913,-1.0,,,102913,platform_end_proxy,2.21484375,3.57421875,1.359375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,90008,132743,False,quality,101934,102565,0.07348618459729571,1224.8627826453824,17.932274047699536
B1,47,2,-1,104198,104250,0.203125,104765,platform_onset_hypothesis,105010,-1.0,,,105010,platform_end_proxy,2.21484375,3.171875,0.95703125,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,90008,132743,True,retained,104134,104765,0.0,1265.4044244955478,15.458588119136039
B1,48,2,1,106294,106347,0.20703125,106862,platform_onset_hypothesis,107112,1.0,,,107112,platform_end_proxy,2.21875,3.1953125,0.9765625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21875,0.1,causal,True,90008,132743,True,retained,106230,106862,0.0,1043.232554438085,17.406741524521692
B1,49,2,1,108395,108447,0.203125,108962,platform_onset_hypothesis,109285,-1.0,,,109285,platform_end_proxy,2.21484375,3.4765625,1.26171875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,0,2.21484375,0.1,causal,True,90008,132743,True,retained,108331,108962,0.0,517.0443835011536,11.589542520307958
B1,50,2,-1,110568,110620,0.203125,111135,platform_onset_hypothesis,111374,-1.0,,,111374,platform_end_proxy,2.21484375,3.1484375,0.93359375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,90008,132743,True,retained,110504,111135,0.0,994.4510602825528,13.424241099027029
B1,51,2,1,112656,112708,0.203125,113224,platform_onset_hypothesis,113475,1.0,,,113475,platform_end_proxy,2.21875,3.19921875,0.98046875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21875,0.1,causal,True,90008,132743,True,retained,112592,113224,0.0,726.7333976038947,12.243968544942561
B1,52,2,-1,114757,114809,0.203125,115324,platform_onset_hypothesis,115614,-1.0,,,115614,platform_end_proxy,2.21484375,3.34765625,1.1328125,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,90008,132743,True,retained,114693,115324,0.0,265.79871872790574,17.607477869548802
B1,53,2,1,116897,116949,0.203125,117465,platform_onset_hypothesis,117692,1.0,,,117692,platform_end_proxy,2.21875,3.10546875,0.88671875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21875,0.1,causal,True,90008,132743,True,retained,116833,117465,0.0,164.52863669648747,12.276268138471544
B1,54,2,-1,118978,119030,0.203125,119545,platform_onset_hypothesis,119783,-1.0,,,119783,platform_end_proxy,2.21484375,3.14453125,0.9296875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,90008,132743,False,quality,118914,119545,0.017048794826572605,2326.9810258167377,546.5857293561598
B1,55,2,1,121067,121119,0.203125,121634,platform_onset_hypothesis,121926,1.0,,,121926,platform_end_proxy,2.21484375,3.35546875,1.140625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,90008,132743,True,retained,121003,121634,0.0,928.5607102519901,13.040671566037531
B1,56,2,-1,123211,123263,0.203125,123778,platform_onset_hypothesis,124018,-1.0,,,124018,platform_end_proxy,2.21484375,3.15234375,0.9375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,90008,132743,True,retained,123147,123778,0.0,674.1464518945936,14.943543629770488
B1,57,2,1,125304,125356,0.203125,125871,platform_onset_hypothesis,126127,1.0,,,126127,platform_end_proxy,2.21484375,3.21484375,1.0,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,90008,132743,True,retained,125240,125871,0.0,350.3423108573072,11.927374394773352
B1,58,2,1,127412,127464,0.203125,127980,platform_onset_hypothesis,128239,1.0,,,128239,platform_end_proxy,2.21875,3.23046875,1.01171875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21875,0.1,causal,True,90008,132743,False,block_boundary_24s_buffer,127348,127980,,,
B1,59,2,1,129525,129577,0.203125,130092,platform_onset_hypothesis,130392,1.0,,,130392,platform_end_proxy,2.21484375,3.38671875,1.171875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,90008,132743,False,block_boundary_24s_buffer,129461,130092,,,
B1,60,2,1,131677,131729,0.203125,132245,platform_onset_hypothesis,132527,1.0,,,132527,platform_end_proxy,2.21875,3.3203125,1.1015625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21875,0.1,causal,True,90008,132743,False,block_boundary_24s_buffer,131613,132245,,,
B1,61,3,-1,133810,133862,0.203125,134377,platform_onset_hypothesis,134750,-1.0,,,134750,platform_end_proxy,2.21484375,3.671875,1.45703125,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,132743,175474,False,block_boundary_24s_buffer,133746,134377,,,
B1,62,3,-1,136034,136087,0.20703125,136602,platform_onset_hypothesis,136911,-1.0,,,136911,platform_end_proxy,2.21875,3.42578125,1.20703125,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21875,0.1,causal,True,132743,175474,False,block_boundary_24s_buffer,135970,136602,,,
B1,63,3,1,138195,138247,0.203125,138762,platform_onset_hypothesis,139052,1.0,,,139052,platform_end_proxy,2.21484375,3.34765625,1.1328125,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,132743,175474,False,block_boundary_24s_buffer,138131,138762,,,
B1,64,3,-1,140335,140388,0.20703125,140903,platform_onset_hypothesis,141164,-1.0,,,141164,platform_end_proxy,2.21875,3.23828125,1.01953125,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21875,0.1,causal,True,132743,175474,True,retained,140271,140903,0.0,415.09936794246784,11.051439664778172
B1,65,3,-1,142448,142500,0.203125,143015,platform_onset_hypothesis,143320,-1.0,,,143320,platform_end_proxy,2.21484375,3.40625,1.19140625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,132743,175474,True,retained,142384,143015,0.0,378.51940808990213,12.128888913591908
B1,66,3,-1,144604,144657,0.20703125,145172,platform_onset_hypothesis,145398,-1.0,,,145398,platform_end_proxy,2.21875,3.1015625,0.8828125,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21875,0.1,causal,True,132743,175474,True,retained,144540,145172,0.0,754.454815911671,21.803304818429154
B1,67,3,1,146681,146733,0.203125,147248,platform_onset_hypothesis,147492,1.0,,,147492,platform_end_proxy,2.21484375,3.16796875,0.953125,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,132743,175474,True,retained,146617,147248,0.0,502.8586918125954,9.294468967053888
B1,68,3,1,148774,148826,0.203125,149341,platform_onset_hypothesis,149672,1.0,,,149672,platform_end_proxy,2.21484375,3.5078125,1.29296875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,132743,175474,True,retained,148710,149341,0.0,288.87395465730776,11.483392196245035
B1,69,3,-1,150958,151010,0.203125,151525,platform_onset_hypothesis,151795,-1.0,,,151795,platform_end_proxy,2.21484375,3.26953125,1.0546875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,132743,175474,True,retained,150894,151525,0.0,821.0448669683728,10.435339210124198
B1,70,3,-1,153079,153131,0.203125,153646,platform_onset_hypothesis,153917,-1.0,,,153917,platform_end_proxy,2.21484375,3.2734375,1.05859375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,132743,175474,True,retained,153015,153646,0.0,219.066790452148,8.243356873220364
B1,71,3,1,155199,155251,0.203125,155767,platform_onset_hypothesis,156007,1.0,,,156007,platform_end_proxy,2.21875,3.15625,0.9375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21875,0.1,causal,True,132743,175474,True,retained,155135,155767,0.0,599.1464104011778,10.345085998830712
B1,72,3,1,157292,157344,0.203125,157859,platform_onset_hypothesis,158110,1.0,,,158110,platform_end_proxy,2.21484375,3.1953125,0.98046875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,132743,175474,True,retained,157228,157859,0.0,508.3663613907617,8.504842051563458
B1,73,3,-1,159392,159445,0.20703125,159960,platform_onset_hypothesis,160229,-1.0,,,160229,platform_end_proxy,2.21875,3.26953125,1.05078125,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21875,0.1,causal,True,132743,175474,True,retained,159328,159960,0.0,192.4354652209559,10.161411346544412
B1,74,3,-1,161513,161565,0.203125,162080,platform_onset_hypothesis,162392,-1.0,,,162392,platform_end_proxy,2.21484375,3.43359375,1.21875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,132743,175474,True,retained,161449,162080,0.0,278.45884653463213,9.18481481946722
B1,75,3,1,163678,163730,0.203125,164245,platform_onset_hypothesis,164528,1.0,,,164528,platform_end_proxy,2.21484375,3.3203125,1.10546875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,132743,175474,True,retained,163614,164245,0.0,383.0387006861447,8.475242696673774
B1,76,3,-1,165814,165866,0.203125,166381,platform_onset_hypothesis,166697,-1.0,,,166697,platform_end_proxy,2.21484375,3.44921875,1.234375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,132743,175474,True,retained,165750,166381,0.0,780.7079351323505,12.27044588860742
B1,77,3,-1,167982,168035,0.20703125,168550,platform_onset_hypothesis,168854,-1.0,,,168854,platform_end_proxy,2.21875,3.40625,1.1875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21875,0.1,causal,True,132743,175474,True,retained,167918,168550,0.0,219.01010990267542,14.361817918198241
B1,78,3,-1,170139,170191,0.203125,170706,platform_onset_hypothesis,170998,-1.0,,,170998,platform_end_proxy,2.21484375,3.35546875,1.140625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,0,2.21484375,0.1,causal,True,132743,175474,False,block_boundary_24s_buffer,170075,170706,,,
