dataset,model,stage,MSE,zero_MSE,baseline_MSE,normalized_MSE,RMSE,NRMSE,S_zero,S_train_baseline,n_trials
B1,M0,encoding,26627.76039165915,26634.761749932135,26642.810688924143,0.4980712441602624,163.1801470512242,0.7057416270564337,0.00026286543648179617,0.0005648914989005993,64
B1,M0,maintenance,91445.20495819057,91434.57311776378,94087.89362133945,1.705181417904013,302.39908227074795,1.3058259523780391,-0.00011627812176806529,0.028087446338043054,64
B1,M1,encoding,26518.96126106288,26634.761749932135,26642.810688924143,0.49710869078065806,162.84643459733124,0.7050593526651909,0.004347720094382002,0.0046485120998419616,64
B1,M1,maintenance,91685.08879284374,91434.57311776378,94087.89362133945,1.7077635507777484,302.7954570214747,1.306814275548652,-0.0027398353438727874,0.025537874598042243,64
B1,M2,encoding,26857.33437904619,26634.761749932135,26642.810688924143,0.5046351844635344,163.88207461173474,0.7103767904876499,-0.008356471561628442,-0.008051841550307248,64
B1,M2,maintenance,92364.00846445012,91434.57311776378,94087.89362133945,1.7241889692919907,303.9144755756957,1.3130837632428445,-0.010165031836363081,0.018322071953562613,64
B1,M3,encoding,27034.291141971353,26634.761749932135,26642.810688924143,0.5078169887348379,164.42107876416378,0.7126127901847102,-0.015000299074957368,-0.014693661926966195,64
B1,M3,maintenance,92084.70374560363,91434.57311776378,94087.89362133945,1.7192959416160767,303.4546156274503,1.3112192576438453,-0.00711033699476582,0.021290623040172818,64
