dataset,trial_id,block,cue,model,stage,channel,n_samples,MSE,zero_MSE,baseline_MSE,normalized_MSE
A1,69,3,1,M0,maintenance,0,363,337.8209141372413,337.774327311096,325.8079589669676,0.1928814646490625
A1,69,3,1,M0,maintenance,1,363,793.1932178760832,816.1227662311213,1151.6769711159877,0.015032263809763694
A1,69,3,1,M0,maintenance,2,363,1118.1539518330233,1182.4434799575363,2640.4876185205444,0.016146293321512833
A1,70,3,1,M0,encoding,0,205,110.87060397237073,110.85896651054523,110.85552434229119,0.06330242914454175
A1,70,3,1,M0,encoding,1,205,8825.520898010609,8917.716883921585,7803.525694442179,0.16725755516760366
A1,70,3,1,M0,encoding,2,205,11388.1502528305,11623.724716482468,8497.624169801466,0.16444641998557324
A1,70,3,1,M0,maintenance,0,362,133.22066378237704,133.18088404440275,124.9185788371476,0.0760633687156094
A1,70,3,1,M0,maintenance,1,362,18161.30457775046,18016.6083273384,15945.27659374303,0.3441853956760184
A1,70,3,1,M0,maintenance,2,362,17301.433280125555,16974.8426112339,12559.814957106666,0.24983502152412704
A1,71,3,-1,M0,encoding,0,205,1473.1731764761544,1475.233617719094,1475.2573237036522,0.8411196230586131
A1,71,3,-1,M0,encoding,1,205,1021.9726597307575,1057.604200175753,1417.8890494738785,0.01936799544072581
A1,71,3,-1,M0,encoding,2,205,2129.6142985612455,2121.8547142515617,3742.232348143249,0.030751916647871875
A1,71,3,-1,M0,maintenance,0,362,2716.5750373574706,2710.0804171435443,2816.8577674073535,1.5510495357363296
A1,71,3,-1,M0,maintenance,1,362,885.8706991210672,866.5086865290759,1113.7692206859563,0.016788648402952026
A1,71,3,-1,M0,maintenance,2,362,3185.821750789887,3193.9472831851526,5199.7324291892855,0.04600369419075364
A1,72,3,1,M0,encoding,0,205,144.4791954651052,144.50196354902653,144.49474394868426,0.08249151448718904
A1,72,3,1,M0,encoding,1,205,87.31974320077552,84.29356414858215,176.36712151150672,0.001654846998200054
A1,72,3,1,M0,encoding,2,205,346.93433157773023,308.9124295653561,1113.993122178156,0.0050097783688677075
A1,72,3,1,M0,maintenance,0,362,1409.2602764221235,1409.172965035942,1357.4853674695032,0.8046280582782797
A1,72,3,1,M0,maintenance,1,362,1309.5638831811955,1279.307866211689,910.1022533375951,0.0248183031877533
A1,72,3,1,M0,maintenance,2,362,2251.670312668718,2196.6019391976574,1279.9320341927846,0.03251442189341811
A1,73,3,-1,M0,encoding,0,205,6623.246533777974,6612.895035970466,6612.823225147252,3.78159385255802
A1,73,3,-1,M0,encoding,1,205,68090.61851322123,67844.7298841,64706.581065362465,1.2904247255182992
A1,73,3,-1,M0,encoding,2,205,100960.16581446122,101006.26493696407,91326.23486040473,1.4578783613441946
A1,73,3,-1,M0,maintenance,0,362,24330.175187669305,24351.066083241378,24012.681142566304,13.891501766108679
A1,73,3,-1,M0,maintenance,1,362,213954.54360529524,214406.8102014925,207050.65523913264,4.054776402885032
A1,73,3,-1,M0,maintenance,2,362,336367.1575035789,336284.6352847514,314222.5887915194,4.857186955224684
