dataset,stage,control,S_cog,ci_low,ci_high,n_blocks,n_bootstraps
B2,encoding,M0,0.049230780539398666,0.02346185657732547,0.08457121665954392,5,2000
B2,encoding,M1,0.012094304308218895,-0.01641170613975796,0.0353532403217649,5,2000
B2,encoding,M3,0.036959374106248166,-0.004530530829258916,0.1046258916433832,5,2000
B2,maintenance,M0,0.05055516110387326,0.01721007475301395,0.0937784512976434,5,2000
B2,maintenance,M1,0.01630376734618011,0.012679635424056701,0.020393455135963474,5,2000
B2,maintenance,M3,0.016121645705184484,-0.010127252199034986,0.037757720399052785,5,2000
B2,retrieval,M0,0.014201367976809709,-0.008027210265189932,0.038957793380640315,5,2000
B2,retrieval,M1,0.009873730526589575,-0.0016800723123850947,0.020460146840085316,5,2000
B2,retrieval,M3,0.03311998335856714,0.01601731016629182,0.0474276655561513,5,2000
