dataset,trial_id,block,cue,cue_sample,cue_end_sample,cue_duration_s,target_sample,target_status,platform_end_sample,platform_sign,click_sample,click_side,response_sample,response_status,target_s,response_s,rt_s,correctness,correctness_reason,timeout,timeout_reason,cue_platform_disagree,valid_events,n_platforms,n_clicks,end_s,gap_s,filter_mode,pretarget_only,filter_start_sample,filter_stop_sample,retained,reason,epoch_start_sample,epoch_end_exclusive,saturation_fraction,PTP,max_jump
B2,28,1,-1,64295,64347,0.203125,64862,platform_onset_hypothesis,65160,1.0,65160,1,65160,explicit_click,2.21484375,3.37890625,1.1640625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.27890625,0.1,zero_phase,False,47907,91728,True,retained,64231,65135,0.0,287.17794079118215,13.188037867959494
B2,29,1,-1,66447,66499,0.203125,67015,platform_onset_hypothesis,67343,-1.0,67343,-1,67343,explicit_click,2.21875,3.5,1.28125,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.4,0.1,zero_phase,False,47907,91728,True,retained,66383,67318,0.0,548.6317815105174,14.972242514431855
B2,30,1,1,68632,68684,0.203125,69199,platform_onset_hypothesis,69559,-1.0,69559,-1,69559,explicit_click,2.21484375,3.62109375,1.40625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.52109375,0.1,zero_phase,False,47907,91728,True,retained,68568,69534,0.0,549.6311375400664,7.358796769511628
B2,31,1,1,70844,70896,0.203125,71412,platform_onset_hypothesis,71758,1.0,71758,1,71758,explicit_click,2.21875,3.5703125,1.3515625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.4703125,0.1,zero_phase,False,47907,91728,True,retained,70780,71733,0.0,369.4252407003226,12.12705561410528
B2,32,1,1,73045,73097,0.203125,73612,platform_onset_hypothesis,73902,1.0,73902,1,73902,explicit_click,2.21484375,3.34765625,1.1328125,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.24765625,0.1,zero_phase,False,47907,91728,True,retained,72981,73877,0.0,1358.4229108080485,12.778461937295901
B2,33,1,1,75189,75241,0.203125,75757,platform_onset_hypothesis,76087,-1.0,76087,-1,76087,explicit_click,2.21875,3.5078125,1.2890625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.4078125,0.1,zero_phase,False,47907,91728,True,retained,75125,76062,0.0,863.9993052187081,9.907350592835712
B2,34,1,1,77369,77422,0.20703125,77937,platform_onset_hypothesis,78280,-1.0,78280,-1,78280,explicit_click,2.21875,3.55859375,1.33984375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.45859375,0.1,zero_phase,False,47907,91728,True,retained,77305,78255,0.0,350.42870766732483,8.274322942051583
B2,35,1,-1,79566,79618,0.203125,80134,platform_onset_hypothesis,80496,1.0,80496,1,80496,explicit_click,2.21875,3.6328125,1.4140625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.5328125,0.1,zero_phase,False,47907,91728,True,retained,79502,80471,0.0,520.3480085604382,9.48732147484128
B2,36,1,1,81783,81835,0.203125,82350,platform_onset_hypothesis,82675,1.0,82675,1,82675,explicit_click,2.21484375,3.484375,1.26953125,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.384375,0.1,zero_phase,False,47907,91728,True,retained,81719,82650,0.0,791.7275381105463,11.834886411759953
B2,37,1,-1,83959,84011,0.203125,84527,platform_onset_hypothesis,84881,-1.0,84881,-1,84881,explicit_click,2.21875,3.6015625,1.3828125,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.5015625,0.1,zero_phase,False,47907,91728,True,retained,83895,84856,0.0,1254.8860346755598,11.21050839859879
B2,38,1,-1,86167,86220,0.20703125,86735,platform_onset_hypothesis,87125,1.0,87125,1,87125,explicit_click,2.21875,3.7421875,1.5234375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.6421875,0.1,zero_phase,False,47907,91728,False,block_boundary_24s_buffer,86103,87100,,,
B2,39,1,1,88412,88464,0.203125,88979,platform_onset_hypothesis,89356,-1.0,89356,-1,89356,explicit_click,2.21484375,3.6875,1.47265625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.5875,0.1,zero_phase,False,47907,91728,False,block_boundary_24s_buffer,88348,89331,,,
B2,40,1,1,90640,90692,0.203125,91208,platform_onset_hypothesis,91529,-1.0,91529,-1,91529,explicit_click,2.21875,3.47265625,1.25390625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.37265625,0.1,zero_phase,False,47907,91728,False,block_boundary_24s_buffer,90576,91504,,,
B2,41,2,1,92817,92869,0.203125,93384,platform_onset_hypothesis,93692,1.0,93692,1,93692,explicit_click,2.21484375,3.41796875,1.203125,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.31796875,0.1,zero_phase,False,91728,135404,False,block_boundary_24s_buffer,92753,93667,,,
B2,42,2,-1,94977,95029,0.203125,95545,platform_onset_hypothesis,95858,-1.0,95858,-1,95858,explicit_click,2.21875,3.44140625,1.22265625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.34140625,0.1,zero_phase,False,91728,135404,False,block_boundary_24s_buffer,94913,95833,,,
B2,43,2,-1,97142,97194,0.203125,97709,platform_onset_hypothesis,97976,-1.0,97976,-1,97976,explicit_click,2.21484375,3.2578125,1.04296875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.1578125,0.1,zero_phase,False,91728,135404,False,block_boundary_24s_buffer,97078,97951,,,
B2,44,2,1,99262,99314,0.203125,99830,platform_onset_hypothesis,100213,-1.0,100213,-1,100213,explicit_click,2.21875,3.71484375,1.49609375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.61484375,0.1,zero_phase,False,91728,135404,True,retained,99198,100188,0.0,328.7674646990124,11.673463884906965
B2,45,2,-1,101498,101551,0.20703125,102066,platform_onset_hypothesis,102392,1.0,102392,1,102392,explicit_click,2.21875,3.4921875,1.2734375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.3921875,0.1,zero_phase,False,91728,135404,True,retained,101434,102367,0.0,662.9951361350602,13.225376664006376
B2,46,2,-1,103675,103727,0.203125,104242,platform_onset_hypothesis,104547,1.0,104547,1,104547,explicit_click,2.21484375,3.40625,1.19140625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.30625,0.1,zero_phase,False,91728,135404,True,retained,103611,104522,0.0,603.2149944696547,15.913401733936382
B2,47,2,1,105831,105884,0.20703125,106399,platform_onset_hypothesis,106752,-1.0,106752,-1,106752,explicit_click,2.21875,3.59765625,1.37890625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.49765625,0.1,zero_phase,False,91728,135404,True,retained,105767,106727,0.0,150.95172126725984,7.839299012435191
B2,48,2,-1,108040,108092,0.203125,108607,platform_onset_hypothesis,109005,-1.0,109005,-1,109005,explicit_click,2.21484375,3.76953125,1.5546875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.66953125,0.1,zero_phase,False,91728,135404,True,retained,107976,108980,0.0,531.8313536527164,12.462372071506636
B2,49,2,1,110293,110345,0.203125,110860,platform_onset_hypothesis,111198,1.0,111198,1,111198,explicit_click,2.21484375,3.53515625,1.3203125,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.43515625,0.1,zero_phase,False,91728,135404,True,retained,110229,111173,0.0,498.98486915386025,10.641917147238416
B2,50,2,-1,112485,112537,0.203125,113053,platform_onset_hypothesis,113404,-1.0,113404,-1,113404,explicit_click,2.21875,3.58984375,1.37109375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.48984375,0.1,zero_phase,False,91728,135404,True,retained,112421,113379,0.011185682326621925,1315.9920593595366,13.598059529931561
B2,51,2,-1,114689,114742,0.20703125,115257,platform_onset_hypothesis,115612,1.0,115612,1,115612,explicit_click,2.21875,3.60546875,1.38671875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.50546875,0.1,zero_phase,False,91728,135404,True,retained,114625,115587,0.0,1105.6906537992236,10.752811678125965
B2,52,2,-1,116898,116950,0.203125,117465,platform_onset_hypothesis,117813,-1.0,117813,-1,117813,explicit_click,2.21484375,3.57421875,1.359375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.47421875,0.1,zero_phase,False,91728,135404,True,retained,116834,117788,0.0,472.66614793652195,10.170732388195674
B2,53,2,1,119098,119151,0.20703125,119666,platform_onset_hypothesis,119961,1.0,119961,1,119961,explicit_click,2.21875,3.37109375,1.15234375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.27109375,0.1,zero_phase,False,91728,135404,True,retained,119034,119936,0.0,594.9735173375045,13.661653892277172
B2,54,2,1,121247,121299,0.203125,121814,platform_onset_hypothesis,122191,-1.0,122191,-1,122191,explicit_click,2.21484375,3.6875,1.47265625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.5875,0.1,zero_phase,False,91728,135404,False,quality,121183,122166,0.11606819006166122,2320.705119080257,477.3878994070683
B2,55,2,1,123479,123531,0.203125,124047,platform_onset_hypothesis,124326,1.0,124326,1,124326,explicit_click,2.21875,3.30859375,1.08984375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.20859375,0.1,zero_phase,False,91728,135404,True,retained,123415,124301,0.0,518.4610865536896,10.065356639029744
B2,56,2,-1,125612,125664,0.203125,126179,platform_onset_hypothesis,126483,1.0,126483,1,126483,explicit_click,2.21484375,3.40234375,1.1875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.30234375,0.1,zero_phase,False,91728,135404,True,retained,125548,126458,0.0031520882584712374,1339.1775708522268,12.388378345483886
B2,57,2,-1,127768,127821,0.20703125,128336,platform_onset_hypothesis,128654,1.0,128654,1,128654,explicit_click,2.21875,3.4609375,1.2421875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.3609375,0.1,zero_phase,False,91728,135404,True,retained,127704,128629,0.010452961672473868,1360.02253690333,14.25802385892996
B2,58,2,-1,129941,129993,0.203125,130508,platform_onset_hypothesis,130845,1.0,130845,1,130845,explicit_click,2.21484375,3.53125,1.31640625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.43125,0.1,zero_phase,False,91728,135404,False,block_boundary_24s_buffer,129877,130820,,,
B2,59,2,-1,132129,132181,0.203125,132697,platform_onset_hypothesis,133031,1.0,133031,1,133031,explicit_click,2.21875,3.5234375,1.3046875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.4234375,0.1,zero_phase,False,91728,135404,False,block_boundary_24s_buffer,132065,133006,,,
B2,60,2,-1,134318,134370,0.203125,134886,platform_onset_hypothesis,135204,1.0,135204,1,135204,explicit_click,2.21875,3.4609375,1.2421875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.3609375,0.1,zero_phase,False,91728,135404,False,block_boundary_24s_buffer,134254,135179,,,
B2,61,3,-1,136490,136542,0.203125,137058,platform_onset_hypothesis,137353,1.0,137353,1,137353,explicit_click,2.21875,3.37109375,1.15234375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.27109375,0.1,zero_phase,False,135404,179440,False,block_boundary_24s_buffer,136426,137328,,,
B2,62,3,1,138639,138691,0.203125,139206,platform_onset_hypothesis,139591,-1.0,139591,-1,139591,explicit_click,2.21484375,3.71875,1.50390625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.61875,0.1,zero_phase,False,135404,179440,False,block_boundary_24s_buffer,138575,139566,,,
