dataset,stage,control,S_cog,ci_low,ci_high,n_blocks,n_bootstraps
A2,encoding,M0,0.07624183454247135,0.02597114342145479,0.23741305314688843,5,2000
A2,encoding,M1,0.011625024122623229,-0.011972831874578205,0.05936851970785939,5,2000
A2,encoding,M3,0.025474867992631656,0.005272104641861897,0.09718637643850836,5,2000
A2,maintenance,M0,0.042260486323591584,-0.029418977428582682,0.173639144993617,5,2000
A2,maintenance,M1,-0.011995421198531364,-0.055615940528171544,0.039542292373848764,5,2000
A2,maintenance,M3,-0.006369790952775345,-0.011596444276056371,0.0002663578303353509,5,2000
A2,retrieval,M0,0.06486300575795168,0.027823334976235015,0.11353903158056311,5,2000
A2,retrieval,M1,0.02580340963649863,0.005687399828745554,0.054916612574397394,5,2000
A2,retrieval,M3,0.013531106807427196,-0.027657698402675956,0.0638590445384627,5,2000
