cue,channel,n_trials,fit_family,knot_spacing_ms,fit_RMSE_50_750,fit_RMSE_250_500,positive_mean,positive_area_unit_ms,local_positive_peak,local_peak_latency_ms,peak_status
-1,Fz,47,fixed_knot_cubic_spline,50.0,0.538821591876713,0.5855119528622801,6.096748530670538,1531.5952030203075,9.391882704536663,332.03125,窗内局部正峰，非生理确认
-1,F3,47,fixed_knot_cubic_spline,50.0,0.5505310025500689,0.5389893984393453,0.0,0.0,,,无合格窗内局部正峰
-1,F4,47,fixed_knot_cubic_spline,50.0,0.6549243683259476,0.633961495606111,0.0,0.0,,,无合格窗内局部正峰
1,Fz,43,fixed_knot_cubic_spline,50.0,0.6558999678461691,0.7083999261877297,0.9946461050936973,252.5468626214466,3.7129993818398317,347.65625,窗内局部正峰，非生理确认
1,F3,43,fixed_knot_cubic_spline,50.0,0.6323800983601656,0.664824446676971,22.164060018519653,5553.463018762876,25.449087625977842,371.09375,窗内局部正峰，非生理确认
1,F4,43,fixed_knot_cubic_spline,50.0,0.7017529789964255,0.8314870793230525,18.27469566503169,4584.370499535795,22.66129921293056,347.65625,窗内局部正峰，非生理确认
