dataset,origin,held_block,family,seed,level,method,n,RMSE,normalized_RMSE,contrast_RMSE,positive_mean_error,latency_error_ms,latency_pairs,objective
A2,semisynthetic,2,asymmetric_burst,20260929,0.5,shrink,13,27.912663688746402,0.16974933454912244,17.749599324268203,9.190251340850635,17.578125,6,0.2796109522201351
A2,semisynthetic,2,asymmetric_burst,20260929,0.5,gated,13,28.35283052123946,0.1724261850188401,17.44445662355889,7.25344833222336,17.578125,6,0.2695813870279117
A2,semisynthetic,2,asymmetric_burst,20260929,1.0,uncorrected,13,56.70566104247892,0.3448523700376802,34.88891324711778,14.6163444445826,54.6875,6,0.539828374732746
A2,semisynthetic,2,asymmetric_burst,20260929,1.0,V7,13,55.692836833253075,0.33869293511421766,35.945779731345326,17.786074053232714,50.130208333333336,6,0.556159114518928
A2,semisynthetic,2,asymmetric_burst,20260929,1.0,shrink,13,54.28016418388654,0.33010184381459384,34.19398029216884,15.874428010871947,54.6875,6,0.530615716431513
A2,semisynthetic,2,asymmetric_burst,20260929,1.0,gated,13,56.70566104247892,0.3448523700376802,34.88891324711778,14.6163444445826,54.6875,6,0.539828374732746
A2,semisynthetic,2,asymmetric_burst,20260929,2.0,uncorrected,13,113.41132208495785,0.6897047400753604,69.77782649423555,28.87087477474293,72.91666666666667,6,1.0774563967568245
A2,semisynthetic,2,asymmetric_burst,20260929,2.0,V7,13,107.4807270821079,0.6536381515748868,69.17245288140789,30.785651533052903,81.38020833333333,6,1.0511936449528114
A2,semisynthetic,2,asymmetric_burst,20260929,2.0,shrink,13,107.86010161464941,0.6559452970039978,67.27125619115169,28.98309990328758,72.91666666666667,6,1.0367576596881467
A2,semisynthetic,2,asymmetric_burst,20260929,2.0,gated,13,113.41132208495785,0.6897047400753604,69.77782649423555,28.87087477474293,72.91666666666667,6,1.0774563967568245
A2,semisynthetic,2,direction_step,20260927,0.0,uncorrected,13,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,2,direction_step,20260927,0.0,V7,13,15.314551319668896,0.09313460458022425,8.985395310593047,5.663494536146527,30.598958333333332,6,0.15489893081131492
A2,semisynthetic,2,direction_step,20260927,0.0,shrink,13,7.931341436623753,0.04823401829226241,3.185299022314748,3.532735232481263,4.557291666666667,6,0.07940376472859607
A2,semisynthetic,2,direction_step,20260927,0.0,gated,13,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,2,direction_step,20260927,0.5,uncorrected,13,40.51341188821691,0.24638009417610648,101.11308581010532,42.58128934362054,42.96875,6,0.8127927168429375
A2,semisynthetic,2,direction_step,20260927,0.5,V7,13,40.948687927538,0.24902720155517483,97.89262910815815,41.15599553539325,42.317708333333336,6,0.7969794625639671
A2,semisynthetic,2,direction_step,20260927,0.5,shrink,13,38.837047950031284,0.23618537875437898,94.91984364637297,39.733335152068726,38.411458333333336,6,0.7664463926714257
A2,semisynthetic,2,direction_step,20260927,0.5,gated,13,40.51341188821691,0.24638009417610648,101.11308581010532,42.58128934362054,42.96875,6,0.8127927168429375
A2,semisynthetic,2,direction_step,20260927,1.0,uncorrected,13,81.02682377643382,0.49276018835221297,202.22617162021064,74.19886841276869,101.5625,4,1.5589102304865685
A2,semisynthetic,2,direction_step,20260927,1.0,V7,13,78.33571514683078,0.4763943586998215,193.8282497128626,70.5557040712885,101.5625,4,1.4948529456170256
A2,semisynthetic,2,direction_step,20260927,1.0,shrink,13,76.91774092990278,0.4677710262076099,190.9540981653118,69.8022764940384,102.5390625,4,1.4729081870398462
A2,semisynthetic,2,direction_step,20260927,1.0,gated,13,81.02682377643382,0.49276018835221297,202.22617162021064,74.19886841276869,101.5625,4,1.5589102304865685
A2,semisynthetic,2,direction_step,20260927,2.0,uncorrected,13,162.05364755286763,0.9855203767044259,404.4523432404213,120.8099133572441,85.9375,3,2.9500466244227583
A2,semisynthetic,2,direction_step,20260927,2.0,V7,13,153.0463519390183,0.9307430020479687,380.81179312703813,113.29361905173845,100.26041666666667,3,2.7776749628756776
A2,semisynthetic,2,direction_step,20260927,2.0,shrink,13,153.6887159219132,0.9346495034070165,383.05747647518217,114.0970115257446,98.95833333333333,3,2.79329575164449
A2,semisynthetic,2,direction_step,20260927,2.0,gated,13,162.05364755286763,0.9855203767044259,404.4523432404213,120.8099133572441,85.9375,3,2.9500466244227583
A2,semisynthetic,2,direction_step,20260928,0.0,uncorrected,13,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,2,direction_step,20260928,0.0,V7,13,15.314551319668896,0.09313460458022425,8.985395310593047,5.663494536146527,30.598958333333332,6,0.15489893081131492
A2,semisynthetic,2,direction_step,20260928,0.0,shrink,13,7.931341436623753,0.04823401829226241,3.185299022314748,3.532735232481263,4.557291666666667,6,0.07940376472859607
A2,semisynthetic,2,direction_step,20260928,0.0,gated,13,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,2,direction_step,20260928,0.5,uncorrected,13,37.563371903117535,0.2284395876752591,91.69235443502973,37.70914240849623,61.848958333333336,6,0.7365766849696669
A2,semisynthetic,2,direction_step,20260928,0.5,V7,13,38.354871491393205,0.23325304904547822,89.18352447143155,36.68337631667624,37.760416666666664,6,0.7275233500994972
A2,semisynthetic,2,direction_step,20260928,0.5,shrink,13,36.12867425427117,0.21971455254831598,86.09792980321699,35.062101061296424,56.640625,6,0.6947427195473507
A2,semisynthetic,2,direction_step,20260928,0.5,gated,13,37.563371903117535,0.2284395876752591,91.69235443502973,37.70914240849623,61.848958333333336,6,0.7365766849696669
A2,semisynthetic,2,direction_step,20260928,1.0,uncorrected,13,75.12674380623507,0.4568791753505182,183.38470887005946,68.10526079861667,102.34375,5,1.4286796151410222
A2,semisynthetic,2,direction_step,20260928,1.0,V7,13,72.84421529766918,0.44299810331314493,175.31465937601064,64.84551150042337,103.125,5,1.3704357745169606
A2,semisynthetic,2,direction_step,20260928,1.0,shrink,13,71.37593081718292,0.43406881171021444,173.1793188967938,63.94821967749126,102.34375,5,1.349556673814836
A2,semisynthetic,2,direction_step,20260928,1.0,gated,13,75.12674380623507,0.4568791753505182,183.38470887005946,68.10526079861667,102.34375,5,1.4286796151410222
A2,semisynthetic,2,direction_step,20260928,2.0,uncorrected,13,150.25348761247014,0.9137583507010364,366.76941774011897,116.04050772383953,100.5859375,4,2.7346963962711306
A2,semisynthetic,2,direction_step,20260928,2.0,V7,13,142.59399108128494,0.8671775423035132,346.437846408077,108.28463399181192,100.5859375,4,2.579125998389846
A2,semisynthetic,2,direction_step,20260928,2.0,shrink,13,142.52582469187374,0.8667629921419736,347.38173414808625,109.55773994814119,100.5859375,4,2.589323873114673
A2,semisynthetic,2,direction_step,20260928,2.0,gated,13,150.25348761247014,0.9137583507010364,366.76941774011897,116.04050772383953,100.5859375,4,2.7346963962711306
A2,semisynthetic,2,direction_step,20260929,0.0,uncorrected,13,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,2,direction_step,20260929,0.0,V7,13,15.314551319668896,0.09313460458022425,8.985395310593047,5.663494536146527,30.598958333333332,6,0.15489893081131492
A2,semisynthetic,2,direction_step,20260929,0.0,shrink,13,7.931341436623753,0.04823401829226241,3.185299022314748,3.532735232481263,4.557291666666667,6,0.07940376472859607
A2,semisynthetic,2,direction_step,20260929,0.0,gated,13,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,2,direction_step,20260929,0.5,uncorrected,13,40.37869016696626,0.24556079141136067,99.50105656030297,40.39875667478735,53.385416666666664,6,0.793798727490164
A2,semisynthetic,2,direction_step,20260929,0.5,V7,13,41.59264611387737,0.2529433979751044,97.57013395327265,39.65734964588391,57.291666666666664,6,0.7908011078303587
A2,semisynthetic,2,direction_step,20260929,0.5,shrink,13,38.80637985514414,0.23599887241600034,93.51918297715719,37.637634714000605,54.6875,6,0.7492559784175163
A2,semisynthetic,2,direction_step,20260929,0.5,gated,13,40.37869016696626,0.24556079141136067,99.50105656030297,40.39875667478735,53.385416666666664,6,0.793798727490164
A2,semisynthetic,2,direction_step,20260929,1.0,uncorrected,13,80.75738033393252,0.49112158282272134,199.00211312060594,71.79839269789422,73.4375,5,1.5328697959082949
A2,semisynthetic,2,direction_step,20260929,1.0,V7,13,78.65876134150588,0.47835894642911203,191.43582879366082,69.30897300374464,72.65625,5,1.481960918327434
A2,semisynthetic,2,direction_step,20260929,1.0,shrink,13,76.75875042180475,0.46680413414563343,188.02090256873421,67.5059322389341,73.4375,5,1.4490571690974752
A2,semisynthetic,2,direction_step,20260929,1.0,gated,13,80.75738033393252,0.49112158282272134,199.00211312060594,71.79839269789422,73.4375,5,1.5328697959082949
A2,semisynthetic,2,direction_step,20260929,2.0,uncorrected,13,161.51476066786503,0.9822431656454427,398.0042262412119,115.83657781226856,72.91666666666667,3,2.89691741071648
A2,semisynthetic,2,direction_step,20260929,2.0,V7,13,152.3457127241999,0.926482103059586,374.35586048923506,109.2940365016591,74.21875,3,2.7294601215258063
A2,semisynthetic,2,direction_step,20260929,2.0,shrink,13,153.27319462045702,0.9321225333836715,377.0608658140397,109.37234275801781,72.91666666666667,3,2.7438019378779317
A2,semisynthetic,2,direction_step,20260929,2.0,gated,13,161.51476066786503,0.9822431656454427,398.0042262412119,115.83657781226856,72.91666666666667,3,2.89691741071648
A2,semisynthetic,3,asymmetric_burst,20260927,0.0,uncorrected,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,3,asymmetric_burst,20260927,0.0,V7,14,12.904000261991762,0.10699976998598636,6.934169002592424,4.426816818051806,0.0,6,0.1724558772638344
A2,semisynthetic,3,asymmetric_burst,20260927,0.0,shrink,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,3,asymmetric_burst,20260927,0.0,gated,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,3,asymmetric_burst,20260927,0.5,uncorrected,14,22.444720055549766,0.18611127050403442,23.99294578124831,7.081932352350992,61.197916666666664,6,0.3443091108055879
A2,semisynthetic,3,asymmetric_burst,20260927,0.5,V7,14,24.93613042652515,0.20677000664962095,22.7829813717919,7.655513789057195,61.848958333333336,6,0.3647074722698724
A2,semisynthetic,3,asymmetric_burst,20260927,0.5,shrink,14,22.444720055549766,0.18611127050403442,23.99294578124831,7.081932352350992,61.197916666666664,6,0.3443091108055879
A2,semisynthetic,3,asymmetric_burst,20260927,0.5,gated,14,22.444720055549766,0.18611127050403442,23.99294578124831,7.081932352350992,61.197916666666664,6,0.3443091108055879
A2,semisynthetic,3,asymmetric_burst,20260927,1.0,uncorrected,14,44.88944011109953,0.37222254100806884,47.98589156249662,13.039879205710337,123.046875,6,0.6792981512905071
A2,semisynthetic,3,asymmetric_burst,20260927,1.0,V7,14,43.03986819126206,0.3568859193421451,42.45009107331389,11.237941415761915,122.39583333333333,6,0.6260685035364473
A2,semisynthetic,3,asymmetric_burst,20260927,1.0,shrink,14,44.88944011109953,0.37222254100806884,47.98589156249662,13.039879205710337,123.046875,6,0.6792981512905071
A2,semisynthetic,3,asymmetric_burst,20260927,1.0,gated,14,44.88944011109953,0.37222254100806884,47.98589156249662,13.039879205710337,123.046875,6,0.6792981512905071
A2,semisynthetic,3,asymmetric_burst,20260927,2.0,uncorrected,14,89.77888022219906,0.7444450820161377,95.97178312499324,24.096897834632745,130.859375,6,1.3421544534394334
A2,semisynthetic,3,asymmetric_burst,20260927,2.0,V7,14,82.00370806901883,0.6799734751422458,84.4503882900951,20.500142306030686,130.859375,6,1.2000909919039067
A2,semisynthetic,3,asymmetric_burst,20260927,2.0,shrink,14,89.77888022219906,0.7444450820161377,95.97178312499324,24.096897834632745,130.859375,6,1.3421544534394334
A2,semisynthetic,3,asymmetric_burst,20260927,2.0,gated,14,89.77888022219906,0.7444450820161377,95.97178312499324,24.096897834632745,130.859375,6,1.3421544534394334
A2,semisynthetic,3,asymmetric_burst,20260928,0.0,uncorrected,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,3,asymmetric_burst,20260928,0.0,V7,14,12.904000261991762,0.10699976998598636,6.934169002592424,4.426816818051806,0.0,6,0.1724558772638344
A2,semisynthetic,3,asymmetric_burst,20260928,0.0,shrink,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,3,asymmetric_burst,20260928,0.0,gated,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,3,asymmetric_burst,20260928,0.5,uncorrected,14,23.108149141042848,0.19161241418882355,14.159616240059895,8.053845460929548,72.265625,6,0.31710043490592194
A2,semisynthetic,3,asymmetric_burst,20260928,0.5,V7,14,25.415330070345938,0.21074352266211027,16.786691573157206,9.078328704608236,58.59375,6,0.3556183764958827
A2,semisynthetic,3,asymmetric_burst,20260928,0.5,shrink,14,23.108149141042848,0.19161241418882355,14.159616240059895,8.053845460929548,72.265625,6,0.31710043490592194
A2,semisynthetic,3,asymmetric_burst,20260928,0.5,gated,14,23.108149141042848,0.19161241418882355,14.159616240059895,8.053845460929548,72.265625,6,0.31710043490592194
A2,semisynthetic,3,asymmetric_burst,20260928,1.0,uncorrected,14,46.216298282085695,0.3832248283776471,28.319232480119787,15.33935950725693,84.63541666666667,6,0.6278298776414865
A2,semisynthetic,3,asymmetric_burst,20260928,1.0,V7,14,44.887825399728065,0.3722091518464265,29.42091701646714,15.335950957687894,85.9375,6,0.6213535130123122
A2,semisynthetic,3,asymmetric_burst,20260928,1.0,shrink,14,46.216298282085695,0.3832248283776471,28.319232480119787,15.33935950725693,84.63541666666667,6,0.6278298776414865
A2,semisynthetic,3,asymmetric_burst,20260928,1.0,gated,14,46.216298282085695,0.3832248283776471,28.319232480119787,15.33935950725693,84.63541666666667,6,0.6278298776414865
A2,semisynthetic,3,asymmetric_burst,20260928,2.0,uncorrected,14,92.43259656417139,0.7664496567552942,56.638464960239574,27.1362817390492,117.83854166666667,6,1.2262859203504868
A2,semisynthetic,3,asymmetric_burst,20260928,2.0,V7,14,85.53462897864647,0.7092518165478706,54.10791720603239,25.70614627448543,117.83854166666667,6,1.1467377876972407
A2,semisynthetic,3,asymmetric_burst,20260928,2.0,shrink,14,92.43259656417139,0.7664496567552942,56.638464960239574,27.1362817390492,117.83854166666667,6,1.2262859203504868
A2,semisynthetic,3,asymmetric_burst,20260928,2.0,gated,14,92.43259656417139,0.7664496567552942,56.638464960239574,27.1362817390492,117.83854166666667,6,1.2262859203504868
A2,semisynthetic,3,asymmetric_burst,20260929,0.0,uncorrected,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,3,asymmetric_burst,20260929,0.0,V7,14,12.904000261991762,0.10699976998598636,6.934169002592424,4.426816818051806,0.0,6,0.1724558772638344
A2,semisynthetic,3,asymmetric_burst,20260929,0.0,shrink,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,3,asymmetric_burst,20260929,0.0,gated,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,3,asymmetric_burst,20260929,0.5,uncorrected,14,19.70683208037177,0.16340874588813475,20.044791692429275,10.222749816784434,67.70833333333333,6,0.3312811796522773
A2,semisynthetic,3,asymmetric_burst,20260929,0.5,V7,14,22.183818734416242,0.18394788079669278,20.171972885147497,8.201094761576613,75.52083333333333,6,0.33558407444453137
A2,semisynthetic,3,asymmetric_burst,20260929,0.5,shrink,14,19.70683208037177,0.16340874588813475,20.044791692429275,10.222749816784434,67.70833333333333,6,0.3312811796522773
A2,semisynthetic,3,asymmetric_burst,20260929,0.5,gated,14,19.70683208037177,0.16340874588813475,20.044791692429275,10.222749816784434,67.70833333333333,6,0.3312811796522773
A2,semisynthetic,3,asymmetric_burst,20260929,1.0,uncorrected,14,39.41366416074354,0.3268174917762695,40.08958338485855,19.413121793899386,108.72395833333333,6,0.6540018982738282
A2,semisynthetic,3,asymmetric_burst,20260929,1.0,V7,14,38.41995310583365,0.31857765512491176,38.41671312336395,15.984493402384706,108.72395833333333,6,0.6103962210620167
A2,semisynthetic,3,asymmetric_burst,20260929,1.0,shrink,14,39.41366416074354,0.3268174917762695,40.08958338485855,19.413121793899386,108.72395833333333,6,0.6540018982738282
A2,semisynthetic,3,asymmetric_burst,20260929,1.0,gated,14,39.41366416074354,0.3268174917762695,40.08958338485855,19.413121793899386,108.72395833333333,6,0.6540018982738282
A2,semisynthetic,3,asymmetric_burst,20260929,2.0,uncorrected,14,78.82732832148707,0.653634983552539,80.1791667697171,35.844060055555694,108.72395833333333,6,1.2832755769624566
A2,semisynthetic,3,asymmetric_burst,20260929,2.0,V7,14,72.90020606457692,0.604487377748762,73.97676142284732,29.875436080595858,109.375,6,1.1589211092951157
A2,semisynthetic,3,asymmetric_burst,20260929,2.0,shrink,14,78.82732832148707,0.653634983552539,80.1791667697171,35.844060055555694,108.72395833333333,6,1.2832755769624566
A2,semisynthetic,3,asymmetric_burst,20260929,2.0,gated,14,78.82732832148707,0.653634983552539,80.1791667697171,35.844060055555694,108.72395833333333,6,1.2832755769624566
A2,semisynthetic,3,direction_step,20260927,0.0,uncorrected,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,3,direction_step,20260927,0.0,V7,14,12.904000261991762,0.10699976998598636,6.934169002592424,4.426816818051806,0.0,6,0.1724558772638344
A2,semisynthetic,3,direction_step,20260927,0.0,shrink,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,3,direction_step,20260927,0.0,gated,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,3,direction_step,20260927,0.5,uncorrected,14,31.475446285392977,0.2609939123035541,75.60820581533885,29.662138119111916,23.4375,5,0.8204229362588333
A2,semisynthetic,3,direction_step,20260927,0.5,V7,14,30.506485959365996,0.25295930831212254,67.68339846769501,25.80196781059911,23.4375,5,0.7475236701615301
A2,semisynthetic,3,direction_step,20260927,0.5,shrink,14,31.475446285392977,0.2609939123035541,75.60820581533885,29.662138119111916,23.4375,5,0.8204229362588333
A2,semisynthetic,3,direction_step,20260927,0.5,gated,14,31.475446285392977,0.2609939123035541,75.60820581533885,29.662138119111916,23.4375,5,0.8204229362588333
A2,semisynthetic,3,direction_step,20260927,1.0,uncorrected,14,62.95089257078595,0.5219878246071082,151.21641163067767,48.94688491198472,47.8515625,4,1.5547967046303464
A2,semisynthetic,3,direction_step,20260927,1.0,V7,14,55.54557321763053,0.46058303141330376,130.66897100436833,42.45200875736191,47.8515625,4,1.354346969665666
A2,semisynthetic,3,direction_step,20260927,1.0,shrink,14,62.95089257078595,0.5219878246071082,151.21641163067767,48.94688491198472,47.8515625,4,1.5547967046303464
A2,semisynthetic,3,direction_step,20260927,1.0,gated,14,62.95089257078595,0.5219878246071082,151.21641163067767,48.94688491198472,47.8515625,4,1.5547967046303464
A2,semisynthetic,3,direction_step,20260927,2.0,uncorrected,14,125.9017851415719,1.0439756492142165,302.4328232613554,83.42982473739622,95.05208333333333,3,2.9896586009895096
A2,semisynthetic,3,direction_step,20260927,2.0,V7,14,107.76425229064012,0.8935795081912451,258.69388962854185,72.0098411531224,71.2890625,4,2.5632268536806064
A2,semisynthetic,3,direction_step,20260927,2.0,shrink,14,125.9017851415719,1.0439756492142165,302.4328232613554,83.42982473739622,95.05208333333333,3,2.9896586009895096
A2,semisynthetic,3,direction_step,20260927,2.0,gated,14,125.9017851415719,1.0439756492142165,302.4328232613554,83.42982473739622,95.05208333333333,3,2.9896586009895096
A2,semisynthetic,3,direction_step,20260928,0.0,uncorrected,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,3,direction_step,20260928,0.0,V7,14,12.904000261991762,0.10699976998598636,6.934169002592424,4.426816818051806,0.0,6,0.1724558772638344
A2,semisynthetic,3,direction_step,20260928,0.0,shrink,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,3,direction_step,20260928,0.0,gated,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,3,direction_step,20260928,0.5,uncorrected,14,33.30729439126322,0.27618356837902036,81.64254676736113,30.57825473756402,20.3125,5,0.8682273479024659
A2,semisynthetic,3,direction_step,20260928,0.5,V7,14,32.57883470998588,0.2701431920028415,72.38918594978192,26.27143392371397,28.90625,5,0.7881105179781973
A2,semisynthetic,3,direction_step,20260928,0.5,shrink,14,33.30729439126322,0.27618356837902036,81.64254676736113,30.57825473756402,20.3125,5,0.8682273479024659
A2,semisynthetic,3,direction_step,20260928,0.5,gated,14,33.30729439126322,0.27618356837902036,81.64254676736113,30.57825473756402,20.3125,5,0.8682273479024659
A2,semisynthetic,3,direction_step,20260928,1.0,uncorrected,14,66.61458878252644,0.5523671367580407,163.28509353472225,50.15085543396242,36.1328125,4,1.6451959832320062
A2,semisynthetic,3,direction_step,20260928,1.0,V7,14,59.08614769199708,0.4899414200279828,139.9980765753418,43.13129329967452,36.1328125,4,1.4280163745007368
A2,semisynthetic,3,direction_step,20260928,1.0,shrink,14,66.61458878252644,0.5523671367580407,163.28509353472225,50.15085543396242,36.1328125,4,1.6451959832320062
A2,semisynthetic,3,direction_step,20260928,1.0,gated,14,66.61458878252644,0.5523671367580407,163.28509353472225,50.15085543396242,36.1328125,4,1.6451959832320062
A2,semisynthetic,3,direction_step,20260928,2.0,uncorrected,14,133.22917756505288,1.1047342735160814,326.5701870694445,85.58374420442352,58.59375,3,3.1683508152177104
A2,semisynthetic,3,direction_step,20260928,2.0,V7,14,114.64564704729423,0.9506399267587747,278.71316706014466,73.4200202391032,44.921875,4,2.714980224298957
A2,semisynthetic,3,direction_step,20260928,2.0,shrink,14,133.22917756505288,1.1047342735160814,326.5701870694445,85.58374420442352,58.59375,3,3.1683508152177104
A2,semisynthetic,3,direction_step,20260928,2.0,gated,14,133.22917756505288,1.1047342735160814,326.5701870694445,85.58374420442352,58.59375,3,3.1683508152177104
A2,semisynthetic,3,direction_step,20260929,0.0,uncorrected,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,3,direction_step,20260929,0.0,V7,14,12.904000261991762,0.10699976998598636,6.934169002592424,4.426816818051806,0.0,6,0.1724558772638344
A2,semisynthetic,3,direction_step,20260929,0.0,shrink,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,3,direction_step,20260929,0.0,gated,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,semisynthetic,3,direction_step,20260929,0.5,uncorrected,14,29.783983804024164,0.24696833164857876,66.64571076161526,25.25377496178508,24.21875,5,0.7326848417197075
A2,semisynthetic,3,direction_step,20260929,0.5,V7,14,29.9031892442828,0.24795678130990753,60.04450266705621,21.935474313836025,25.0,5,0.6787894363307027
A2,semisynthetic,3,direction_step,20260929,0.5,shrink,14,29.783983804024164,0.24696833164857876,66.64571076161526,25.25377496178508,24.21875,5,0.7326848417197075
A2,semisynthetic,3,direction_step,20260929,0.5,gated,14,29.783983804024164,0.24696833164857876,66.64571076161526,25.25377496178508,24.21875,5,0.7326848417197075
A2,semisynthetic,3,direction_step,20260929,1.0,uncorrected,14,59.56796760804833,0.4939366632971575,133.29142152323053,43.479928304237966,31.25,5,1.4070967539950519
A2,semisynthetic,3,direction_step,20260929,1.0,V7,14,53.7367328883624,0.4455841554644906,116.07738665278049,37.797040210991234,30.46875,5,1.2402525712070138
A2,semisynthetic,3,direction_step,20260929,1.0,shrink,14,59.56796760804833,0.4939366632971575,133.29142152323053,43.479928304237966,31.25,5,1.4070967539950519
A2,semisynthetic,3,direction_step,20260929,1.0,gated,14,59.56796760804833,0.4939366632971575,133.29142152323053,43.479928304237966,31.25,5,1.4070967539950519
A2,semisynthetic,3,direction_step,20260929,2.0,uncorrected,14,119.13593521609666,0.987873326594315,266.58284304646105,73.62125023320921,38.0859375,4,2.7035899908551113
A2,semisynthetic,3,direction_step,20260929,2.0,V7,14,103.35185900451457,0.8569920115144377,228.40321701695765,63.71737555463633,45.8984375,4,2.3322934672163025
A2,semisynthetic,3,direction_step,20260929,2.0,shrink,14,119.13593521609666,0.987873326594315,266.58284304646105,73.62125023320921,38.0859375,4,2.7035899908551113
A2,semisynthetic,3,direction_step,20260929,2.0,gated,14,119.13593521609666,0.987873326594315,266.58284304646105,73.62125023320921,38.0859375,4,2.7035899908551113
A2,semisynthetic,4,asymmetric_burst,20260927,0.0,uncorrected,15,0.0,0.0,0.0,0.0,0.0,5,0.0
A2,semisynthetic,4,asymmetric_burst,20260927,0.0,V7,15,19.264417711107942,0.1004732411439683,2.8430605689100323,1.4553921017131461,0.0,5,0.11547778065264419
A2,semisynthetic,4,asymmetric_burst,20260927,0.0,shrink,15,47.08837358197936,0.2455886071890714,29.14394565015891,17.532367457598323,0.0,5,0.4130282449378724
A2,semisynthetic,4,asymmetric_burst,20260927,0.0,gated,15,11.783938971669803,0.06145893219724485,1.4627782882175508,1.537890316006311,0.0,5,0.07329432041599857
A2,semisynthetic,4,asymmetric_burst,20260927,0.5,uncorrected,15,34.250988363845174,0.17863544410769272,19.940413407192757,8.006525206900479,53.125,5,0.2723927819784538
A2,semisynthetic,4,asymmetric_burst,20260927,0.5,V7,15,35.94930949054899,0.18749300890212817,18.756324421782885,8.008023978444326,53.125,5,0.27817036566271297
A2,semisynthetic,4,asymmetric_burst,20260927,0.5,shrink,15,50.5675460552531,0.2637341717283582,35.84339315834662,21.041026900928863,53.125,5,0.46694358976256245
A2,semisynthetic,4,asymmetric_burst,20260927,0.5,gated,15,34.06227929531486,0.17765123518776427,19.40040703418154,8.727521506893469,53.125,5,0.27376071992977796
A2,semisynthetic,4,asymmetric_burst,20260927,1.0,uncorrected,15,68.50197672769035,0.35727088821538544,39.88082681438551,15.740188503934775,53.125,5,0.543362457332035
A2,semisynthetic,4,asymmetric_burst,20260927,1.0,V7,15,65.29911851606752,0.34056643598266795,37.40512726801477,15.197225177708333,53.125,5,0.5173702048318654
A2,semisynthetic,4,asymmetric_burst,20260927,1.0,shrink,15,64.93542931937867,0.33866962119655036,46.555887875264204,26.770588909228895,53.125,5,0.5996968884118479
A2,semisynthetic,4,asymmetric_burst,20260927,1.0,gated,15,65.90390084688055,0.3437206678870328,38.56469120436656,16.126314248746144,53.125,5,0.5283939278390241
A2,semisynthetic,4,asymmetric_burst,20260927,2.0,uncorrected,15,137.0039534553807,0.7145417764307709,79.76165362877101,28.039369838938,52.34375,5,1.0687784006169398
A2,semisynthetic,4,asymmetric_burst,20260927,2.0,V7,15,128.22856058664868,0.6687738649862021,75.3697605751197,26.576613627946937,53.90625,5,1.0039285876083908
A2,semisynthetic,4,asymmetric_burst,20260927,2.0,shrink,15,107.21469560064588,0.559176411496183,72.62797129531303,35.850856426352934,53.125,5,0.9355509112890107
A2,semisynthetic,4,asymmetric_burst,20260927,2.0,gated,15,131.3511175188852,0.6850595072694603,77.3001567359846,27.77609789322683,53.125,5,1.0315040936488826
A2,semisynthetic,4,asymmetric_burst,20260928,0.0,uncorrected,15,0.0,0.0,0.0,0.0,0.0,5,0.0
A2,semisynthetic,4,asymmetric_burst,20260928,0.0,V7,15,19.264417711107942,0.1004732411439683,2.8430605689100323,1.4553921017131461,0.0,5,0.11547778065264419
A2,semisynthetic,4,asymmetric_burst,20260928,0.0,shrink,15,47.08837358197936,0.2455886071890714,29.14394565015891,17.532367457598323,0.0,5,0.4130282449378724
A2,semisynthetic,4,asymmetric_burst,20260928,0.0,gated,15,11.783938971669803,0.06145893219724485,1.4627782882175508,1.537890316006311,0.0,5,0.07329432041599857
A2,semisynthetic,4,asymmetric_burst,20260928,0.5,uncorrected,15,29.18624374118609,0.15222035513712778,27.585588787132846,9.320395077656004,42.96875,5,0.27276679958062305
A2,semisynthetic,4,asymmetric_burst,20260928,0.5,V7,15,32.988983863815214,0.17205348121850705,27.361362716872712,8.756079354509577,42.96875,5,0.2890720230403808
