dataset,fold,seed,level,stage,n_trials,V7_policy,RMSE,normalized_RMSE,contrast_RMSE,positive_mean_error,latency_error_ms,latency_pairs,objective
VisualCogA_Task-1,2,2027,2.0,V7,18,保守比例,68.86244164058633,0.7114983126020462,34.880463421192424,5.895534205854567,80.078125,2,0.9526073653348692
VisualCogA_Task-1,2,2039,0.0,未校正,18,保守比例,9.233673180100474e-15,9.5403862108894e-17,7.077414176530199e-15,7.401486830834377e-17,0.0,2,1.3273111212739164e-16
VisualCogA_Task-1,2,2039,0.0,V7,18,保守比例,13.748461886368267,0.1420514172889743,1.3879157436427225,0.08588323615238529,0.0,2,0.15010886659228231
VisualCogA_Task-1,2,2039,0.5,未校正,18,保守比例,19.63641786069825,0.20288676730859712,24.249456950778253,2.443569200987851,3.90625,1,0.35340886567284374
VisualCogA_Task-1,2,2039,0.5,V7,18,保守比例,21.45700007550631,0.2216973285220668,22.4132436020454,2.416579514282953,3.90625,1,0.3624545325530829
VisualCogA_Task-1,2,2039,1.0,未校正,18,保守比例,39.287165193871196,0.4059215891334636,48.62568911250907,4.415776702213704,136.71875,1,0.7027505289998106
VisualCogA_Task-1,2,2039,1.0,V7,18,保守比例,35.87909309914293,0.37070881585886445,43.412295537144985,4.361068074155086,136.71875,1,0.6400396679819301
VisualCogA_Task-1,2,2039,2.0,未校正,18,保守比例,77.87099019560345,0.8045761492744915,94.71081471980433,10.039670300132501,136.71875,1,1.3975917312649762
VisualCogA_Task-1,2,2039,2.0,V7,18,保守比例,67.41911724684516,0.6965856425569725,82.6770572867879,9.484293259890126,136.71875,1,1.2216955742464792
VisualCogA_Task-1,2,2053,0.0,未校正,18,保守比例,9.233673180100474e-15,9.5403862108894e-17,7.077414176530199e-15,7.401486830834377e-17,0.0,2,1.3273111212739164e-16
VisualCogA_Task-1,2,2053,0.0,V7,18,保守比例,13.748461886368267,0.1420514172889743,1.3879157436427225,0.08588323615238529,0.0,2,0.15010886659228231
VisualCogA_Task-1,2,2053,0.5,未校正,18,保守比例,18.445095374988025,0.19057782330147488,8.99213638754136,1.1394981228010317,0.0,2,0.2488054409878402
VisualCogA_Task-1,2,2053,0.5,V7,18,保守比例,23.3847307192335,0.24161496529890114,7.345710294437783,1.0718164612350434,0.0,2,0.29063770923361754
VisualCogA_Task-1,2,2053,1.0,未校正,18,保守比例,37.028024905445044,0.3825797722467509,17.168632345539518,2.294646661496412,46.875,2,0.4949830433918554
VisualCogA_Task-1,2,2053,1.0,V7,18,保守比例,37.45621062238037,0.38700385898869155,14.11244394823999,2.26515477030282,46.875,2,0.4833138890541361
VisualCogA_Task-1,2,2053,2.0,未校正,18,保守比例,74.1407982886536,0.7660351799994144,33.42815985877523,5.200658034779903,70.3125,2,0.9924619332650344
VisualCogA_Task-1,2,2053,2.0,V7,18,保守比例,68.2749515327973,0.7054282661383449,27.943766841308495,5.134835293538904,95.703125,2,0.9028420929013224
VisualCogA_Task-1,3,2027,0.0,未校正,18,保守比例,9.215541987798065e-15,5.821060833239412e-17,1.0067897405123407e-14,2.3754146797709077e-15,0.0,4,1.0501236458421508e-16
VisualCogA_Task-1,3,2027,0.0,V7,18,保守比例,22.969029787151666,0.1450854652374546,14.159483719845001,2.4955953584973813,9.765625,4,0.20556874502827416
VisualCogA_Task-1,3,2027,0.5,未校正,18,保守比例,19.29168346364978,0.12185725285196855,18.45308697460036,3.684649891235985,91.796875,4,0.20341169879306362
VisualCogA_Task-1,3,2027,0.5,V7,18,保守比例,27.302488415690576,0.17245805637582834,21.62089068426226,4.0543150207261816,91.796875,4,0.26635234328623203
VisualCogA_Task-1,3,2027,1.0,未校正,18,保守比例,38.71624483190911,0.24455383817852158,36.65884979717842,6.9119783925745395,113.28125,4,0.403992907816249
VisualCogA_Task-1,3,2027,1.0,V7,18,保守比例,38.65074337963725,0.24414009372502674,34.76370328570368,6.726119513199354,113.28125,4,0.3964197608907406
VisualCogA_Task-1,3,2027,2.0,未校正,18,保守比例,78.09487545858995,0.493291682041728,71.82114640606393,11.719942930937114,113.28125,4,0.7941531314296583
VisualCogA_Task-1,3,2027,2.0,V7,18,保守比例,67.8274182593231,0.42843657852339984,62.79696542572178,10.974399296453884,113.28125,4,0.6960878183338021
VisualCogA_Task-1,3,2039,0.0,未校正,18,保守比例,9.215541987798065e-15,5.821060833239412e-17,1.0067897405123407e-14,2.3754146797709077e-15,0.0,4,1.0501236458421508e-16
VisualCogA_Task-1,3,2039,0.0,V7,18,保守比例,22.969029787151666,0.1450854652374546,14.159483719845001,2.4955953584973813,9.765625,4,0.20556874502827416
VisualCogA_Task-1,3,2039,0.5,未校正,18,保守比例,24.257896511551753,0.15322668104288936,26.641921867894386,6.845702623432785,75.1953125,4,0.28061080617238743
VisualCogA_Task-1,3,2039,0.5,V7,18,保守比例,28.702641407302558,0.18130221958490175,22.823167525605847,7.138335969655909,64.453125,4,0.29847407052684677
VisualCogA_Task-1,3,2039,1.0,未校正,18,保守比例,47.891873291777685,0.30251232995124466,52.672095119680726,14.06510563067342,118.1640625,4,0.5577090083087354
VisualCogA_Task-1,3,2039,1.0,V7,18,保守比例,43.834038950418915,0.27688073868560575,43.60389261859469,13.440700771446302,86.9140625,4,0.49949335642748854
VisualCogA_Task-1,3,2039,2.0,未校正,18,保守比例,95.45006272669038,0.602916922742317,104.60436054127425,27.825300245471727,117.1875,4,1.1090476952091484
VisualCogA_Task-1,3,2039,2.0,V7,18,保守比例,81.14049792426863,0.5125295669879093,86.45610839379063,25.103317811227054,117.1875,4,0.944149404220112
VisualCogA_Task-1,3,2053,0.0,未校正,18,保守比例,9.215541987798065e-15,5.821060833239412e-17,1.0067897405123407e-14,2.3754146797709077e-15,0.0,4,1.0501236458421508e-16
VisualCogA_Task-1,3,2053,0.0,V7,18,保守比例,22.969029787151666,0.1450854652374546,14.159483719845001,2.4955953584973813,9.765625,4,0.20556874502827416
VisualCogA_Task-1,3,2053,0.5,未校正,18,保守比例,20.390510496359227,0.12879806980129047,9.359594346806627,3.065173882456106,16.6015625,4,0.17771971513428342
VisualCogA_Task-1,3,2053,0.5,V7,18,保守比例,30.379781496168192,0.19189599095079413,18.42779084503981,2.7365469452723814,16.6015625,4,0.2673817866849439
VisualCogA_Task-1,3,2053,1.0,未校正,18,保守比例,40.5534214413121,0.2561584912948541,19.579772175047413,6.436259220120359,48.828125,4,0.35865206036527914
VisualCogA_Task-1,3,2053,1.0,V7,18,保守比例,43.587802214683244,0.2753253673140755,26.362548748715724,5.419580562013422,50.78125,4,0.3928189539943204
VisualCogA_Task-1,3,2053,2.0,未校正,18,保守比例,81.06672307940605,0.5120635630779098,37.324720085547874,14.126966851985017,113.28125,4,0.7191796141881827
VisualCogA_Task-1,3,2053,2.0,V7,18,保守比例,74.7743986581763,0.47231766068068337,40.41498862130528,10.364797167628629,79.1015625,4,0.6654296542478941
VisualCogA_Task-1,4,2027,0.0,未校正,18,训练均值保护,7.547014642035182e-15,7.398016518425298e-17,8.111246939010637e-15,1.5543122344752192e-15,0.0,6,1.289719718440583e-16
VisualCogA_Task-1,4,2027,0.0,V7,18,训练均值保护,7.479213008636188,0.07331553469437929,1.5485051531553724,1.6146419088178832,0.0,6,0.09673284829715996
VisualCogA_Task-1,4,2027,0.5,未校正,18,训练均值保护,20.978293078352134,0.2056412582766163,16.144769784851057,6.5641248322340475,28.90625,5,0.3491167195696452
VisualCogA_Task-1,4,2027,0.5,V7,18,训练均值保护,21.17136671249179,0.2075338767521151,15.401270327726438,6.096507819558922,32.8125,5,0.34278138393186447
