trial_id,cue,coef_1,coef_2,coef_3,coef_4,coef_5,coef_6,coef_7,coef_8,coef_9
1,-1,-11.566177283969001,-36.66312348900221,-41.222383095973164,-10.308351923314389,33.81799842567921,51.192014107769126,5.443364624520543,-20.03482636053245,-29.723834273543755
2,-1,-4.289469212777912,-1.5137509581870296,0.22512730915767132,23.364871549386535,16.068819740900892,12.897118139522801,-0.5248990260506173,-5.001842708308911,-7.248322100599224
3,1,4.940549266905644,5.012106280485046,4.704659202131262,22.138845742583587,19.470417536502627,18.016285825484434,15.033671005662475,7.695969067327404,4.484999420956601
4,-1,25.379023326970596,40.84650902081229,45.90667953661499,2.9189815631194254,-17.081322422877115,-24.557260572282754,-0.5929108686296062,-1.1754000369554918,-1.2057248116413342
5,1,-79.11110128611314,-109.77025581376292,-118.5519918145809,86.11533297385138,166.71748372734118,194.72436960676606,-7.324302576602935,-1.5326123896924295,0.5197404444097526
6,1,-63.067229782305084,16.035904995619216,50.393540600534116,99.32355578536769,-33.686218892484476,-91.68010989067452,-16.02560585210236,25.184406927377452,39.72057699171584
7,1,-0.9514868374394696,-6.607666056209029,-7.771226923147477,-6.284836510780158,-5.433616659878581,-4.956105073846298,-4.946530350058834,0.5943892305514951,3.0968276018169636
8,-1,-3.821713575186642,-11.648949648495288,-14.766573496077669,4.924339646747486,9.986529226832781,11.462211840842475,8.872257523684164,13.832720148475726,15.685347257426429
9,-1,1.177436018325121,-1.8642207940389874,-3.430419402918105,-1.0009361098450467,-1.3827091896743737,-1.6673807490384909,-9.711690536624863,-0.19171853104605752,2.794741908310761
10,-1,5.33733379207543,-7.0694138151543635,-11.396243877866798,-0.004676975570283778,10.42272644419368,14.03681830031967,-0.8792301400376366,0.6727817600639805,0.9488501970550091
11,1,11.491884340532634,17.33681447161004,19.87668753440053,-1.1883644987249369,-8.468331821486935,-11.247737946786659,1.9698840679412166,-9.202087123329727,-14.126447153099507
12,-1,-9.28025672524544,-5.575902954618926,-4.039196772356473,2.378178065789087,4.969070788422372,5.804611264917425,3.4753805232285178,-0.7580415579777907,-2.0601066732947495
13,1,-6.463069731552104,0.606044080330352,7.15756536152612,8.131812691546093,6.533875085899221,5.175198432286884,-12.976801811262016,-16.797351575324786,-17.898852673200874
15,-1,1.0594739238930613,-3.420327113968972,-4.5905820122020184,1.130163238039448,2.8238504465720933,3.4623567857730273,9.485795541697687,0.7188757281440759,-1.7454721283985677
16,1,11.72962401486737,1.3281638165763519,-1.5085780767475092,-7.030671457398558,-0.24067980762214294,2.4808581351932735,-3.102468972387992,4.200280897941435,6.304912340199469
17,-1,7.2341994672621075,23.240084204253485,30.747925351761346,21.0913823614984,-25.299134258905404,-45.6446501342253,-26.148485154297255,-12.842474739340952,-5.992398902200519
18,-1,-13.03372085600287,24.15551470107711,38.385441300462524,18.02128120240574,-32.09333525584667,-51.07787171499859,-8.548955953427615,23.276854446936046,35.10256202270031
19,1,34.58156842361145,41.5741318942373,44.103295344346364,9.556610134447652,7.143199034228499,6.033649693495888,2.5584906716694533,-20.875981335465813,-29.170727240789557
20,-1,-35.69497915795589,36.07820277455955,64.71637081377497,51.32725977022853,-40.32090186304542,-77.27519454692163,-38.56666233669887,27.403820717757128,53.685123519203145
21,1,11.051832295958409,14.568487605867185,15.745366648802765,-10.20600191367547,-26.709188986834768,-32.75553824297222,2.6786570143361037,6.010516969110128,5.970305498538417
22,1,-24.2868220977619,13.35213738937216,30.916125123962203,5.409741063394863,11.8940409982694,14.26692398326388,7.299369297812655,-6.325063030386756,-11.858758740582806
24,1,-32.97014576552535,22.157639533979925,43.64991043408473,54.03196232198539,-25.810838785946533,-59.491543402206624,-7.772154447868175,17.585852027054894,27.857456661185193
25,1,9.284562097210738,-3.1069516769483387,-6.470823121625939,-285.74589280508604,-344.69725883414793,-358.62686405826184,6.6794120608493195,5.869157813116048,5.295124867994393
26,1,-4.719363828639622,-9.154976089195625,-10.425676361390336,-0.7762294789733705,3.223702099788452,4.738245795116754,10.77982900146626,8.537215061057111,7.97003985979705
27,1,-7.059721704857569,-4.795786925628256,-3.3932036598738735,-4.410811617843656,-6.201202455693887,-6.854425852495342,-4.02119741247066,-6.163974303346643,-6.528731345878182
28,1,25.671834007372343,-28.245312004459848,-45.15969365835611,-53.047161376932756,25.012981437475936,55.725269244492274,-50.52354013099377,-8.641286366544088,9.001890497466443
