dataset,trial_id,block,truth,past_only_common_dct0,past_only_common_dct1,past_only_common_dct2,past_only_common_dct3,past_only_common_dct4,past_only_common_dct5,past_only_midline_dct0,past_only_midline_dct1,past_only_midline_dct2,past_only_midline_dct3,past_only_midline_dct4,past_only_midline_dct5,past_only_lateral_dct0,past_only_lateral_dct1,past_only_lateral_dct2,past_only_lateral_dct3,past_only_lateral_dct4,past_only_lateral_dct5,post_erp_common_dct0,post_erp_common_dct1,post_erp_common_dct2,post_erp_common_dct3,post_erp_common_dct4,post_erp_common_dct5,post_erp_midline_dct0,post_erp_midline_dct1,post_erp_midline_dct2,post_erp_midline_dct3,post_erp_midline_dct4,post_erp_midline_dct5,post_erp_lateral_dct0,post_erp_lateral_dct1,post_erp_lateral_dct2,post_erp_lateral_dct3,post_erp_lateral_dct4,post_erp_lateral_dct5,post_given_past_common_dct0,post_given_past_common_dct1,post_given_past_common_dct2,post_given_past_common_dct3,post_given_past_common_dct4,post_given_past_common_dct5,post_given_past_midline_dct0,post_given_past_midline_dct1,post_given_past_midline_dct2,post_given_past_midline_dct3,post_given_past_midline_dct4,post_given_past_midline_dct5,post_given_past_lateral_dct0,post_given_past_lateral_dct1,post_given_past_lateral_dct2,post_given_past_lateral_dct3,post_given_past_lateral_dct4,post_given_past_lateral_dct5
A1,75,3,-1,-2.273014582141853,-1.8756040242506937,-0.9487853493678449,1.1749557507174584,1.9512271664763825,-0.1564356313286678,2.2501440122786724,1.9111235668643756,-0.24223646255979905,2.583753530351205,0.9463259148740446,1.44597632868943,1.5403269451858457,-0.859326445679172,0.0023303724693861617,-0.5281424882965472,-0.5204072889388002,-0.43416839980395344,-0.12825582726287868,-0.24336628100903462,0.6980011235182698,0.2222301098219874,0.9020382444584554,-0.17654405829997075,0.19586800054008027,0.06906990962505798,-0.7357867626988084,0.08669439287134845,-0.9856155889337678,0.06273734192883913,0.6412639076441154,-1.148713576629731,1.2823611633394725,-1.490349182537113,0.69005124447814,-1.091162281426995,-1.3202494161947396,0.7690194904176206,1.542609564397066,1.6589596488812475,1.0295649350224576,0.8227742078160831,1.3239199409571691,-0.907212976615877,-1.6045153072811993,-0.9906143257975295,-1.8674303033008788,-0.8923999341499645,0.7500586822027047,-1.2755969352361551,0.7373112823941375,-1.688085319614068,0.6337191315899471,-0.8098257830720694
A1,76,3,1,-0.05872466311451546,0.4585455371102123,-0.2603313525313559,1.4646205507513284,0.5065718746923847,1.8067881959112289,0.5337556677432042,-0.6199122278402429,0.19110598107039328,0.47625478896570583,1.385893440882523,-0.22818314743345988,-1.5942381991237735,-0.05125875531349064,-0.7016778011003214,-1.3280456167695067,-0.808546775556494,0.4679924443792349,-0.5552485586807453,0.3363828916434182,0.5930260689074528,0.850908978151398,0.6126195904011541,0.649129841154537,0.5413537506928148,-0.47574210373403963,-0.5097006089249714,-0.5859954871861879,-0.24725871148632442,-0.43394066131899317,0.17000443502394882,-0.07964699193362912,-0.9753452839715903,0.6595119985873773,0.0866583604360268,-0.9797004431634232,-0.027872909787035938,-0.12245612525348576,0.35495725996251287,0.8641269629420946,0.3857912554950534,1.0884119798420975,0.030493502557987995,-0.014758636131860292,-0.0648568328048289,-0.1753138686843576,0.21148826033451842,0.03990860727411133,0.227730065976046,-0.08991603788708184,-1.0273190848777272,0.693007468334921,0.20771332287459918,-1.175597262837638
A1,84,4,1,-4.097964811056205,2.1641866815082618,-1.3958491379167526,-0.4042037279089035,1.6345481397490147,0.5868395950006223,4.552519266854247,-2.137154716227649,1.905202388985705,-2.108208029728261,1.3738288201840985,-1.673560341066531,1.7204831671456933,-2.68943729813394,-3.531388814451366,-1.3948945224323246,-2.4039590570371425,1.3297711042783844,-1.3585080283821251,1.1913735147569344,1.1561180832816007,0.13995653631569266,2.086598677650181,-1.4070475409549918,1.2533806801559932,-1.5945450166687147,-0.17777219060758442,-1.3709150341776855,-0.1939281213348698,-1.7075742762261978,0.9084828107390406,-1.6347508357267055,0.47543933631863655,-0.9628247239083636,0.49240543972252127,-1.2060318912066723,0.41497035376540503,-0.8121330343072688,0.6181461443981627,-1.0573454413892842,0.7144954537741843,-2.287554654686543,-0.5137749655722135,0.4547712923860445,0.7875158180387636,0.4421399117624123,0.6438164598401573,0.27734143683766166,0.48658333199754195,-0.7056852793679279,0.582324607280021,-0.015546606479487135,0.3272030800753385,-0.8768666932749252
A1,85,4,-1,-1.5376018002046712,1.3141295088722882,-0.7078626151032844,-0.587713950162214,0.5798033532222763,-1.9977919526248376,1.4157806524973928,-1.4890884358303107,1.7523082503985872,-1.7786500613978389,-0.5378166427158885,-2.7477758127924425,-2.5679184411785734,0.8128275010573148,-1.7832121757869117,1.2404133504160892,0.8480691924762932,1.3877225076757138,-0.6543957920202733,1.1800611231059293,-0.5016916886391597,0.4391782569373047,0.43744132536396063,0.45509243708788094,0.69761577363866,-1.1883824439540744,0.25078147686740737,-1.2358916607179236,0.49565525911613467,-1.1644761255163774,-1.189632076526708,2.3631894680392,0.04672137318659299,1.2200162852792884,-1.7203906378282745,-0.27891103552988084,0.6581380288251647,-0.0933552355474232,-1.141817348281107,-0.8070719255014503,0.12427613775271346,-0.27679387896896157,-0.5947774079272979,0.20502178229926615,1.2221545769946722,0.011809538657762575,1.449638833954867,0.27541844876999844,-0.5579704800947741,2.0713142999039134,0.19362755708215446,0.5656110103825883,-2.2820559937596183,-0.8326298495287395
A1,86,4,1,1.5974641230466875,0.6036402190482252,1.703712644207016,-0.5585886540002085,0.27050981295658455,-1.2371283255109358,-0.8117225142415777,-0.23568406697153346,-0.6585913760024233,-0.4945903950063723,-0.7104296165694556,-0.1346233111721919,0.9113031015789632,0.5097883296175493,1.8837096084167888,1.765119181978568,-0.37653151609807667,0.38973600886136517,-0.026328614196817694,0.5286000123328182,0.9951762362969566,2.252751158612169,1.24032806423509,1.4459209749123403,0.17053106901667606,-0.29058415516113956,-0.10830806089397342,-0.26465572359470974,0.03273008464910993,-0.500727608990201,0.4068340907991334,-0.223217226400973,-0.25332317070516036,-1.223243227460661,-0.3124107414345122,0.04492702970745492,-0.35313333041589634,0.8320943449440596,0.9874938158187756,2.5048210958630355,1.9486084127787755,1.4435714820780654,0.5087628549791448,-0.6344894793498899,-0.4705394082150906,-0.5803629014871002,-0.28861506353287647,-0.9625735354158806,0.43205494754357504,-0.4632449723737356,0.03302879727870073,-1.400640475168063,-0.2323409994044604,-0.09690139312500957
A1,87,4,1,0.04277189040891887,0.24799991797541843,-1.0898978679215843,0.6390349768893865,-0.2622802562176699,-1.4473840514054381,0.11219927142474836,-0.4288015288879735,0.07651208653711533,-0.8351850801808031,-0.3693942684637157,-0.7863509783723327,0.5389593022999799,-0.28242139894540064,0.3553748533289798,0.20853764067637848,-0.04281963291998409,0.23257337009335668,0.03782504340229623,-0.09234534448625388,0.018359047767996014,-0.1002715573521883,-0.6294721254938256,0.857783506281648,-0.03627115973073502,0.04439127280284962,0.01109029191162362,-0.1487154354159207,-0.17755139977894818,-0.09196305954653462,-0.35472181472724024,0.4332964336993794,-0.13794232548921923,-0.5128574757250918,0.2887616848088955,0.43231731830767894,0.3467224414061143,-0.421239118220187,-0.04672001152446903,-0.5715759094170275,-0.6244847442820478,0.3905711960547455,-0.28935840211816116,0.37753639241554043,0.10246085720745801,0.1452591264987219,-0.04535724992136164,0.09721224913381714,-0.3908307653418413,0.39776986817411464,0.0382213880015187,-0.5441397038348282,0.1536863793730851,0.6979831167081998
A1,89,4,1,0.5094760953564084,-0.022138567874448515,1.204361729794616,1.1636285679026541,-0.2621037677105645,-0.15915832805266816,0.5651020423815696,0.07517226519562499,0.2719446792220639,0.3356834138050941,-0.4402203885037917,1.075870969954859,-0.5290459751150022,0.3311286647086488,0.4220799146634583,1.476053558813457,-0.24568770705542867,-0.201302942898968,0.47193272117571305,-0.8013538423359847,0.90617688968424,-2.1515201925630705,2.0708186945175657,-2.8036564096572127,-0.35300743017369657,0.517955682720966,-0.15910192042138552,0.38425052374188134,0.15087409420774817,0.1280532121740788,-0.5840629493270096,0.9342283447508027,-0.4156783854316463,1.2014105562379185,-1.5614062289373505,1.830957198856214,0.472349737789548,-0.7736741088285916,0.7149417859913184,-2.036382559038244,2.1293253239142675,-2.5506312601920413,-0.37911856220980905,0.46062329293018756,0.03389875614320842,0.3352256746439658,0.41627374039398596,0.06576975650615091,-0.509066365099959,0.797132099875443,-0.3026526849497052,1.1977571954959763,-1.6325554485538216,1.7959289301000354
A1,90,4,1,-0.0002910066286690358,0.26867059082291234,0.34116405861584215,-0.6757866986841087,-0.5190067353471709,-1.0813091262161632,-0.19799558553880145,0.07583064079123641,0.21395555653017315,-0.4274309443067601,-0.4743165674292946,-0.17316285265119644,0.14318566238607341,-0.22871331011867996,-0.6930934614485951,0.4825552995482424,-0.18588757320199162,0.5119621529099552,-0.0920738529220828,-0.31750194620515243,0.4251581669049933,0.2291658586897676,0.14383199281988748,0.03057151008334434,0.15528947082257472,-0.04395322612955401,-0.2715307840618516,-0.3056307497393639,-0.3159389467382641,-0.28546578565611425,-0.25738747226955555,0.16206135425485801,-0.09281873787285806,0.7967542664381857,-0.956339495095833,0.6645630407563016,-0.16713007217899628,-0.2887107280653877,0.5290247043350949,0.055677791241078606,0.13986300759799553,-0.09780500523230144,0.244852999727915,-0.07702346005251567,-0.4694809355995341,-0.3528345546531755,-0.45979835689422344,-0.3118191217118005,-0.3176995137164214,0.22056381606907058,0.05714823518490918,0.7219537430396742,-1.1434926066324653,0.4951978607709435
A1,91,4,-1,0.9743718090703918,1.5794605478374903,-0.04843985299194914,-0.1432992762873299,0.3806982257791083,1.0687013357669677,0.25902279529492783,-1.7647898812771405,0.964398412726706,-2.066807951242678,-0.1652865213741474,-0.11861518630801468,-0.8882631952695167,0.3736289956974964,0.5900386076492955,1.4022873850594992,1.2216999533916886,-0.03727432838037307,-1.8844458751037338,1.6137388255567915,0.8135214234274184,1.0255578138448231,-0.4747839077547629,1.60841489194455,1.8731559899263415,-1.8787166726185351,-1.2597477447062102,-1.8595756769106169,-1.3349904437224154,-1.3247481026094856,-0.5979520342997512,0.5597828416232372,0.514084758968583,0.011804248814830259,0.29158471139091163,0.6862494755140948,-0.9393917341711712,0.7253139046034377,0.1253808543620133,0.4377379691919221,-0.5069880465175273,1.247148279992576,0.9394133309584556,-0.9762632896287171,-0.5083046472873785,-0.9122892453656118,-0.5960602032422018,-0.4352317717363543,-0.5891173843566275,0.6754947059029752,0.9737967221272672,-0.07003793886268216,0.46767232512401535,0.6651019525672137
A1,92,4,1,1.8005052248278373,-1.374714760948531,1.892851252585311,-0.7558092883405247,0.7925775641400941,1.394685364250256,-1.212969747977779,1.3082501140822853,-0.5274555169161972,1.4590325598610694,0.5808554578419252,0.5629816815691759,1.1192064347510324,0.2056375029686123,-0.8663999184755456,-1.0501192805813282,-1.89084606473867,0.9543432478732884,-0.03674195783620727,-0.1315600092491768,0.3063155210842165,0.40992258837824525,-0.04644129140609438,-0.3265071963774678,0.1585878448623088,0.014330757150750034,-0.46203037796658925,-0.16579359527650908,-0.14322553740582739,0.06161417638916242,0.009738560848029423,0.19369322509188985,-1.0520931049352273,-0.6402611217688613,-1.6578786166199362,0.5152627952530479,-1.1695008035959458,1.0428325710140591,0.7026518882331063,1.260352170414239,0.07617637016616671,0.2908989444425914,1.2153165863150002,-1.1244401946344782,-1.2215922916543978,-1.2771780266683075,-0.9430125803351541,-0.9522036246955805,0.01246741270138002,0.08127674795980741,-1.1847907888586657,-0.6820652328899981,-1.5839328561625716,0.007358677826378335
A1,93,4,1,0.18236333892001103,-0.33391129289547516,-0.6062797947805905,-0.05055863621605562,-0.5665071531936572,-0.23302827435730997,-0.10051171870311051,0.0657020188628771,0.21895706333247034,-0.6922956261970231,0.8605664073873915,0.3937077163601814,0.1668946029149267,-0.1172892324875279,0.023492273525670293,0.48529825342677524,0.19069801748496973,-0.11437821452201545,-0.027060165523778403,-0.3640520307788961,1.0125915571019026,-1.2708984966786667,1.7005643099557552,-0.7971881611330544,0.05730620572147599,0.050905719588681744,-0.42502208073370085,-0.017040630227779522,-0.45492873382895255,0.24788636458998844,-0.02851175013495465,0.21495778262262044,0.48893518071572034,-0.04843770898210646,-0.26456199883566983,0.5298048937658284,-0.019240389547654044,-0.4202667235911918,1.062449144118004,-1.3478889932031641,1.5395346892048147,-0.8648929970871492,0.05437041746049001,0.1230733047201963,-0.5008172858258492,0.051185519522189554,-0.48287488554949154,0.2760799021457555,0.000746868887463125,0.2393464190165019,0.497915252977648,-0.07649728337374628,-0.47683572435115673,0.6136752588857215
A1,94,4,1,0.12559142304601614,0.012455800033196431,0.8528383423252173,0.43695777017305465,-0.8743428133190009,0.5933588580480208,0.2993894181138154,-0.25360021884248385,0.7271541399672466,-0.12675480046228685,0.6920101264787512,0.7478289443911388,-0.536511719929513,0.466358319693932,-0.972673019537872,-1.1385304775023442,-1.300514754119611,-0.013558964314668721,-0.14534843317552565,-0.056156242504194875,0.20675587400526046,0.33764838413867715,-0.304197879858739,-0.05275392410706351,0.07420124842651579,-0.01718238872435557,-0.2014333941634024,0.026262051098488497,-0.27519850217463143,0.21944770424381838,-0.1624182751270637,0.4953981305466204,-0.320885302023716,-0.6487085888343556,0.30718728042944143,-0.19166984582459012,0.06447078647746865,-0.33302642058290977,0.027734344437608693,0.16960474251019128,-0.7685668791386568,0.21825783185562372,-0.16665290679184377,0.23491593613327305,0.03136193164099041,0.26220939486357253,-0.07182706388227783,0.5413973666752481,0.0028090537230507917,0.43705669981392875,-0.3845160784947278,-0.704749838961664,0.24960343758895154,-0.5796694832146385
A1,95,4,-1,0.11025799157786624,0.011005929341466466,-1.5579446572814726,-0.23470661703224072,0.7737670858678398,-1.0736566923453175,-0.054733512269341734,-0.08197768000498244,0.5414813934183282,-0.21601212728242414,-0.7860979969492089,-1.7563927108570188,-0.14300639936515064,-0.10023045510064414,-0.5795566624376824,-0.20818139458027274,-0.3241901348296166,3.0103387320987753,-0.17329143871143643,0.008332779480703453,0.12847542920047508,-0.619521813218175,0.7601415831905702,-2.0740065509675185,0.13050165266261188,-0.24927862297415102,0.0490939643388016,-0.45749809803255703,-0.26857247150868563,-0.4017064543302997,-0.324932551261149,0.8817980000912519,-0.47895168445695574,2.265730989113835,1.1122823245376965,1.8029686715739455,0.055959357178725466,-0.09060463709701551,0.03327778123686391,-1.2606554641033925,0.7497040700155814,-2.7947202334820336,-0.07461638513909455,-0.0022340535918695392,0.23111349098959016,-0.2892639751072065,-0.15718236118631995,-0.1730330819590571,-0.08291797390828987,0.5908088946697787,-0.5405704013576864,1.9491128774569901,0.8468237058329751,1.8997676084577968
A1,96,4,1,-0.4076989258693935,-0.24061789132106684,-0.20988872237021347,-0.4555371676687822,0.9032498042697384,0.004842899634107464,-0.3803552018177067,-0.21263936254062032,-0.5286500386605388,-0.370307723391156,0.20505471629654057,-0.3759662254547153,-0.11069539409202155,0.2633355375746353,0.47953534272898635,2.0593910272196276,-0.8718390403881168,-0.3003067152845757,-0.2662516093954704,0.10092199853050075,0.1436437598604958,0.22419129450263853,-0.01486356331790056,-0.23563804508897665,0.24866170608111715,-0.21574048694015774,-0.3052773572545634,-0.2928585492264441,0.44873983623811636,-0.538172711127577,-0.21143584019394687,0.14271620783600714,0.6827102431146038,0.6286859083834957,0.3438340938994258,-0.2995447367930147,-0.37590922635127344,0.21979351116197104,0.20921351252223386,0.5196979195599419,0.12928043079610724,-0.1656740106339452,0.3560540231709917,-0.30821249654336924,-0.4571287954104098,-0.3941802740948292,0.31815083143349054,-0.7092795534331435,0.052616607621968986,-0.06942985108424518,0.6463375555969563,0.4213428206271343,-0.05890530685320111,-0.3833363528589672
A1,97,4,1,2.10519109082072,-0.7723728936487054,1.5838457637652985,-1.2060696022386415,0.07435109555098272,0.17921436953245823,-0.009191991328240895,1.391043284945577,-0.572100827884427,0.9834976191293494,-0.9829219708882305,0.5295189880631037,-0.20813022891267605,0.7547710453580616,-0.045038793841222245,0.7722066420104786,-0.006961647633740767,0.34699435438079623,0.27587728177581405,-1.5930466632005464,2.3295184460355327,-0.8854174652168881,0.8271477268760274,0.02232196455791775,-0.3140450235942829,1.6989235111944323,-4.198938289302255,2.6460148289962837,-3.144344788769087,2.167344999433509,-0.15601372920736448,0.507187110590973,0.1392403297424878,0.21202212130835982,0.2712697865059997,-0.0904049999263116,-0.6979158306393582,-0.5374626758257914,2.5908922472951565,-0.31841136441583795,1.3745831174508771,0.4523493741407723,0.6090305678291211,0.6693459724167297,-4.788619288455801,1.6496455189778936,-3.6796731808389462,1.2682310279715112,0.0181965826663556,0.230614192783255,0.12234484671408385,-0.13103337648855765,0.28868333741676433,-0.4958022934549575
A1,98,4,-1,0.4668229064605701,-0.7207313462517302,1.3933918241077716,-0.9807825016563553,0.25599301281277637,1.0258133914525698,-0.5451905259356735,0.5369898593525946,-1.7709987977378632,-0.2994867844297903,-1.2355390703719955,1.2883926115605804,-0.40331552694685696,1.2616620922001116,0.4865936883208226,0.8242146321722187,-0.8859172332630998,0.5041806542826262,-1.0474278820774139,0.9407217566479181,0.39822688035460224,0.9104394937761239,0.1579935004617804,0.6075006427076934,1.5847524521810148,-1.361474035701045,-1.1205315238996172,-1.5833337285839424,-0.8920628587475832,-1.5006348772040097,-1.3902176469574232,2.3823363720181927,-1.6355410763462148,2.257591097683076,0.8290180063798048,-2.7606229489114544,-1.7556746124500713,1.7015193798173698,0.7154973646177976,1.3750244533890827,0.6956840728119807,0.9427458992230602,2.2782440768081225,-2.174675673803487,-1.5961270291523943,-2.310859163244416,-1.3330607791237843,-2.2115911179113388,-1.0564789728402506,1.9817408327668244,-1.8730620548829457,1.9149777866671172,0.8491428050551341,-3.2099524156127686
A1,99,4,-1,-0.11928172432850347,4.5118193800391e-05,0.12910593060186248,-0.5508714099387421,0.3861507572056098,-0.9613958953166534,-0.3667588417219193,0.2796370617259099,0.35634296605334287,-0.526791053003077,-0.5884500417399703,0.02118090398436869,-0.005000026757533894,0.5310480400892075,-0.16791439864721872,0.423959564489586,0.9372677476474321,0.06455615841832854,-0.041783227397862076,-0.0793760704074674,0.12480196464291185,0.5202936543140968,-0.21281119986811253,0.224748541452015,0.13939973499219624,-0.09736424689455014,-0.42438193678747954,-0.15972215842947116,0.15508783343152485,-0.16038756440686497,0.015571230651538549,0.13167838798172762,0.3874395907511717,-0.5011027529226028,-1.9038895819002817,-0.04592566440101288,-0.12134475488359917,-0.011599912713923119,0.2040407648334655,0.429747683641303,-0.016903275956901498,0.031851423412367214,0.2157198300063704,-0.14544269648653632,-0.530671946587627,-0.21429964626199907,0.10914765535747836,-0.1889687591241281,0.1570124151119956,0.005934845279031514,0.4130262556993752,-0.7733554438449997,-1.9867273274678534,-0.2445278363708699
A2,2,0,-1,-0.44746685093498983,0.709836333503996,0.46727327248247374,-0.7388913882070663,1.1539295841918988,1.6899542971487191,0.13805660408537443,-0.7000689779513929,-0.017910762108950918,-0.5651394240081535,0.8490897284624951,-0.8602420514444895,-0.05777543519863777,-0.020428256113622676,-0.29424806331939396,-0.3993101505241793,-1.4942001403914988,0.5460597080686381,-1.5610884150680249,0.9767800367566128,-0.20600857694352204,0.5793476679908309,0.9937646713781021,-1.0602432840802865,1.2556370150403728,-0.49432704440115854,-1.2317436096857122,-0.340393759666313,-1.2047175336107179,-0.5804048884140955,-0.2041888856960685,-0.10977521161865608,0.8760603340236184,-1.4078009358756585,0.6396563769921214,-1.434101283886535,-1.5840093989466355,1.0390194845438232,-0.1595984268360834,0.47901287126120073,1.1307785239861476,-1.0849333081918353,0.9791073339550634,-0.4126150092181777,-1.1120048097717072,-0.005869973084640712,-1.1333179013007932,-0.38252141795834194,0.02156955204069616,-0.24371259731472134,0.9457677077281054,-1.4823819520685084,0.7843738517937527,-1.4245494311119893
A2,3,0,-1,-0.02026545987308215,0.9095671827944676,-0.1338780236584886,0.1915021746877539,0.299695742088299,-0.03174746021250366,-0.19930380212824791,-0.11940639675362491,-0.8730909139145431,-0.09549881613641593,1.275554146260579,-0.9305083140837498,1.1120311423688618,-0.276763727440174,0.3175358779758169,0.02576051010584726,-0.737288167310162,0.25908961515014717,-0.27853843430728886,0.3687613928130809,-1.3227328145105803,2.1194360039237483,-1.3518247908954732,-0.6827416388453955,0.10846054958987343,-0.027805300146310396,0.21114317319686707,-0.7858831424249623,-0.3856541430888512,0.5969905446501146,0.07192056706335795,-0.1704208531503263,0.31334157258271594,-0.5616196268151454,0.5254153842221533,-0.8667671532735213,-0.09268573144853473,0.2689510792177755,-1.2186003282065572,1.8662318062659233,-1.1923694623301075,-0.7829728180926796,-0.03635110898862105,-0.14207431714422436,0.2749613417579821,-0.5850494823478604,-0.26367870983320096,0.6492283774731574,-0.011873935027071611,-0.01778008723692437,0.35115143714681335,-0.38311343715622403,0.5150372839137196,-0.6842296672705971
A2,4,0,-1,-0.31617792375231973,0.6324478124863753,-0.5893158795719015,0.517525854884365,-0.5610560584312811,-1.3609894806393161,0.07977416461749594,-0.2539980028521501,-0.14777819049658988,0.005313815368399573,-1.6217039560887847,-0.2162972621470494,0.5180510334038104,-0.41631668163050567,-0.3867233183996996,-0.3563904344023346,-0.09059185935228069,-0.5843441414594341,-0.7135266451047163,0.7211716268811909,-0.3650326839943534,1.3823138743759418,-0.9665595781319759,1.1163104598440605,0.45851225958666275,-0.4421085658908365,-0.18041260933890108,0.0030552573822832615,-0.22169608433991222,-1.2350795513489088,0.4819233199719585,-0.3009082305492996,0.38368881205975325,-0.7497102339736156,0.17616738794652267,-0.49252490005558336,-0.1913282138692256,0.3935024745204313,-0.6639296807411227,1.333424111418131,-1.0244152578347776,0.9975087237748945,0.14346002630810406,-0.2676722966230547,0.2562312386112147,0.10165117963228584,0.07171170830372192,-0.9976811948051207,0.5140958151190981,-0.10534255310871851,0.07670384156409754,-0.6382988962665805,-0.06287036170516316,-0.6628513559836647
A2,5,0,1,0.20778452374888967,-0.21568103572211325,0.14524748443293475,0.08164987094630956,0.16145420401081703,0.23640439213953252,-0.6877477842354819,0.34691856687583084,-1.1170852412891943,0.06008633840181718,-1.389860582000817,0.2925082938329879,-0.2832420137036789,0.05459406873476346,0.5633763662520467,-0.46013261148867285,0.5945315760483473,1.2459078610693466,-0.684184987995745,0.47277238308980146,-0.7180671439456081,0.6622365375436249,0.37626654081176847,-0.44526360644815177,-0.35484166244592,0.6349833484814033,0.20954888433824578,0.25626209185271875,-0.20631234138224153,0.49888707069335225,0.2560120455631248,-0.5329252955428997,0.37754702489961356,-0.5875717477069395,0.9702577269915998,-0.4899379291263348,-0.8201056457579431,0.7160015184525714,-0.7212200792729919,0.6622999046554701,0.5078093276759669,-0.47516132962333424,-0.1529986859122603,0.2845369161081644,0.14807609463226176,0.08168745504429056,-0.22829043317092781,0.4453277135090567,-0.11029077713862123,-0.24293783363989158,0.6753052247098628,-0.5380253503066567,1.0588832448632268,-0.5190751254373358
A2,6,0,-1,2.7768400637529616,1.2985077018805566,-2.1840733129076884,-3.4530536110847425,-2.455594242847644,-1.2733858911250628,-0.9296904729931429,-0.592963869157407,-0.08685116251214502,0.10460541007252305,1.8530933467856698,-0.7605325904653902,0.7590758140541037,-0.11433268596108319,0.20643227161377703,0.118846445589067,0.4323913482742429,-0.6015352235665966,-0.4103531335397839,-0.24562235474832134,1.2166013825680324,-1.5815822087761684,0.6870495256080043,-0.028372612995440003,0.36286416052546006,0.0009214704498645484,-0.33665512027856664,-0.14932006213940696,-0.8914293228647739,-0.38541302419682827,0.0687044107397491,0.27495059443443076,-0.2831890046426226,0.5838411263069962,-0.7486584193641221,0.3416534062469236,0.09594234064861024,-0.6917134601554183,0.8823443992501283,-1.0428028160849847,0.031408146840051776,0.11619206123615702,0.1011562381447868,0.14504228192003432,-0.18466550000107973,-0.12459740229689377,-0.4949078901966404,-0.23342962784610238,0.28862325965567365,0.15039493582472896,-0.5161392889581324,0.688617326707242,-0.3815578291271362,-0.04303030874144126
A2,7,0,1,-0.4740299281858086,0.0911760371986501,-0.1288677252189244,-0.07567903951009194,-0.14394445970759734,0.3650138723747243,0.7734111169624502,-0.1423099846289283,0.6080527919967648,0.07732665288686352,-0.6290379388986991,0.22816778686463038,-0.2859706105357311,-0.387337634886635,-0.30244802569751406,0.0323572991205007,-0.6988600136662422,0.2817828965659183,-0.4722569028330213,0.829665306633611,-0.709336307500732,0.31136279489273255,-0.22287960911038113,0.8840733721900401,0.12971904923838556,0.05353404941807277,-0.22150906602850476,0.11565883329035026,-0.2729878812244429,-0.27779288627900184,0.20049161810321303,-0.655032306595102,0.6949698482975937,-0.4851370930148565,0.3539850666748033,-0.08858207908982896,-0.32656308195560113,0.6808149292616745,-0.7704941572618419,0.3235171451462969,-0.22405999940660762,0.8769827855637428,-0.014470724733318785,0.251677924104584,-0.04692156453391785,0.18034823523379778,-0.14979959702594847,-0.2301202785096901,0.3496043381708126,-0.6716875660620975,0.4941704969886774,-0.42115750789104095,0.1534167658899866,-0.13342553913169009
A2,8,0,1,-0.9740767793378863,-0.31522897319503207,-0.01840828363658802,0.5486978999660749,0.7886179005420809,0.3509360733907025,0.5404536457620632,0.018368711391144252,0.07950404645048988,-0.2697923310730216,0.1733557568520983,-0.284343951815339,1.4175089943977457,-0.0067109545605134975,0.49838720755797267,0.03637837573704887,-1.0574865449264204,1.2958994993338049,0.020345894315175094,-0.13732221123559543,0.5178995700041531,-0.8204521464641853,0.42593322990417193,0.10723393968144776,0.0005059360666331218,0.22490613845975505,-0.31290281616130816,0.361571835046929,-0.8234180297196799,0.04100906225805531,0.020850192614559716,-0.018453747944956266,0.397815274994711,0.15355454066546637,-0.5046094329754437,0.6986869650694274,-0.01893754944650985,-0.07224412821308042,0.6163300493149707,-1.0419086196850755,0.8021946246230505,-0.07745226911282019,0.0007487160103567557,0.16114855872505418,-0.2635309919091492,0.5355816785831884,-0.8087198730343361,-0.013476946752298713,-0.08894425521023291,0.17198553891802495,0.46473610855243164,0.34334030026199014,-0.6431752136156311,0.9233202135327385
A2,9,0,-1,0.09977865065532192,-0.41614954261210774,0.2819665721794842,-0.0038464351768203683,0.9734970456749275,-0.7816176890595801,-0.11784294314365562,0.16940327861139415,-0.05247743551446587,0.09114478819577254,0.07370291274480795,-1.475945852871997,-0.09577663966550402,-0.28114295057130345,0.3343286673564803,0.9334535066851731,0.062387310307021854,1.115061935506923,-0.31602697947304076,0.39764334075702723,-0.43727580831181895,0.39847304286958585,0.3443819755843629,-0.8959623978498935,0.23137598928017297,0.16366439657246407,-0.5397534419433951,0.23481970205154926,-0.7158043907842108,0.5859155113802018,-0.047844332209717934,-0.18250142301532907,0.6836164237309481,-0.77469765523407,0.36801010102464216,-0.650800035621528,-0.6023962459040944,0.6715227944817042,-0.20553878956309343,0.2615532443386809,0.4432775383224103,-0.8907311610221244,0.38679266254820227,-0.07238281068545324,-0.6573918410244246,0.23577353406344748,-0.8471160628736449,0.584088263536527,-0.27514805020487154,-0.030488841034853026,0.9481327755825504,-0.7542867902747639,0.4163327265284632,-0.4705958494445971
