cue,channel,MAE_before,MAE_after,RMSE_before,RMSE_after,corr_before,corr_after,shape_distance_before,shape_distance_after,baseline_RMS_before,baseline_RMS_after,trial_PTP_median_before,trial_PTP_median_after,SNR_proxy_dB_before,SNR_proxy_dB_after,edge_band_ratio_before,edge_band_ratio_after,amp_error_before,amp_error_after,latency_error_before_ms,latency_error_after_ms,P300_positive_mean_before,P300_positive_mean_after,P300_positive_mean_ref,P300_positive_mean_error_before,P300_positive_mean_error_after,P300_AUC_before_unit_ms,P300_AUC_after_unit_ms,P300_AUC_ref_unit_ms,P300_AUC_error_before_unit_ms,P300_AUC_error_after_unit_ms,P300_amp_before,P300_amp_after,P300_lat_before_ms,P300_lat_after_ms
-1,Fz,39.617590357908796,3.096178889696515,40.17379784669902,3.703390549040308,0.6353990186979025,0.797900818967012,0.7131369301492528,0.5450306336637005,18.01086976927144,14.139303398801681,283.5255050339422,168.53431449299273,-9.907290836633061,-14.959957904684702,0.47330266157357204,0.35363423625339335,43.13656992776021,0.708492298533745,0.0,0.0,44.14359759053767,6.234383091661525,4.955168426622109,39.18842916391556,1.279214665039416,11043.88923203874,1546.7653327757682,1223.3485082511777,9820.540723787562,323.41682452459054,60.95402916403135,18.52595153480488,500.0,500.0
-1,F3,48.579533400594684,12.397897004869074,49.02463453633508,14.633209294834225,0.761523249279722,0.5421142053907287,0.6125506802887138,0.7775273625071029,38.333901712133056,25.44311018702352,426.8892614274382,174.42664988531914,-15.02305094530993,-13.872516038879358,0.694749439550476,0.38235581894990917,47.85611135931694,7.727886064056854,0.0,0.0,50.7482225270793,14.12288345173445,5.552890046811535,45.195332480267766,8.569993404922915,12689.773669648072,3533.7821690004394,1376.087969264467,11313.685700383605,2157.6941997359727,65.17477718140948,25.046551886149395,500.0,500.0
-1,F4,65.93326911908439,8.506726251852397,66.4042025990255,9.287879448733657,0.6119610489791152,0.7490358966420997,0.7209602912009536,0.5802324253731272,27.27934031909858,19.08301219626511,451.2438941164399,213.08694365618567,-8.647122166226344,-8.352818174429434,0.5812414733383504,0.39506339983085453,62.64902318347407,2.916358428830968,15.625,15.625,79.37226046910443,21.012942125810266,13.438991350020038,65.9332691190844,7.5739507757902285,19850.442811474444,5255.099358077121,3345.820166145116,16504.622645329327,1909.2791919320048,98.0234648767941,32.458083264489055,500.0,500.0
1,Fz,91.731255719666,35.06722963780425,92.2880838311843,35.96015790773321,0.8297719936894777,0.241890909347016,0.49023368742855133,1.066465239862881,20.238372811777683,14.663794408700491,341.8011407659719,285.44033713205204,1.982055808061993,-2.7023459444593154,0.44962352220569335,0.2909564929659787,107.95852801607803,38.79520828999682,7.8125,144.53125,98.21756585441904,41.55353977255733,7.039052703466898,91.17851315095214,34.51448706909043,24554.378826586755,10386.144068062886,1756.5858082373975,22797.79301834936,8629.558259825488,125.93681345186035,56.77349372577913,500.0,347.65625
1,F3,177.53029757563675,56.31588228818028,178.3896955180786,57.10628244163002,0.8632721501384961,0.32498902801717877,0.4504824877829601,0.9401805453232641,33.28211962420673,24.316924629196254,523.7187068718295,350.6514046079634,2.4537258701813145,-0.9732631661040346,0.5207171727850429,0.283112536671305,203.5613740412088,58.239640903515664,27.34375,125.0,188.54018951753517,67.32577423007866,11.038317149006682,177.5018723685285,56.287457081071985,47136.85592162548,16825.85580087425,2761.634050586261,44375.22187103922,14064.22175028799,231.70154610719277,86.37981296949962,500.0,347.65625
1,F4,125.36131402283544,21.703860735596113,126.698022584739,24.05225648329194,0.4066149033657769,0.043075733228035706,0.8486204892083692,1.2238444867482796,27.86336670546178,20.74608035724913,458.10334794022447,355.17816484571125,2.7870590054715985,-4.370044220650225,0.5210206848445186,0.3009361494216844,148.13136314456023,25.011500112918284,39.0625,117.1875,140.18912176012935,36.53166847289001,14.8278077372939,125.36131402283546,21.70386073559611,35048.39929562827,9125.235904573216,3746.226406226424,31302.172889401845,5379.009498346792,177.07813289058484,53.95826985894289,500.0,343.75
