dataset,trials,reference_trials,corrected_trials,evaluation_trials,rejected_trials,trial_retention_percent,baseline_RMS_before,baseline_RMS_after_V3,trial_PTP_median_before,trial_PTP_median_after_V3,SNR_proxy_dB_before,SNR_proxy_dB_after_V3,edge_band_ratio_before,edge_band_ratio_after_V3,MAE_before,MAE_after_V3,MAE_reduction_V3_percent,RMSE_before,RMSE_after_V3,corr_before,corr_after_V3,shape_distance_before,shape_distance_after_V3,amp_error_before,amp_error_after_V3,latency_error_before_ms,latency_error_after_V3_ms,P300_positive_mean_error_before,P300_positive_mean_error_after_V3,P300_AUC_error_before_unit_ms,P300_AUC_error_after_V3_unit_ms
VisualCogA_Task-1,100,46,90,44,10,90.0,18.893519187933773,10.477227231104134,189.60165342356433,92.04239838102804,-12.039013390272224,-11.915791654365437,0.49618389655387407,0.23781250123087472,38.375148433293845,5.1721142370879365,86.52223001540062,38.91965645591949,5.833750800461298,0.48671921596141116,0.5244337341929998,0.7873713647649088,0.7645370747207011,26.540356701798938,4.652221470471874,18.229166666666668,38.28125,14.833862257713852,1.8898442273068643,3716.8993202928145,479.9372801008256
VisualCogA_Task-2,100,48,95,47,5,95.0,27.501328490324877,19.732037529539365,414.21364269264103,257.88630243670406,-4.392437210742405,-7.538490908201179,0.5401091590496089,0.3343431056821875,91.45887669928767,22.847962467999775,75.01832157514599,92.16307281934358,24.12386268754389,0.6847570606917485,0.44983443193201184,0.6393307610098001,0.8555467822463925,102.21549494539971,22.23318101630872,14.973958333333334,67.05729166666667,90.72645505093062,21.65482728858518,22685.672808048486,5410.529954108806
VisualCogB_Task-1,100,47,94,47,6,94.0,27.94546635694216,17.600769258040867,278.237661530621,154.51801212167254,-20.876504149423933,-16.65164150401237,0.5248736035558544,0.3667723189421292,25.609522392702402,11.994563227548918,53.163659034239366,26.323329245064794,13.082498079946562,0.3717213775830888,0.3602761451033047,0.8934308719088039,0.8881467345003533,29.083702239021978,11.58004283041081,165.36458333333334,89.84375,16.239902736357376,8.811732202255815,4067.838834501872,2208.6535985110963
VisualCogB_Task-2,100,47,92,45,8,92.0,38.77392164162292,20.95558270832529,535.4128113438954,195.62675776735136,-8.755326875014616,-8.589886058958859,0.5544754043730205,0.35223385389681333,91.27605425219535,6.9697615389541,92.36408541533065,93.06918248133293,8.136195368867684,-0.19866044202396205,0.25290629279143134,1.2510920983487153,0.964925475893815,102.3186423139854,2.3676097073540965,83.59375,74.21875,85.24312370844795,3.418986289786393,21287.100438049212,867.0003971109919
