cue,channel,MAE_before,MAE_after,corr_before,corr_after,amp_error_before,amp_error_after,latency_error_before_ms,latency_error_after_ms,P300_amp_after,P300_lat_after_ms
-1,Fz,87.40788276945331,87.59971432974247,0.07237012895954413,0.03395564025776093,78.06198991797527,75.13555019537375,105.46875,105.46875,-57.11880612360317,250.0
-1,F3,5.309374490674333,12.042135613089599,0.8872107797207521,0.8025068863143948,12.905923773265448,17.012182335364727,136.71875,7.8125,-1.4725390486653538,355.46875
-1,F4,21.576628864675058,9.670424781693596,-0.11083937333921282,0.48339908976356255,22.62545769102574,8.73115988891912,179.6875,31.25,8.280949505415762,351.5625
1,Fz,11.592280624045232,8.910790840538688,0.620314171871639,0.595674777370941,3.960538249443694,0.5129819605191273,7.8125,7.8125,16.376739543225895,328.125
1,F3,15.298187857181368,4.797906553767398,0.6228312213418101,0.6999632494140897,15.222657477975794,3.387335019886006,89.84375,85.9375,10.980785337174389,285.15625
1,F4,2.848643347783467,4.614666707164814,0.8383640296618045,0.8446786307231183,0.25649087330676856,4.579989793371986,11.71875,15.625,13.723017055844563,320.3125
