iteration,model,n,BA,AUC,balanced_logloss
17,post_9,275,0.5466931216931217,0.5629100529100528,0.8097120251266026
17,post_residual_9,275,0.5018518518518518,0.48063492063492064,0.7354071645504836
17,pre_9,275,0.5571428571428572,0.5961904761904763,0.7215900692299635
18,post_9,275,0.5349206349206349,0.6096825396825396,0.7254862756372498
18,post_residual_9,275,0.5996031746031746,0.585978835978836,0.7463984869797196
18,pre_9,275,0.5324074074074074,0.5221164021164021,0.7157371787282729
19,post_9,275,0.3810846560846561,0.3378306878306878,0.7508526995323198
19,post_residual_9,275,0.501984126984127,0.47402116402116407,0.7532231287571434
19,pre_9,275,0.46574074074074073,0.45608465608465615,0.7339638342070021
20,post_9,275,0.49669312169312174,0.48724867724867726,0.7482840049741258
20,post_residual_9,275,0.483994708994709,0.45417989417989413,0.7378019114466473
20,pre_9,275,0.5111111111111111,0.4964550264550264,0.726263581230118
21,post_9,275,0.5436507936507937,0.5199470899470899,0.7632758645870572
21,post_residual_9,275,0.5341269841269841,0.5243915343915344,0.7620187376573945
21,pre_9,275,0.44880952380952377,0.43661375661375657,0.7277238646228213
22,post_9,275,0.49563492063492065,0.497037037037037,0.7548557024360893
22,post_residual_9,275,0.462037037037037,0.445978835978836,0.7520733099326324
22,pre_9,275,0.5035714285714286,0.4922222222222222,0.736176678609106
23,post_9,275,0.532010582010582,0.5652380952380952,0.8320231246031383
23,post_residual_9,275,0.46534391534391534,0.456878306878307,0.7385445293818517
23,pre_9,275,0.5644179894179895,0.5895238095238096,0.7532737543059811
24,post_9,275,0.533068783068783,0.5334920634920635,0.798148852178947
24,post_residual_9,275,0.5488095238095239,0.5285714285714286,0.7342318613826491
24,pre_9,275,0.4568783068783069,0.47243386243386243,0.7567414352414641
25,post_9,275,0.5078042328042328,0.4975132275132275,0.7804276911876545
25,post_residual_9,275,0.4951058201058201,0.4688888888888889,0.7438129776735103
25,pre_9,275,0.45820105820105816,0.43761904761904763,0.7207894556392981
26,post_9,275,0.5406084656084655,0.5367195767195767,0.8152953838444399
26,post_residual_9,275,0.4939153439153439,0.5063492063492063,0.750246694942125
26,pre_9,275,0.5439153439153439,0.5611111111111111,0.7777758585679515
27,post_9,275,0.4720899470899471,0.471005291005291,0.7321007847422227
27,post_residual_9,275,0.5276455026455027,0.5044973544973546,0.7423768843303529
27,pre_9,275,0.46957671957671954,0.4295238095238095,0.7239290774297604
28,post_9,275,0.5148148148148148,0.5225925925925926,0.8005853133311895
28,post_residual_9,275,0.5275132275132275,0.5762962962962963,0.8255698429981482
28,pre_9,275,0.47275132275132276,0.43566137566137564,0.7393223518561436
29,post_9,275,0.525,0.588994708994709,0.8646539048959871
29,post_residual_9,275,0.5125661375661376,0.5304232804232805,0.8276948982129266
29,pre_9,275,0.5678571428571428,0.5755026455026455,0.7521440153514736
30,post_9,275,0.46005291005291005,0.46264550264550264,0.7763431633199827
30,post_residual_9,275,0.5018518518518518,0.4578306878306878,0.7516223910149795
30,pre_9,275,0.4916666666666667,0.5073015873015874,0.7345507168910157
31,post_9,275,0.49682539682539684,0.49333333333333335,0.7399107781443957
31,post_residual_9,275,0.5527777777777778,0.5288359788359788,0.7361751162350574
31,pre_9,275,0.4818783068783069,0.4798941798941799,0.7344500649495186
32,post_9,275,0.5005291005291005,0.4991534391534392,0.7860379847384702
32,post_residual_9,275,0.4804232804232804,0.4698412698412699,0.7422963158475977
32,pre_9,275,0.533068783068783,0.5029100529100529,0.7476365618648195
33,post_9,275,0.49576719576719575,0.4822751322751323,0.7704483025613303
33,post_residual_9,275,0.4873015873015873,0.431957671957672,0.7416882496476409
33,pre_9,275,0.546031746031746,0.5701058201058201,0.6978691307276812
34,post_9,275,0.4818783068783069,0.49058201058201056,0.7750856645279746
34,post_residual_9,275,0.49867724867724866,0.4676719576719577,0.7299933451492158
34,pre_9,275,0.4708994708994709,0.4738095238095238,0.741657814773549
35,post_9,275,0.5261904761904762,0.5283068783068783,0.7792510558849521
35,post_residual_9,275,0.5128306878306879,0.5098941798941798,0.7421694079321219
35,pre_9,275,0.49722222222222223,0.4949206349206349,0.7461853842380093
36,post_9,275,0.45092592592592595,0.43084656084656087,0.7731231750567327
36,post_residual_9,275,0.4257936507936508,0.37835978835978834,0.7703400040087136
36,pre_9,275,0.44325396825396823,0.44137566137566137,0.7339683979800666
37,post_9,275,0.4899470899470899,0.49629629629629635,0.7759145501880396
37,post_residual_9,275,0.4546296296296296,0.4168253968253969,0.7369579922532417
37,pre_9,275,0.48293650793650794,0.4787830687830688,0.7355140591389129
38,post_9,275,0.4857142857142857,0.4474074074074074,0.7426706411155561
38,post_residual_9,275,0.4218253968253968,0.41481481481481486,0.7510941647404449
38,pre_9,275,0.4392857142857143,0.42433862433862435,0.7337133724952168
39,post_9,275,0.5314814814814814,0.532962962962963,0.7190428451607289
39,post_residual_9,275,0.47235449735449736,0.4568253968253968,0.7417901925717921
39,pre_9,275,0.542989417989418,0.5362433862433863,0.7172973224437516
40,post_9,275,0.5404761904761906,0.5424867724867726,0.7906252144117809
40,post_residual_9,275,0.49867724867724866,0.5118518518518518,0.7726612741088822
40,pre_9,275,0.5260582010582011,0.5166137566137565,0.718244483799801
41,post_9,275,0.5141534391534391,0.5370370370370371,0.7627910281493538
41,post_residual_9,275,0.5383597883597884,0.534973544973545,0.7429410359060065
41,pre_9,275,0.5218253968253969,0.5364021164021164,0.7158008502460658
42,post_9,275,0.4719576719576719,0.4934920634920634,0.7491048895812176
42,post_residual_9,275,0.512962962962963,0.5285185185185186,0.7591093868467638
42,pre_9,275,0.4794973544973545,0.5088888888888888,0.7206529611222732
43,post_9,275,0.4216931216931217,0.4096825396825397,0.7159887092209898
43,post_residual_9,275,0.44007936507936507,0.42052910052910053,0.7264134903387633
43,pre_9,275,0.47314814814814815,0.43851851851851853,0.7223357788864214
44,post_9,275,0.48134920634920636,0.4667195767195767,0.7648204217298378
44,post_residual_9,275,0.5018518518518518,0.5027513227513227,0.7573609268529258
44,pre_9,275,0.4724867724867725,0.43640211640211646,0.7357805282410115
45,post_9,275,0.5439153439153439,0.5765608465608465,0.8954986447575357
45,post_residual_9,275,0.571031746031746,0.5804232804232804,0.8313342802812309
45,pre_9,275,0.533994708994709,0.5641798941798942,0.7425436255059901
46,post_9,275,0.5276455026455027,0.527089947089947,0.7571288925529581
46,post_residual_9,275,0.5853174603174602,0.5692063492063493,0.8155129070809428
46,pre_9,275,0.5113756613756614,0.5152910052910052,0.7159551749562546
47,post_9,275,0.401058201058201,0.35068783068783066,0.7325851235366125
47,post_residual_9,275,0.4625661375661375,0.44492063492063494,0.7424764348435627
47,pre_9,275,0.4656084656084656,0.45756613756613757,0.7206201561763259
48,post_9,275,0.4632275132275132,0.4606878306878307,0.7638241329892158
48,post_residual_9,275,0.5161375661375661,0.5134391534391534,0.7477861556078257
48,pre_9,275,0.4658730158730159,0.42973544973544975,0.7355284570983263
49,post_9,275,0.5063492063492063,0.5014814814814815,0.7571790281440293
49,post_residual_9,275,0.49470899470899465,0.461957671957672,0.7413395988911418
49,pre_9,275,0.49007936507936506,0.4913227513227513,0.7136060682092871
50,post_9,275,0.45806878306878307,0.4588888888888889,0.7414045250395827
50,post_residual_9,275,0.5376984126984127,0.542962962962963,0.7705816713678202
50,pre_9,275,0.5076719576719577,0.5271957671957672,0.7187830916564971
51,post_9,275,0.5173280423280424,0.5175132275132276,0.8038965385972113
51,post_residual_9,275,0.501984126984127,0.5018518518518519,0.7637455668596898
51,pre_9,275,0.5542328042328042,0.506984126984127,0.7381326967913507
52,post_9,275,0.3775132275132275,0.3293121693121694,0.7482184753845991
52,post_residual_9,275,0.4914021164021164,0.5012698412698413,0.7800818203260735
52,pre_9,275,0.4955026455026455,0.5096296296296295,0.7550918084615017
53,post_9,275,0.5235449735449735,0.5210582010582011,0.7564461026104412
53,post_residual_9,275,0.46944444444444444,0.4325925925925926,0.7365684509886048
53,pre_9,275,0.5347883597883598,0.5372486772486773,0.7215739241291453
54,post_9,275,0.5371693121693122,0.5340740740740741,0.8034714720006106
54,post_residual_9,275,0.5345238095238095,0.5272486772486772,0.791789243986917
54,pre_9,275,0.5931216931216932,0.5766666666666668,0.7293507848141285
55,post_9,275,0.49616402116402114,0.49529100529100534,0.7619584172879281
55,post_residual_9,275,0.498015873015873,0.5369312169312169,0.7965845455759644
55,pre_9,275,0.3993386243386243,0.3771957671957672,0.7380845082178695
56,post_9,275,0.5030423280423281,0.527883597883598,0.8588590480345393
56,post_residual_9,275,0.5194444444444445,0.5491534391534392,0.8942508314815061
56,pre_9,275,0.42288359788359786,0.38455026455026453,0.7346015628370849
57,post_9,275,0.4753968253968254,0.48232804232804233,0.7456888587283765
57,post_residual_9,275,0.4841269841269841,0.46021164021164024,0.7475454050002869
57,pre_9,275,0.4920634920634921,0.4668783068783069,0.7319181928105707
58,post_9,275,0.4951058201058201,0.4702645502645503,0.7539062713836967
58,post_residual_9,275,0.47632275132275137,0.4848148148148148,0.7647141339821332
58,pre_9,275,0.5134920634920634,0.5232275132275133,0.7311043037444236
59,post_9,275,0.528968253968254,0.5366137566137565,0.7863354079503413
59,post_residual_9,275,0.5382275132275132,0.5312698412698413,0.7890261723715613
59,pre_9,275,0.4306878306878307,0.3901058201058202,0.7323055381429031
60,post_9,275,0.49417989417989416,0.4997883597883598,0.7720393403169468
60,post_residual_9,275,0.5126984126984127,0.5100529100529101,0.7676160354337016
60,pre_9,275,0.41415343915343916,0.42714285714285716,0.7297950318237948
61,post_9,275,0.4728835978835979,0.47835978835978843,0.7633899835992519
61,post_residual_9,275,0.49126984126984125,0.48989417989418,0.7323171670816384
61,pre_9,275,0.5518518518518518,0.544973544973545,0.7144739142660994
62,post_9,275,0.49722222222222223,0.5241798941798942,0.7802672752227103
62,post_residual_9,275,0.5055555555555555,0.4828042328042328,0.7777057722163869
62,pre_9,275,0.5571428571428572,0.5757142857142857,0.7170095334654432
63,post_9,275,0.5149470899470899,0.5451322751322751,0.7996797197009013
63,post_residual_9,275,0.480026455026455,0.47730158730158734,0.7706580766589823
63,pre_9,275,0.5476190476190477,0.5456613756613757,0.7519268438459739
64,post_9,275,0.4928571428571429,0.5247089947089947,0.7644803527716253
64,post_residual_9,275,0.4841269841269841,0.4866137566137566,0.7485424622510242
64,pre_9,275,0.555026455026455,0.5693121693121693,0.7171819747026813
65,post_9,275,0.5093915343915344,0.5032275132275132,0.750655006437757
65,post_residual_9,275,0.4834656084656085,0.4730158730158731,0.7716333954466488
65,pre_9,275,0.5203703703703704,0.5214814814814814,0.7146443016560615
66,post_9,275,0.45925925925925926,0.44010582010582006,0.7591320581685113
66,post_residual_9,275,0.4834656084656085,0.4851322751322751,0.7398090137957956
66,pre_9,275,0.5242063492063492,0.514021164021164,0.7244078641218084
67,post_9,275,0.539021164021164,0.5357142857142857,0.8310247979332397
67,post_residual_9,275,0.516005291005291,0.5543915343915344,0.8451948209762548
67,pre_9,275,0.46785714285714286,0.413015873015873,0.7451515460725355
68,post_9,275,0.5484126984126985,0.5566666666666666,0.8281135677775583
68,post_residual_9,275,0.4838624338624339,0.47544973544973546,0.7369737150422871
68,pre_9,275,0.5334656084656084,0.5574074074074074,0.7570816465889625
69,post_9,275,0.5431216931216931,0.5747619047619048,0.8613995713056255
69,post_residual_9,275,0.5378306878306878,0.5219047619047619,0.7885466534644021
69,pre_9,275,0.5428571428571428,0.5677248677248677,0.7663184107116476
70,post_9,275,0.47314814814814815,0.4894708994708995,0.7366311723341965
70,post_residual_9,275,0.4123015873015873,0.3598941798941799,0.7353061329466022
70,pre_9,275,0.5207671957671958,0.5421693121693121,0.7060949053597481
71,post_9,275,0.5338624338624338,0.5000529100529101,0.7348234772555565
71,post_residual_9,275,0.5236772486772487,0.512010582010582,0.7444693380471071
71,pre_9,275,0.43703703703703706,0.3962433862433863,0.72344616219328
72,post_9,275,0.5358465608465608,0.553068783068783,0.8471446590940181
72,post_residual_9,275,0.5161375661375661,0.5321693121693122,0.822586798430798
72,pre_9,275,0.430026455026455,0.43613756613756616,0.7328165186254991
73,post_9,275,0.5481481481481482,0.5523280423280423,0.7370616905805366
73,post_residual_9,275,0.5238095238095237,0.5438624338624338,0.7822593064960118
73,pre_9,275,0.5562169312169312,0.5243386243386243,0.7184803686664174
74,post_9,275,0.45833333333333337,0.4167724867724868,0.7340455741858407
74,post_residual_9,275,0.4726190476190476,0.4712698412698412,0.7240368162554631
74,pre_9,275,0.5120370370370371,0.508888888888889,0.7119712125419502
75,post_9,275,0.4476190476190476,0.44089947089947096,0.7512873776152271
75,post_residual_9,275,0.44351851851851853,0.4039153439153439,0.7554455851289026
75,pre_9,275,0.4503968253968254,0.4310582010582011,0.7168238743724651
76,post_9,275,0.5099206349206349,0.5258201058201057,0.8191325475780655
76,post_residual_9,275,0.47605820105820107,0.47825396825396826,0.797677272452324
76,pre_9,275,0.5067460317460317,0.5038095238095239,0.7503688457108002
77,post_9,275,0.5093915343915344,0.48190476190476195,0.7180181774951112
77,post_residual_9,275,0.5169312169312169,0.5105291005291005,0.767377712839775
77,pre_9,275,0.5493386243386243,0.5513227513227513,0.7095852417028944
78,post_9,275,0.5033068783068783,0.4916931216931216,0.7522236224131147
78,post_residual_9,275,0.5134920634920634,0.4807407407407407,0.740835761338917
78,pre_9,275,0.48716931216931214,0.4992063492063492,0.7255094012852477
79,post_9,275,0.48743386243386244,0.5326984126984128,0.7393911882971642
79,post_residual_9,275,0.5301587301587302,0.505026455026455,0.7647094424843077
79,pre_9,275,0.5351851851851852,0.5385185185185185,0.7221247484614021
80,post_9,275,0.4708994708994709,0.415978835978836,0.7273607723752291
80,post_residual_9,275,0.5492063492063493,0.5315873015873016,0.7472937903515608
80,pre_9,275,0.5554232804232804,0.5370899470899472,0.7143117831297111
81,post_9,275,0.5452380952380953,0.5564550264550264,0.750074221539001
81,post_residual_9,275,0.4617724867724868,0.4437566137566138,0.7204881075080456
81,pre_9,275,0.5198412698412698,0.5371957671957672,0.7360818953837444
82,post_9,275,0.5078042328042328,0.5029629629629631,0.761079886924948
82,post_residual_9,275,0.46097883597883593,0.4037037037037037,0.7475053279407888
82,pre_9,275,0.4928571428571429,0.5220634920634921,0.7449301743644269
83,post_9,275,0.5284391534391535,0.5286772486772486,0.8272137913651509
83,post_residual_9,275,0.5346560846560846,0.5423280423280423,0.806039352758511
83,pre_9,275,0.5201058201058201,0.5491005291005291,0.7129501334721411
84,post_9,275,0.45833333333333337,0.47798941798941796,0.7389160518044076
84,post_residual_9,275,0.516005291005291,0.4965608465608466,0.7401192488603838
84,pre_9,275,0.4470899470899471,0.4143386243386243,0.7350295840949317
85,post_9,275,0.46798941798941796,0.4434920634920635,0.740956226042242
85,post_residual_9,275,0.43267195767195765,0.3774603174603174,0.7302484883251652
85,pre_9,275,0.480026455026455,0.46830687830687834,0.7247646379417887
86,post_9,275,0.4697089947089947,0.4418518518518519,0.7250668802339304
86,post_residual_9,275,0.5055555555555555,0.4786243386243386,0.748650224510335
86,pre_9,275,0.5031746031746032,0.48883597883597885,0.7103193203509899
87,post_9,275,0.5224867724867726,0.5430158730158731,0.7732644909381993
87,post_residual_9,275,0.505026455026455,0.5256084656084656,0.7528259878066013
87,pre_9,275,0.5402116402116401,0.5675132275132275,0.7526342578745635
88,post_9,275,0.44391534391534393,0.4008465608465608,0.720300017020945
88,post_residual_9,275,0.4805555555555555,0.46370370370370373,0.7316064624768581
88,pre_9,275,0.4814814814814815,0.48862433862433857,0.7296080606577996
89,post_9,275,0.5101851851851852,0.5108465608465609,0.7338708078679529
89,post_residual_9,275,0.5343915343915344,0.5217460317460317,0.7876202526253262
89,pre_9,275,0.4477513227513228,0.4285185185185185,0.7320064947247741
90,post_9,275,0.4383597883597884,0.4608994708994709,0.7447012443025377
90,post_residual_9,275,0.5414021164021163,0.5132804232804232,0.7494416143635377
90,pre_9,275,0.43492063492063493,0.38317460317460317,0.7363936010244642
91,post_9,275,0.5205026455026456,0.496984126984127,0.7667399720507192
91,post_residual_9,275,0.43227513227513226,0.41322751322751317,0.7542545417760156
91,pre_9,275,0.5488095238095239,0.5131216931216931,0.7170925879526631
92,post_9,275,0.4824074074074074,0.48492063492063486,0.775960457705458
92,post_residual_9,275,0.5277777777777778,0.5249206349206349,0.7944319040442971
92,pre_9,275,0.45145502645502644,0.4229100529100529,0.7267947795155427
93,post_9,275,0.4810846560846561,0.4597354497354498,0.7493889732867646
93,post_residual_9,275,0.5671957671957673,0.5569312169312169,0.7872371598133024
93,pre_9,275,0.537037037037037,0.5453968253968255,0.7201661540307747
94,post_9,275,0.4736772486772487,0.4513756613756614,0.7710279055314226
94,post_residual_9,275,0.5162698412698412,0.5212698412698413,0.7932695453276624
94,pre_9,275,0.4291005291005291,0.40354497354497354,0.7423542908994325
95,post_9,275,0.49312169312169307,0.5147619047619048,0.7682748559003911
95,post_residual_9,275,0.5051587301587301,0.47994708994709,0.7371926297062154
95,pre_9,275,0.47605820105820107,0.5103703703703704,0.7231301554546126
96,post_9,275,0.48597883597883595,0.46211640211640215,0.7270617130886916
96,post_residual_9,275,0.5308201058201059,0.5405820105820105,0.7325110328191109
96,pre_9,275,0.5117724867724868,0.48862433862433857,0.7196540592927447
97,post_9,275,0.5247354497354497,0.493015873015873,0.7424487422765467
97,post_residual_9,275,0.5133597883597883,0.4521164021164021,0.7530694641842408
97,pre_9,275,0.5205026455026456,0.4747619047619048,0.7266510171685407
98,post_9,275,0.5013227513227514,0.4956084656084656,0.7387362120798289
98,post_residual_9,275,0.43227513227513226,0.43317460317460316,0.7324970207202004
98,pre_9,275,0.4895502645502645,0.4907936507936509,0.7280671420805627
99,post_9,275,0.5296296296296297,0.5064550264550264,0.7276849975121614
99,post_residual_9,275,0.44047619047619047,0.43116402116402114,0.7384005028634477
99,pre_9,275,0.4650793650793651,0.4688888888888889,0.7163375217704593
100,post_9,275,0.4288359788359788,0.39698412698412705,0.7550269780450023
100,post_residual_9,275,0.4363756613756614,0.41074074074074074,0.730797195080155
100,pre_9,275,0.44391534391534393,0.4044973544973545,0.7312064833518871
101,post_9,275,0.4951058201058201,0.5082539682539684,0.7328370532119575
101,post_residual_9,275,0.49722222222222223,0.5037566137566138,0.7323715493282444
101,pre_9,275,0.40886243386243387,0.384021164021164,0.734884043294076
102,post_9,275,0.4777777777777778,0.4828571428571429,0.7437245667103054
102,post_residual_9,275,0.46574074074074073,0.4802645502645502,0.7257337357900768
102,pre_9,275,0.5214285714285714,0.5575661375661376,0.7193849993801616
103,post_9,275,0.4718253968253968,0.4665608465608466,0.7282493416377023
103,post_residual_9,275,0.5275132275132275,0.5448148148148149,0.7960105203617825
103,pre_9,275,0.532010582010582,0.5644444444444444,0.740221566973857
104,post_9,275,0.5291005291005291,0.5694179894179894,0.8096655606271543
104,post_residual_9,275,0.5128306878306879,0.558888888888889,0.8236031019528142
104,pre_9,275,0.5154761904761904,0.5132804232804233,0.7122761816030108
105,post_9,275,0.4736772486772487,0.44947089947089947,0.7477870619752992
105,post_residual_9,275,0.4361111111111111,0.4094708994708995,0.7377696398615697
105,pre_9,275,0.49616402116402114,0.49608465608465613,0.7387298901090104
106,post_9,275,0.42526455026455023,0.4196296296296296,0.7649758834011722
106,post_residual_9,275,0.4719576719576719,0.44391534391534393,0.7702590278588618
106,pre_9,275,0.46574074074074073,0.4247619047619047,0.7359471163678368
107,post_9,275,0.4738095238095238,0.4696825396825397,0.7454296880334554
107,post_residual_9,275,0.5308201058201059,0.5407936507936508,0.8055027767786399
107,pre_9,275,0.5088624338624339,0.5196825396825396,0.7217101576955964
108,post_9,275,0.5296296296296297,0.5502645502645502,0.7485685899428942
108,post_residual_9,275,0.446957671957672,0.46613756613756613,0.7523554551786005
108,pre_9,275,0.5116402116402117,0.5258201058201059,0.7213758006203339
109,post_9,275,0.47857142857142854,0.46518518518518515,0.7358412004975156
109,post_residual_9,275,0.5056878306878307,0.4792592592592593,0.7529707875606394
109,pre_9,275,0.5165343915343915,0.5115343915343915,0.7225568402198312
110,post_9,275,0.4838624338624339,0.4937566137566137,0.7297938101314041
110,post_residual_9,275,0.45436507936507936,0.4441798941798942,0.7157232451340015
110,pre_9,275,0.5421957671957672,0.5368253968253969,0.7060589924991623
111,post_9,275,0.4824074074074074,0.49671957671957667,0.7708371149445111
111,post_residual_9,275,0.4362433862433862,0.4166666666666667,0.7478999728337792
111,pre_9,275,0.4742063492063492,0.47047619047619044,0.7318733074851815
112,post_9,275,0.47579365079365077,0.42560846560846566,0.7233745068915586
112,post_residual_9,275,0.5486772486772487,0.5370899470899471,0.7832004587131391
112,pre_9,275,0.47896825396825393,0.48216931216931225,0.725096882733724
113,post_9,275,0.521957671957672,0.5450793650793652,0.8082410523852352
113,post_residual_9,275,0.49470899470899465,0.498994708994709,0.7857789214090125
113,pre_9,275,0.5018518518518518,0.5235978835978836,0.716702075892246
114,post_9,275,0.5515873015873016,0.5622751322751323,0.8190457804695618
114,post_residual_9,275,0.5166666666666666,0.5090476190476191,0.7632541250812783
114,pre_9,275,0.4936507936507936,0.5130158730158729,0.7473472267609731
115,post_9,275,0.520899470899471,0.4756613756613757,0.733346978951875
115,post_residual_9,275,0.5415343915343915,0.5331746031746033,0.7956800209165873
115,pre_9,275,0.4654761904761905,0.4662962962962963,0.7230037817331332
116,post_9,275,0.5333333333333333,0.5074074074074074,0.7561234841185764
116,post_residual_9,275,0.5272486772486773,0.5494708994708994,0.7807802048198242
116,pre_9,275,0.5088624338624339,0.4951851851851852,0.7181643021737254
117,post_9,275,0.5747354497354498,0.5822751322751323,0.7722573511826512
117,post_residual_9,275,0.531084656084656,0.5272486772486773,0.733233154924452
117,pre_9,275,0.5128306878306879,0.5426455026455026,0.73086997771727
118,post_9,275,0.5060846560846561,0.4948148148148148,0.7885284485795843
118,post_residual_9,275,0.5158730158730158,0.511957671957672,0.7591157283023574
118,pre_9,275,0.5166666666666666,0.5052380952380953,0.7248116778973204
119,post_9,275,0.5037037037037038,0.4651322751322752,0.7318260043172047
119,post_residual_9,275,0.4801587301587301,0.48291005291005296,0.759495505501609
119,pre_9,275,0.5822751322751323,0.5908994708994709,0.7074419454000935
120,post_9,275,0.3862433862433863,0.3576719576719577,0.7309532013012119
120,post_residual_9,275,0.4511904761904762,0.41465608465608467,0.7303405321612431
120,pre_9,275,0.45899470899470896,0.43296296296296294,0.7316805474452744
121,post_9,275,0.4373015873015873,0.4130687830687831,0.7235574930187609
121,post_residual_9,275,0.5093915343915344,0.5150264550264552,0.7492771435483212
121,pre_9,275,0.49933862433862436,0.4765608465608466,0.728966675872945
122,post_9,275,0.4920634920634921,0.5123280423280423,0.7701007630578031
122,post_residual_9,275,0.5671957671957673,0.551058201058201,0.7645286842803125
122,pre_9,275,0.47989417989417993,0.4802645502645502,0.7279102065147672
123,post_9,275,0.5224867724867726,0.5478835978835979,0.8002642364087855
123,post_residual_9,275,0.5018518518518518,0.5284656084656084,0.7798048073410466
123,pre_9,275,0.503968253968254,0.5177777777777778,0.7294612164055194
124,post_9,275,0.4388888888888889,0.4391534391534392,0.7463180236344998
124,post_residual_9,275,0.491005291005291,0.5161904761904762,0.7637868179832066
124,pre_9,275,0.45965608465608465,0.4266137566137566,0.7402547310329117
125,post_9,275,0.5014550264550265,0.5285714285714285,0.7409574310478891
125,post_residual_9,275,0.5347883597883598,0.5366137566137565,0.762817463605496
125,pre_9,275,0.46494708994709,0.4262962962962963,0.7275993559066436
126,post_9,275,0.4886243386243386,0.47343915343915344,0.7589822953667433
126,post_residual_9,275,0.5488095238095239,0.5473544973544974,0.7918554837959478
126,pre_9,275,0.4974867724867725,0.47724867724867726,0.7250686945231868
127,post_9,275,0.48743386243386244,0.5061904761904761,0.7468137621817144
127,post_residual_9,275,0.49444444444444446,0.4770899470899471,0.7617430932076951
127,pre_9,275,0.4748677248677249,0.46058201058201054,0.7338637183955619
128,post_9,275,0.5216931216931217,0.4956084656084656,0.7670433953008913
128,post_residual_9,275,0.501984126984127,0.5067195767195767,0.7643105114662132
128,pre_9,275,0.48743386243386244,0.4786243386243386,0.7258870233038448
129,post_9,275,0.491005291005291,0.47455026455026456,0.7393847928699286
129,post_residual_9,275,0.48664021164021165,0.4770370370370371,0.7406172995580863
129,pre_9,275,0.405026455026455,0.3628571428571428,0.7221697953344629
