dataset,trial_id,block,gap_s,model,stage,MSE,method
A2,13,0,0.05,M3,encoding,5056.357139314668,frozen_main_fit_common_trial_rescore
A2,13,0,0.05,M3,maintenance,18497.87538835056,frozen_main_fit_common_trial_rescore
A2,13,0,0.05,M3,retrieval,7843.236117552165,frozen_main_fit_common_trial_rescore
A2,13,0,0.05,M2_no_feedback,encoding,10812.723127912495,frozen_main_fit_common_trial_rescore
A2,13,0,0.05,M2_no_feedback,maintenance,12757.965326390442,frozen_main_fit_common_trial_rescore
A2,13,0,0.05,M2_no_feedback,retrieval,6798.348427219176,frozen_main_fit_common_trial_rescore
A2,13,0,0.05,M2_no_direct_memory,encoding,9847.623013328184,frozen_main_fit_common_trial_rescore
A2,13,0,0.05,M2_no_direct_memory,maintenance,10408.283261891787,frozen_main_fit_common_trial_rescore
A2,13,0,0.05,M2_no_direct_memory,retrieval,12175.791981060362,frozen_main_fit_common_trial_rescore
A2,14,0,0.05,M0,encoding,1965.6351194988285,frozen_main_fit_common_trial_rescore
A2,14,0,0.05,M0,maintenance,211836.50494182136,frozen_main_fit_common_trial_rescore
A2,14,0,0.05,M0,retrieval,566996.2826903198,frozen_main_fit_common_trial_rescore
A2,14,0,0.05,M1,encoding,5146.23480497276,frozen_main_fit_common_trial_rescore
A2,14,0,0.05,M1,maintenance,187917.43966652107,frozen_main_fit_common_trial_rescore
A2,14,0,0.05,M1,retrieval,541253.3128130196,frozen_main_fit_common_trial_rescore
A2,14,0,0.05,M2,encoding,5483.178012277437,frozen_main_fit_common_trial_rescore
A2,14,0,0.05,M2,maintenance,185816.06152131243,frozen_main_fit_common_trial_rescore
A2,14,0,0.05,M2,retrieval,490182.4986261019,frozen_main_fit_common_trial_rescore
A2,14,0,0.05,M3,encoding,3320.030606881883,frozen_main_fit_common_trial_rescore
A2,14,0,0.05,M3,maintenance,212609.63152261268,frozen_main_fit_common_trial_rescore
