dataset,trial_id,block,cue,cue_sample,cue_end_sample,cue_duration_s,target_sample,target_status,platform_end_sample,platform_sign,click_sample,click_side,response_sample,response_status,target_s,response_s,rt_s,correctness,correctness_reason,timeout,timeout_reason,cue_platform_disagree,valid_events,n_platforms,n_clicks,end_s,gap_s,filter_mode,pretarget_only,filter_start_sample,filter_stop_sample,retained,reason,epoch_start_sample,epoch_end_exclusive,saturation_fraction,PTP,max_jump
B2,46,2,-1,103675,103727,0.203125,104242,platform_onset_hypothesis,104547,1.0,104547,1,104547,explicit_click,2.21484375,3.40625,1.19140625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.30625,0.1,causal,False,91728,135404,True,retained,103611,104522,0.0,566.2238920848139,16.498511668677452
B2,47,2,1,105831,105884,0.20703125,106399,platform_onset_hypothesis,106752,-1.0,106752,-1,106752,explicit_click,2.21875,3.59765625,1.37890625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.49765625,0.1,causal,False,91728,135404,True,retained,105767,106727,0.0,149.32822417915838,8.138618800183593
B2,48,2,-1,108040,108092,0.203125,108607,platform_onset_hypothesis,109005,-1.0,109005,-1,109005,explicit_click,2.21484375,3.76953125,1.5546875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.66953125,0.1,causal,False,91728,135404,True,retained,107976,108980,0.0,491.9697379738815,14.184043585193791
B2,49,2,1,110293,110345,0.203125,110860,platform_onset_hypothesis,111198,1.0,111198,1,111198,explicit_click,2.21484375,3.53515625,1.3203125,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.43515625,0.1,causal,False,91728,135404,True,retained,110229,111173,0.0,1152.5043188469192,11.595593189001306
B2,50,2,-1,112485,112537,0.203125,113053,platform_onset_hypothesis,113404,-1.0,113404,-1,113404,explicit_click,2.21875,3.58984375,1.37109375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.48984375,0.1,causal,False,91728,135404,True,retained,112421,113379,0.011185682326621925,1746.8454392931526,15.11509865387302
B2,51,2,-1,114689,114742,0.20703125,115257,platform_onset_hypothesis,115612,1.0,115612,1,115612,explicit_click,2.21875,3.60546875,1.38671875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.50546875,0.1,causal,False,91728,135404,True,retained,114625,115587,0.0,1278.691326869629,11.964069394424882
B2,52,2,-1,116898,116950,0.203125,117465,platform_onset_hypothesis,117813,-1.0,117813,-1,117813,explicit_click,2.21484375,3.57421875,1.359375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.47421875,0.1,causal,False,91728,135404,True,retained,116834,117788,0.0,277.8189421197077,10.590716130775462
B2,53,2,1,119098,119151,0.20703125,119666,platform_onset_hypothesis,119961,1.0,119961,1,119961,explicit_click,2.21875,3.37109375,1.15234375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.27109375,0.1,causal,False,91728,135404,True,retained,119034,119936,0.0,601.8293798339948,15.262545638538029
B2,54,2,1,121247,121299,0.203125,121814,platform_onset_hypothesis,122191,-1.0,122191,-1,122191,explicit_click,2.21484375,3.6875,1.47265625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.5875,0.1,causal,False,91728,135404,False,quality,121183,122166,0.11606819006166122,3617.0610149523127,547.0710895629857
B2,55,2,1,123479,123531,0.203125,124047,platform_onset_hypothesis,124326,1.0,124326,1,124326,explicit_click,2.21875,3.30859375,1.08984375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.20859375,0.1,causal,False,91728,135404,True,retained,123415,124301,0.0,460.4934021050339,8.32642324597748
