dataset,trial_id,block,gap_s,model,stage,MSE,method
A1,8,0,0.05,M3,maintenance,22856.943091406563,frozen_main_fit_common_trial_rescore
A1,8,0,0.05,M3,retrieval,264513.10095814755,frozen_main_fit_common_trial_rescore
A1,8,0,0.05,M2_no_feedback,encoding,351.3110389601235,frozen_main_fit_common_trial_rescore
A1,8,0,0.05,M2_no_feedback,maintenance,22716.995330198344,frozen_main_fit_common_trial_rescore
A1,8,0,0.05,M2_no_feedback,retrieval,257514.5469866186,frozen_main_fit_common_trial_rescore
A1,8,0,0.05,M2_no_direct_memory,encoding,390.02184752082985,frozen_main_fit_common_trial_rescore
A1,8,0,0.05,M2_no_direct_memory,maintenance,22611.003547115823,frozen_main_fit_common_trial_rescore
A1,8,0,0.05,M2_no_direct_memory,retrieval,256650.5131298092,frozen_main_fit_common_trial_rescore
A1,9,0,0.05,M0,encoding,832.2444477022805,frozen_main_fit_common_trial_rescore
A1,9,0,0.05,M0,maintenance,2213.6233852721793,frozen_main_fit_common_trial_rescore
A1,9,0,0.05,M0,retrieval,48416.40640569318,frozen_main_fit_common_trial_rescore
A1,9,0,0.05,M1,encoding,865.7817217436324,frozen_main_fit_common_trial_rescore
A1,9,0,0.05,M1,maintenance,2173.3572155105403,frozen_main_fit_common_trial_rescore
A1,9,0,0.05,M1,retrieval,48493.55402489785,frozen_main_fit_common_trial_rescore
A1,9,0,0.05,M2,encoding,894.5359233518636,frozen_main_fit_common_trial_rescore
A1,9,0,0.05,M2,maintenance,2153.8418825267545,frozen_main_fit_common_trial_rescore
A1,9,0,0.05,M2,retrieval,48858.83251714946,frozen_main_fit_common_trial_rescore
A1,9,0,0.05,M3,encoding,844.2209250577419,frozen_main_fit_common_trial_rescore
A1,9,0,0.05,M3,maintenance,2216.435240709716,frozen_main_fit_common_trial_rescore
A1,9,0,0.05,M3,retrieval,48638.89851002466,frozen_main_fit_common_trial_rescore
A1,9,0,0.05,M2_no_feedback,encoding,891.8106058716158,frozen_main_fit_common_trial_rescore
A1,9,0,0.05,M2_no_feedback,maintenance,2154.586777528205,frozen_main_fit_common_trial_rescore
A1,9,0,0.05,M2_no_feedback,retrieval,48738.67277443561,frozen_main_fit_common_trial_rescore
A1,9,0,0.05,M2_no_direct_memory,encoding,875.6943808974588,frozen_main_fit_common_trial_rescore
A1,9,0,0.05,M2_no_direct_memory,maintenance,2162.954364234749,frozen_main_fit_common_trial_rescore
A1,9,0,0.05,M2_no_direct_memory,retrieval,48617.138696109454,frozen_main_fit_common_trial_rescore
A1,10,0,0.05,M0,encoding,328.00957141159734,frozen_main_fit_common_trial_rescore
A1,10,0,0.05,M0,maintenance,3480.8702352878186,frozen_main_fit_common_trial_rescore
A1,10,0,0.05,M0,retrieval,21325.89509942695,frozen_main_fit_common_trial_rescore
A1,10,0,0.05,M1,encoding,326.0647582685714,frozen_main_fit_common_trial_rescore
A1,10,0,0.05,M1,maintenance,3402.2616892456663,frozen_main_fit_common_trial_rescore
A1,10,0,0.05,M1,retrieval,21338.790869071654,frozen_main_fit_common_trial_rescore
A1,10,0,0.05,M2,encoding,331.5260997774356,frozen_main_fit_common_trial_rescore
A1,10,0,0.05,M2,maintenance,3339.140175890428,frozen_main_fit_common_trial_rescore
A1,10,0,0.05,M2,retrieval,21466.38438996872,frozen_main_fit_common_trial_rescore
A1,10,0,0.05,M3,encoding,353.5884285394944,frozen_main_fit_common_trial_rescore
A1,10,0,0.05,M3,maintenance,3482.417459327527,frozen_main_fit_common_trial_rescore
A1,10,0,0.05,M3,retrieval,21796.121879902104,frozen_main_fit_common_trial_rescore
A1,10,0,0.05,M2_no_feedback,encoding,330.41245857386735,frozen_main_fit_common_trial_rescore
A1,10,0,0.05,M2_no_feedback,maintenance,3343.8842350743707,frozen_main_fit_common_trial_rescore
A1,10,0,0.05,M2_no_feedback,retrieval,21405.916955052035,frozen_main_fit_common_trial_rescore
A1,10,0,0.05,M2_no_direct_memory,encoding,326.9623370925333,frozen_main_fit_common_trial_rescore
A1,10,0,0.05,M2_no_direct_memory,maintenance,3383.042744796507,frozen_main_fit_common_trial_rescore
A1,10,0,0.05,M2_no_direct_memory,retrieval,21395.357250217065,frozen_main_fit_common_trial_rescore
A1,11,0,0.05,M0,encoding,54299.02999432073,frozen_main_fit_common_trial_rescore
A1,11,0,0.05,M0,maintenance,73228.18929804362,frozen_main_fit_common_trial_rescore
A1,11,0,0.05,M0,retrieval,28371.478353018807,frozen_main_fit_common_trial_rescore
A1,11,0,0.05,M1,encoding,54802.31148175677,frozen_main_fit_common_trial_rescore
A1,11,0,0.05,M1,maintenance,72717.40445058198,frozen_main_fit_common_trial_rescore
A1,11,0,0.05,M1,retrieval,28399.069410326374,frozen_main_fit_common_trial_rescore
A1,11,0,0.05,M2,encoding,55149.53743923636,frozen_main_fit_common_trial_rescore
A1,11,0,0.05,M2,maintenance,72443.62678726402,frozen_main_fit_common_trial_rescore
A1,11,0,0.05,M2,retrieval,28221.753467275852,frozen_main_fit_common_trial_rescore
A1,11,0,0.05,M3,encoding,53970.592695465544,frozen_main_fit_common_trial_rescore
A1,11,0,0.05,M3,maintenance,73017.83032134523,frozen_main_fit_common_trial_rescore
A1,11,0,0.05,M3,retrieval,28192.839251833044,frozen_main_fit_common_trial_rescore
A1,11,0,0.05,M2_no_feedback,encoding,55125.64563874294,frozen_main_fit_common_trial_rescore
A1,11,0,0.05,M2_no_feedback,maintenance,72455.87537695894,frozen_main_fit_common_trial_rescore
A1,11,0,0.05,M2_no_feedback,retrieval,28291.54860755293,frozen_main_fit_common_trial_rescore
A1,11,0,0.05,M2_no_direct_memory,encoding,54928.55638411905,frozen_main_fit_common_trial_rescore
A1,11,0,0.05,M2_no_direct_memory,maintenance,72593.85739429934,frozen_main_fit_common_trial_rescore
A1,11,0,0.05,M2_no_direct_memory,retrieval,28370.032068271743,frozen_main_fit_common_trial_rescore
A1,12,0,0.05,M0,encoding,2278.553662667115,frozen_main_fit_common_trial_rescore
A1,12,0,0.05,M0,maintenance,19962.718520212486,frozen_main_fit_common_trial_rescore
A1,12,0,0.05,M0,retrieval,36372.031940154535,frozen_main_fit_common_trial_rescore
A1,12,0,0.05,M1,encoding,2364.615058033658,frozen_main_fit_common_trial_rescore
A1,12,0,0.05,M1,maintenance,19772.340908086626,frozen_main_fit_common_trial_rescore
A1,12,0,0.05,M1,retrieval,36448.957652329955,frozen_main_fit_common_trial_rescore
A1,12,0,0.05,M2,encoding,2424.3644552959945,frozen_main_fit_common_trial_rescore
A1,12,0,0.05,M2,maintenance,19653.611866842326,frozen_main_fit_common_trial_rescore
A1,12,0,0.05,M2,retrieval,36654.999370766665,frozen_main_fit_common_trial_rescore
A1,12,0,0.05,M3,encoding,2173.7838799183933,frozen_main_fit_common_trial_rescore
A1,12,0,0.05,M3,maintenance,19892.37090980929,frozen_main_fit_common_trial_rescore
A1,12,0,0.05,M3,retrieval,36967.38474645963,frozen_main_fit_common_trial_rescore
A1,12,0,0.05,M2_no_feedback,encoding,2420.9347929621167,frozen_main_fit_common_trial_rescore
A1,12,0,0.05,M2_no_feedback,maintenance,19658.886180262954,frozen_main_fit_common_trial_rescore
A1,12,0,0.05,M2_no_feedback,retrieval,36593.46184271503,frozen_main_fit_common_trial_rescore
A1,12,0,0.05,M2_no_direct_memory,encoding,2385.667405216238,frozen_main_fit_common_trial_rescore
A1,12,0,0.05,M2_no_direct_memory,maintenance,19729.03259063995,frozen_main_fit_common_trial_rescore
A1,12,0,0.05,M2_no_direct_memory,retrieval,36544.86492968491,frozen_main_fit_common_trial_rescore
A1,13,0,0.05,M0,encoding,426.794057075296,frozen_main_fit_common_trial_rescore
A1,13,0,0.05,M0,maintenance,3698.3754476231197,frozen_main_fit_common_trial_rescore
A1,13,0,0.05,M0,retrieval,9032.924643299159,frozen_main_fit_common_trial_rescore
A1,13,0,0.05,M1,encoding,432.52164252872967,frozen_main_fit_common_trial_rescore
A1,13,0,0.05,M1,maintenance,3681.683970391698,frozen_main_fit_common_trial_rescore
A1,13,0,0.05,M1,retrieval,9074.287712148369,frozen_main_fit_common_trial_rescore
A1,13,0,0.05,M2,encoding,404.0445389919985,frozen_main_fit_common_trial_rescore
A1,13,0,0.05,M2,maintenance,3748.0969216913695,frozen_main_fit_common_trial_rescore
A1,13,0,0.05,M2,retrieval,9349.675477116554,frozen_main_fit_common_trial_rescore
A1,13,0,0.05,M3,encoding,349.0487889434404,frozen_main_fit_common_trial_rescore
A1,13,0,0.05,M3,maintenance,3667.7985017419496,frozen_main_fit_common_trial_rescore
A1,13,0,0.05,M3,retrieval,10823.119020571516,frozen_main_fit_common_trial_rescore
A1,13,0,0.05,M2_no_feedback,encoding,402.56723798265733,frozen_main_fit_common_trial_rescore
A1,13,0,0.05,M2_no_feedback,maintenance,3753.2360924833333,frozen_main_fit_common_trial_rescore
A1,13,0,0.05,M2_no_feedback,retrieval,9282.312154697218,frozen_main_fit_common_trial_rescore
A1,13,0,0.05,M2_no_direct_memory,encoding,447.6019008648526,frozen_main_fit_common_trial_rescore
A1,13,0,0.05,M2_no_direct_memory,maintenance,3640.427920959938,frozen_main_fit_common_trial_rescore
A1,13,0,0.05,M2_no_direct_memory,retrieval,9134.278174382905,frozen_main_fit_common_trial_rescore
A1,16,0,0.05,M0,encoding,11849.515051423388,frozen_main_fit_common_trial_rescore
A1,16,0,0.05,M0,maintenance,72211.94450273235,frozen_main_fit_common_trial_rescore
A1,16,0,0.05,M0,retrieval,82430.84104422967,frozen_main_fit_common_trial_rescore
A1,16,0,0.05,M1,encoding,11820.698559763838,frozen_main_fit_common_trial_rescore
A1,16,0,0.05,M1,maintenance,72278.68588421788,frozen_main_fit_common_trial_rescore
A1,16,0,0.05,M1,retrieval,82243.15107001254,frozen_main_fit_common_trial_rescore
A1,16,0,0.05,M2,encoding,11983.955995494427,frozen_main_fit_common_trial_rescore
A1,16,0,0.05,M2,maintenance,71979.67274165526,frozen_main_fit_common_trial_rescore
A1,16,0,0.05,M2,retrieval,81343.67516435489,frozen_main_fit_common_trial_rescore
A1,16,0,0.05,M3,encoding,12397.0059961712,frozen_main_fit_common_trial_rescore
A1,16,0,0.05,M3,maintenance,72425.38869091327,frozen_main_fit_common_trial_rescore
A1,16,0,0.05,M3,retrieval,77557.08474564792,frozen_main_fit_common_trial_rescore
A1,16,0,0.05,M2_no_feedback,encoding,11996.049345393236,frozen_main_fit_common_trial_rescore
A1,16,0,0.05,M2_no_feedback,maintenance,71954.49889554182,frozen_main_fit_common_trial_rescore
A1,16,0,0.05,M2_no_feedback,retrieval,81540.74389030306,frozen_main_fit_common_trial_rescore
A1,16,0,0.05,M2_no_direct_memory,encoding,11726.863078479475,frozen_main_fit_common_trial_rescore
A1,16,0,0.05,M2_no_direct_memory,maintenance,72470.28227498775,frozen_main_fit_common_trial_rescore
A1,16,0,0.05,M2_no_direct_memory,retrieval,82051.78112496999,frozen_main_fit_common_trial_rescore
A1,17,0,0.05,M0,encoding,22142.38769738149,frozen_main_fit_common_trial_rescore
A1,17,0,0.05,M0,maintenance,47408.54790697573,frozen_main_fit_common_trial_rescore
A1,17,0,0.05,M0,retrieval,12220.409404723792,frozen_main_fit_common_trial_rescore
A1,17,0,0.05,M1,encoding,21813.77884281774,frozen_main_fit_common_trial_rescore
A1,17,0,0.05,M1,maintenance,47813.36986563373,frozen_main_fit_common_trial_rescore
A1,17,0,0.05,M1,retrieval,12180.070106951038,frozen_main_fit_common_trial_rescore
A1,17,0,0.05,M2,encoding,21596.596328601165,frozen_main_fit_common_trial_rescore
A1,17,0,0.05,M2,maintenance,48048.64039959355,frozen_main_fit_common_trial_rescore
A1,17,0,0.05,M2,retrieval,12040.461603843847,frozen_main_fit_common_trial_rescore
A1,17,0,0.05,M3,encoding,22435.78623452141,frozen_main_fit_common_trial_rescore
A1,17,0,0.05,M3,maintenance,47588.99343848465,frozen_main_fit_common_trial_rescore
A1,17,0,0.05,M3,retrieval,11918.634208796135,frozen_main_fit_common_trial_rescore
A1,17,0,0.05,M2_no_feedback,encoding,21610.018793499978,frozen_main_fit_common_trial_rescore
A1,17,0,0.05,M2_no_feedback,maintenance,48037.08472497728,frozen_main_fit_common_trial_rescore
A1,17,0,0.05,M2_no_feedback,retrieval,12089.03948356081,frozen_main_fit_common_trial_rescore
A1,17,0,0.05,M2_no_direct_memory,encoding,21734.185706730732,frozen_main_fit_common_trial_rescore
A1,17,0,0.05,M2_no_direct_memory,maintenance,47910.45812437151,frozen_main_fit_common_trial_rescore
A1,17,0,0.05,M2_no_direct_memory,retrieval,12111.06881398034,frozen_main_fit_common_trial_rescore
A1,24,1,0.05,M0,encoding,816.6452426199589,frozen_main_fit_common_trial_rescore
A1,24,1,0.05,M0,maintenance,2318.800291683745,frozen_main_fit_common_trial_rescore
A1,24,1,0.05,M0,retrieval,1930.1075427452454,frozen_main_fit_common_trial_rescore
A1,24,1,0.05,M1,encoding,808.583928536692,frozen_main_fit_common_trial_rescore
A1,24,1,0.05,M1,maintenance,2342.6974907632407,frozen_main_fit_common_trial_rescore
A1,24,1,0.05,M1,retrieval,1940.6876073407718,frozen_main_fit_common_trial_rescore
A1,24,1,0.05,M2,encoding,765.694694751324,frozen_main_fit_common_trial_rescore
A1,24,1,0.05,M2,maintenance,2412.0087281148244,frozen_main_fit_common_trial_rescore
A1,24,1,0.05,M2,retrieval,2035.8627653029966,frozen_main_fit_common_trial_rescore
A1,24,1,0.05,M3,encoding,764.5903326091085,frozen_main_fit_common_trial_rescore
A1,24,1,0.05,M3,maintenance,2268.2834079019112,frozen_main_fit_common_trial_rescore
A1,24,1,0.05,M3,retrieval,2594.238232967638,frozen_main_fit_common_trial_rescore
A1,24,1,0.05,M2_no_feedback,encoding,764.2598207618112,frozen_main_fit_common_trial_rescore
A1,24,1,0.05,M2_no_feedback,maintenance,2418.498710012687,frozen_main_fit_common_trial_rescore
A1,24,1,0.05,M2_no_feedback,retrieval,2015.7960259634465,frozen_main_fit_common_trial_rescore
A1,24,1,0.05,M2_no_direct_memory,encoding,821.1593398637089,frozen_main_fit_common_trial_rescore
A1,24,1,0.05,M2_no_direct_memory,maintenance,2312.585161526914,frozen_main_fit_common_trial_rescore
A1,24,1,0.05,M2_no_direct_memory,retrieval,1953.5327277420238,frozen_main_fit_common_trial_rescore
A1,25,1,0.05,M0,encoding,2117.3434468628716,frozen_main_fit_common_trial_rescore
A1,25,1,0.05,M0,maintenance,94801.695138723,frozen_main_fit_common_trial_rescore
A1,25,1,0.05,M0,retrieval,199505.81390882283,frozen_main_fit_common_trial_rescore
A1,25,1,0.05,M1,encoding,2134.756970443263,frozen_main_fit_common_trial_rescore
A1,25,1,0.05,M1,maintenance,94696.2498637451,frozen_main_fit_common_trial_rescore
A1,25,1,0.05,M1,retrieval,199461.3143109966,frozen_main_fit_common_trial_rescore
A1,25,1,0.05,M2,encoding,2229.9060727455685,frozen_main_fit_common_trial_rescore
A1,25,1,0.05,M2,maintenance,94196.04272424315,frozen_main_fit_common_trial_rescore
A1,25,1,0.05,M2,retrieval,198664.84186974235,frozen_main_fit_common_trial_rescore
A1,25,1,0.05,M3,encoding,2256.8882698366024,frozen_main_fit_common_trial_rescore
A1,25,1,0.05,M3,maintenance,94855.02332642453,frozen_main_fit_common_trial_rescore
A1,25,1,0.05,M3,retrieval,193323.14765521928,frozen_main_fit_common_trial_rescore
A1,25,1,0.05,M2_no_feedback,encoding,2232.212312444315,frozen_main_fit_common_trial_rescore
A1,25,1,0.05,M2_no_feedback,maintenance,94173.37407410984,frozen_main_fit_common_trial_rescore
A1,25,1,0.05,M2_no_feedback,retrieval,198854.81870694715,frozen_main_fit_common_trial_rescore
A1,25,1,0.05,M2_no_direct_memory,encoding,2115.9437082186355,frozen_main_fit_common_trial_rescore
A1,25,1,0.05,M2_no_direct_memory,maintenance,94850.80344294854,frozen_main_fit_common_trial_rescore
A1,25,1,0.05,M2_no_direct_memory,retrieval,199337.1347160978,frozen_main_fit_common_trial_rescore
A1,26,1,0.05,M0,encoding,4435.967697567225,frozen_main_fit_common_trial_rescore
A1,26,1,0.05,M0,maintenance,23292.0673143151,frozen_main_fit_common_trial_rescore
A1,26,1,0.05,M0,retrieval,42441.149882346625,frozen_main_fit_common_trial_rescore
A1,26,1,0.05,M1,encoding,4346.965988486603,frozen_main_fit_common_trial_rescore
A1,26,1,0.05,M1,maintenance,23490.210890956838,frozen_main_fit_common_trial_rescore
A1,26,1,0.05,M1,retrieval,42356.8988561178,frozen_main_fit_common_trial_rescore
A1,26,1,0.05,M2,encoding,4277.336354023605,frozen_main_fit_common_trial_rescore
A1,26,1,0.05,M2,maintenance,23655.057678075376,frozen_main_fit_common_trial_rescore
A1,26,1,0.05,M2,retrieval,42084.42184647045,frozen_main_fit_common_trial_rescore
A1,26,1,0.05,M3,encoding,4515.876447187074,frozen_main_fit_common_trial_rescore
A1,26,1,0.05,M3,maintenance,23369.278073736863,frozen_main_fit_common_trial_rescore
A1,26,1,0.05,M3,retrieval,42339.610820903195,frozen_main_fit_common_trial_rescore
A1,26,1,0.05,M2_no_feedback,encoding,4285.040604592564,frozen_main_fit_common_trial_rescore
A1,26,1,0.05,M2_no_feedback,maintenance,23637.37551289293,frozen_main_fit_common_trial_rescore
A1,26,1,0.05,M2_no_feedback,retrieval,42177.74068724689,frozen_main_fit_common_trial_rescore
A1,26,1,0.05,M2_no_direct_memory,encoding,4325.16595439963,frozen_main_fit_common_trial_rescore
A1,26,1,0.05,M2_no_direct_memory,maintenance,23541.119907719454,frozen_main_fit_common_trial_rescore
A1,26,1,0.05,M2_no_direct_memory,retrieval,42226.21063731409,frozen_main_fit_common_trial_rescore
A1,28,1,0.05,M0,encoding,14233.85024996228,frozen_main_fit_common_trial_rescore
A1,28,1,0.05,M0,maintenance,35924.88300519622,frozen_main_fit_common_trial_rescore
A1,28,1,0.05,M0,retrieval,10866.572826919513,frozen_main_fit_common_trial_rescore
A1,28,1,0.05,M1,encoding,14182.502828746692,frozen_main_fit_common_trial_rescore
A1,28,1,0.05,M1,maintenance,36036.21469994851,frozen_main_fit_common_trial_rescore
A1,28,1,0.05,M1,retrieval,10807.375093092242,frozen_main_fit_common_trial_rescore
A1,28,1,0.05,M2,encoding,13924.301957453406,frozen_main_fit_common_trial_rescore
A1,28,1,0.05,M2,maintenance,36311.60035390783,frozen_main_fit_common_trial_rescore
A1,28,1,0.05,M2,retrieval,10515.074204705415,frozen_main_fit_common_trial_rescore
A1,28,1,0.05,M3,encoding,13782.76841636416,frozen_main_fit_common_trial_rescore
A1,28,1,0.05,M3,maintenance,35639.008933453355,frozen_main_fit_common_trial_rescore
A1,28,1,0.05,M3,retrieval,9425.252299322727,frozen_main_fit_common_trial_rescore
A1,28,1,0.05,M2_no_feedback,encoding,13913.118247117496,frozen_main_fit_common_trial_rescore
A1,28,1,0.05,M2_no_feedback,maintenance,36341.98712565436,frozen_main_fit_common_trial_rescore
A1,28,1,0.05,M2_no_feedback,retrieval,10575.64853736233,frozen_main_fit_common_trial_rescore
A1,28,1,0.05,M2_no_direct_memory,encoding,14258.269999075857,frozen_main_fit_common_trial_rescore
A1,28,1,0.05,M2_no_direct_memory,maintenance,35905.15402145297,frozen_main_fit_common_trial_rescore
A1,28,1,0.05,M2_no_direct_memory,retrieval,10760.160311829852,frozen_main_fit_common_trial_rescore
A1,29,1,0.05,M0,encoding,3187.7461167587153,frozen_main_fit_common_trial_rescore
A1,29,1,0.05,M0,maintenance,11778.758715598868,frozen_main_fit_common_trial_rescore
A1,29,1,0.05,M0,retrieval,80847.4307410174,frozen_main_fit_common_trial_rescore
A1,29,1,0.05,M1,encoding,3218.093213498069,frozen_main_fit_common_trial_rescore
A1,29,1,0.05,M1,maintenance,11798.897613024152,frozen_main_fit_common_trial_rescore
A1,29,1,0.05,M1,retrieval,80796.38874489395,frozen_main_fit_common_trial_rescore
A1,29,1,0.05,M2,encoding,3304.3561539015714,frozen_main_fit_common_trial_rescore
A1,29,1,0.05,M2,maintenance,11995.6566617558,frozen_main_fit_common_trial_rescore
