dataset,stage,model,held_block,condition,channel,RMSE,R2,Corr
A2,strict_oof,full,4,Right,F4,134.26025637910192,-0.09230096823708278,0.6652676223034591
A2,strict_oof,no_shape,0,Left,Fz,27.9990053758199,0.4348190952400206,0.7160059541311089
A2,strict_oof,no_shape,0,Left,F3,55.5721116826153,-1.824363452560628,0.6616635084880788
A2,strict_oof,no_shape,0,Left,F4,53.664149210064,-0.46667398317950726,0.665056139459144
A2,strict_oof,no_shape,0,Right,Fz,26.807614923156176,-0.22401173136307895,0.6134584598496137
A2,strict_oof,no_shape,0,Right,F3,34.37131952786175,0.1979402026557442,0.7581336914142408
A2,strict_oof,no_shape,0,Right,F4,31.59247716444666,0.3087470500927678,0.6941308797826384
A2,strict_oof,no_shape,1,Left,Fz,32.40509276308714,0.42021236877922397,0.6568383851822356
A2,strict_oof,no_shape,1,Left,F3,32.531744451881586,0.3565944966774106,0.6620192736866518
A2,strict_oof,no_shape,1,Left,F4,43.83123764151107,0.26286814290741634,0.6104142868997459
A2,strict_oof,no_shape,1,Right,Fz,38.1836594020199,0.391818143182068,0.6446504010501122
A2,strict_oof,no_shape,1,Right,F3,81.67242315050937,-0.11508042958283027,0.712982678655447
A2,strict_oof,no_shape,1,Right,F4,54.49629083250246,0.37020460676478284,0.6345569434133401
A2,strict_oof,no_shape,2,Left,Fz,31.768391354577815,0.47769117930851335,0.691498058248724
A2,strict_oof,no_shape,2,Left,F3,123.30720893090313,-2.07332192955045,0.7805618088224099
A2,strict_oof,no_shape,2,Left,F4,77.4617757946831,-0.5231517363316627,0.7246512168135322
A2,strict_oof,no_shape,2,Right,Fz,32.00094638266511,0.14730912985609268,0.6543035348920848
A2,strict_oof,no_shape,2,Right,F3,27.678700256381838,-2.2271993376205885,0.5338030086832948
A2,strict_oof,no_shape,2,Right,F4,31.676894318948666,0.15611940772950006,0.6555527480208612
A2,strict_oof,no_shape,3,Left,Fz,30.50050053815054,0.02627553649483727,0.485003668775565
A2,strict_oof,no_shape,3,Left,F3,64.23475328089161,-16.731810121057272,0.2151463921632948
A2,strict_oof,no_shape,3,Left,F4,40.4515342081009,-0.12861545736711855,0.45415730555240075
A2,strict_oof,no_shape,3,Right,Fz,45.72836326646854,0.24567933418591092,0.6240165976003567
A2,strict_oof,no_shape,3,Right,F3,41.392779429149215,0.2438822295830655,0.6174024242483713
A2,strict_oof,no_shape,3,Right,F4,53.991360237032566,0.3077751890217084,0.5768949037914293
A2,strict_oof,no_shape,4,Left,Fz,30.351058986259517,0.475158833079493,0.7137610150101277
A2,strict_oof,no_shape,4,Left,F3,57.91503615155723,-5.595561465388961,0.5438673542664085
A2,strict_oof,no_shape,4,Left,F4,37.07524687292375,0.4118511771221576,0.653676785962497
A2,strict_oof,no_shape,4,Right,Fz,84.81944752007536,-0.019346402847306265,0.7258898829226017
A2,strict_oof,no_shape,4,Right,F3,188.4348577477418,-1.1783394879027491,0.7805416547662918
A2,strict_oof,no_shape,4,Right,F4,134.25287511177757,-0.09218086800737102,0.6973363517122979
A2,strict_oof,no_recurrence,0,Left,Fz,26.729043321617755,0.48492662360257577,0.6969575197908594
A2,strict_oof,no_recurrence,0,Left,F3,38.209966208400346,-0.33524232590790093,0.6436981994582394
A2,strict_oof,no_recurrence,0,Left,F4,50.05234800450599,-0.27589225828520414,0.5973352585734302
A2,strict_oof,no_recurrence,0,Right,Fz,30.361301394850344,-0.5700373838296964,0.5869936342425554
A2,strict_oof,no_recurrence,0,Right,F3,29.951394167759148,0.3909563451034841,0.7307334141767867
A2,strict_oof,no_recurrence,0,Right,F4,32.882302470482465,0.2511513055155785,0.68382198895907
A2,strict_oof,no_recurrence,1,Left,Fz,33.04808323313399,0.3969754965975375,0.6401295176289817
A2,strict_oof,no_recurrence,1,Left,F3,31.75793821232488,0.38683879940652444,0.6763649314454132
A2,strict_oof,no_recurrence,1,Left,F4,42.38413401309538,0.3107379911129373,0.5727140428773283
A2,strict_oof,no_recurrence,1,Right,Fz,39.9009362934636,0.3358830897744066,0.5817601544085822
A2,strict_oof,no_recurrence,1,Right,F3,73.33648858019735,0.10092579996787854,0.6353369192585231
A2,strict_oof,no_recurrence,1,Right,F4,56.46621842171889,0.3238500830325365,0.5793296860276561
A2,strict_oof,no_recurrence,2,Left,Fz,33.79673874502695,0.408865235295765,0.6739490452147747
A2,strict_oof,no_recurrence,2,Left,F3,161.4362963301829,-4.2678510973632084,0.766306771386743
A2,strict_oof,no_recurrence,2,Left,F4,93.0311189622376,-1.1969732111143978,0.7089385514474709
A2,strict_oof,no_recurrence,2,Right,Fz,31.75625897525511,0.16029906134760974,0.6078750449010082
A2,strict_oof,no_recurrence,2,Right,F3,51.62368392988159,-10.226190118535651,0.5096609912117149
A2,strict_oof,no_recurrence,2,Right,F4,35.080830487843265,-0.03498853707388494,0.6111798725826328
A2,strict_oof,no_recurrence,3,Left,Fz,30.35800997601109,0.035352269629502886,0.4776247144022354
A2,strict_oof,no_recurrence,3,Left,F3,38.15771448363769,-5.257165749863733,0.25768036239464487
A2,strict_oof,no_recurrence,3,Left,F4,39.339415654114454,-0.0674113286383693,0.4297567226826842
A2,strict_oof,no_recurrence,3,Right,Fz,46.65095806885667,0.21493461981041428,0.5575380525380915
A2,strict_oof,no_recurrence,3,Right,F3,57.78136534847102,-0.47338371775763366,0.5073991458192231
A2,strict_oof,no_recurrence,3,Right,F4,56.420720083260164,0.24407993632566816,0.5080046726929062
A2,strict_oof,no_recurrence,4,Left,Fz,33.563174377106456,0.3581903339684972,0.7012189012399551
A2,strict_oof,no_recurrence,4,Left,F3,47.936881774162764,-3.51864964203177,0.5155983135580519
A2,strict_oof,no_recurrence,4,Left,F4,39.699109317287096,0.3256573080465184,0.6215053614851603
A2,strict_oof,no_recurrence,4,Right,Fz,84.86388283239327,-0.020414715402693462,0.667873500172226
A2,strict_oof,no_recurrence,4,Right,F3,185.0682521899678,-1.1011977294770787,0.7256524409990911
A2,strict_oof,no_recurrence,4,Right,F4,135.76168954125257,-0.11686798605878668,0.6411606718794275
A2,strict_oof,symmetric_readout,0,Left,Fz,25.855014412761246,0.5180612566940304,0.7199409209435114
A2,strict_oof,symmetric_readout,0,Left,F3,49.25451499237663,-1.2187015014568998,0.6540156668162603
A2,strict_oof,symmetric_readout,0,Left,F4,41.11403642126549,0.1391146370293337,0.6468529508426272
A2,strict_oof,symmetric_readout,0,Right,Fz,30.658822027765982,-0.6009588015897889,0.6020372972594197
A2,strict_oof,symmetric_readout,0,Right,F3,29.942771336621195,0.3913069748336627,0.7532719071647385
A2,strict_oof,symmetric_readout,0,Right,F4,31.77656786796777,0.30066765852038835,0.6912076329583242
A2,strict_oof,symmetric_readout,1,Left,Fz,32.130836796989946,0.42998474238321005,0.6636636635154977
A2,strict_oof,symmetric_readout,1,Left,F3,30.10597661762071,0.4489696662417415,0.6786772441399077
A2,strict_oof,symmetric_readout,1,Left,F4,40.51525791129591,0.37018220233798227,0.623495583879731
A2,strict_oof,symmetric_readout,1,Right,Fz,39.095371215647674,0.36242827669158173,0.6039523389216216
A2,strict_oof,symmetric_readout,1,Right,F3,70.38300807895308,0.17188441125041642,0.6755127675873068
A2,strict_oof,symmetric_readout,1,Right,F4,56.46929988492545,0.3237762835821567,0.5822844822367519
A2,strict_oof,symmetric_readout,2,Left,Fz,32.854091935960625,0.4413808134185603,0.6941176998401208
A2,strict_oof,symmetric_readout,2,Left,F3,143.0286469487809,-3.1350158650798194,0.7880278187033947
A2,strict_oof,symmetric_readout,2,Left,F4,107.3326221660134,-1.924366168633802,0.748128158814632
A2,strict_oof,symmetric_readout,2,Right,Fz,31.007121961823895,0.1994492224973783,0.6285755681796084
A2,strict_oof,symmetric_readout,2,Right,F3,48.33354604168622,-8.84082988088717,0.5251654465630488
A2,strict_oof,symmetric_readout,2,Right,F4,36.66858463844069,-0.13079557859348157,0.6148541627320625
A2,strict_oof,symmetric_readout,3,Left,Fz,29.945951975121368,0.06136143077480505,0.49901258153622724
A2,strict_oof,symmetric_readout,3,Left,F3,48.25112874188976,-9.005249103489534,0.26515119077204524
A2,strict_oof,symmetric_readout,3,Left,F4,39.396023860263654,-0.07048548283418787,0.47139430910345637
A2,strict_oof,symmetric_readout,3,Right,Fz,45.68859144460243,0.2469908904538175,0.5811461429066515
A2,strict_oof,symmetric_readout,3,Right,F3,52.070660576433234,-0.196537849602892,0.5623578578275285
A2,strict_oof,symmetric_readout,3,Right,F4,56.66234324836876,0.23759157903426842,0.5017451306046151
A2,strict_oof,symmetric_readout,4,Left,Fz,32.54744149708432,0.3964490956391089,0.7217497221020067
A2,strict_oof,symmetric_readout,4,Left,F3,53.343140752465196,-4.595337322232428,0.551884577870258
A2,strict_oof,symmetric_readout,4,Left,F4,40.1145684002564,0.31146919270899076,0.6479607224207332
A2,strict_oof,symmetric_readout,4,Right,Fz,83.7995541365246,0.005020043985586864,0.6895328182755093
A2,strict_oof,symmetric_readout,4,Right,F3,182.16259681543897,-1.0357361716672502,0.7560094237525211
A2,strict_oof,symmetric_readout,4,Right,F4,135.93797631359715,-0.11977037897152543,0.6540188594796996
A2,strict_oof,gamma,0,Left,Fz,12.621891265189067,0.8851446733041752,0.9500787851729015
A2,strict_oof,gamma,0,Left,F3,35.51832143874319,-0.15374982961791783,0.9289100963181032
A2,strict_oof,gamma,0,Left,F4,45.33461977953261,-0.04670680255968995,0.9285103385871813
A2,strict_oof,gamma,0,Right,Fz,32.014478155952716,-0.7456697310206228,0.8694438143978594
A2,strict_oof,gamma,0,Right,F3,17.320165968176134,0.7963340457564431,0.946662029483244
A2,strict_oof,gamma,0,Right,F4,24.64630605122401,0.5792992256132624,0.9176376500524523
A2,strict_oof,gamma,1,Left,Fz,19.542567007542157,0.7891344525958409,0.9013208128192695
A2,strict_oof,gamma,1,Left,F3,20.71755044342345,0.7390562634236819,0.9025732078251034
A2,strict_oof,gamma,1,Left,F4,27.285853149551382,0.7143377923853741,0.8920432809498502
A2,strict_oof,gamma,1,Right,Fz,22.876129266581867,0.7817051705115419,0.9083985319913945
A2,strict_oof,gamma,1,Right,F3,53.960884441065666,0.5132416273094378,0.9341565687765564
A2,strict_oof,gamma,1,Right,F4,32.59112783844486,0.7747502222513838,0.9099307583732398
A2,strict_oof,gamma,2,Left,Fz,18.69609301663675,0.8190999728370834,0.9353920619705544
A2,strict_oof,gamma,2,Left,F3,157.2341583820593,-3.997179163947587,0.9280950098403307
A2,strict_oof,gamma,2,Left,F4,80.40831378881806,-0.6412327772797057,0.9491624650203034
A2,strict_oof,gamma,2,Right,Fz,17.144290668529717,0.7552599687667628,0.9139087036671827
A2,strict_oof,gamma,2,Right,F3,61.42092044733484,-14.891578865503538,0.7143145628102072
A2,strict_oof,gamma,2,Right,F4,29.317799450509813,0.2771327535834537,0.9108749786141637
A2,strict_oof,gamma,3,Left,Fz,20.031960936498855,0.5799808638366912,0.8158439780456251
A2,strict_oof,gamma,3,Left,F3,40.488757591391156,-6.045013868138903,0.6365610745032639
A2,strict_oof,gamma,3,Left,F4,25.136826032350182,0.5641903149383601,0.8075440372206579
A2,strict_oof,gamma,3,Right,Fz,28.925353939514167,0.6981841415502568,0.8953357675454329
A2,strict_oof,gamma,3,Right,F3,51.78489372743226,-0.18344054763275786,0.8666107731884942
A2,strict_oof,gamma,3,Right,F4,33.188253852748595,0.738442348111874,0.8704549636372947
A2,strict_oof,gamma,4,Left,Fz,18.412994213716857,0.8068347376389,0.9529813169395371
A2,strict_oof,gamma,4,Left,F3,50.032346188463656,-3.922331362398481,0.8302244010951336
A2,strict_oof,gamma,4,Left,F4,19.070969781510275,0.8443802601158856,0.9327839575149809
A2,strict_oof,gamma,4,Right,Fz,69.12499933774045,0.32298047094698057,0.9540909039935382
A2,strict_oof,gamma,4,Right,F3,171.28478851604433,-0.7998680491382351,0.9723746688290632
A2,strict_oof,gamma,4,Right,F4,115.35881070857663,0.19360297966259432,0.9456083438069113
A2,strict_oof,step,0,Left,Fz,29.391729476608827,0.37719433264997415,0.6982986723552977
A2,strict_oof,step,0,Left,F3,35.2945554857216,-0.13925834001202597,0.6295275484102139
A2,strict_oof,step,0,Left,F4,42.8689955273874,0.06405203037581375,0.6622334181996969
A2,strict_oof,step,0,Right,Fz,19.696914995675872,0.3392066729503399,0.7277431892476979
A2,strict_oof,step,0,Right,F3,27.839194873018954,0.47382806500925023,0.8437540472162912
A2,strict_oof,step,0,Right,F4,25.777109513117555,0.5398090534617094,0.825257839807605
A2,strict_oof,step,1,Left,Fz,36.36613777166959,0.2698085093024216,0.614473753167876
A2,strict_oof,step,1,Left,F3,36.45216228460775,0.19217617566651846,0.620101412649663
A2,strict_oof,step,1,Left,F4,41.74567497498573,0.33134716840713463,0.6088056033129848
A2,strict_oof,step,1,Right,Fz,40.085880035088984,0.32971236159641215,0.6661801376340309
A2,strict_oof,step,1,Right,F3,78.49394191220995,-0.029977152545700658,0.7692741610223643
A2,strict_oof,step,1,Right,F4,56.488969329989295,0.3233051156460365,0.6907283496411559
A2,strict_oof,step,2,Left,Fz,31.160238215686718,0.4974972415048733,0.7430182292965023
A2,strict_oof,step,2,Left,F3,159.19937242893994,-4.12287574834851,0.8541278582049442
A2,strict_oof,step,2,Left,F4,85.14389988633636,-0.840243740330398,0.8089378812049831
A2,strict_oof,step,2,Right,Fz,26.082374547311126,0.4335517714296443,0.6906521784811231
A2,strict_oof,step,2,Right,F3,58.450481405473276,-13.391650095757306,0.5855271706767639
A2,strict_oof,step,2,Right,F4,32.5179242115011,0.11071403812487846,0.7318648791587522
A2,strict_oof,step,3,Left,Fz,26.93598696411757,0.24056967593304246,0.5672996175809588
A2,strict_oof,step,3,Left,F3,28.69682357639392,-2.539000360024598,0.38376220097923036
A2,strict_oof,step,3,Left,F4,34.357202603536834,0.18583657159228018,0.576795727134899
A2,strict_oof,step,3,Right,Fz,48.34394181143448,0.1569199574848319,0.6452628897463597
A2,strict_oof,step,3,Right,F3,43.88645975381756,0.15003437207365844,0.6512286078482236
A2,strict_oof,step,3,Right,F4,54.230784866711694,0.3016222361930275,0.6335020410931287
A2,strict_oof,step,4,Left,Fz,37.73275001883398,0.18882022921428487,0.6998384676978202
A2,strict_oof,step,4,Left,F3,41.64463127955369,-2.410257328183582,0.43887861061374694
A2,strict_oof,step,4,Left,F4,41.788444413084896,0.2528091611176513,0.6771281764184002
A2,strict_oof,step,4,Right,Fz,90.04795796932082,-0.14889054004109004,0.7214315373072624
A2,strict_oof,step,4,Right,F3,193.97187806289128,-1.308238164440286,0.8132240612656767
A2,strict_oof,step,4,Right,F4,142.53583884483282,-0.23110622194757546,0.732118827780108
A2,strict_oof,ramp,0,Left,Fz,13.145206213874554,0.8754232262864705,0.9781977677635062
A2,strict_oof,ramp,0,Left,F3,24.170846019988655,0.4656934640053646,0.9589280720139215
A2,strict_oof,ramp,0,Left,F4,24.928336478703024,0.6835160520808783,0.9721501234500399
A2,strict_oof,ramp,0,Right,Fz,20.036508504411973,0.31622484369294335,0.9044694227294686
A2,strict_oof,ramp,0,Right,F3,27.322763094303376,0.49316853259582194,0.949993773671306
A2,strict_oof,ramp,0,Right,F4,23.529792284299972,0.616552576602259,0.9438869721763483
A2,strict_oof,ramp,1,Left,Fz,23.030568629405593,0.7071456158320897,0.9047137137528242
A2,strict_oof,ramp,1,Left,F3,26.306579150777956,0.5792745135829005,0.8871105410384185
A2,strict_oof,ramp,1,Left,F4,23.11066342654047,0.7950714162508916,0.9100969289783518
A2,strict_oof,ramp,1,Right,Fz,21.822388564336304,0.8013525775853837,0.964132670774594
A2,strict_oof,ramp,1,Right,F3,66.62234839626366,0.25801489631067454,0.9909268887080624
A2,strict_oof,ramp,1,Right,F4,33.17531787902952,0.7666027270793532,0.9726218132281125
A2,strict_oof,ramp,2,Left,Fz,12.069768267264745,0.9246063488365687,0.9823398290794538
A2,strict_oof,ramp,2,Left,F3,154.27969999078633,-3.811147714561848,0.9661854310593729
A2,strict_oof,ramp,2,Left,F4,76.75775152244273,-0.4955907172262586,0.990094572108109
A2,strict_oof,ramp,2,Right,Fz,16.13040365989662,0.7833511241205388,0.9498905770511795
A2,strict_oof,ramp,2,Right,F3,68.10585890274436,-18.539045996647353,0.6962286052285225
A2,strict_oof,ramp,2,Right,F4,34.991689560839404,-0.029735376329268925,0.9489956768568295
A2,strict_oof,ramp,3,Left,Fz,15.368043612432169,0.7527938239031765,0.9000604793686873
A2,strict_oof,ramp,3,Left,F3,29.262511908066216,-2.6799011959260257,0.7404343060165468
A2,strict_oof,ramp,3,Left,F4,23.400665256473715,0.6223126781790909,0.9025697136432135
A2,strict_oof,ramp,3,Right,Fz,33.642830690550646,0.5917090518324617,0.9509349271484424
A2,strict_oof,ramp,3,Right,F3,23.055154952568643,0.7654278991606674,0.95152791980457
A2,strict_oof,ramp,3,Right,F4,31.39783775349048,0.7659017834161825,0.9485499411328053
A2,strict_oof,ramp,4,Left,Fz,24.5416341056193,0.6568475146868643,0.9709566528770738
A2,strict_oof,ramp,4,Left,F3,37.45930376991715,-1.7592338596664217,0.8361187814967619
A2,strict_oof,ramp,4,Left,F4,25.81848218060453,0.7147796268439224,0.9648920341766092
A2,strict_oof,ramp,4,Right,Fz,77.14655126710095,0.15673524569892883,0.9858293111421487
A2,strict_oof,ramp,4,Right,F3,187.0988606704381,-1.1475602741621795,0.9957772483687825
A2,strict_oof,ramp,4,Right,F4,126.56048286863293,0.02939254981183359,0.9888606873875128
A2,strict_oof,zero,0,Left,Fz,27.944987996436968,0.436997754172604,0.7169372032915194
A2,strict_oof,zero,0,Left,F3,55.53801798819644,-1.8208990009313815,0.6625138839901428
A2,strict_oof,zero,0,Left,F4,53.61303179145852,-0.4638811733895132,0.6659231425500832
A2,strict_oof,zero,0,Right,Fz,26.75669734891405,-0.21936644527561833,0.6132902445899472
A2,strict_oof,zero,0,Right,F3,34.35711564271242,0.19860296518355758,0.7577729597507931
A2,strict_oof,zero,0,Right,F4,31.534327300890777,0.31128938138328777,0.6937537221587863
A2,strict_oof,zero,1,Left,Fz,32.3779524696203,0.4211831431596528,0.6575382014421717
A2,strict_oof,zero,1,Left,F3,32.5068388980757,0.357579272422306,0.6625780548171349
A2,strict_oof,zero,1,Left,F4,43.78399287204127,0.2644563643506518,0.611133356767237
A2,strict_oof,zero,1,Right,Fz,38.17360136494771,0.39213850587633137,0.6451265652919395
A2,strict_oof,zero,1,Right,F3,81.69731027625168,-0.11576010514385193,0.713137539987365
A2,strict_oof,zero,1,Right,F4,54.49794759969081,0.3701663127749437,0.6348260058957007
A2,strict_oof,zero,2,Left,Fz,31.754414160074226,0.47815068044653397,0.6919031492364324
A2,strict_oof,zero,2,Left,F3,123.32295680894826,-2.074106983237006,0.7806479408902299
A2,strict_oof,zero,2,Left,F4,77.46698863995725,-0.523356746387565,0.7247151268498279
A2,strict_oof,zero,2,Right,Fz,31.986717584463747,0.1480672367468836,0.6542760086985582
A2,strict_oof,zero,2,Right,F3,27.629381768713795,-2.2157090009049756,0.5319218269292045
A2,strict_oof,zero,2,Right,F4,31.61874086988258,0.15921500922515663,0.6553653903057411
A2,strict_oof,zero,3,Left,Fz,30.441628618014377,0.030030865331512002,0.4857775533685668
A2,strict_oof,zero,3,Left,F3,64.16468288937656,-16.693145780088308,0.21642065577184244
A2,strict_oof,zero,3,Left,F4,40.377965656175476,-0.12451400098020549,0.45410611454200916
A2,strict_oof,zero,3,Right,Fz,45.71644378365434,0.2460725229976618,0.6246499011442257
A2,strict_oof,zero,3,Right,F3,41.35906164278699,0.2451135667427845,0.617880624463725
A2,strict_oof,zero,3,Right,F4,53.966161037540985,0.30842119758136366,0.5773065458662512
A2,strict_oof,zero,4,Left,Fz,30.3373227573849,0.4756337889615967,0.7143821293356002
A2,strict_oof,zero,4,Left,F3,57.87566539559436,-5.58659716197865,0.5448710419436306
A2,strict_oof,zero,4,Left,F4,37.04351092306791,0.412857642320525,0.654046782858521
A2,strict_oof,zero,4,Right,Fz,84.84087851351796,-0.01986157634902752,0.7262760671049231
A2,strict_oof,zero,4,Right,F3,188.46846695290935,-1.1791166136289641,0.7805502714728777
A2,strict_oof,zero,4,Right,F4,134.29243390313147,-0.09282460424708039,0.6975830848795211
A2,strict_all,full,-1,Left,Fz,28.933212396506438,0.445025116375777,0.6877323064310077
A2,strict_all,full,-1,Left,F3,23.253967882638808,0.4965147750908304,0.7231498058829515
A2,strict_all,full,-1,Left,F4,37.88489837854701,0.3723810030733853,0.6426666839619027
A2,strict_all,full,-1,Right,Fz,35.13361946598415,0.36015172124314554,0.6306802978100745
A2,strict_all,full,-1,Right,F3,39.45359177764619,0.41831314501384054,0.6851257873473078
A2,strict_all,full,-1,Right,F4,47.04192240546787,0.35688449798103716,0.6326298523825221
A2,q1_before,full,-1,Left,Fz,30.02065744585632,0.41929476407023303,0.6681249396159509
A2,q1_before,full,-1,Left,F3,24.387495544463942,0.4777085979289658,0.7072536635413781
A2,q1_before,full,-1,Left,F4,38.76291082799683,0.3592506873977537,0.6287021066437267
A2,q1_before,full,-1,Right,Fz,41.23473698739109,0.34842138534801526,0.6294493009300778
A2,q1_before,full,-1,Right,F3,47.24997685092833,0.3863095536950063,0.6767942245658449
A2,q1_before,full,-1,Right,F4,54.38894571653603,0.33428296892727394,0.6234247126507592
A2,q1_v7,full,-1,Left,Fz,28.614657084727682,0.42823810543504603,0.674173601767855
A2,q1_v7,full,-1,Left,F3,22.842471626176565,0.49960964845530675,0.7217113786643046
A2,q1_v7,full,-1,Left,F4,36.66886033607435,0.3713378903680431,0.6372542300803035
A2,q1_v7,full,-1,Right,Fz,40.29160189197305,0.3450689663019031,0.6260590048033554
A2,q1_v7,full,-1,Right,F3,45.03746321597072,0.381471633871728,0.6728851142097548
A2,q1_v7,full,-1,Right,F4,52.73839174152507,0.3270582210978602,0.6167746211163992
B1,strict_oof,full,0,Left,Fz,12.201938295313596,-2.6587341775588493,-0.18405779932499408
B1,strict_oof,full,0,Left,F3,8.618234443244827,0.004537489829327335,0.3178097940220976
B1,strict_oof,full,0,Left,F4,7.708824095642985,-0.6405376885277403,-0.1482404715236459
B1,strict_oof,full,0,Right,Fz,36.777259636675055,-12.526015990576658,-0.12079977066380769
B1,strict_oof,full,0,Right,F3,60.376618217887064,-19.05484107386806,-0.7366834545078242
B1,strict_oof,full,0,Right,F4,59.52456810256981,-9.45366610703312,-0.38328887612647783
B1,strict_oof,full,1,Left,Fz,44.09502847077893,-0.5711351279039798,-0.34352412953849837
B1,strict_oof,full,1,Left,F3,30.826497328523857,-0.13159641430724922,-0.8099973801475028
B1,strict_oof,full,1,Left,F4,32.26244543919521,-2.85841914958203,0.20708289291393675
B1,strict_oof,full,1,Right,Fz,113.30553309815845,-15.493788255976554,-0.2805876897939495
B1,strict_oof,full,1,Right,F3,84.99543378492017,-9.693862272761091,0.6854137719690048
B1,strict_oof,full,1,Right,F4,70.98433845958155,-15.540031251774579,0.5450928574539486
B1,strict_oof,full,2,Left,Fz,66.12939448954717,-6.407534028105595,-0.7600335019730917
B1,strict_oof,full,2,Left,F3,82.59047540707145,-0.536763050427451,0.6695037991030118
B1,strict_oof,full,2,Left,F4,276.8284322836005,-5.236399046852753,-0.7044525060923997
B1,strict_oof,full,2,Right,Fz,63.34361502348108,-9.994447499062808,0.584711452106144
B1,strict_oof,full,2,Right,F3,39.64110521490792,-0.37541355307904745,-0.7685858386687185
B1,strict_oof,full,2,Right,F4,36.55334313234263,-0.3279655201189997,-0.7358033111467026
B1,strict_oof,full,3,Left,Fz,37.198259407054785,-19.060872346194458,-0.34350048645597764
B1,strict_oof,full,3,Left,F3,14.263169006378646,-2.2489332859625843,-0.17373845478962
B1,strict_oof,full,3,Left,F4,44.643310121339006,-3.8597708274908635,-0.6411120015403515
B1,strict_oof,full,3,Right,Fz,36.13152509315038,-3.049785027855113,-0.5844291562090506
B1,strict_oof,full,3,Right,F3,23.19832406886744,-6.8732084082806475,-0.1468143759144768
B1,strict_oof,full,3,Right,F4,106.71698366185498,-5.290595602770636,-0.7099357700654034
B1,strict_oof,full,4,Left,Fz,42.507762504330664,-5.917608827803609,0.5727631181115119
B1,strict_oof,full,4,Left,F3,30.876336764029162,-0.0884766937303405,-0.059851479618765434
B1,strict_oof,full,4,Left,F4,37.08089814474965,-0.6493880755199222,-0.744225514906724
B1,strict_oof,full,4,Right,Fz,27.407178885905946,-1.9698000105023499,0.6372548941577466
B1,strict_oof,full,4,Right,F3,28.948225041469527,-2.4673452322308886,-0.4666622343263888
B1,strict_oof,full,4,Right,F4,27.720129282594854,-1.197454360167297,-0.6401351946227191
B1,strict_oof,no_shape,0,Left,Fz,17.036537654241805,-6.132403153376492,-0.27637227876518916
B1,strict_oof,no_shape,0,Left,F3,22.98865031543798,-6.082967499506683,0.5357817177192026
B1,strict_oof,no_shape,0,Left,F4,48.979546726464434,-65.22766812115238,0.3472145423970148
B1,strict_oof,no_shape,0,Right,Fz,41.681613144120284,-16.37401539405048,-0.14702993292652228
B1,strict_oof,no_shape,0,Right,F3,82.54194337186821,-36.48271461827377,-0.6412538903149145
B1,strict_oof,no_shape,0,Right,F4,113.38786792780165,-36.9323105083861,-0.9532335223768376
B1,strict_oof,no_shape,1,Left,Fz,39.84750021325615,-0.28302892503679544,-0.014475195732820922
B1,strict_oof,no_shape,1,Left,F3,33.623620364481965,-0.3462699385191508,-0.826138518414743
B1,strict_oof,no_shape,1,Left,F4,29.709321369528684,-2.271902106870169,-0.1725717979705161
B1,strict_oof,no_shape,1,Right,Fz,115.15396440594722,-16.03632694161941,-0.5407316549798081
B1,strict_oof,no_shape,1,Right,F3,83.61787820594155,-9.3500317827908,0.6892136032595785
B1,strict_oof,no_shape,1,Right,F4,57.01935043135899,-9.67224479259,0.4474904945984776
B1,strict_oof,no_shape,2,Left,Fz,66.01769983474314,-6.382532038435089,-0.5471346306185033
B1,strict_oof,no_shape,2,Left,F3,82.39853639654862,-0.5296285223593837,0.027662567849771384
B1,strict_oof,no_shape,2,Left,F4,276.0996013577776,-5.203604025974134,-0.05939380197405893
B1,strict_oof,no_shape,2,Right,Fz,63.309387066453226,-9.982568928377122,0.48023632354361834
B1,strict_oof,no_shape,2,Right,F3,39.48729104017838,-0.3647605877352966,-0.057431135066509355
B1,strict_oof,no_shape,2,Right,F4,36.881492742342964,-0.3519155805448977,-0.5832904795347214
B1,strict_oof,no_shape,3,Left,Fz,37.288239515721635,-19.158041551738012,-0.5981034416296918
B1,strict_oof,no_shape,3,Left,F3,14.601607430245434,-2.404944781142255,0.17908104972125705
B1,strict_oof,no_shape,3,Left,F4,43.980733367357864,-3.7165880545490264,0.07484127471782502
B1,strict_oof,no_shape,3,Right,Fz,36.003544462160896,-3.0211465398150272,-0.13523096060318326
B1,strict_oof,no_shape,3,Right,F3,22.818853525528215,-6.617740370076832,0.40017748763227257
B1,strict_oof,no_shape,3,Right,F4,105.56785666734675,-5.155850902573998,0.04410928607529429
B1,strict_oof,no_shape,4,Left,Fz,46.34006532714491,-7.221154172171325,0.022393289461169703
B1,strict_oof,no_shape,4,Left,F3,28.555241191169575,0.06902233531733915,0.400453050295534
B1,strict_oof,no_shape,4,Left,F4,30.354218205764145,-0.10524984976490859,0.010676779248769424
B1,strict_oof,no_shape,4,Right,Fz,30.797812525414177,-2.750060528186309,0.27114189676944633
B1,strict_oof,no_shape,4,Right,F3,23.818015549678478,-1.347277056217162,0.5374807722362871
B1,strict_oof,no_shape,4,Right,F4,21.027073172149997,-0.26440735357036704,0.012734619422434292
B1,strict_oof,no_recurrence,0,Left,Fz,12.160824957662491,-2.634120161005881,0.0929356180667393
B1,strict_oof,no_recurrence,0,Left,F3,8.686782252488724,-0.011360927860721182,0.04147060228248568
