cue,channel,n_trials,fit_family,knot_spacing_ms,fit_RMSE_50_750,fit_RMSE_250_500,positive_mean,positive_area_unit_ms,local_positive_peak,local_peak_latency_ms,peak_status
-1,Fz,45,fixed_knot_cubic_spline,50.0,0.955237080648737,0.933273198014107,43.021312612884195,10740.890841594171,,,无合格窗内局部正峰
-1,F3,45,fixed_knot_cubic_spline,50.0,0.9754553207678507,1.1308266655179517,14.116421809441727,3514.4592689920605,17.05522142299213,308.59375,窗内局部正峰，非生理确认
-1,F4,45,fixed_knot_cubic_spline,50.0,0.8637938626254461,0.8324690815338825,38.680480177046256,9654.645929349681,39.15122438410271,324.21875,窗内局部正峰，非生理确认
1,Fz,47,fixed_knot_cubic_spline,50.0,0.8023408126238358,0.915992593159756,58.10091722286534,14522.27402990351,,,无合格窗内局部正峰
1,F3,47,fixed_knot_cubic_spline,50.0,0.658963477782293,0.667159256855219,47.945176640518376,11982.693639035828,,,无合格窗内局部正峰
1,F4,47,fixed_knot_cubic_spline,50.0,0.6959050103271802,0.7493303086541386,75.398355263025,18843.40744517591,,,无合格窗内局部正峰
