dataset,setting,trial_id,block,cue,model,stage,channel,n_samples,MSE,zero_MSE,baseline_MSE,normalized_MSE
A1,past,17,0,1,N0,maintenance,0,363,1598.5136054428394,772.6835123741798,1156.08945906314,0.4490989595398715
A1,past,17,0,1,N0,maintenance,1,363,36871.90446992066,39910.87285585999,31462.570113128964,0.48528914910899923
A1,past,17,0,1,N0,maintenance,2,363,105328.88436865355,100355.63733570637,84268.56526205222,1.3147520374110613
A1,past,17,0,1,N0,retrieval,0,334,1505.280691899787,184.21808174156567,245.91228712722284,0.4229053729951663
A1,past,17,0,1,N0,retrieval,1,334,3453.7092264006633,10110.172367667154,2053.226078998309,0.04545595449557434
A1,past,17,0,1,N0,retrieval,2,334,19266.240346507944,27741.74093966745,11315.902717559966,0.24048796206903483
A1,past,2,0,1,N1,encoding,0,205,668.8117783179537,422.81811291075206,511.4531195924576,0.18790123071076023
A1,past,2,0,1,N1,encoding,1,205,50649.84195750777,72675.77546396322,64021.56250278663,0.6666273158229716
A1,past,2,0,1,N1,encoding,2,205,29781.939074608385,112730.07936829781,99792.82370737057,0.37174859784280095
A1,past,2,0,1,N1,maintenance,0,362,2366.9470558707003,1006.6197004443605,1705.0775590878281,0.6649886847744473
A1,past,2,0,1,N1,maintenance,1,362,63661.461935077576,120172.68903493244,104924.17946293092,0.8378796033904787
A1,past,2,0,1,N1,maintenance,2,362,301731.0799506323,799035.9333558244,752711.2323186898,3.7663130535672344
A1,past,2,0,1,N1,retrieval,0,277,2109.558861288029,544.2293924532466,664.8440393473353,0.5926760250689951
A1,past,2,0,1,N1,retrieval,1,277,20250.16959440185,89719.0375052592,55930.38000276752,0.26652237558808545
A1,past,2,0,1,N1,retrieval,2,277,412263.01482414186,1196629.794008048,1054871.7142536282,5.1460113903055476
A1,past,5,0,1,N1,encoding,0,205,1144.8642941412193,111.03327415518118,80.5767437958299,0.32164716118930553
A1,past,5,0,1,N1,encoding,1,205,4062.442778693303,17945.32660479321,22909.492657979023,0.053467794184169345
A1,past,5,0,1,N1,encoding,2,205,20285.26255050429,43044.30590487275,52348.69422152261,0.2532077542409723
A1,past,5,0,1,N1,maintenance,0,363,2882.6893808177715,270.94345967771807,454.0200394765904,0.8098853817657988
A1,past,5,0,1,N1,maintenance,1,363,41065.84411964333,7169.044879998665,9894.751035870813,0.540487637857763
