dataset,setting,trial_id,block,cue,model,stage,channel,n_samples,MSE,zero_MSE,baseline_MSE,normalized_MSE
A2,stimulus,8,0,1,N0,retrieval,0,316,2433.4445542079275,2394.3819520964066,108.50159752899515,0.057594268862071904
A2,stimulus,8,0,1,N0,retrieval,1,316,20144.668851848273,19920.469570686382,476.0293296664913,0.1873218107875969
A2,stimulus,8,0,1,N0,retrieval,2,316,30084.363338386735,29854.315501413508,1534.8512147547126,0.22184931216206635
A2,stimulus,9,0,-1,N0,encoding,0,205,12193.809662378675,12624.65388720093,5756.025121711348,0.28860059742621097
A2,stimulus,9,0,-1,N0,encoding,1,205,36483.4246221278,38663.465384395284,28911.114721254908,0.3392530904434671
A2,stimulus,9,0,-1,N0,encoding,2,205,32296.71705194544,34198.20444550154,27323.303797336226,0.23816373916494502
A2,stimulus,9,0,-1,N0,maintenance,0,363,24769.48676450249,24038.43873383934,30562.05137253725,0.5862391554487798
A2,stimulus,9,0,-1,N0,maintenance,1,363,107156.38113460549,102393.75317390522,156886.2977897351,0.9964287573651781
A2,stimulus,9,0,-1,N0,maintenance,2,363,76299.87251407774,72681.42373288432,119478.10115545354,0.5626535634112311
A2,stimulus,9,0,-1,N0,retrieval,0,401,5701.382098809855,5793.642066149461,16525.80955419034,0.13493914743873844
A2,stimulus,9,0,-1,N0,retrieval,1,401,30595.269562638972,30909.033415914655,87562.37894759912,0.2845001493028934
A2,stimulus,9,0,-1,N0,retrieval,2,401,11897.259637598656,12037.909580859507,56461.43416642947,0.08773324658816972
A2,stimulus,10,0,-1,N0,encoding,0,205,25187.145498153568,25805.444328389676,15522.753884455053,0.5961242170816395
A2,stimulus,10,0,-1,N0,encoding,1,205,99534.28066265328,103683.10952490508,86730.35134924114,0.9255521560712294
A2,stimulus,10,0,-1,N0,encoding,2,205,63401.79990423478,66237.05974089712,56504.99262672224,0.4675400818818096
A2,stimulus,10,0,-1,N0,maintenance,0,362,16859.20015918493,16283.236843178136,19785.98070980331,0.39902010715162367
A2,stimulus,10,0,-1,N0,maintenance,1,362,99781.5434890906,94911.92385052804,139780.43960717844,0.9278514105652763
A2,stimulus,10,0,-1,N0,maintenance,2,362,58224.17361940026,55110.77463263879,85611.43797764795,0.4293590236023703
A2,stimulus,10,0,-1,N0,retrieval,0,319,7113.923606018475,6919.208044447099,14616.113186215674,0.16837089142663048
A2,stimulus,10,0,-1,N0,retrieval,1,319,49435.33763021074,49847.80156068697,119814.08544029926,0.45969070178771754
A2,stimulus,10,0,-1,N0,retrieval,2,319,11484.766011821459,11578.592518167514,44876.19027326145,0.08469141963904689
A2,stimulus,11,0,1,N0,encoding,0,205,5713.282016855332,5833.904755562515,2840.493514158768,0.13522079226938094
A2,stimulus,11,0,1,N0,encoding,1,205,3395.011353112425,3710.384974310278,1717.354881565481,0.0315696266335557
A2,stimulus,11,0,1,N0,encoding,2,205,8144.858750279918,8399.172277053745,5861.104287089991,0.06006214228576336
A2,stimulus,11,0,1,N0,maintenance,0,362,9934.842647080526,9942.725016641556,11595.339223809327,0.23513582733122046
A2,stimulus,11,0,1,N0,maintenance,1,362,25176.546695948342,25914.396779439016,33467.071440944055,0.23411237738121615
A2,stimulus,11,0,1,N0,maintenance,2,362,16955.21305844079,17459.15527040788,23291.337450643972,0.12503180846033765
A2,stimulus,11,0,1,N0,retrieval,0,353,32403.30098108529,32570.28201869697,55150.9217763567,0.7669147116979277
A2,stimulus,11,0,1,N0,retrieval,1,353,102633.20375432154,103214.96245336476,197312.4583416627,0.9543685088885423
A2,stimulus,11,0,1,N0,retrieval,2,353,55732.404568279846,56070.99764017845,136929.14496806246,0.4109841208716738
A2,stimulus,12,0,1,N0,encoding,0,205,84430.04772865037,85817.99309361778,65334.366461734426,1.9982731311929274
A2,stimulus,12,0,1,N0,encoding,1,205,308656.0879343937,316754.5891360599,286003.7377074054,2.870139873119909
A2,stimulus,12,0,1,N0,encoding,2,205,210186.80978464615,215830.4362968699,197524.94756308742,1.5499679568343934
A2,stimulus,12,0,1,N0,maintenance,0,363,250890.05441664113,248339.8870682934,268629.56615549745,5.93801458262328
A2,stimulus,12,0,1,N0,maintenance,1,363,618364.228760536,606492.4838469204,730744.1038549104,5.750062605127992
A2,stimulus,12,0,1,N0,maintenance,2,363,392275.0282559061,384214.1729724352,484382.79128397425,2.89273016078374
A2,stimulus,12,0,1,N0,retrieval,0,333,57946.115502174296,58372.89510741403,84834.06849349225,1.3714568305959174
A2,stimulus,12,0,1,N0,retrieval,1,333,136992.209921795,137615.22662351196,237278.81463454248,1.2738669975203283
A2,stimulus,12,0,1,N0,retrieval,2,333,64326.29828969134,64612.30427416033,143984.74886082002,0.47435755475306635
A2,stimulus,13,0,1,N0,encoding,0,205,2619.4701221383534,2857.0059340495222,1165.9973072456687,0.061997084022202775
A2,stimulus,13,0,1,N0,encoding,1,205,4801.698748262488,5849.436357905965,3180.9332464801596,0.04465017077203237
A2,stimulus,13,0,1,N0,encoding,2,205,4361.707272024554,4555.813656528475,5372.6292849267675,0.03216427574906491
A2,stimulus,13,0,1,N0,maintenance,0,362,2747.7470042427913,2889.9659052129023,1879.3400062982396,0.06503311507700363
A2,stimulus,13,0,1,N0,maintenance,1,362,8842.605032937054,10129.306448071937,4463.8599819818355,0.08222586328081095
A2,stimulus,13,0,1,N0,maintenance,2,362,35078.677638298206,37401.828938663726,15412.1969399238,0.2586785838901729
A2,stimulus,13,0,1,N0,retrieval,0,321,9337.877117869937,9368.644705955472,2444.3668713813095,0.22100696907090372
A2,stimulus,13,0,1,N0,retrieval,1,321,42376.702504391666,42091.22690683248,10187.566627322482,0.3940536678319049
A2,stimulus,13,0,1,N0,retrieval,2,321,18610.30479597286,18449.506900119675,2889.8076560276827,0.13723685197103402
A2,stimulus,14,0,-1,N0,encoding,0,205,1102.1294283222244,936.7399858316709,4401.753083212642,0.026084974282988345
A2,stimulus,14,0,-1,N0,encoding,1,205,851.8703345411159,485.0178953765101,1251.0545264923185,0.007921395719931971
A2,stimulus,14,0,-1,N0,encoding,2,205,3434.360827311275,2504.257132960944,4801.322831776999,0.025325800605631457
A2,stimulus,14,0,-1,N0,maintenance,0,363,217166.48860783764,218878.7874658669,201553.92021219386,5.1398521125471115
A2,stimulus,14,0,-1,N0,maintenance,1,363,101767.33482880815,105300.37309909635,65199.8224452407,0.9463169426789046
A2,stimulus,14,0,-1,N0,maintenance,2,363,319537.4568261013,325412.709367525,248197.24004821526,2.3563458601244225
A2,stimulus,14,0,-1,N0,retrieval,0,368,514913.05023888045,514656.93857588357,438810.3116057669,12.186856941024695
A2,stimulus,14,0,-1,N0,retrieval,1,368,427147.92513744923,426027.7755506574,280082.3691101856,3.9719750867768955
A2,stimulus,14,0,-1,N0,retrieval,2,368,764690.4289847392,763296.9361504263,545805.1879927869,5.6390106640786595
A2,stimulus,15,0,-1,N0,encoding,0,205,4116.238233582118,4098.778908176631,3449.0925875578514,0.0974222860822214
A2,stimulus,15,0,-1,N0,encoding,1,205,4732.2633157813925,4368.700358629751,3859.7620694286134,0.04400450262822541
