dataset,setting,trial_id,block,cue,model,stage,channel,n_samples,MSE,zero_MSE,baseline_MSE,normalized_MSE
A2,past,2,0,-1,N0,encoding,2,205,28851.642075608088,39981.3242949262,33437.40089179911,0.2127589298541899
A2,past,2,0,-1,N0,maintenance,0,362,75696.76213783829,89270.12535940799,101532.87736181154,1.7915755109423566
A2,past,2,0,-1,N0,maintenance,1,362,189310.42933115215,249270.85338202107,330557.7484352128,1.7603651211191382
A2,past,2,0,-1,N0,maintenance,2,362,224017.71221103228,292974.3200044752,380746.0705452436,1.651960349206522
A2,past,2,0,-1,N0,retrieval,0,480,43568.176874934616,65135.628993483966,95389.40153070005,1.031162714772453
A2,past,2,0,-1,N0,retrieval,1,480,70897.83792632763,131104.1636054363,232269.3129110626,0.6592668005096918
A2,past,2,0,-1,N0,retrieval,2,480,92967.54066806046,168483.137287682,291660.8940461728,0.6855649467672644
A2,past,3,0,-1,N0,encoding,0,205,840.465114065991,726.409480579543,3105.7003615431477,0.01989195671830891
A2,past,3,0,-1,N0,encoding,1,205,821.9644582961814,954.0683523544016,2481.5545668912528,0.0076433061205153485
A2,past,3,0,-1,N0,encoding,2,205,1170.4643987318307,856.5254137618575,1621.2303964388664,0.008631285257664616
A2,past,3,0,-1,N0,maintenance,0,362,16781.799940923738,13965.033677641288,9984.884899702027,0.39718821458895587
A2,past,3,0,-1,N0,maintenance,1,362,29692.202073451914,31680.80490289129,13306.23991513041,0.2761026800477755
A2,past,3,0,-1,N0,maintenance,2,362,50758.96719151008,40144.82499465216,18812.363127999724,0.37430880058295635
A2,past,3,0,-1,N0,retrieval,0,360,4668.449300152952,8012.891169328908,19012.005797658392,0.11049190485849313
A2,past,3,0,-1,N0,retrieval,1,360,25451.399785648686,29406.782421823416,75296.96418548435,0.23666818898784428
A2,past,3,0,-1,N0,retrieval,2,360,16595.726003864544,28951.09709910813,80876.91920087236,0.12238086468293863
A2,past,4,0,-1,N0,encoding,0,205,589.8700191082952,572.3128621939094,1997.2363536371865,0.013960923175936803
A2,past,4,0,-1,N0,encoding,1,205,1564.619505424136,481.06218796160175,1507.087574755453,0.014549127667727967
A2,past,4,0,-1,N0,encoding,2,205,2146.351902106035,782.6855593639508,1480.0739407565725,0.015827713812124864
A2,past,4,0,-1,N0,maintenance,0,362,779.2474526698603,1318.926697364024,2704.2414312330084,0.01844306960746054
A2,past,4,0,-1,N0,maintenance,1,362,1085.1794692485526,2689.3939294534944,13990.644977157828,0.010090897234605645
A2,past,4,0,-1,N0,maintenance,2,362,1007.0758165929743,7689.548761747011,25337.76095352507,0.007426418657865585
A2,past,4,0,-1,N0,retrieval,0,363,363.73774530817724,2198.772435962912,10226.08635277396,0.008608870690042021
A2,past,4,0,-1,N0,retrieval,1,363,1271.0425494076285,3837.801395759074,34373.074836692904,0.011819206048714743
A2,past,4,0,-1,N0,retrieval,2,363,1920.4546305651274,7460.692006860506,48688.38213756133,0.014161893141534427
A2,past,5,0,1,N0,encoding,0,205,7276.466578135687,21568.924729032493,12652.680932932577,0.1722179253035976
A2,past,5,0,1,N0,encoding,1,205,34076.74769681267,64967.53886508249,52099.98263116973,0.31687381566132583
A2,past,5,0,1,N0,encoding,2,205,32811.38582847844,63254.575598622534,53812.06898076127,0.24195903018642564
A2,past,5,0,1,N0,maintenance,0,362,55771.51077144375,128745.89376147125,143462.43577856204,1.3199887298274593
A2,past,5,0,1,N0,maintenance,1,362,110980.5388944982,226409.75032172134,304733.9366936679,1.0319889426225706
A2,past,5,0,1,N0,maintenance,2,362,118292.75944508423,232504.00504092238,312160.71365577524,0.8723191852678905
A2,past,5,0,1,N0,retrieval,0,346,10032.995577773043,52743.7806023514,79746.37444584703,0.23745889085454167
A2,past,5,0,1,N0,retrieval,1,346,13098.735840867246,77933.06101914124,159569.89318461943,0.12180289161291041
A2,past,5,0,1,N0,retrieval,2,346,18871.937921655473,89062.37995197842,184862.15705807926,0.13916619740270011
A2,past,6,0,-1,N0,encoding,0,205,3843.701090492207,4428.347000244747,4132.025360547781,0.09097193262465912
A2,past,6,0,-1,N0,encoding,1,205,6222.152340997253,3484.8615724099436,3680.9008219531793,0.05785872441407502
A2,past,6,0,-1,N0,encoding,2,205,8180.354495641014,9413.011214100992,8043.748616239607,0.06032389642709138
A2,past,6,0,-1,N0,maintenance,0,362,22894.56959670547,18973.766277863306,15214.30936257987,0.5418639987313241
A2,past,6,0,-1,N0,maintenance,1,362,11828.802897509411,20535.98637057796,8937.5922484946,0.10999400360000146
A2,past,6,0,-1,N0,maintenance,2,362,28088.944447022164,23073.53120543711,14153.026902637897,0.20713461457830276
A2,past,6,0,-1,N0,retrieval,0,318,473.11850098561627,578.6943498354115,5074.68156951499,0.011197672082672696
A2,past,6,0,-1,N0,retrieval,1,318,7001.379361220996,2536.7697434168535,26705.65959580302,0.06510462244875742
A2,past,6,0,-1,N0,retrieval,2,318,2264.5471739762834,5779.15873252052,42099.813282479045,0.016699314100629723
A2,past,7,0,1,N0,encoding,0,205,474.1846664452617,499.1654549699783,1873.1191930791415,0.011222905869087965
A2,past,7,0,1,N0,encoding,1,205,1815.0926831221232,828.8630208107691,879.1156314870311,0.016878234665970115
A2,past,7,0,1,N0,encoding,2,205,774.0879477060646,708.6474306878368,1510.10615858168,0.005708310221490133
A2,past,7,0,1,N0,maintenance,0,363,4590.082727382285,5141.559407991913,4746.7267992645775,0.1086371408145998
A2,past,7,0,1,N0,maintenance,1,363,7432.89006351619,11574.99567207281,7906.3762857357115,0.06911716624993028
A2,past,7,0,1,N0,maintenance,2,363,18196.832858454858,18842.255671311654,8118.55348085239,0.13418781071644834
A2,past,7,0,1,N0,retrieval,0,312,15680.311394066759,18295.088753019158,36061.00638219853,0.37111840855763534
A2,past,7,0,1,N0,retrieval,1,312,62769.54278702948,55536.274897863106,129008.01152441259,0.5836831820691406
A2,past,7,0,1,N0,retrieval,2,312,21810.351109838237,32952.85120330225,99224.90765235049,0.16083476114506476
A2,past,8,0,1,N0,encoding,0,205,5287.963304814446,3488.7557884171306,1779.2889875733147,0.12515443583196206
A2,past,8,0,1,N0,encoding,1,205,10902.75870042022,3591.28037353719,1820.6659145201086,0.10138287789007559
A2,past,8,0,1,N0,encoding,2,205,9189.554744444184,5733.004270998983,3807.6630990967724,0.06776598115770263
A2,past,8,0,1,N0,maintenance,0,362,6563.8426300063675,8683.575660684784,7286.6539579854725,0.15535168719879291
A2,past,8,0,1,N0,maintenance,1,362,6729.716784643534,11061.732225895905,6407.529553030427,0.06257847887489344
A2,past,8,0,1,N0,maintenance,2,362,17750.173133537115,22246.88764640641,15068.145279809616,0.13089403475619518
A2,past,8,0,1,N0,retrieval,0,316,519.4622721338054,2394.3819520964066,108.50159752899515,0.012294526995999425
A2,past,8,0,1,N0,retrieval,1,316,3713.70679920746,19920.469570686382,476.0293296664913,0.034533120771450425
A2,past,8,0,1,N0,retrieval,2,316,25293.584299544626,29854.315501413508,1534.8512147547126,0.18652095827493495
A2,past,9,0,-1,N0,encoding,0,205,8639.280042197719,12624.65388720093,5756.025121711348,0.2044727161194862
A2,past,9,0,-1,N0,encoding,1,205,21205.28655522769,38663.465384395284,28911.114721254908,0.19718431238598805
A2,past,9,0,-1,N0,encoding,2,205,24086.21407929839,34198.20444550154,27323.303797336226,0.1776175206361262
A2,past,9,0,-1,N0,maintenance,0,363,13187.147624218944,24038.43873383934,30562.05137253725,0.31211071749292973
A2,past,9,0,-1,N0,maintenance,1,363,55074.804459791005,102393.75317390522,156886.2977897351,0.5121311338525334
A2,past,9,0,-1,N0,maintenance,2,363,46930.28234168649,72681.42373288432,119478.10115545354,0.34607516004136346
A2,past,9,0,-1,N0,retrieval,0,401,1047.0731314942218,5793.642066149461,16525.80955419034,0.02478191309074591
A2,past,9,0,-1,N0,retrieval,1,401,5802.184365146193,30909.033415914655,87562.37894759912,0.053953514440767174
A2,past,9,0,-1,N0,retrieval,2,401,3061.3481121884374,12037.909580859507,56461.43416642947,0.02257511536270605
A2,past,10,0,-1,N0,encoding,0,205,12228.602500860834,25805.444328389676,15522.753884455053,0.2894240672236022
A2,past,10,0,-1,N0,encoding,1,205,96323.08301561222,103683.10952490508,86730.35134924114,0.8956917814746316
A2,past,10,0,-1,N0,encoding,2,205,42650.88814895957,66237.05974089712,56504.99262672224,0.3145178806850333
A2,past,10,0,-1,N0,maintenance,0,362,12501.991574423357,16283.236843178136,19785.98070980331,0.29589458399764795
A2,past,10,0,-1,N0,maintenance,1,362,82098.89889678604,94911.92385052804,139780.43960717844,0.7634235399011182
A2,past,10,0,-1,N0,maintenance,2,362,39549.64665563789,55110.77463263879,85611.43797764795,0.2916485819598713
A2,past,10,0,-1,N0,retrieval,0,319,9591.25306882518,6919.208044447099,14616.113186215674,0.22700381934524627
A2,past,10,0,-1,N0,retrieval,1,319,22092.96464906444,49847.80156068697,119814.08544029926,0.2054386783007063
A2,past,10,0,-1,N0,retrieval,2,319,13109.124608503602,11578.592518167514,44876.19027326145,0.09666982959657656
A2,past,11,0,1,N0,encoding,0,205,5512.645681720116,5833.904755562515,2840.493514158768,0.13047217245419074
A2,past,11,0,1,N0,encoding,1,205,6095.683546345132,3710.384974310278,1717.354881565481,0.056682712845129005
A2,past,11,0,1,N0,encoding,2,205,7733.669921987954,8399.172277053745,5861.104287089991,0.05702993722630307
A2,past,11,0,1,N0,maintenance,0,362,8852.425147258436,9942.725016641556,11595.339223809327,0.20951739094730348
A2,past,11,0,1,N0,maintenance,1,362,24929.121977542425,25914.396779439016,33467.071440944055,0.23181161748159854
A2,past,11,0,1,N0,maintenance,2,362,15570.417802840291,17459.15527040788,23291.337450643972,0.11481999604853017
A2,past,11,0,1,N0,retrieval,0,353,23808.133270619586,32570.28201869697,55150.9217763567,0.5634860372392686
A2,past,11,0,1,N0,retrieval,1,353,101011.12168794843,103214.96245336476,197312.4583416627,0.9392850467500611
A2,past,11,0,1,N0,retrieval,2,353,30624.16909835621,56070.99764017845,136929.14496806246,0.22582996932949073
A2,past,12,0,1,N0,encoding,0,205,39036.656776104,85817.99309361778,65334.366461734426,0.9239116222934283
A2,past,12,0,1,N0,encoding,1,205,290989.3547022257,316754.5891360599,286003.7377074054,2.70585995945692
A2,past,12,0,1,N0,encoding,2,205,127900.99752615795,215830.4362968699,197524.94756308742,0.943172637787384
A2,past,12,0,1,N0,maintenance,0,363,100339.60627071245,248339.8870682934,268629.56615549745,2.3748173144429328
A2,past,12,0,1,N0,maintenance,1,363,460104.44503204076,606492.4838469204,730744.1038549104,4.278432096783587
A2,past,12,0,1,N0,maintenance,2,363,163442.06186748765,384214.1729724352,484382.79128397425,1.2052609721471483
A2,past,12,0,1,N0,retrieval,0,333,16016.565196491096,58372.89510741403,84834.06849349225,0.3790767948990184
A2,past,12,0,1,N0,retrieval,1,333,48700.325551608395,137615.22662351196,237278.81463454248,0.45285595089024056
A2,past,12,0,1,N0,retrieval,2,333,27309.037177513044,64612.30427416033,143984.74886082002,0.2013833912818462
A2,past,13,0,1,N0,encoding,0,205,2999.4236836018404,2857.0059340495222,1165.9973072456687,0.07098974733815522
A2,past,13,0,1,N0,encoding,1,205,15041.147270710553,5849.436357905965,3180.9332464801596,0.13986504140592582
