dataset,setting,trial_id,block,cue,model,stage,channel,n_samples,MSE,zero_MSE,baseline_MSE,normalized_MSE
B1,stimulus,5,0,1,N0,encoding,2,205,44480.135430349925,44203.480253441034,57039.79526879068,0.5516837484593086
B1,stimulus,5,0,1,N0,maintenance,0,362,25396.90332016526,25356.678799456855,25819.481508708017,0.31114927780778484
B1,stimulus,5,0,1,N0,maintenance,1,362,219129.6876850133,219099.36526688567,195995.98857759126,2.772060340613458
B1,stimulus,5,0,1,N0,maintenance,2,362,157723.67790069588,157552.65497803275,176895.21755556593,1.9562348226501336
B1,stimulus,5,0,1,N0,retrieval,0,283,275497.4731113273,275583.6836840626,230873.56119481684,3.375247710944206
B1,stimulus,5,0,1,N0,retrieval,1,283,665157.9877221736,665789.3824881468,570822.2747693321,8.414460393232222
B1,stimulus,5,0,1,N0,retrieval,2,283,650888.6312358247,649260.2105525782,715240.6830145455,8.072922360409805
B1,stimulus,7,0,1,N0,encoding,0,205,10935.671892095705,10990.683343075365,11368.45274325536,0.13397800387997577
B1,stimulus,7,0,1,N0,encoding,1,205,5739.596903171175,5730.354568523071,10944.564104464565,0.0726077288498631
B1,stimulus,7,0,1,N0,encoding,2,205,4198.579421117054,4136.608465767525,8424.877271858772,0.052074662337145416
B1,stimulus,7,0,1,N0,maintenance,0,362,52371.48299092442,52248.72402775717,66265.89003405103,0.6416274025585725
B1,stimulus,7,0,1,N0,maintenance,1,362,13863.420953796647,13874.098804777897,21707.61591574986,0.17537669047605547
B1,stimulus,7,0,1,N0,maintenance,2,362,11412.953212795275,11524.1090515989,5775.4353707174205,0.14155399367622995
B1,stimulus,7,0,1,N0,retrieval,0,267,73241.19620471928,73151.15086612898,99741.56153203732,0.8973119682186665
B1,stimulus,7,0,1,N0,retrieval,1,267,27719.645511947314,27524.812690254174,50804.57659358457,0.3506623442551835
B1,stimulus,7,0,1,N0,retrieval,2,267,4333.34112500035,4573.13778745847,1389.742511544887,0.05374610153641485
B1,stimulus,8,0,-1,N0,encoding,0,205,390.9859357461529,404.3892687378161,469.2132132722871,0.004790150594612919
B1,stimulus,8,0,-1,N0,encoding,1,205,484.5626397737431,483.8386946713542,2595.6241034958607,0.006129871723226233
B1,stimulus,8,0,-1,N0,encoding,2,205,5946.836502380928,5832.370946073686,10922.748283460109,0.07375816241039589
B1,stimulus,8,0,-1,N0,maintenance,0,362,1515.462587908515,1493.0253373302037,4537.382663321704,0.01856663719304905
B1,stimulus,8,0,-1,N0,maintenance,1,362,978.4033299332854,979.9225804539432,3832.707101284795,0.01237711373883228
B1,stimulus,8,0,-1,N0,maintenance,2,362,3753.1661538265475,3850.76799868295,1307.4139916826593,0.04655023534215319
B1,stimulus,8,0,-1,N0,retrieval,0,223,2670.040784906336,2643.163428642058,9277.660166756214,0.0327119118212059
B1,stimulus,8,0,-1,N0,retrieval,1,223,1247.3699348177722,1194.206575552177,8957.534884702201,0.015779626954757098
B1,stimulus,8,0,-1,N0,retrieval,2,223,148.3797564615498,149.86718864971505,1516.6239340849818,0.00184034287324433
B1,stimulus,9,0,-1,N0,encoding,0,205,241.55193639722563,237.8174624912947,195.24384048423659,0.0029593651484034417
B1,stimulus,9,0,-1,N0,encoding,1,205,561.9468063072459,562.1584043512469,1950.823142402535,0.007108806076235038
B1,stimulus,9,0,-1,N0,encoding,2,205,174.06769031821221,178.07045134721875,884.0296394052865,0.0021589483699027026
B1,stimulus,9,0,-1,N0,maintenance,0,363,113.13949294164006,118.22292973843048,558.6368297739149,0.0013861245631619473
B1,stimulus,9,0,-1,N0,maintenance,1,363,138.90204404302872,138.55100990051568,625.6327354397044,0.0017571550965531618
B1,stimulus,9,0,-1,N0,maintenance,2,363,90.15027280407195,90.92085247425307,1129.6030337871514,0.0011181270008284326
B1,stimulus,9,0,-1,N0,retrieval,0,428,79.71404181458692,78.41817851415874,1786.6445996068771,0.000976613811104073
B1,stimulus,9,0,-1,N0,retrieval,1,428,240.53686368374792,255.72017205018727,5145.631029644894,0.003042867935045506
B1,stimulus,9,0,-1,N0,retrieval,2,428,212.97055956680487,149.85853420478364,1753.2097062186945,0.002641457708627464
B1,stimulus,10,0,-1,N0,encoding,0,205,120.13430809576553,117.53840318104422,104.19762000126944,0.0014718212977664765
B1,stimulus,10,0,-1,N0,encoding,1,205,169.78454615577473,169.7900200033769,1317.4297210796024,0.0021478285841579608
B1,stimulus,10,0,-1,N0,encoding,2,205,212.00573922758952,230.88321897973842,505.9010076317719,0.0026294911150868123
B1,stimulus,10,0,-1,N0,maintenance,0,363,3390.115347560948,3412.5579671713913,1562.8912442227943,0.041533880283787794
B1,stimulus,10,0,-1,N0,maintenance,1,363,8924.857602968847,8922.488777141045,5440.830608898684,0.11290229118737735
B1,stimulus,10,0,-1,N0,maintenance,2,363,32094.044601229165,31898.454596599713,42707.8322277143,0.39806000268482217
B1,stimulus,10,0,-1,N0,retrieval,0,306,1850.8260166604803,1866.1563153738598,5741.990994341958,0.022675330577587135
B1,stimulus,10,0,-1,N0,retrieval,1,306,17466.805374045773,17481.69707820961,33256.28988273645,0.2209606510469999
B1,stimulus,10,0,-1,N0,retrieval,2,306,80735.08205231298,80749.28049733497,62109.22418442667,1.0013511035400071
B1,stimulus,11,0,1,N0,encoding,0,205,8859.226599116319,8808.612609852351,8477.947641086597,0.1085385065848502
B1,stimulus,11,0,1,N0,encoding,1,205,14703.476570583653,14718.28914196507,8792.597933896783,0.18600366158072926
B1,stimulus,11,0,1,N0,encoding,2,205,9348.132675349081,9445.787648911559,4924.907280484118,0.1159441810492472
B1,stimulus,11,0,1,N0,maintenance,0,362,37617.13058709505,37725.12332579739,27323.158997107792,0.4608649671900077
B1,stimulus,11,0,1,N0,maintenance,1,362,41019.549170334925,40995.564283093416,29387.1879218269,0.5189103614676757
B1,stimulus,11,0,1,N0,maintenance,2,362,8971.72835084546,8864.683464567363,15575.74863797671,0.11127566674124527
B1,stimulus,11,0,1,N0,retrieval,0,265,36212.9146191084,36282.42239980819,21112.49778970106,0.4436612640921466
B1,stimulus,11,0,1,N0,retrieval,1,265,14996.736793288126,15128.144271847565,4477.286206165816,0.1897134967994382
B1,stimulus,11,0,1,N0,retrieval,2,265,894.7007628029892,880.877996532084,2037.9154302955894,0.011096905748982177
B1,stimulus,12,0,-1,N0,encoding,0,205,213.44496098989427,202.87543721977997,159.4670420833874,0.0026150135166669707
B1,stimulus,12,0,-1,N0,encoding,1,205,180.67108024540917,180.86011984316184,695.6994356111825,0.002285546707683019
B1,stimulus,12,0,-1,N0,encoding,2,205,112.78081391430567,95.59730499889957,1013.2130146544205,0.0013988118869818471
B1,stimulus,12,0,-1,N0,maintenance,0,363,1854.6948196889077,1870.548901338502,838.7154106823048,0.022722729083345907
B1,stimulus,12,0,-1,N0,maintenance,1,363,1767.0065526215542,1765.184690213421,540.4920086304743,0.02235319567090004
B1,stimulus,12,0,-1,N0,maintenance,2,363,648.0509276444213,635.187394504253,1940.7762735288272,0.008037726537843725
B1,stimulus,12,0,-1,N0,retrieval,0,258,842.6990494020358,855.5825885404171,438.77935181486146,0.01032429809749908
B1,stimulus,12,0,-1,N0,retrieval,1,258,1872.2232193243253,1909.6678458075414,344.3878999850664,0.023684220015522624
B1,stimulus,12,0,-1,N0,retrieval,2,258,218.42404972193597,196.66373634271537,2594.5576135413194,0.0027090969336851234
B1,stimulus,13,0,1,N0,encoding,0,205,695.3584584733356,680.4964075427549,622.3953812001444,0.00851915997174828
B1,stimulus,13,0,1,N0,encoding,1,205,16465.706672696786,16476.594595734015,10719.747383317334,0.208296433631429
B1,stimulus,13,0,1,N0,encoding,2,205,3850.303346663963,3893.613667128689,1646.8243783371493,0.04775502058259549
B1,stimulus,13,0,1,N0,maintenance,0,363,6805.648228826602,6848.723495108648,3040.739566805253,0.0833791625978221
B1,stimulus,13,0,1,N0,maintenance,1,363,93097.25317018403,93065.19379869079,75276.3716646438,1.1777099034799914
B1,stimulus,13,0,1,N0,maintenance,2,363,4359.964192898781,4292.7936152468565,9314.715648390691,0.05407630542971664
B1,stimulus,13,0,1,N0,retrieval,0,245,8846.02829274623,8890.20181567311,2433.0888961019205,0.10837680799334995
B1,stimulus,13,0,1,N0,retrieval,1,245,123494.50577526071,123931.4668087601,85059.76500001759,1.5622448302639222
B1,stimulus,13,0,1,N0,retrieval,2,245,1648.6909830678728,1484.0848943838187,5970.858567063981,0.020448589303739696
B1,stimulus,15,0,-1,N0,encoding,0,205,305.09552428880687,312.74430897354836,357.57504383315853,0.0037378672056240284
B1,stimulus,15,0,-1,N0,encoding,1,205,217.80838367933012,218.2879450773853,620.0832922102711,0.002755345424114727
B1,stimulus,15,0,-1,N0,encoding,2,205,731.2380539059629,698.0902658507092,2806.6725135046754,0.009069490159862985
B1,stimulus,15,0,-1,N0,maintenance,0,362,563.0253911865897,552.6197778755476,2121.3562482036964,0.0068978859999854905
B1,stimulus,15,0,-1,N0,maintenance,1,362,1299.7065082086779,1298.1004960237171,354.3468537233949,0.01644170127701452
B1,stimulus,15,0,-1,N0,maintenance,2,362,725.5936832121034,740.6699318724596,1630.114566819234,0.008999483457950886
B1,stimulus,15,0,-1,N0,retrieval,0,239,380.11656122148105,372.5736595762191,3802.2457782304855,0.004656984830624337
B1,stimulus,15,0,-1,N0,retrieval,1,239,6846.261752615488,6946.535962233811,812.8489662977823,0.08660739166098003
B1,stimulus,15,0,-1,N0,retrieval,2,239,13063.076180551156,12669.099046076357,23003.439340454042,0.16202034377752061
B1,stimulus,16,0,1,N0,encoding,0,205,111.43703698196293,109.88985189408393,123.1051330375447,0.001365266983177678
B1,stimulus,16,0,1,N0,encoding,1,205,98.35518129584618,99.29441206086386,838.4185749030182,0.0012442243688859534
B1,stimulus,16,0,1,N0,encoding,2,205,530.6473331523462,556.3416032078823,269.8080872441158,0.006581578653730253
B1,stimulus,16,0,1,N0,maintenance,0,362,523.2445633087896,516.762736042622,2158.463791855832,0.006410512570684552
B1,stimulus,16,0,1,N0,maintenance,1,362,2934.5766012650342,2938.9480707766306,6785.835092224329,0.037123328649801154
B1,stimulus,16,0,1,N0,maintenance,2,362,1328.5453055801522,1343.7863854812615,854.6074124853741,0.01647784673066383
B1,stimulus,16,0,1,N0,retrieval,0,255,2608.532495188706,2589.609916975094,9152.105451794874,0.031958345148782624
B1,stimulus,16,0,1,N0,retrieval,1,255,4151.274596983765,4087.56497012357,15357.285136893355,0.052514945806139794
B1,stimulus,16,0,1,N0,retrieval,2,255,2886.0742378204686,2986.175946935194,358.69237941797735,0.035795760027435515
B1,stimulus,17,0,-1,N0,encoding,0,205,11358.92669368035,11310.459714220711,10952.81933423456,0.13916349536220593
B1,stimulus,17,0,-1,N0,encoding,1,205,8996.934672710544,8999.235134903685,5128.052191413205,0.11381408907569356
B1,stimulus,17,0,-1,N0,encoding,2,205,29311.99540569816,29553.52408087031,20796.935026987478,0.3635544573725318
B1,stimulus,17,0,-1,N0,maintenance,0,362,49077.466603819485,49225.59873564765,38163.751093119055,0.6012708753468118
B1,stimulus,17,0,-1,N0,maintenance,1,362,125992.29450574954,125976.22114374167,116103.96495111857,1.5938426532342724
B1,stimulus,17,0,-1,N0,maintenance,2,362,66400.40381083009,66029.31731468657,77590.6702084269,0.8235591757792972
B1,stimulus,17,0,-1,N0,retrieval,0,224,10013.950026633034,9969.295339112296,19701.00437377756,0.12268556049965865
B1,stimulus,17,0,-1,N0,retrieval,1,224,252619.46524097695,251865.33490824848,315551.10351956205,3.195716692975442
B1,stimulus,17,0,-1,N0,retrieval,2,224,50072.646675156095,50985.67142217003,34730.62549724678,0.6210472415553822
B1,stimulus,2,0,-1,N1,encoding,0,205,744.9511082578354,1028.0596442798471,1150.1446171810605,0.009126742595916854
B1,stimulus,2,0,-1,N1,encoding,1,205,1957.7990605164455,2427.5414767490415,861.3043737150209,0.024766781661958705
B1,stimulus,2,0,-1,N1,encoding,2,205,903.366815095388,275.2097722087127,1454.514898301205,0.011204390138738616
B1,stimulus,2,0,-1,N1,maintenance,0,363,1171.356325139211,971.5772713016715,3267.8692362465126,0.014350831281594008
B1,stimulus,2,0,-1,N1,maintenance,1,363,22045.148136292897,21111.310490446205,13120.17498387342,0.27887814516218873
B1,stimulus,2,0,-1,N1,maintenance,2,363,1028.1928850193055,1776.3728806535803,1435.7558328932482,0.012752598423061475
B1,stimulus,2,0,-1,N1,retrieval,0,284,2181.717242818912,1673.5306624527198,7301.52865572354,0.026729232927578776
B1,stimulus,2,0,-1,N1,retrieval,1,284,11701.333562086429,13291.911098313958,3125.48856440389,0.1480255963599742
B1,stimulus,2,0,-1,N1,retrieval,2,284,11388.76659041919,16175.779236475131,7713.102997408106,0.14125400883207626
B1,stimulus,3,0,1,N1,encoding,0,205,28179.08758942683,27073.834143808774,26492.947717736857,0.3452351116275942
B1,stimulus,3,0,1,N1,encoding,1,205,55448.63688095458,58172.96910128798,45341.12129430885,0.701442916578771
B1,stimulus,3,0,1,N1,encoding,2,205,117299.54789173912,130412.34894993603,111778.51956338949,1.4548574020155078
B1,stimulus,3,0,1,N1,maintenance,0,362,136347.87217383154,138451.38069961197,117859.47665975617,1.6704612142154578
B1,stimulus,3,0,1,N1,maintenance,1,362,170030.45570487974,166856.30089315234,142390.90765913122,2.1509394182747505
B1,stimulus,3,0,1,N1,maintenance,2,362,503479.7153335077,484578.61190955836,529445.2697527512,6.244620749038713
B1,stimulus,3,0,1,N1,retrieval,0,254,177585.67983036992,182525.90718209045,145877.13591330728,2.1756847806067308
B1,stimulus,3,0,1,N1,retrieval,1,254,169812.46582390362,177389.14204504734,130811.97823840042,2.1481817768520264
B1,stimulus,3,0,1,N1,retrieval,2,254,468955.3919895718,433484.35142499296,487514.28760337224,5.816418183306238
B1,stimulus,4,0,-1,N1,encoding,0,205,68215.29178125752,65704.85582198881,64780.75935849698,0.8357372749587444
B1,stimulus,4,0,-1,N1,encoding,1,205,36110.90254359408,37830.415592298974,27552.3255268929,0.4568144182669819
B1,stimulus,4,0,-1,N1,encoding,2,205,41500.66172355889,51251.20817148876,39640.09870766429,0.5147295618972579
B1,stimulus,4,0,-1,N1,maintenance,0,362,281110.7219416334,285328.6145673192,255191.16092851805,3.444018233778711
B1,stimulus,4,0,-1,N1,maintenance,1,362,47619.22937067404,46513.579505836446,34273.31392968702,0.6023984179577188
B1,stimulus,4,0,-1,N1,maintenance,2,362,87644.44920880144,78740.82239533214,97220.33980925562,1.0870474607002039
B1,stimulus,4,0,-1,N1,retrieval,0,236,254007.92008204188,260466.78070229443,216333.42173687083,3.1119691993405825
B1,stimulus,4,0,-1,N1,retrieval,1,236,3851.0030732696,3635.508880389611,2966.8490155616705,0.04871641539660397
B1,stimulus,4,0,-1,N1,retrieval,2,236,17042.01445263533,10676.464206473283,19194.142506579406,0.21137081359047483
B1,stimulus,5,0,1,N1,encoding,0,205,26600.31580589348,27761.7681547819,28386.409421524346,0.3258928440260292
B1,stimulus,5,0,1,N1,encoding,1,205,34414.44494550239,32711.2184616875,44315.727069018765,0.4353536893402735
B1,stimulus,5,0,1,N1,encoding,2,205,51672.567997784114,44203.480253441034,57039.79526879068,0.6408909444570859
B1,stimulus,5,0,1,N1,maintenance,0,362,25241.001839007935,25356.678799456855,25819.481508708017,0.3092392562331172
B1,stimulus,5,0,1,N1,maintenance,1,362,223793.8721700855,219099.36526688567,195995.98857759126,2.831063759862421
B1,stimulus,5,0,1,N1,maintenance,2,362,169878.48711636796,157552.65497803275,176895.21755556593,2.1069900001025452
B1,stimulus,5,0,1,N1,retrieval,0,283,269670.8141169945,275583.6836840626,230873.56119481684,3.30386260090682
B1,stimulus,5,0,1,N1,retrieval,1,283,652091.9998228255,665789.3824881468,570822.2747693321,8.249171484872248
B1,stimulus,5,0,1,N1,retrieval,2,283,684871.807366024,649260.2105525782,715240.6830145455,8.49441311826548
B1,stimulus,7,0,1,N1,encoding,0,205,10305.154582170973,10990.683343075365,11368.45274325536,0.1262532429847128
B1,stimulus,7,0,1,N1,encoding,1,205,6642.717876565237,5730.354568523071,10944.564104464565,0.0840324968015272
B1,stimulus,7,0,1,N1,encoding,2,205,6957.741625982352,4136.608465767525,8424.877271858772,0.08629634203888285
B1,stimulus,7,0,1,N1,maintenance,0,362,53542.67016945991,52248.72402775717,66265.89003405103,0.6559761615464335
B1,stimulus,7,0,1,N1,maintenance,1,362,12923.874754865585,13874.098804777897,21707.61591574986,0.16349113182014796
B1,stimulus,7,0,1,N1,maintenance,2,362,9023.573945477676,11524.1090515989,5775.4353707174205,0.11191870372193498
B1,stimulus,7,0,1,N1,retrieval,0,267,76309.23079756605,73151.15086612898,99741.56153203732,0.9348998873369634
B1,stimulus,7,0,1,N1,retrieval,1,267,30448.478229719105,27524.812690254174,50804.57659358457,0.38518294725068963
B1,stimulus,7,0,1,N1,retrieval,2,267,2060.056497644393,4573.13778745847,1389.742511544887,0.02555072460240197
B1,stimulus,8,0,-1,N1,encoding,0,205,233.67596826812226,404.3892687378161,469.2132132722871,0.0028628729987695196
B1,stimulus,8,0,-1,N1,encoding,1,205,689.0740311141051,483.8386946713542,2595.6241034958607,0.008717005959246358
B1,stimulus,8,0,-1,N1,encoding,2,205,9867.342511402943,5832.370946073686,10922.748283460109,0.12238390129334724
B1,stimulus,8,0,-1,N1,maintenance,0,362,1811.497571858603,1493.0253373302037,4537.382663321704,0.0221934995038085
B1,stimulus,8,0,-1,N1,maintenance,1,362,820.3505219924965,979.9225804539432,3832.707101284795,0.010377695379577155
B1,stimulus,8,0,-1,N1,maintenance,2,362,2860.0191543461633,3850.76799868295,1307.4139916826593,0.03547260080189689
B1,stimulus,8,0,-1,N1,retrieval,0,223,3395.713313694065,2643.163428642058,9277.660166756214,0.04160246357118915
B1,stimulus,8,0,-1,N1,retrieval,1,223,2122.5051858522697,1194.206575552177,8957.534884702201,0.026850366605299873
B1,stimulus,8,0,-1,N1,retrieval,2,223,1128.4908405651295,149.86718864971505,1516.6239340849818,0.013996586363812442
B1,stimulus,9,0,-1,N1,encoding,0,205,340.4218254627173,237.8174624912947,195.24384048423659,0.004170666155925778
B1,stimulus,9,0,-1,N1,encoding,1,205,532.143812915976,562.1584043512469,1950.823142402535,0.006731788717773508
B1,stimulus,9,0,-1,N1,encoding,2,205,986.9679721307938,178.07045134721875,884.0296394052865,0.012241288953065477
B1,stimulus,9,0,-1,N1,maintenance,0,363,85.93546086517078,118.22292973843048,558.6368297739149,0.001052835310242188
B1,stimulus,9,0,-1,N1,maintenance,1,363,210.02390014624504,138.55100990051568,625.6327354397044,0.0026568692281131946
B1,stimulus,9,0,-1,N1,maintenance,2,363,542.4871602824189,90.92085247425307,1129.6030337871514,0.006728427132248419
B1,stimulus,9,0,-1,N1,retrieval,0,428,105.2484026252046,78.41817851415874,1786.6445996068771,0.001289447144575825
B1,stimulus,9,0,-1,N1,retrieval,1,428,354.8019019036455,255.72017205018727,5145.631029644894,0.004488357061207949
B1,stimulus,9,0,-1,N1,retrieval,2,428,1517.9277807906594,149.85853420478364,1753.2097062186945,0.018826743216832035
B1,stimulus,10,0,-1,N1,encoding,0,205,185.61167406872357,117.53840318104422,104.19762000126944,0.0022740149699007274
B1,stimulus,10,0,-1,N1,encoding,1,205,234.45691921824937,169.7900200033769,1317.4297210796024,0.002965954701133689
B1,stimulus,10,0,-1,N1,encoding,2,205,482.12060759296986,230.88321897973842,505.9010076317719,0.005979705354603875
B1,stimulus,10,0,-1,N1,maintenance,0,363,2964.1176722756095,3412.5579671713913,1562.8912442227943,0.03631478457980156
B1,stimulus,10,0,-1,N1,maintenance,1,363,9607.794840267785,8922.488777141045,5440.830608898684,0.12154166475033244
B1,stimulus,10,0,-1,N1,maintenance,2,363,39034.30622937691,31898.454596599713,42707.8322277143,0.48413954163542394
B1,stimulus,10,0,-1,N1,retrieval,0,306,2166.3252063306236,1866.1563153738598,5741.990994341958,0.02654065792782598
B1,stimulus,10,0,-1,N1,retrieval,1,306,19732.83091923122,17481.69707820961,33256.28988273645,0.24962659590817715
B1,stimulus,10,0,-1,N1,retrieval,2,306,74026.09206559672,80749.28049733497,62109.22418442667,0.9181400092293064
B1,stimulus,11,0,1,N1,encoding,0,205,9465.58110428041,8808.612609852351,8477.947641086597,0.11596723771788961
B1,stimulus,11,0,1,N1,encoding,1,205,13362.015500142332,14718.28914196507,8792.597933896783,0.16903375179291197
B1,stimulus,11,0,1,N1,encoding,2,205,6346.065791943633,9445.787648911559,4924.907280484118,0.07870977303005282
B1,stimulus,11,0,1,N1,maintenance,0,362,36632.64936878105,37725.12332579739,27323.158997107792,0.4488036297807926
B1,stimulus,11,0,1,N1,maintenance,1,362,42515.949016801846,40995.564283093416,29387.1879218269,0.5378402961192217
B1,stimulus,11,0,1,N1,maintenance,2,362,11113.12709185851,8864.683464567363,15575.74863797671,0.13783527302297527
B1,stimulus,11,0,1,N1,retrieval,0,265,34157.17879577759,36282.42239980819,21112.49778970106,0.41847548814421454
B1,stimulus,11,0,1,N1,retrieval,1,265,13562.532862131064,15128.144271847565,4477.286206165816,0.17157036028556127
B1,stimulus,11,0,1,N1,retrieval,2,265,1599.4215850919386,880.877996532084,2037.9154302955894,0.019837504694920127
B1,stimulus,12,0,-1,N1,encoding,0,205,360.4661430041717,202.87543721977997,159.4670420833874,0.00441623841521069
B1,stimulus,12,0,-1,N1,encoding,1,205,105.00685908747792,180.86011984316184,695.6994356111825,0.0013283702114667473
B1,stimulus,12,0,-1,N1,encoding,2,205,757.8932843641117,95.59730499889957,1013.2130146544205,0.00940009296295527
B1,stimulus,12,0,-1,N1,maintenance,0,363,1549.8002490266701,1870.548901338502,838.7154106823048,0.0189873238540893
B1,stimulus,12,0,-1,N1,maintenance,1,363,1917.3597406377428,1765.184690213421,540.4920086304743,0.024255211385829475
B1,stimulus,12,0,-1,N1,maintenance,2,363,787.2404487562176,635.187394504253,1940.7762735288272,0.009764083618600657
B1,stimulus,12,0,-1,N1,retrieval,0,258,583.7140585800358,855.5825885404171,438.77935181486146,0.007151352489073749
B1,stimulus,12,0,-1,N1,retrieval,1,258,1332.279991888364,1909.6678458075414,344.3878999850664,0.01685376622000788
B1,stimulus,12,0,-1,N1,retrieval,2,258,1607.213288586513,196.66373634271537,2594.5576135413194,0.01993414460280667
B1,stimulus,13,0,1,N1,encoding,0,205,849.9594155616783,680.4964075427549,622.3953812001444,0.010413248221012727
B1,stimulus,13,0,1,N1,encoding,1,205,15050.725134731976,16476.594595734015,10719.747383317334,0.19039646651364298
B1,stimulus,13,0,1,N1,encoding,2,205,2294.1437842339947,3893.613667128689,1646.8243783371493,0.028454091475792895
B1,stimulus,13,0,1,N1,maintenance,0,363,6381.73724967392,6848.723495108648,3040.739566805253,0.07818563197893683
B1,stimulus,13,0,1,N1,maintenance,1,363,95673.61874066618,93065.19379869079,75276.3716646438,1.2103017485024765
B1,stimulus,13,0,1,N1,maintenance,2,363,6075.603738015751,4292.7936152468565,9314.715648390691,0.07535525267431831
B1,stimulus,13,0,1,N1,retrieval,0,245,7805.953807482637,8890.20181567311,2433.0888961019205,0.09563437160744945
B1,stimulus,13,0,1,N1,retrieval,1,245,117527.49745078725,123931.4668087601,85059.76500001759,1.486760274505508
B1,stimulus,13,0,1,N1,retrieval,2,245,4531.551331253971,1484.0848943838187,5970.858567063981,0.05620448770163047
B1,stimulus,15,0,-1,N1,encoding,0,205,230.7136195613061,312.74430897354836,357.57504383315853,0.0028265798866085263
B1,stimulus,15,0,-1,N1,encoding,1,205,205.29913629287282,218.2879450773853,620.0832922102711,0.0025970994605610965
B1,stimulus,15,0,-1,N1,encoding,2,205,2038.2561905386415,698.0902658507092,2806.6725135046754,0.025280337045680217
B1,stimulus,15,0,-1,N1,maintenance,0,362,652.333905835736,552.6197778755476,2121.3562482036964,0.007992046161358544
B1,stimulus,15,0,-1,N1,maintenance,1,362,1475.4287352009678,1298.1004960237171,354.3468537233949,0.018664643414867604
B1,stimulus,15,0,-1,N1,maintenance,2,362,1340.3770586497214,740.6699318724596,1630.114566819234,0.01662459506722153
B1,stimulus,15,0,-1,N1,retrieval,0,239,600.5849167684825,372.5736595762191,3802.2457782304855,0.007358045221457571
