dataset,setting,trial_id,block,cue,model,stage,channel,n_samples,MSE,zero_MSE,baseline_MSE,normalized_MSE
B1,past,13,0,1,N2,retrieval,0,245,1008.2103784701649,8890.20181567311,2433.0888961019205,0.012352054389647689
B1,past,13,0,1,N2,retrieval,1,245,18842.0903602738,123931.4668087601,85059.76500001759,0.23835844414221904
B1,past,13,0,1,N2,retrieval,2,245,5281.77023015889,1484.0848943838187,5970.858567063981,0.06550939584340015
B1,past,15,0,-1,N2,encoding,0,205,634.7158968201494,312.74430897354836,357.57504383315853,0.007776199736599416
B1,past,15,0,-1,N2,encoding,1,205,255.38908041173588,218.2879450773853,620.0832922102711,0.003230753206990185
B1,past,15,0,-1,N2,encoding,2,205,4799.45608357915,698.0902658507092,2806.6725135046754,0.05952729003941229
B1,past,15,0,-1,N2,maintenance,0,362,6863.339669360682,552.6197778755476,2121.3562482036964,0.08408596727521035
B1,past,15,0,-1,N2,maintenance,1,362,1830.2565950115156,1298.1004960237171,354.3468537233949,0.023153328851865294
B1,past,15,0,-1,N2,maintenance,2,362,5597.905989346485,740.6699318724596,1630.114566819234,0.06943040370372333
B1,past,15,0,-1,N2,retrieval,0,239,16838.664961392005,372.5736595762191,3802.2457782304855,0.206298318182135
B1,past,15,0,-1,N2,retrieval,1,239,9018.424481871085,6946.535962233811,812.8489662977823,0.11408594200594066
B1,past,15,0,-1,N2,retrieval,2,239,42629.545027487846,12669.099046076357,23003.439340454042,0.528731015954426
B1,past,16,0,1,N2,encoding,0,205,1404.4987703924241,109.88985189408393,123.1051330375447,0.01720716784170051
B1,past,16,0,1,N2,encoding,1,205,329.91515173269465,99.29441206086386,838.4185749030182,0.004173531745275342
B1,past,16,0,1,N2,encoding,2,205,2254.0937372725466,556.3416032078823,269.8080872441158,0.027957353778843636
B1,past,16,0,1,N2,maintenance,0,362,2592.6368615517226,516.762736042622,2158.463791855832,0.03176360034607602
B1,past,16,0,1,N2,maintenance,1,362,299.384620691674,2938.9480707766306,6785.835092224329,0.003787310803828394
B1,past,16,0,1,N2,maintenance,2,362,7660.098068533254,1343.7863854812615,854.6074124853741,0.09500761576213325
B1,past,16,0,1,N2,retrieval,0,255,3391.1919084486685,2589.609916975094,9152.105451794874,0.04154706973206451
B1,past,16,0,1,N2,retrieval,1,255,362.1738691435329,4087.56497012357,15357.285136893355,0.004581614794716741
B1,past,16,0,1,N2,retrieval,2,255,12565.045570199096,2986.175946935194,358.69237941797735,0.15584330786456274
B1,past,17,0,-1,N2,encoding,0,205,4279.665564028817,11310.459714220711,10952.81933423456,0.052432173825267284
B1,past,17,0,-1,N2,encoding,1,205,18940.805092773597,8999.235134903685,5128.052191413205,0.2396072169483496
B1,past,17,0,-1,N2,encoding,2,205,65365.332360569024,29553.52408087031,20796.935026987478,0.8107212630328895
B1,past,17,0,-1,N2,maintenance,0,362,37925.7303685733,49225.59873564765,38163.751093119055,0.4646457666807218
B1,past,17,0,-1,N2,maintenance,1,362,183404.047660196,125976.22114374167,116103.96495111857,2.3201196159126396
B1,past,17,0,-1,N2,maintenance,2,362,220779.25116531044,66029.31731468657,77590.6702084269,2.7383083186794925
B1,past,17,0,-1,N2,retrieval,0,224,15053.766789164705,9969.295339112296,19701.00437377756,0.1844307002978714
B1,past,17,0,-1,N2,retrieval,1,224,105490.03956896903,251865.33490824848,315551.10351956205,1.3344825984474897
B1,past,17,0,-1,N2,retrieval,2,224,8022.809106409047,50985.67142217003,34730.62549724678,0.0995062932739456
B1,past,2,0,-1,N3,encoding,0,205,441.43064433857876,1028.0596442798471,1150.1446171810605,0.005408172187635046
B1,past,2,0,-1,N3,encoding,1,205,254.1282656811914,2427.5414767490415,861.3043737150209,0.0032148034990874042
B1,past,2,0,-1,N3,encoding,2,205,4890.70386714428,275.2097722087127,1454.514898301205,0.06065902938302646
B1,past,2,0,-1,N3,maintenance,0,363,916.137549813052,971.5772713016715,3267.8692362465126,0.011224027331339613
B1,past,2,0,-1,N3,maintenance,1,363,1846.369683820516,21111.310490446205,13120.17498387342,0.023357164557214434
B1,past,2,0,-1,N3,maintenance,2,363,2527.5779993405317,1776.3728806535803,1435.7558328932482,0.031349358353077623
B1,past,2,0,-1,N3,retrieval,0,284,3703.92803842846,1673.5306624527198,7301.52865572354,0.04537854555259696
B1,past,2,0,-1,N3,retrieval,1,284,3597.2743693082307,13291.911098313958,3125.48856440389,0.045506666480530145
B1,past,2,0,-1,N3,retrieval,2,284,17782.05718725928,16175.779236475131,7713.102997408106,0.2205495075379498
B1,past,3,0,1,N3,encoding,0,205,679.6412707394375,27073.834143808774,26492.947717736857,0.008326601392817566
B1,past,3,0,1,N3,encoding,1,205,24015.571515990086,58172.96910128798,45341.12129430885,0.3038046284825484
B1,past,3,0,1,N3,encoding,2,205,74477.41249891081,130412.34894993603,111778.51956338949,0.9237377023567672
B1,past,3,0,1,N3,maintenance,0,362,2317.268205527697,138451.38069961197,117859.47665975617,0.02838993083319706
B1,past,3,0,1,N3,maintenance,1,362,94069.87342667497,166856.30089315234,142390.90765913122,1.1900138594979064
B1,past,3,0,1,N3,maintenance,2,362,271487.32145796187,484578.61190955836,529445.2697527512,3.367236671202001
B1,past,3,0,1,N3,retrieval,0,254,2841.601468621544,182525.90718209045,145877.13591330728,0.034813781571436914
B1,past,3,0,1,N3,retrieval,1,254,110924.61357020582,177389.14204504734,130811.97823840042,1.4032316904400477
B1,past,3,0,1,N3,retrieval,2,254,226612.851437418,433484.35142499296,487514.28760337224,2.8106620207083224
B1,past,4,0,-1,N3,encoding,0,205,10857.371416867,65704.85582198881,64780.75935849698,0.1330187083307395
B1,past,4,0,-1,N3,encoding,1,205,65922.3001314411,37830.415592298974,27552.3255268929,0.8339380924918972
B1,past,4,0,-1,N3,encoding,2,205,70941.44690823431,51251.20817148876,39640.09870766429,0.8798813891370797
B1,past,4,0,-1,N3,maintenance,0,362,66965.9356876505,285328.6145673192,255191.16092851805,0.8204308322263378
B1,past,4,0,-1,N3,maintenance,1,362,114437.33157608724,46513.579505836446,34273.31392968702,1.44766869199257
B1,past,4,0,-1,N3,maintenance,2,362,157878.1690598236,78740.82239533214,97220.33980925562,1.9581509647874449
B1,past,4,0,-1,N3,retrieval,0,236,34454.50766707568,260466.78070229443,216333.42173687083,0.42211820247082105
B1,past,4,0,-1,N3,retrieval,1,236,30528.13128499642,3635.508880389611,2966.8490155616705,0.3861905837689343
B1,past,4,0,-1,N3,retrieval,2,236,44610.36747279746,10676.464206473283,19194.142506579406,0.5532990066111069
B1,past,5,0,1,N3,encoding,0,205,1880.8301341305448,27761.7681547819,28386.409421524346,0.023042924979328937
B1,past,5,0,1,N3,encoding,1,205,62200.40941278842,32711.2184616875,44315.727069018765,0.7868549895026532
B1,past,5,0,1,N3,encoding,2,205,119925.10104698727,44203.480253441034,57039.79526879068,1.4874219388014758
B1,past,5,0,1,N3,maintenance,0,362,18039.697714864542,25356.678799456855,25819.481508708017,0.221012729193408
B1,past,5,0,1,N3,maintenance,1,362,128702.74422043076,219099.36526688567,195995.98857759126,1.6281307053858147
B1,past,5,0,1,N3,maintenance,2,362,62022.13130438107,157552.65497803275,176895.21755556593,0.7692557937242592
B1,past,5,0,1,N3,retrieval,0,283,234229.1146754428,275583.6836840626,230873.56119481684,2.8696498527422283
B1,past,5,0,1,N3,retrieval,1,283,434431.78266203584,665789.3824881468,570822.2747693321,5.49570041440714
B1,past,5,0,1,N3,retrieval,2,283,244834.32478599667,649260.2105525782,715240.6830145455,3.0366615735904436
B1,past,7,0,1,N3,encoding,0,205,1372.1077780032201,10990.683343075365,11368.45274325536,0.016810330724894386
B1,past,7,0,1,N3,encoding,1,205,17241.139434903336,5730.354568523071,10944.564104464565,0.21810590504369604
B1,past,7,0,1,N3,encoding,2,205,10132.671710387758,4136.608465767525,8424.877271858772,0.12567475923825744
B1,past,7,0,1,N3,maintenance,0,362,12363.904406134687,52248.72402775717,66265.89003405103,0.151475944856582
B1,past,7,0,1,N3,maintenance,1,362,37687.86812966084,13874.098804777897,21707.61591574986,0.47676353518413656
B1,past,7,0,1,N3,maintenance,2,362,17833.671389379568,11524.1090515989,5775.4353707174205,0.22118967457485203
B1,past,7,0,1,N3,retrieval,0,267,8236.116766743677,73151.15086612898,99741.56153203732,0.10090449814320937
B1,past,7,0,1,N3,retrieval,1,267,53720.38992988469,27524.812690254174,50804.57659358457,0.6795800422121834
B1,past,7,0,1,N3,retrieval,2,267,1147.4697755108039,4573.13778745847,1389.742511544887,0.014231980655473049
B1,past,8,0,-1,N3,encoding,0,205,2360.223865797388,404.3892687378161,469.2132132722871,0.028916200611137213
B1,past,8,0,-1,N3,encoding,1,205,203.786629959247,483.8386946713542,2595.6241034958607,0.002577965773717178
B1,past,8,0,-1,N3,encoding,2,205,10959.335115001775,5832.370946073686,10922.748283460109,0.13592780279037792
B1,past,8,0,-1,N3,maintenance,0,362,7730.810588136097,1493.0253373302037,4537.382663321704,0.09471375706885478
B1,past,8,0,-1,N3,maintenance,1,362,620.8711191099673,979.9225804539432,3832.707101284795,0.007854217400204614
B1,past,8,0,-1,N3,maintenance,2,362,2679.7627607903582,3850.76799868295,1307.4139916826593,0.03323689441479877
B1,past,8,0,-1,N3,retrieval,0,223,19725.967415310985,2643.163428642058,9277.660166756214,0.24167200378561632
B1,past,8,0,-1,N3,retrieval,1,223,1527.5106271133143,1194.206575552177,8957.534884702201,0.019323495935306835
B1,past,8,0,-1,N3,retrieval,2,223,18479.240757096028,149.86718864971505,1516.6239340849818,0.22919662251299408
B1,past,9,0,-1,N3,encoding,0,205,800.8785136601215,237.8174624912947,195.24384048423659,0.009811935258235153
B1,past,9,0,-1,N3,encoding,1,205,807.9052649127879,562.1584043512469,1950.823142402535,0.010220258913784398
B1,past,9,0,-1,N3,encoding,2,205,1444.7618355010006,178.07045134721875,884.0296394052865,0.01791927154287157
B1,past,9,0,-1,N3,maintenance,0,363,1086.0813063971639,118.22292973843048,558.6368297739149,0.013306087355055306
B1,past,9,0,-1,N3,maintenance,1,363,160.58313652158662,138.55100990051568,625.6327354397044,0.0020314278216956145
B1,past,9,0,-1,N3,maintenance,2,363,2311.708577378797,90.92085247425307,1129.6030337871514,0.02867194627387935
B1,past,9,0,-1,N3,retrieval,0,428,2471.691637066215,78.41817851415874,1786.6445996068771,0.030281844134361573
B1,past,9,0,-1,N3,retrieval,1,428,2352.271494185256,255.72017205018727,5145.631029644894,0.029756983584805545
B1,past,9,0,-1,N3,retrieval,2,428,5297.203411433839,149.85853420478364,1753.2097062186945,0.06570081242102609
B1,past,10,0,-1,N3,encoding,0,205,662.1482203679619,117.53840318104422,104.19762000126944,0.008112285894541124
B1,past,10,0,-1,N3,encoding,1,205,531.6528160850768,169.7900200033769,1317.4297210796024,0.006725577451483296
B1,past,10,0,-1,N3,encoding,2,205,1614.2027653560842,230.88321897973842,505.9010076317719,0.02002083455342619
B1,past,10,0,-1,N3,maintenance,0,363,5663.610400874774,3412.5579671713913,1562.8912442227943,0.06938752586492021
B1,past,10,0,-1,N3,maintenance,1,363,11972.79926562897,8922.488777141045,5440.830608898684,0.15145972396987029
B1,past,10,0,-1,N3,maintenance,2,363,40256.141529268134,31898.454596599713,42707.8322277143,0.4992938722534004
B1,past,10,0,-1,N3,retrieval,0,306,5543.873767536064,1866.1563153738598,5741.990994341958,0.06792057666561
B1,past,10,0,-1,N3,retrieval,1,306,18786.373274299596,17481.69707820961,33256.28988273645,0.23765360525911136
B1,past,10,0,-1,N3,retrieval,2,306,65139.046941262284,80749.28049733497,62109.22418442667,0.8079146621280807
B1,past,11,0,1,N3,encoding,0,205,1251.2856488625755,8808.612609852351,8477.947641086597,0.01533008261151669
B1,past,11,0,1,N3,encoding,1,205,6089.25512103899,14718.28914196507,8792.597933896783,0.07703101666978747
B1,past,11,0,1,N3,encoding,2,205,9958.83491725524,9445.787648911559,4924.907280484118,0.12351867466864853
B1,past,11,0,1,N3,maintenance,0,362,9778.18415601839,37725.12332579739,27323.158997107792,0.1197970831349705
B1,past,11,0,1,N3,maintenance,1,362,25711.913838603312,40995.564283093416,29387.1879218269,0.3252638991377398
B1,past,11,0,1,N3,maintenance,2,362,19483.390803619117,8864.683464567363,15575.74863797671,0.24165101943246614
B1,past,11,0,1,N3,retrieval,0,265,10671.931308558977,36282.42239980819,21112.49778970106,0.13074679529278949
B1,past,11,0,1,N3,retrieval,1,265,9994.701990720294,15128.144271847565,4477.286206165816,0.12643616343099898
B1,past,11,0,1,N3,retrieval,2,265,15430.787907146576,880.877996532084,2037.9154302955894,0.19138689286648652
B1,past,12,0,-1,N3,encoding,0,205,470.2299772520566,202.87543721977997,159.4670420833874,0.0057610062132801955
B1,past,12,0,-1,N3,encoding,1,205,1367.388087795522,180.86011984316184,695.6994356111825,0.017297894814936467
B1,past,12,0,-1,N3,encoding,2,205,1544.0387110412505,95.59730499889957,1013.2130146544205,0.019150595105704132
B1,past,12,0,-1,N3,maintenance,0,363,1341.320933739139,1870.548901338502,838.7154106823048,0.016433146773056306
B1,past,12,0,-1,N3,maintenance,1,363,4456.987336460219,1765.184690213421,540.4920086304743,0.056382309328060834
B1,past,12,0,-1,N3,maintenance,2,363,3896.1113628800595,635.187394504253,1940.7762735288272,0.048323173935796326
B1,past,12,0,-1,N3,retrieval,0,258,2263.267640786145,855.5825885404171,438.77935181486146,0.027728344792224677
B1,past,12,0,-1,N3,retrieval,1,258,2710.122957405159,1909.6678458075414,344.3878999850664,0.03428391856792985
B1,past,12,0,-1,N3,retrieval,2,258,10338.923347748389,196.66373634271537,2594.5576135413194,0.12823288266400906
B1,past,13,0,1,N3,encoding,0,205,951.5791600159886,680.4964075427549,622.3953812001444,0.011658238986200413
B1,past,13,0,1,N3,encoding,1,205,982.7260526490098,16476.594595734015,10719.747383317334,0.012431797557945613
B1,past,13,0,1,N3,encoding,2,205,2814.1466649386443,3893.613667128689,1646.8243783371493,0.03490364779258945
B1,past,13,0,1,N3,maintenance,0,363,934.4632117003905,6848.723495108648,3040.739566805253,0.01144854354064721
B1,past,13,0,1,N3,maintenance,1,363,13624.28054115897,93065.19379869079,75276.3716646438,0.1723514880915034
B1,past,13,0,1,N3,maintenance,2,363,4453.682236144056,4292.7936152468565,9314.715648390691,0.05523868321691525
B1,past,13,0,1,N3,retrieval,0,245,1927.2002858836556,8890.20181567311,2433.0888961019205,0.02361102728093363
B1,past,13,0,1,N3,retrieval,1,245,19207.54560144178,123931.4668087601,85059.76500001759,0.24298156933814088
B1,past,13,0,1,N3,retrieval,2,245,6520.020081525242,1484.0848943838187,5970.858567063981,0.08086731489921442
B1,past,15,0,-1,N3,encoding,0,205,1767.8329332053777,312.74430897354836,357.57504383315853,0.021658543701858372
B1,past,15,0,-1,N3,encoding,1,205,602.1170781285264,218.2879450773853,620.0832922102711,0.007616972808747794
B1,past,15,0,-1,N3,encoding,2,205,5970.63613086235,698.0902658507092,2806.6725135046754,0.0740533473986055
B1,past,15,0,-1,N3,maintenance,0,362,8922.056302884828,552.6197778755476,2121.3562482036964,0.10930826251556346
B1,past,15,0,-1,N3,maintenance,1,362,2236.3692485854585,1298.1004960237171,354.3468537233949,0.02829078326384733
B1,past,15,0,-1,N3,maintenance,2,362,4263.760641153056,740.6699318724596,1630.114566819234,0.052883100068971116
B1,past,15,0,-1,N3,retrieval,0,239,24756.355213339142,372.5736595762191,3802.2457782304855,0.3033016249531221
B1,past,15,0,-1,N3,retrieval,1,239,6549.0614931557075,6946.535962233811,812.8489662977823,0.08284771372244011
B1,past,15,0,-1,N3,retrieval,2,239,58213.69088653179,12669.099046076357,23003.439340454042,0.7220199958748347
B1,past,16,0,1,N3,encoding,0,205,1500.6738428916067,109.88985189408393,123.1051330375447,0.018385453397777404
B1,past,16,0,1,N3,encoding,1,205,112.91360736462272,99.29441206086386,838.4185749030182,0.0014283930954211695
B1,past,16,0,1,N3,encoding,2,205,2261.3158247687384,556.3416032078823,269.8080872441158,0.028046928782675166
B1,past,16,0,1,N3,maintenance,0,362,2932.6555459804385,516.762736042622,2158.463791855832,0.03592932743364362
B1,past,16,0,1,N3,maintenance,1,362,494.42584063532587,2938.9480707766306,6785.835092224329,0.006254644355491376
B1,past,16,0,1,N3,maintenance,2,362,5344.345812567737,1343.7863854812615,854.6074124853741,0.06628551604922539
B1,past,16,0,1,N3,retrieval,0,255,1886.5557690585874,2589.609916975094,9152.105451794874,0.023113072396531452
B1,past,16,0,1,N3,retrieval,1,255,228.83364398444715,4087.56497012357,15357.285136893355,0.0028948184784490477
B1,past,16,0,1,N3,retrieval,2,255,16008.947964286464,2986.175946935194,358.69237941797735,0.19855776823470192
B1,past,17,0,-1,N3,encoding,0,205,6253.786520601214,11310.459714220711,10952.81933423456,0.0766180480714003
B1,past,17,0,-1,N3,encoding,1,205,25069.890966823434,8999.235134903685,5128.052191413205,0.3171421053295634
B1,past,17,0,-1,N3,encoding,2,205,64905.50728192034,29553.52408087031,20796.935026987478,0.8050180874339364
B1,past,17,0,-1,N3,maintenance,0,362,42864.584877790956,49225.59873564765,38163.751093119055,0.525153970943587
B1,past,17,0,-1,N3,maintenance,1,362,193392.9691283359,125976.22114374167,116103.96495111857,2.446482653891938
B1,past,17,0,-1,N3,maintenance,2,362,207945.34924587686,66029.31731468657,77590.6702084269,2.5791304058928066
B1,past,17,0,-1,N3,retrieval,0,224,13165.137039352901,9969.295339112296,19701.00437377756,0.161292218598268
B1,past,17,0,-1,N3,retrieval,1,224,114268.75472407127,251865.33490824848,315551.10351956205,1.4455361411239236
B1,past,17,0,-1,N3,retrieval,2,224,12192.391176805739,50985.67142217003,34730.62549724678,0.15122130366790285
B1,past,24,1,1,B0,encoding,0,205,41970.86279520943,82649.4615153023,76372.30809013598,0.5931471718910633
B1,past,24,1,1,B0,encoding,1,205,67929.85292204782,17147.490262896365,9992.491402129523,1.010253452067623
B1,past,24,1,1,B0,encoding,2,205,10954.429046993126,1624.3869568474997,2022.5854339878251,0.1684359212920403
B1,past,24,1,1,B0,maintenance,0,362,231010.7176490011,378103.2300429118,318523.5293591344,3.2647256864509777
B1,past,24,1,1,B0,maintenance,1,362,122206.76097649783,45947.042017768814,45018.118525711674,1.817460171512292
B1,past,24,1,1,B0,maintenance,2,362,13108.069052406343,23558.289100881022,29045.910106359388,0.20155041195942394
B1,past,24,1,1,B0,retrieval,0,243,17406.817812870027,14642.646666159668,6001.803294891497,0.24599934501478285
B1,past,24,1,1,B0,retrieval,1,243,7387.391290910149,95449.29976322607,151812.44162955627,0.10986535716455201
B1,past,24,1,1,B0,retrieval,2,243,13021.839585356262,60290.95972261632,57695.637975434816,0.2002245427915472
B1,past,26,1,1,B0,encoding,0,205,13418.492685964264,9356.912261918615,11703.307896742746,0.18963491473968647
B1,past,26,1,1,B0,encoding,1,205,874.9574102437789,132.6677296024225,1278.0341861143095,0.01301237535616731
B1,past,26,1,1,B0,encoding,2,205,120.1920092851785,2621.3628138103613,588.3179013681504,0.001848079140322466
B1,past,26,1,1,B0,maintenance,0,363,28369.29341850677,24474.600374933794,43072.1461456755,0.4009249521945902
B1,past,26,1,1,B0,maintenance,1,363,4647.205556172937,9591.852680101561,4579.530226337762,0.06911328751114887
B1,past,26,1,1,B0,maintenance,2,363,66618.45789285179,106207.58473992274,92497.09669497555,1.024329180653876
B1,past,26,1,1,B0,retrieval,0,220,52748.88705995155,64576.66380373405,100998.68723751105,0.7454660470687913
B1,past,26,1,1,B0,retrieval,1,220,29136.078784349975,15629.034361361173,42890.81324783492,0.43331205508985005
B1,past,26,1,1,B0,retrieval,2,220,95036.37280684126,54377.57136417486,51997.06297494843,1.4612846494603946
B1,past,27,1,1,B0,encoding,0,205,800.4523372615319,383.0177824400331,580.0675921046483,0.011312277338612668
B1,past,27,1,1,B0,encoding,1,205,2552.020578937895,1817.2420647727818,7062.972579525719,0.03795367557439281
B1,past,27,1,1,B0,encoding,2,205,6931.162306888461,4575.203789497972,11709.410811322623,0.10657394408938879
B1,past,27,1,1,B0,maintenance,0,362,3019.3844455064923,2158.981211171386,9098.43297815996,0.042671015686350414
B1,past,27,1,1,B0,maintenance,1,362,2051.8753992951274,2830.429866666545,17831.484942877054,0.030515511460466223
B1,past,27,1,1,B0,maintenance,2,362,12432.966531201575,16471.7810417535,23095.576618054773,0.19116999736749077
B1,past,27,1,1,B0,retrieval,0,228,4534.64891711063,7479.595909238403,22503.70270067871,0.06408527253364084
B1,past,27,1,1,B0,retrieval,1,228,69.62348111297557,1260.7665595645146,13743.782045331469,0.0010354411074621846
B1,past,27,1,1,B0,retrieval,2,228,4328.600251592205,16324.121320659022,14936.023432077109,0.0665568025639838
B1,past,28,1,1,B0,encoding,0,205,28276.936191207533,42714.55064032807,47290.690326647025,0.39961972698529347
B1,past,28,1,1,B0,encoding,1,205,20103.715693358885,18239.872727899554,30747.758305514133,0.29898266086205444
B1,past,28,1,1,B0,encoding,2,205,190026.5429697199,303005.20304879907,347304.34586124733,2.9218588844511193
B1,past,28,1,1,B0,maintenance,0,363,73948.88081345326,148888.03687151155,191938.1452952233,1.0450719045979582
B1,past,28,1,1,B0,maintenance,1,363,27704.387428099377,31743.067270922995,65234.719641807875,0.4120199269204086
B1,past,28,1,1,B0,maintenance,2,363,700061.2486193145,1203031.8105741644,1256040.328114849,10.764181397880972
B1,past,28,1,1,B0,retrieval,0,312,8027.703766978788,51048.8888608915,82648.57243216338,0.11345036696996837
B1,past,28,1,1,B0,retrieval,1,312,3986.130371845345,415.6746531156295,4631.959947719234,0.05928177075798324
B1,past,28,1,1,B0,retrieval,2,312,44470.85947249173,231419.39005573472,226452.17186337165,0.6837864532934343
B1,past,29,1,1,B0,encoding,0,205,737.2013343297756,625.3381442591779,930.9798624802901,0.0104183916519804
B1,past,29,1,1,B0,encoding,1,205,676.6489339420161,909.5855059225299,1645.7084451507942,0.010063129713194606
B1,past,29,1,1,B0,encoding,2,205,1330.8433326965535,1651.739499244418,1771.8623647171687,0.02046312243901414
B1,past,29,1,1,B0,maintenance,0,362,2646.771295996952,2046.5380958033631,280.18885116038086,0.03740511403168553
B1,past,29,1,1,B0,maintenance,1,362,2006.5147171731599,653.0005666080543,10965.348186139288,0.029840906942266442
B1,past,29,1,1,B0,maintenance,2,362,3461.8743602280397,2460.722519991519,962.9872847502899,0.05322997618231492
B1,past,29,1,1,B0,retrieval,0,250,6061.3918627321855,2992.1001796010382,316.2206028837273,0.08566174726132789
B1,past,29,1,1,B0,retrieval,1,250,745.1218591196072,181.94620722507418,8299.282519750925,0.011081459741278289
B1,past,29,1,1,B0,retrieval,2,250,22040.007648520743,13255.465516910193,14554.89418854797,0.3388884055605985
B1,past,30,1,-1,B0,encoding,0,205,7991.874340468803,70730.10409897739,76811.78691605109,0.11294401276160791
B1,past,30,1,-1,B0,encoding,1,205,277760.33970275754,291392.19508491893,337780.94923266594,4.130854550122397
B1,past,30,1,-1,B0,encoding,2,205,2755.7591591737155,835.5493308592322,4521.161858647713,0.042372708869004225
B1,past,30,1,-1,B0,maintenance,0,363,8945.982611030799,142979.1364080993,184948.86485318528,0.12642781044103793
B1,past,30,1,-1,B0,maintenance,1,363,334377.01357387315,450114.250156098,563720.5200425058,4.972858290194046
B1,past,30,1,-1,B0,maintenance,2,363,3550.7407912017607,3249.7647687920276,6259.813066235714,0.05459639145679266
B1,past,30,1,-1,B0,retrieval,0,329,81912.22163945304,16267.760193711529,32782.43241199569,1.157612671577034
B1,past,30,1,-1,B0,retrieval,1,329,40482.668870538466,12358.396685204687,20521.10683735782,0.6020586563363206
B1,past,30,1,-1,B0,retrieval,2,329,14441.134528478826,79.02303668567829,138.24982408741138,0.22204770220080938
B1,past,31,1,1,B0,encoding,0,205,2790.1739218093826,681.9585831376364,1195.0410349325698,0.0394317309815783
B1,past,31,1,1,B0,encoding,1,205,2361.0093444000877,1186.7197098721485,1457.6912825374534,0.03511295458391813
B1,past,31,1,1,B0,encoding,2,205,490.24797715627284,1037.4404048080542,1213.3535504557044,0.007538080655745544
B1,past,31,1,1,B0,maintenance,0,362,4212.366062391742,371.2642544016172,4778.100109911448,0.0595306565192351
B1,past,31,1,1,B0,maintenance,1,362,7107.39587285497,11730.090246429634,35590.99473362343,0.10570126250681794
B1,past,31,1,1,B0,maintenance,2,362,1626.4987378794985,4554.026598100593,2122.935818341244,0.025009136689809818
B1,past,31,1,1,B0,retrieval,0,251,1299.906962011886,1401.8584495053688,2109.178669724497,0.018370747868610898
B1,past,31,1,1,B0,retrieval,1,251,2659.37849918309,1365.415124239637,5155.749887790608,0.03955030363803618
B1,past,31,1,1,B0,retrieval,2,251,2892.3550880308394,849.7584301580139,785.3834792729868,0.04447301560549334
B1,past,32,1,-1,B0,encoding,0,205,162842.25473038794,5102.203579552266,6877.375153757454,2.301344704991828
B1,past,32,1,-1,B0,encoding,1,205,10037.023727502008,131248.68466446432,103443.88568149011,0.14927071726225466
B1,past,32,1,-1,B0,encoding,2,205,899.0036611253555,136082.25946462157,108264.98868883363,0.01382313119716001
B1,past,32,1,-1,B0,maintenance,0,362,172625.69937722874,60699.0947906998,41333.97888055691,2.439607827004386
B1,past,32,1,-1,B0,maintenance,1,362,41463.827478095394,402164.1612953873,303718.48692494904,0.6166504569611166
B1,past,32,1,-1,B0,maintenance,2,362,5699.637150800034,443816.89172562317,412427.8639775463,0.08763794355752934
B1,past,32,1,-1,B0,retrieval,0,195,71364.81621136962,204677.4521064879,151146.0036964161,1.008552983884118
B1,past,32,1,-1,B0,retrieval,1,195,6454.648795317614,310760.7885132898,225462.8899794211,0.09599360144113153
B1,past,32,1,-1,B0,retrieval,2,195,6623.316817173546,376488.5291684531,383344.47208382026,0.10184049440859833
B1,past,33,1,-1,B0,encoding,0,205,2606.704731370943,1133.1168192469738,1621.4692092057978,0.03683887907932662
B1,past,33,1,-1,B0,encoding,1,205,2425.296148953894,1052.7639664843998,4682.657014321699,0.036069028584216754
B1,past,33,1,-1,B0,encoding,2,205,2441.4266577435837,2092.930542821743,5650.881913019868,0.0375395145287708
B1,past,33,1,-1,B0,maintenance,0,362,35225.821986974435,8916.052779669053,20120.787437515115,0.497823854397789
B1,past,33,1,-1,B0,maintenance,1,362,43975.833050390276,18057.78496562523,47205.30891302695,0.6540090289564983
B1,past,33,1,-1,B0,maintenance,2,362,52965.6932097405,85889.2576884696,100190.33559865078,0.8144034978347883
B1,past,33,1,-1,B0,retrieval,0,263,157665.74036775593,42703.28631486533,72919.92269592451,2.228188361520159
B1,past,33,1,-1,B0,retrieval,1,263,78755.34788677507,18809.555823477196,48345.41123746988,1.1712503214559085
B1,past,33,1,-1,B0,retrieval,2,263,173451.66668048003,171840.09982410408,167260.3646659965,2.6670026481193827
B1,past,34,1,1,B0,encoding,0,205,18800.77323284268,110862.27161107943,103447.5027444178,0.2656992191663662
B1,past,34,1,1,B0,encoding,1,205,101997.85076301605,104367.77371923192,79903.69043505478,1.5169130566948503
B1,past,34,1,1,B0,encoding,2,205,95088.18184966061,75431.47077940522,54831.214520510686,1.4620812682363349
B1,past,34,1,1,B0,maintenance,0,363,191094.68912107573,564138.8890351818,489042.763318755,2.700618163811145
B1,past,34,1,1,B0,maintenance,1,363,301098.719439464,316370.6301167089,229875.91181473216,4.4779431669891085
B1,past,34,1,1,B0,maintenance,2,363,179508.48778406263,120614.11680103425,104707.90369849777,2.76013267235949
B1,past,34,1,1,B0,retrieval,0,276,84555.6744341026,437920.18966669985,358277.04917505634,1.1949708873665097
B1,past,34,1,1,B0,retrieval,1,276,79052.34869030399,97698.54255653045,56103.633513472996,1.1756673203764902
B1,past,34,1,1,B0,retrieval,2,276,17787.53348604541,10356.72171535083,10531.004247308325,0.2735021220533135
B1,past,35,1,-1,B0,encoding,0,205,57193.96487949148,23976.799803894366,27160.136481140453,0.8082854689701381
