dataset,setting,trial_id,block,cue,model,stage,channel,n_samples,MSE,zero_MSE,baseline_MSE,normalized_MSE
A1,stimulus,12,0,1,N3,maintenance,0,363,122.68063098741334,124.75638819792219,391.3773815907888,0.0344668594277488
A1,stimulus,12,0,1,N3,maintenance,1,363,258.14471455848104,267.39848182962896,969.1387474765071,0.0033975687091852653
A1,stimulus,12,0,1,N3,maintenance,2,363,59684.19922693912,60048.00950349264,73510.42954078004,0.7449990855330751
A1,stimulus,12,0,1,N3,retrieval,0,249,503.7255377983569,548.6845563270845,666.2809146992655,0.14152060648631976
A1,stimulus,12,0,1,N3,retrieval,1,249,7106.028128452403,7057.162386663915,2353.013794223684,0.0935259079664431
A1,stimulus,12,0,1,N3,retrieval,2,249,103263.44205005595,101449.80016819113,148434.9163717457,1.2889704627479637
A1,stimulus,13,0,-1,N3,encoding,0,205,100.68170858584234,100.18392112741631,92.41112620304395,0.028286309491918293
A1,stimulus,13,0,-1,N3,encoding,1,205,541.7771130010852,786.9305720338309,1906.760173072437,0.0071305932784000966
A1,stimulus,13,0,-1,N3,encoding,2,205,314.40514112196144,390.6918125197713,1494.9490692960148,0.0039245151255549665
A1,stimulus,13,0,-1,N3,maintenance,0,362,103.15590173926068,104.83340062829073,69.8628407956147,0.028981428737145515
A1,stimulus,13,0,-1,N3,maintenance,1,362,6545.972684458664,6399.892366580029,10477.020022615565,0.08615474464366697
A1,stimulus,13,0,-1,N3,maintenance,2,362,4725.459316978756,4644.245591363102,8911.651896142837,0.05898483879270886
A1,stimulus,13,0,-1,N3,retrieval,0,267,103.03860635234032,111.32966166259536,78.25456336092157,0.028948474850456412
A1,stimulus,13,0,-1,N3,retrieval,1,267,19074.802477116507,15487.919897151254,35120.63197392284,0.2510527947123969
A1,stimulus,13,0,-1,N3,retrieval,2,267,13706.349773400285,11230.711479085066,29781.9680483203,0.17108745998841748
A1,stimulus,16,0,-1,N3,encoding,0,205,87.7457982316558,91.3625242234381,113.0497830702246,0.024651993299059375
A1,stimulus,16,0,-1,N3,encoding,1,205,29740.816310128605,27757.75037387818,22583.870435904817,0.3914334138266012
A1,stimulus,16,0,-1,N3,encoding,2,205,8375.440979791965,7768.824925130387,4890.246870507546,0.10454518870490097
A1,stimulus,16,0,-1,N3,maintenance,0,362,506.99407068920607,507.2047754204073,585.1545350729733,0.1424388937723986
A1,stimulus,16,0,-1,N3,maintenance,1,362,139934.84947555748,140380.0986785255,123976.54728758772,1.8417509214390548
A1,stimulus,16,0,-1,N3,maintenance,2,362,75224.37329764939,75533.90634625364,61898.82971878245,0.938976982893862
A1,stimulus,16,0,-1,N3,retrieval,0,233,186.9370569727851,176.89265823889446,217.19855271829636,0.05251956411260304
A1,stimulus,16,0,-1,N3,retrieval,1,233,140917.64998634576,151475.91253555796,106392.13479128883,1.8546860391250266
A1,stimulus,16,0,-1,N3,retrieval,2,233,91141.28391815831,98108.57561622423,60719.07958923841,1.1376574378615576
A1,stimulus,17,0,1,N3,encoding,0,205,228.16481529903336,216.24214836989506,264.81135841487145,0.0641024141461816
A1,stimulus,17,0,1,N3,encoding,1,205,20176.544816431822,20537.77945394752,16037.115515688376,0.2655533639146157
A1,stimulus,17,0,1,N3,encoding,2,205,46662.69782891101,46442.384811684344,37830.526802789784,0.5824601429075377
A1,stimulus,17,0,1,N3,maintenance,0,363,779.4940284528349,772.6835123741798,1156.08945906314,0.21899717084280337
A1,stimulus,17,0,1,N3,maintenance,1,363,40227.9778133115,39910.87285585999,31462.570113128964,0.5294600700466516
A1,stimulus,17,0,1,N3,maintenance,2,363,101075.76414019038,100355.63733570637,84268.56526205222,1.2616631006085528
A1,stimulus,17,0,1,N3,retrieval,0,334,166.35995627980338,184.21808174156567,245.91228712722284,0.04673847192790114
A1,stimulus,17,0,1,N3,retrieval,1,334,10126.842354499035,10110.172367667154,2053.226078998309,0.13328431986432693
A1,stimulus,17,0,1,N3,retrieval,2,334,26915.689995158205,27741.74093966745,11315.902717559966,0.33597107262241427
A1,stimulus,2,0,1,N2_no_projection,encoding,0,205,423.59185759176245,422.81811291075206,511.4531195924576,0.1190072213750854
A1,stimulus,2,0,1,N2_no_projection,encoding,1,205,71725.57255202836,72675.77546396322,64021.56250278663,0.9440153030751365
A1,stimulus,2,0,1,N2_no_projection,encoding,2,205,111496.93891042196,112730.07936829781,99792.82370737057,1.391743855223061
A1,stimulus,2,0,1,N2_no_projection,maintenance,0,362,1005.2523233751261,1006.6197004443605,1705.0775590878281,0.2824234782648217
A1,stimulus,2,0,1,N2_no_projection,maintenance,1,362,121327.92735342593,120172.68903493244,104924.17946293092,1.5968561286693215
A1,stimulus,2,0,1,N2_no_projection,maintenance,2,362,802119.2366950829,799035.9333558244,752711.2323186898,10.012333340590441
A1,stimulus,2,0,1,N2_no_projection,retrieval,0,277,541.2737296696266,544.2293924532466,664.8440393473353,0.15206969023798364
A1,stimulus,2,0,1,N2_no_projection,retrieval,1,277,89293.03615083513,89719.0375052592,55930.38000276752,1.175229274374694
A1,stimulus,2,0,1,N2_no_projection,retrieval,2,277,1194792.2510742284,1196629.794008048,1054871.7142536282,14.91381548184598
A1,stimulus,5,0,1,N2_no_projection,encoding,0,205,110.59713722358929,111.03327415518118,80.5767437958299,0.031072027842667268
A1,stimulus,5,0,1,N2_no_projection,encoding,1,205,18470.327590910085,17945.32660479321,22909.492657979023,0.2430970054088046
A1,stimulus,5,0,1,N2_no_projection,encoding,2,205,43925.5529116897,43044.30590487275,52348.69422152261,0.5482941410726505
A1,stimulus,5,0,1,N2_no_projection,maintenance,0,363,270.9301001790673,270.94345967771807,454.0200394765904,0.07611722895830127
A1,stimulus,5,0,1,N2_no_projection,maintenance,1,363,6929.432644043164,7169.044879998665,9894.751035870813,0.09120164851748074
A1,stimulus,5,0,1,N2_no_projection,maintenance,2,363,95028.11836538759,96187.64712850118,113452.04596099514,1.1861742672118836
A1,stimulus,5,0,1,N2_no_projection,retrieval,0,284,728.5708694510616,730.8266277952056,870.0645656240454,0.20469041884124994
A1,stimulus,5,0,1,N2_no_projection,retrieval,1,284,29095.592708431654,29162.178504771855,12744.390103284895,0.38294131076997723
A1,stimulus,5,0,1,N2_no_projection,retrieval,2,284,43290.73871716272,42669.510271403815,71054.13902798208,0.5403701678849101
A1,stimulus,6,0,-1,N2_no_projection,encoding,0,205,62.516874553120594,61.70509638837528,68.89019765753893,0.017563981451201416
A1,stimulus,6,0,-1,N2_no_projection,encoding,1,205,41616.67618745521,42106.31207949606,49614.3106913724,0.5477374078203762
A1,stimulus,6,0,-1,N2_no_projection,encoding,2,205,81175.9464286966,81576.55387173094,94612.50060025198,1.0132666038914426
A1,stimulus,6,0,-1,N2_no_projection,maintenance,0,362,944.9881271430501,936.4228198451406,1530.1436393708943,0.2654923819431021
A1,stimulus,6,0,-1,N2_no_projection,maintenance,1,362,57240.589250264595,57376.304593775836,51285.07932223722,0.7533713609618278
A1,stimulus,6,0,-1,N2_no_projection,maintenance,2,362,44413.63682675902,44389.12989779392,41608.480335126515,0.5543865755042063
A1,stimulus,6,0,-1,N2_no_projection,retrieval,0,278,2093.87840702663,2099.5218125504175,2340.3957700815977,0.5882706351680714
A1,stimulus,6,0,-1,N2_no_projection,retrieval,1,278,266435.1580114553,266858.19138793775,205797.4760537393,3.506683285903489
A1,stimulus,6,0,-1,N2_no_projection,retrieval,2,278,190076.85291792388,190559.0350167323,136750.34663734716,2.372605872894784
A1,stimulus,7,0,-1,N2_no_projection,encoding,0,205,67.32210027819545,68.81876553416949,80.84516082971453,0.01891399928410406
A1,stimulus,7,0,-1,N2_no_projection,encoding,1,205,3749.2189124004667,3638.1866088842257,2017.652142997295,0.04934530184917528
A1,stimulus,7,0,-1,N2_no_projection,encoding,2,205,6472.479182636581,6392.982188654882,3792.8863523157643,0.08079175283664793
A1,stimulus,7,0,-1,N2_no_projection,maintenance,0,363,96.78699840786352,95.09881273844437,301.2476829049241,0.027192099043734427
A1,stimulus,7,0,-1,N2_no_projection,maintenance,1,363,11491.720757797006,11706.198964109757,7306.319451719135,0.15124815136410916
A1,stimulus,7,0,-1,N2_no_projection,maintenance,2,363,44480.593302226785,44694.617444834694,34456.17310292099,0.5552223496896708
A1,stimulus,7,0,-1,N2_no_projection,retrieval,0,345,130.68836905982823,131.90239900530185,166.69834473148205,0.0367166162170212
A1,stimulus,7,0,-1,N2_no_projection,retrieval,1,345,8913.405174503021,8894.456671547305,1015.513704718482,0.11731368029354274
A1,stimulus,7,0,-1,N2_no_projection,retrieval,2,345,7377.490484294598,7661.168074242777,9100.59652895661,0.09208842098107026
A1,stimulus,8,0,-1,N2_no_projection,encoding,0,205,74.80212579312007,73.34712600363082,60.84848849677102,0.021015496365296375
A1,stimulus,8,0,-1,N2_no_projection,encoding,1,205,319.80081380163637,342.31944686478005,1079.3996686477315,0.004209054754434158
A1,stimulus,8,0,-1,N2_no_projection,encoding,2,205,670.4192992087993,681.2573689467138,1836.2824475213783,0.008368408578879665
A1,stimulus,8,0,-1,N2_no_projection,maintenance,0,362,175.13670940232606,179.48875708075855,74.60124168407958,0.04920428184158737
A1,stimulus,8,0,-1,N2_no_projection,maintenance,1,362,18562.70195410075,18608.32043445226,20426.466680471793,0.24431278953378383
A1,stimulus,8,0,-1,N2_no_projection,maintenance,2,362,49202.69202060596,49150.852536212304,56313.102708273036,0.6141652403132504
A1,stimulus,8,0,-1,N2_no_projection,retrieval,0,240,1119.7547701430674,1114.406635825634,957.5179024691527,0.31459269442485943
A1,stimulus,8,0,-1,N2_no_projection,retrieval,1,240,205819.7643536873,204972.79083103154,265707.23940921895,2.7088944753178503
A1,stimulus,8,0,-1,N2_no_projection,retrieval,2,240,562772.2024217936,561169.6265935188,665207.2285327711,7.024719801860573
A1,stimulus,9,0,1,N2_no_projection,encoding,0,205,60.69176322527328,60.89160109143923,55.39622149450274,0.017051220348893753
A1,stimulus,9,0,1,N2_no_projection,encoding,1,205,2409.614662512575,2256.8311170498882,4009.3365733915475,0.03171411583052987
A1,stimulus,9,0,1,N2_no_projection,encoding,2,205,103.18294249206991,133.6175019023245,225.32030832638188,0.0012879656390615908
A1,stimulus,9,0,1,N2_no_projection,maintenance,0,362,477.2123975755619,476.37254875518425,180.55008073158294,0.13407179676230538
A1,stimulus,9,0,1,N2_no_projection,maintenance,1,362,5812.946619343976,6052.457410062766,9214.176336233064,0.0765070304686527
A1,stimulus,9,0,1,N2_no_projection,maintenance,2,362,262.6991578121996,238.52348518827804,664.9495075209298,0.0032791029263246193
A1,stimulus,9,0,1,N2_no_projection,retrieval,0,275,1181.6161419783373,1180.281295438861,1014.3389706940995,0.3319725137972647
A1,stimulus,9,0,1,N2_no_projection,retrieval,1,275,132067.62411059634,131811.41295483964,178778.6713938755,1.7382065247473877
A1,stimulus,9,0,1,N2_no_projection,retrieval,2,275,7100.851204601857,6876.294695417146,21794.57677573669,0.08863531256941216
A1,stimulus,10,0,1,N2_no_projection,encoding,0,205,116.67473682249944,116.17689838659756,128.83113823778254,0.032779516378940526
A1,stimulus,10,0,1,N2_no_projection,encoding,1,205,537.4404112241028,480.5922967269523,1471.5477341447076,0.007073515827545661
A1,stimulus,10,0,1,N2_no_projection,encoding,2,205,340.6107787187873,435.6430556349127,129.47419700662198,0.004251623075369505
A1,stimulus,10,0,1,N2_no_projection,maintenance,0,362,84.36278695178446,84.31903479888761,191.6371193592785,0.02370154355579242
A1,stimulus,10,0,1,N2_no_projection,maintenance,1,362,4773.533563081823,4974.449261361922,8612.84088722734,0.06282680741270136
A1,stimulus,10,0,1,N2_no_projection,maintenance,2,362,5432.145209933761,5594.20117988077,9574.381112261788,0.06780593970098696
A1,stimulus,10,0,1,N2_no_projection,retrieval,0,371,113.73497863755357,114.408574855226,91.84280468053095,0.03195359763939232
A1,stimulus,10,0,1,N2_no_projection,retrieval,1,371,16769.948713391517,16765.445991223052,36962.2332251677,0.22071748825348483
A1,stimulus,10,0,1,N2_no_projection,retrieval,2,371,46360.93784174658,46397.00386014159,79273.42001634678,0.578693469024
A1,stimulus,11,0,1,N2_no_projection,encoding,0,205,154.95987662903983,155.18378224554513,126.15681487165213,0.04353564406807118
A1,stimulus,11,0,1,N2_no_projection,encoding,1,205,101899.72865398592,100779.25339389872,111826.2001606457,1.34115211361734
A1,stimulus,11,0,1,N2_no_projection,encoding,2,205,61825.485472859094,60821.29146857975,71713.88384156859,0.7717273706694682
A1,stimulus,11,0,1,N2_no_projection,maintenance,0,362,69.0753377143248,68.90146990328765,136.70966225137252,0.019406567571112116
A1,stimulus,11,0,1,N2_no_projection,maintenance,1,362,114401.55831332998,115586.3811584274,130593.5494483163,1.5056948017401641
A1,stimulus,11,0,1,N2_no_projection,maintenance,2,362,104275.760257185,105565.85784331388,123216.15258195082,1.3016065732822106
A1,stimulus,11,0,1,N2_no_projection,retrieval,0,276,221.53656071890308,221.05775123397805,281.6884651708205,0.06224022027722341
A1,stimulus,11,0,1,N2_no_projection,retrieval,1,276,43920.32799721245,43839.08865201524,27441.10483084533,0.5780568947758843
A1,stimulus,11,0,1,N2_no_projection,retrieval,2,276,28359.14557988859,27858.145385189928,29131.556667342516,0.3539887909559186
A1,stimulus,12,0,1,N2_no_projection,encoding,0,205,124.32329755737116,123.73191074864357,147.26479996768686,0.034928363067709745
A1,stimulus,12,0,1,N2_no_projection,encoding,1,205,203.66368271102988,189.78539463921547,718.047628203212,0.0026805172314293955
A1,stimulus,12,0,1,N2_no_projection,encoding,2,205,6663.719972491194,6377.441160927999,10027.159161862455,0.08317888737818
A1,stimulus,12,0,1,N2_no_projection,maintenance,0,363,124.42544071471325,124.75638819792219,391.3773815907888,0.03495705996808661
A1,stimulus,12,0,1,N2_no_projection,maintenance,1,363,237.4089073413636,267.39848182962896,969.1387474765071,0.0031246546195783068
A1,stimulus,12,0,1,N2_no_projection,maintenance,2,363,59219.68937164085,60048.00950349264,73510.42954078004,0.7392009107749204
A1,stimulus,12,0,1,N2_no_projection,retrieval,0,249,546.6400000657719,548.6845563270845,666.2809146992655,0.15357733236458965
A1,stimulus,12,0,1,N2_no_projection,retrieval,1,249,7044.610068418611,7057.162386663915,2353.013794223684,0.09271755487152665
A1,stimulus,12,0,1,N2_no_projection,retrieval,2,249,102246.41717177095,101449.80016819113,148434.9163717457,1.2762756018953323
A1,stimulus,13,0,-1,N2_no_projection,encoding,0,205,100.39975640133135,100.18392112741631,92.41112620304395,0.02820709563207205
A1,stimulus,13,0,-1,N2_no_projection,encoding,1,205,747.22967489,786.9305720338309,1906.760173072437,0.009834654822676227
A1,stimulus,13,0,-1,N2_no_projection,encoding,2,205,385.9621274188142,390.6918125197713,1494.9490692960148,0.004817714499009845
A1,stimulus,13,0,-1,N2_no_projection,maintenance,0,362,101.73072819224278,104.83340062829073,69.8628407956147,0.028581029294219174
A1,stimulus,13,0,-1,N2_no_projection,maintenance,1,362,6542.824182516526,6399.892366580029,10477.020022615565,0.08611330567135364
A1,stimulus,13,0,-1,N2_no_projection,maintenance,2,362,4716.193456743287,4644.245591363102,8911.651896142837,0.05886917907888991
A1,stimulus,13,0,-1,N2_no_projection,retrieval,0,267,112.64731524719245,111.32966166259536,78.25456336092157,0.03164802094909855
A1,stimulus,13,0,-1,N2_no_projection,retrieval,1,267,15633.123454386303,15487.919897151254,35120.63197392284,0.20575517560488493
A1,stimulus,13,0,-1,N2_no_projection,retrieval,2,267,11367.543618766147,11230.711479085066,29781.9680483203,0.14189366214895335
A1,stimulus,16,0,-1,N2_no_projection,encoding,0,205,88.06598670419392,91.3625242234381,113.0497830702246,0.024741949561792393
A1,stimulus,16,0,-1,N2_no_projection,encoding,1,205,28110.93841620542,27757.75037387818,22583.870435904817,0.36998179456080466
A1,stimulus,16,0,-1,N2_no_projection,encoding,2,205,7861.195654580658,7768.824925130387,4890.246870507546,0.09812619838611726
A1,stimulus,16,0,-1,N2_no_projection,maintenance,0,362,507.4995093303014,507.2047754204073,585.1545350729733,0.1425808956715718
A1,stimulus,16,0,-1,N2_no_projection,maintenance,1,362,139670.9672584238,140380.0986785255,123976.54728758772,1.8382778386553256
A1,stimulus,16,0,-1,N2_no_projection,maintenance,2,362,75244.10337157386,75533.90634625364,61898.82971878245,0.9392232605891585
A1,stimulus,16,0,-1,N2_no_projection,retrieval,0,233,176.38777105345406,176.89265823889446,217.19855271829636,0.04955576492182438
A1,stimulus,16,0,-1,N2_no_projection,retrieval,1,233,150684.99323329318,151475.91253555796,106392.13479128883,1.983238815595616
A1,stimulus,16,0,-1,N2_no_projection,retrieval,2,233,97346.80863476997,98108.57561622423,60719.07958923841,1.215116971523892
A1,stimulus,17,0,1,N2_no_projection,encoding,0,205,216.8029424889674,216.24214836989506,264.81135841487145,0.06091032041607451
A1,stimulus,17,0,1,N2_no_projection,encoding,1,205,20030.338567431583,20537.77945394752,16037.115515688376,0.26362907204003605
A1,stimulus,17,0,1,N2_no_projection,encoding,2,205,45566.28849807926,46442.384811684344,37830.526802789784,0.5687743775053122
A1,stimulus,17,0,1,N2_no_projection,maintenance,0,363,771.7056589521161,772.6835123741798,1156.08945906314,0.21680904518195487
A1,stimulus,17,0,1,N2_no_projection,maintenance,1,363,40587.20669640109,39910.87285585999,31462.570113128964,0.5341880568842214
A1,stimulus,17,0,1,N2_no_projection,maintenance,2,363,101577.80553391519,100355.63733570637,84268.56526205222,1.2679297571787884
A1,stimulus,17,0,1,N2_no_projection,retrieval,0,334,185.68492179952406,184.21808174156567,245.91228712722284,0.052167779428631565
A1,stimulus,17,0,1,N2_no_projection,retrieval,1,334,9974.195838298136,10110.172367667154,2053.226078998309,0.13127526448662005
A1,stimulus,17,0,1,N2_no_projection,retrieval,2,334,27460.72544017111,27741.74093966745,11315.902717559966,0.34277439600409837
A1,stimulus,2,0,1,N2_no_retrieval,encoding,0,205,424.3067386134301,422.81811291075206,511.4531195924576,0.11920806566063454
A1,stimulus,2,0,1,N2_no_retrieval,encoding,1,205,71248.04407102984,72675.77546396322,64021.56250278663,0.9377303174322567
A1,stimulus,2,0,1,N2_no_retrieval,encoding,2,205,111090.90267190506,112730.07936829781,99792.82370737057,1.3866755686362173
A1,stimulus,2,0,1,N2_no_retrieval,maintenance,0,362,1004.2138184085829,1006.6197004443605,1705.0775590878281,0.28213171252797503
A1,stimulus,2,0,1,N2_no_retrieval,maintenance,1,362,121748.45827552727,120172.68903493244,104924.17946293092,1.6023909415924527
A1,stimulus,2,0,1,N2_no_retrieval,maintenance,2,362,802947.9320458543,799035.9333558244,752711.2323186898,10.022677406298063
A1,stimulus,2,0,1,N2_no_retrieval,retrieval,0,277,541.085433712085,544.2293924532466,664.8440393473353,0.15201678889367876
A1,stimulus,2,0,1,N2_no_retrieval,retrieval,1,277,89505.79124952672,89719.0375052592,55930.38000276752,1.1780294481736056
A1,stimulus,2,0,1,N2_no_retrieval,retrieval,2,277,1195414.0907544538,1196629.794008048,1054871.7142536282,14.921577502600492
A1,stimulus,5,0,1,N2_no_retrieval,encoding,0,205,110.29215499722477,111.03327415518118,80.5767437958299,0.030986343742092776
A1,stimulus,5,0,1,N2_no_retrieval,encoding,1,205,18701.044774503334,17945.32660479321,22909.492657979023,0.24613358698278134
A1,stimulus,5,0,1,N2_no_retrieval,encoding,2,205,44175.17773804837,43044.30590487275,52348.69422152261,0.5514100456130873
A1,stimulus,5,0,1,N2_no_retrieval,maintenance,0,363,270.76642688493774,270.94345967771807,454.0200394765904,0.07607124529832628
A1,stimulus,5,0,1,N2_no_retrieval,maintenance,1,363,6922.780995206801,7169.044879998665,9894.751035870813,0.09111410291737199
A1,stimulus,5,0,1,N2_no_retrieval,maintenance,2,363,94769.43405166383,96187.64712850118,113452.04596099514,1.1829452789760995
A1,stimulus,5,0,1,N2_no_retrieval,retrieval,0,284,728.4128363510929,730.8266277952056,870.0645656240454,0.20464601978169408
A1,stimulus,5,0,1,N2_no_retrieval,retrieval,1,284,29170.373174865308,29162.178504771855,12744.390103284895,0.3839255330239475
A1,stimulus,5,0,1,N2_no_retrieval,retrieval,2,284,43146.346206524046,42669.510271403815,71054.13902798208,0.5385678099781782
A1,stimulus,6,0,-1,N2_no_retrieval,encoding,0,205,63.340768232541926,61.70509638837528,68.89019765753893,0.017795452608493877
A1,stimulus,6,0,-1,N2_no_retrieval,encoding,1,205,40669.07640719079,42106.31207949606,49614.3106913724,0.5352655841467296
A1,stimulus,6,0,-1,N2_no_retrieval,encoding,2,205,80186.04230749974,81576.55387173094,94612.50060025198,1.000910273830735
A1,stimulus,6,0,-1,N2_no_retrieval,maintenance,0,362,953.968189666701,936.4228198451406,1530.1436393708943,0.26801531119577954
A1,stimulus,6,0,-1,N2_no_retrieval,maintenance,1,362,56381.803914315555,57376.304593775836,51285.07932223722,0.7420684675815855
A1,stimulus,6,0,-1,N2_no_retrieval,maintenance,2,362,44002.835124694575,44389.12989779392,41608.480335126515,0.5492588047317486
A1,stimulus,6,0,-1,N2_no_retrieval,retrieval,0,278,2099.854585330275,2099.5218125504175,2340.3957700815977,0.5899496296095659
A1,stimulus,6,0,-1,N2_no_retrieval,retrieval,1,278,265712.48263078986,266858.19138793775,205797.4760537393,3.4971718021435096
A1,stimulus,6,0,-1,N2_no_retrieval,retrieval,2,278,189648.54533494878,190559.0350167323,136750.34663734716,2.3672595875834905
A1,stimulus,7,0,-1,N2_no_retrieval,encoding,0,205,66.04399122463239,68.81876553416949,80.84516082971453,0.01855491729432353
A1,stimulus,7,0,-1,N2_no_retrieval,encoding,1,205,4063.1339730904456,3638.1866088842257,2017.652142997295,0.05347689133132463
A1,stimulus,7,0,-1,N2_no_retrieval,encoding,2,205,6773.545115116852,6392.982188654882,3792.8863523157643,0.08454976328645093
A1,stimulus,7,0,-1,N2_no_retrieval,maintenance,0,363,99.08421311143535,95.09881273844437,301.2476829049241,0.027837496574103268
A1,stimulus,7,0,-1,N2_no_retrieval,maintenance,1,363,11108.397675189208,11706.198964109757,7306.319451719135,0.14620304899505926
A1,stimulus,7,0,-1,N2_no_retrieval,maintenance,2,363,43890.555521362054,44694.617444834694,34456.17310292099,0.5478572913849968
A1,stimulus,7,0,-1,N2_no_retrieval,retrieval,0,345,131.7177686712845,131.90239900530185,166.69834473148205,0.037005823823939056
A1,stimulus,7,0,-1,N2_no_retrieval,retrieval,1,345,8823.138121885628,8894.456671547305,1015.513704718482,0.11612563151257979
A1,stimulus,7,0,-1,N2_no_retrieval,retrieval,2,345,7279.277684579759,7661.168074242777,9100.59652895661,0.09086249440547883
A1,stimulus,8,0,-1,N2_no_retrieval,encoding,0,205,77.26043398732239,73.34712600363082,60.84848849677102,0.021706152765395493
A1,stimulus,8,0,-1,N2_no_retrieval,encoding,1,205,244.14742006755174,342.31944686478005,1079.3996686477315,0.0032133434777798036
A1,stimulus,8,0,-1,N2_no_retrieval,encoding,2,205,588.4800857742825,681.2573689467138,1836.2824475213783,0.007345614608805568
A1,stimulus,8,0,-1,N2_no_retrieval,maintenance,0,362,172.684859080466,179.48875708075855,74.60124168407958,0.04851543976683392
A1,stimulus,8,0,-1,N2_no_retrieval,maintenance,1,362,18717.39417326804,18608.32043445226,20426.466680471793,0.24634876940769346
A1,stimulus,8,0,-1,N2_no_retrieval,maintenance,2,362,49595.27803469387,49150.852536212304,56313.102708273036,0.6190656364863896
A1,stimulus,8,0,-1,N2_no_retrieval,retrieval,0,240,1115.2725957053258,1114.406635825634,957.5179024691527,0.3133334371563495
A1,stimulus,8,0,-1,N2_no_retrieval,retrieval,1,240,206571.87387748712,204972.79083103154,265707.23940921895,2.718793356216161
A1,stimulus,8,0,-1,N2_no_retrieval,retrieval,2,240,563625.0621012241,561169.6265935188,665207.2285327711,7.035365495184662
A1,stimulus,9,0,1,N2_no_retrieval,encoding,0,205,60.50847056273321,60.89160109143923,55.39622149450274,0.01699972466955905
A1,stimulus,9,0,1,N2_no_retrieval,encoding,1,205,2500.931799586138,2256.8311170498882,4009.3365733915475,0.03291598528605665
A1,stimulus,9,0,1,N2_no_retrieval,encoding,2,205,97.74711032775795,133.6175019023245,225.32030832638188,0.001220113677504305
A1,stimulus,9,0,1,N2_no_retrieval,maintenance,0,362,477.87342440218146,476.37254875518425,180.55008073158294,0.1342575108275795
A1,stimulus,9,0,1,N2_no_retrieval,maintenance,1,362,5766.919687111405,6052.457410062766,9214.176336233064,0.07590124752631885
A1,stimulus,9,0,1,N2_no_retrieval,maintenance,2,362,269.1549653857892,238.52348518827804,664.9495075209298,0.0033596865782961256
A1,stimulus,9,0,1,N2_no_retrieval,retrieval,0,275,1181.7745747657011,1180.281295438861,1014.3389706940995,0.3320170251481345
A1,stimulus,9,0,1,N2_no_retrieval,retrieval,1,275,131896.04291330258,131811.41295483964,178778.6713938755,1.7359482607809649
A1,stimulus,9,0,1,N2_no_retrieval,retrieval,2,275,7052.633021428177,6876.294695417146,21794.57677573669,0.08803343631345592
A1,stimulus,10,0,1,N2_no_retrieval,encoding,0,205,116.91549020349754,116.17689838659756,128.83113823778254,0.032847155523545744
A1,stimulus,10,0,1,N2_no_retrieval,encoding,1,205,577.3342289014412,480.5922967269523,1471.5477341447076,0.0075985778527833
A1,stimulus,10,0,1,N2_no_retrieval,encoding,2,205,326.2223080211724,435.6430556349127,129.47419700662198,0.004072021143019138
A1,stimulus,10,0,1,N2_no_retrieval,maintenance,0,362,84.34720600939369,84.31903479888761,191.6371193592785,0.023697166123537533
A1,stimulus,10,0,1,N2_no_retrieval,maintenance,1,362,4678.815170558449,4974.449261361922,8612.84088722734,0.061580172372459836
A1,stimulus,10,0,1,N2_no_retrieval,maintenance,2,362,5362.135991531037,5594.20117988077,9574.381112261788,0.06693206010865803
A1,stimulus,10,0,1,N2_no_retrieval,retrieval,0,371,113.71530150846135,114.408574855226,91.84280468053095,0.03194806939229329
A1,stimulus,10,0,1,N2_no_retrieval,retrieval,1,371,16725.975201641875,16765.445991223052,36962.2332251677,0.22013873138135936
A1,stimulus,10,0,1,N2_no_retrieval,retrieval,2,371,46310.90149958149,46397.00386014159,79273.42001634678,0.5780688978705079
A1,stimulus,11,0,1,N2_no_retrieval,encoding,0,205,154.59654097062855,155.18378224554513,126.15681487165213,0.043433565696263374
A1,stimulus,11,0,1,N2_no_retrieval,encoding,1,205,102462.8741356599,100779.25339389872,111826.2001606457,1.3485639464357146
A1,stimulus,11,0,1,N2_no_retrieval,encoding,2,205,62121.92744032267,60821.29146857975,71713.88384156859,0.775427663167894
A1,stimulus,11,0,1,N2_no_retrieval,maintenance,0,362,69.13430276354383,68.90146990328765,136.70966225137252,0.019423133674874585
A1,stimulus,11,0,1,N2_no_retrieval,maintenance,1,362,114066.18044897733,115586.3811584274,130593.5494483163,1.5012807298130018
A1,stimulus,11,0,1,N2_no_retrieval,maintenance,2,362,104036.63036759969,105565.85784331388,123216.15258195082,1.2986216702195545
A1,stimulus,11,0,1,N2_no_retrieval,retrieval,0,276,221.5635299178709,221.05775123397805,281.6884651708205,0.062247797215671016
A1,stimulus,11,0,1,N2_no_retrieval,retrieval,1,276,43953.610902363245,43839.08865201524,27441.10483084533,0.5784949473514892
A1,stimulus,11,0,1,N2_no_retrieval,retrieval,2,276,28297.16488288238,27858.145385189928,29131.556667342516,0.3532151261805104
A1,stimulus,12,0,1,N2_no_retrieval,encoding,0,205,124.61347280075002,123.73191074864357,147.26479996768686,0.03500988717825969
A1,stimulus,12,0,1,N2_no_retrieval,encoding,1,205,225.79430702407834,189.78539463921547,718.047628203212,0.002971789190296926
A1,stimulus,12,0,1,N2_no_retrieval,encoding,2,205,6765.299074182391,6377.441160927999,10027.159161862455,0.08444683331444812
A1,stimulus,12,0,1,N2_no_retrieval,maintenance,0,363,124.13505191017315,124.75638819792219,391.3773815907888,0.03487547585798775
