cue,channel,n_trials,fit_family,knot_spacing_ms,fit_RMSE_50_750,fit_RMSE_250_500,positive_mean,positive_area_unit_ms,local_positive_peak,local_peak_latency_ms,peak_status
-1,Fz,46,fixed_knot_cubic_spline,50.0,0.6329791814059881,0.5595798276839993,1.0831539716477083,275.019563113676,4.68545301460778,343.75,窗内局部正峰，非生理确认
-1,F3,46,fixed_knot_cubic_spline,50.0,0.708725984495379,0.5373555614215437,8.74461608223286,2186.565333351046,11.803625863019496,363.28125,窗内局部正峰，非生理确认
-1,F4,46,fixed_knot_cubic_spline,50.0,0.6147144520245582,0.4626250462554289,40.08471811811502,10026.003664285536,,,无合格窗内局部正峰
1,Fz,48,fixed_knot_cubic_spline,50.0,0.757264698053303,0.7272416280591675,18.077588513508303,4527.3804802803825,22.218216850539353,347.65625,窗内局部正峰，非生理确认
1,F3,48,fixed_knot_cubic_spline,50.0,0.7183678651210224,0.6853760447543493,0.0,0.0,,,无合格窗内局部正峰
1,F4,48,fixed_knot_cubic_spline,50.0,0.7068123893143535,0.721437167542081,0.20260976836935057,51.443886500030416,1.338991599790143,335.9375,窗内局部正峰，非生理确认
