dataset,trial_id,block,truth,common_50_250,common_250_500,common_500_750,midline_50_250,midline_250_500,midline_500_750,lateral_50_250,lateral_250_500,lateral_500_750
A1,96,4,1,-0.28443396235373103,-0.21637188252708434,-0.2436153493202997,0.19208392674650307,0.20768160539237654,0.21742862156468745,-0.2041066927689287,-0.2222887271138584,-0.10996141051442501
A1,97,4,1,-0.28301527145185107,0.08333955425078556,0.7511779948582037,0.19017943421260525,-0.0531709954938715,-0.8466087877681421,0.054793488095463486,-0.09764185993830671,-0.1798260475546658
A1,98,4,-1,-1.0555919461504188,-1.024454789022112,-1.1061534540296019,1.7284611795358453,1.605300538718511,1.5823531173291077,-1.0488485459203403,-1.2268182003201111,-1.7443687258718794
A1,99,4,-1,-0.013220931062283704,0.0022398677845770092,-0.009240354739901955,0.060248151165494056,0.10908172599566694,0.0953685813187474,0.16298832200937038,0.0241280621997773,0.08143733287399005
A2,2,5,-1,-1.6241651377325959,-1.1704643697933121,-0.7960477788480063,1.3556617638056971,1.2263872184691267,0.9311062237853852,-0.418738985600281,-0.4625174369922377,-0.3820530565393154
A2,3,5,-1,-0.026904813513285133,0.20849089908646729,0.3708837443792771,-0.06229522350856172,-0.1315313201226722,-0.122569760344156,-0.09149843840619354,-0.08344513434384145,-0.16060566140293808
A2,4,5,-1,-0.3326187607478501,-0.3385388702822277,-0.05114180047945286,0.1965612797450258,0.25368458292324253,0.29142201341187823,0.5097299832412147,0.34241012848929586,0.2307137920870904
A2,5,5,1,-0.6139905048058952,-0.2017266548531796,0.013427065625466701,-0.3542974585804899,-0.5941553144372361,-0.7284495471204941,-0.10065111533710731,0.09684570602283162,0.12925071256901555
A2,6,5,-1,-0.5105915936035667,-0.20631012218396122,0.5570496239851043,0.3278288160420379,0.19333232402422762,0.061991003416980425,0.22432549962330148,-0.007530067429238565,-0.3501345154686986
A2,7,5,1,0.10153115642051626,0.05043895285177517,0.03451088867523849,-0.00729675586112697,-0.06342687995258275,-0.1478944653926566,-0.22432503886169425,-0.05014583333844154,0.1588319338236039
A2,8,5,1,0.28096738198813787,0.3378027400752335,0.8117912878196181,-0.11135280976209258,-0.18831974307444188,-0.3115954534741117,-0.016858189155817476,-0.18230475674672247,-0.23746526538744187
A2,9,5,-1,0.034391582672380454,0.1395937695582801,0.330166852140167,0.1995096153602047,0.08769427857326352,-0.11275253276834195,-0.2507051116246483,-0.2771496419852075,-0.22834784698464833
A2,10,5,-1,0.5298409756511897,0.9816920978912272,1.3663383100353048,-0.38492835701954564,-0.5403020507600642,-0.7332445483513081,0.26889561665690337,0.17335798438334685,0.15115744678003828
A2,11,5,1,-0.16588026077020107,-0.14919604816596468,0.2666925044581505,-0.14959717791894006,0.008806276324376952,0.06351087928408108,-0.025073133587388673,-0.11228478868689457,-0.558346399524186
A2,12,5,1,0.2799135727098822,0.7993581277816146,1.3027139061963455,-1.22072814175763,-1.434736054023068,-1.6353919074358183,0.46618504741204575,0.2515923273993331,0.24237535674995547
A2,13,5,1,1.4802341356959203,0.7001738689235804,0.3482842806855432,-0.466954898062395,-0.36269059514876095,-0.16426416415803086,0.4841079152056674,0.3243126662618713,0.6579430807622909
A2,14,5,-1,1.3773343948568815,1.4394055040363378,2.072267332414114,0.2094497497851951,0.19532343232454386,0.04551202325342203,-0.8585423506632035,-0.8426725042033719,-1.0337379942791196
A2,15,5,-1,-0.5243303415673002,-0.3006891281987128,0.6057966179228443,0.16655072031452378,0.34432420492093024,0.234671158725407,-0.3772639635406105,-0.4782870482753029,-0.6777399748804582
A2,16,5,-1,-0.015288782160318976,-0.297646453762886,-0.4498459121558759,-0.017777559053885995,0.0565518358424878,0.34703306843985265,-0.10929100340269066,-0.08338034855551527,-0.21166070170916823
A2,17,5,1,1.5475205196487647,1.9990394316314744,1.5756857492992669,-0.5295805890660635,-0.5893172846906685,-0.5666424405450758,0.07566223425633412,0.14267788776351553,0.08381432583405622
A2,24,6,1,0.13351787042388938,0.13068189903761301,0.24145428422447368,0.004437614826582782,-0.12514316843687143,-0.20533919599476647,-0.09710745072035912,-0.07262680980456758,0.04103574517180814
A2,25,6,-1,0.34626814140973905,0.35566673547127536,1.095367929828522,-0.35510224341018676,-0.3062454486476349,-0.32340951992080313,-0.05560465310007098,-0.1325084198762449,-0.42908782409888097
A2,26,6,-1,0.20454398254359427,0.26183901251466496,0.572377725466572,-0.10874130883699677,-0.047093839622215895,-0.013336140389124214,-0.2502373683201972,-0.2095181644466209,-0.35849788076738454
A2,27,6,1,1.2040678473836128,1.2325405632146114,1.6685186853696852,-1.281034187302939,-1.3330188366138147,-1.4305715858376924,1.316495237964232,1.2303091004347098,0.9153077996718303
A2,28,6,1,0.029879596792500195,0.2396082151510172,0.9493461527518311,-0.05441536418258107,-0.17248286601501597,-0.37929076530718386,-0.019591714368013213,0.24130665132751675,0.15548854295550096
A2,29,6,1,1.619899449371654,1.7089650969134802,2.2613748194618095,-1.2103453572436214,-1.2849239788959925,-1.4249845906349186,1.2078871884438738,1.1367429161229001,0.8902957298904739
A2,31,6,-1,-0.8066937544236559,-0.48248058577152503,0.025376761567592172,0.06135966993304946,0.1069358789073785,0.020205078731233735,-0.4350762729446049,-0.35430138168906794,-0.33146419594619614
A2,32,6,-1,0.22606737201912064,0.12417416729946525,0.3525553192554718,-0.1284895743709764,-0.20353462502384936,-0.2705373548172655,0.5720967520540623,0.46144879399579375,0.469293165116548
A2,34,6,-1,0.23814884018339635,0.23886634733230627,0.7538998849750244,0.24263047468296287,0.22267781821351304,0.2253937729487313,-0.30321058634374676,-0.4273946884735623,-0.9517936232023696
A2,35,6,-1,0.5301492465795137,0.5285847406585436,0.7300959546794431,-0.265587096199389,-0.24644422292087004,-0.2596094311778229,0.4116679211628524,0.3147799853803628,0.34678808791690335
A2,36,6,1,-0.39094679330017656,-0.19596127193841797,-0.06237382852319943,0.1451765668866757,0.18718956826846278,0.11992733409842976,-0.14641611490567752,-0.23097846713609077,-0.30175838402367555
A2,37,6,1,-1.2095822928471145,-0.2634923563895345,0.5131599916888943,0.8981729300847547,0.2889180581670547,-0.2507915280844044,-0.6746774762725835,0.1962349212387493,0.6507917822626562
A2,44,7,-1,-0.4395086345223222,-0.38642463568176844,0.11698877035589046,0.3141118834119581,0.056531378984350185,-0.24958789312863316,-0.741328777898157,-0.5438934482632382,-0.4206564599983798
A2,46,7,-1,0.7307943498688986,0.9077174815176494,1.0695633096732904,-0.26344785684735705,-0.33677541992133586,-0.41593351196398365,0.002390624458463987,-0.1052698669387319,-0.38958956037659964
A2,47,7,-1,0.13805136540991325,0.3495720761262424,0.31004937914923175,-0.8356241351955626,-0.7337675059773519,-0.6606733611246737,1.0713884616406848,0.9465151741251047,0.8476393106449763
A2,48,7,-1,-0.9649580245411307,-0.7293583972596028,-0.35983347439175617,0.8166925458189261,0.5783888600345423,0.28696735579849936,-0.589652023471411,0.04203263817911484,0.6689534684570424
A2,49,7,1,0.9636617996811174,1.2508669432728214,1.534490964418645,-1.914208179288972,-1.8333507939639953,-1.7714276941424894,0.12426703742789869,0.41815629836338464,0.8062914019489956
A2,50,7,1,0.405628880590041,-0.29679569537238054,-1.344816095558668,-0.04873414209426223,0.4979181188895851,1.866950946169681,0.44387926714971015,-0.7825092969885046,-2.2142493588541172
A2,51,7,-1,2.3890151558431674,2.4757432604901406,2.53811578015259,-3.4345047138985767,-3.4705072306022373,-3.16743014196388,2.780630055129292,2.244996153483259,1.8364827905910606
A2,52,7,1,0.5219970240661104,0.5636967183218461,1.2487745923956615,1.5123126312956776,1.6356340476708653,1.7112273328131509,-1.9495941519041324,-2.4577173139570556,-3.012864809873234
A2,53,7,1,0.32134448052515946,0.29750544289639397,0.6663098693031568,-0.06449170173715585,-0.1326881232220942,-0.21388003557216165,0.06983845489143384,0.09717165738505033,-0.12861908749347528
A2,54,7,-1,1.5081270027794147,1.692236460680975,2.377000972337159,-1.1011699803847288,-1.0150143699340122,-0.8854389289479107,0.31331857576406485,0.23728710283478566,-0.6067625029554975
A2,55,7,-1,1.4656867563662124,1.1939173361166888,1.5151839170969836,-3.5998089117656007,-2.6671741594878124,-2.293359263122156,0.2550917378033713,0.6397752201914142,1.0390024294005236
A2,56,7,1,0.45222775562282297,0.9228914410683564,1.8303655708535507,-0.484167011136387,-0.9535392543088025,-1.4039159912254664,1.1602413172782433,1.6124765127717604,1.4944658827831592
A2,57,7,1,0.25812988848610446,-0.30863957035872935,-0.6004822608939807,0.11489030388276524,0.27310261029977934,0.458023257668588,0.20436078415168327,0.2225919575362499,0.4169460404219066
