cue,channel,n_trials,fit_family,knot_spacing_ms,fit_RMSE_50_750,fit_RMSE_250_500,positive_mean,positive_area_unit_ms,local_positive_peak,local_peak_latency_ms,peak_status
-1,Fz,47,fixed_knot_cubic_spline,50.0,0.5326443695014152,0.5661044261264,6.0642605690980425,1523.9233638002706,9.453572653559677,332.03125,窗内局部正峰，非生理确认
-1,F3,47,fixed_knot_cubic_spline,50.0,0.5539907511749167,0.5215876872205623,0.0,0.0,,,无合格窗内局部正峰
-1,F4,47,fixed_knot_cubic_spline,50.0,0.6440351917279473,0.6105501266132423,0.0,0.0,,,无合格窗内局部正峰
1,Fz,43,fixed_knot_cubic_spline,50.0,0.6494393340424217,0.7155142189551318,1.0061640084630137,255.47133027381213,3.7641057328661613,347.65625,窗内局部正峰，非生理确认
1,F3,43,fixed_knot_cubic_spline,50.0,0.6301941125420983,0.7074760814680678,20.897039934435984,5236.695273885704,24.164934240052503,375.0,窗内局部正峰，非生理确认
1,F4,43,fixed_knot_cubic_spline,50.0,0.7208041606615989,0.9080272538603482,17.321212805704135,4346.170059288201,21.725502033229066,347.65625,窗内局部正峰，非生理确认
