cue,channel,n_trials,fit_family,smoothing_s,noise_scale_used,fit_RMSE_50_750,fit_RMSE_250_500,positive_mean,positive_area_unit_ms,local_positive_peak,local_peak_latency_ms,peak_status
-1,Fz,47,cubic_smoothing_spline,11.246841991376455,0.25,0.24996490855247455,0.2191296551347114,6.659646121701283,1671.959360871805,10.889327737262601,332.03125,窗内局部正峰，非生理确认
-1,F3,47,cubic_smoothing_spline,11.249515978312955,0.25,0.24999462192340757,0.28380336236590287,0.0,0.0,,,无合格窗内局部正峰
-1,F4,47,cubic_smoothing_spline,11.25011108141965,0.25,0.25000123423494947,0.24115746676171002,0.0,0.0,,,无合格窗内局部正峰
1,Fz,43,cubic_smoothing_spline,11.249888162299271,0.25,0.2499987573557924,0.24879077362837168,1.437442070420502,364.97552569270556,5.034190855191045,359.375,窗内局部正峰，非生理确认
1,F3,43,cubic_smoothing_spline,11.250084165990373,0.25,0.25000093517592165,0.28350602537397684,2.5148440429812786,637.7316095118729,6.108510541010059,355.46875,窗内局部正峰，非生理确认
1,F4,43,cubic_smoothing_spline,11.257153597958007,0.25,0.25007947179022477,0.27303930402130844,7.688468234695528,1943.057092811861,10.542939409468518,347.65625,窗内局部正峰，非生理确认
