dataset,trial_id,block,cue,features,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
A2,14,0,-1,spatial,177.8158689103015,126.03733952420988,192.6742242997432,,120.50705543681076,,,285.15625,,1.0,0.0,1.0,0.20908210538711916,66.63688477553332,,,,,,,,,,
A2,15,0,-1,spatial,-12.879749914843172,-64.33295256577975,-26.51095319299766,,,,,,,1.0,1.0,1.0,0.4163405245169976,37.82199937278209,,,,,,,,,,
A2,16,0,-1,spatial,-30.661535801158607,-39.303046913451645,-32.70949289156333,,,,,,,1.0,1.0,1.0,0.09156119253315295,6.593554021888316,,,,,,,,,,
A2,17,0,1,spatial,192.72724508334073,254.065174493066,242.7824876607816,243.96092014849015,307.4144197928976,298.43401050884717,343.75,343.75,343.75,0.0,0.0,0.0,-0.022708543667839032,-11.282686832284384,,,,,,,,,,
A2,24,1,1,spatial,7.141493119207182,16.0972257781493,21.840411098977178,20.746701286830934,27.485042852044838,28.971662005978416,335.9375,367.1875,343.75,0.0,0.0,0.0,0.11541969613437596,5.743185320827877,,,,,,,,,,
A2,25,1,-1,spatial,21.60054032663644,45.304653851280136,55.78315915777599,26.530743852695515,51.809299891598016,60.172336868382644,386.71875,378.90625,382.8125,0.0,0.0,0.0,0.10365745379769091,10.478505306495855,,,,,,,,,,
A2,26,1,-1,spatial,27.140158555011173,23.30687182720892,39.8751563184168,40.409432126644404,32.98508401606534,50.316882276832274,394.53125,355.46875,367.1875,0.0,0.0,0.0,0.2622309694304258,16.56828449120788,,,,,,,,,,
A2,27,1,1,spatial,57.73351873243081,232.36281499513026,135.07239035856833,68.85744704251876,,,378.90625,,,0.0,1.0,1.0,-0.2647825336793972,-97.29042463656194,,,,,,,,,,
A2,28,1,1,spatial,16.683589888929994,42.5260346144203,23.44397908318609,20.886410363218488,35.036301663313225,24.57418605334925,328.125,289.0625,324.21875,0.0,0.0,0.0,-0.2892534723230862,-19.082055531234207,,,,,,,,,,
A2,29,1,1,spatial,115.5452046959915,281.92952392196975,192.03812917152044,147.7858015128995,,,468.75,,,0.0,1.0,1.0,-0.18965723539095233,-89.89139475044931,,,,,,,,,,
A2,31,1,-1,spatial,-48.740030661541574,-72.8553068967353,-44.83785025781908,,,,,,,1.0,1.0,1.0,0.23805510291582854,28.017456638916222,,,,,,,,,,
A2,32,1,-1,spatial,1.45400269771633,38.93536410183222,2.4449007703302357,21.64220202764878,51.02107994747532,19.31309126373769,339.84375,343.75,335.9375,0.0,0.0,0.0,-0.7333418572182572,-36.490463331501985,,,,,,,,,,
A2,34,1,-1,spatial,41.49613780659875,3.552012265293384,37.349543889017596,58.60275482406203,19.54880563403126,52.184805501877506,453.125,453.125,449.21875,0.0,0.0,0.0,0.6792225241200989,33.79753162372421,,,,,,,,,,
A2,35,1,-1,spatial,45.25129938151612,80.98892162790891,56.096739302269626,58.26681708098822,96.90693046300714,66.63327860413273,367.1875,414.0625,468.75,0.0,0.0,0.0,-0.18158122561277615,-24.892182325639283,,,,,,,,,,
A2,36,1,1,spatial,-10.738249571851588,-37.56226370415224,-19.29694067140774,,,,,,,1.0,1.0,1.0,0.3212377526794159,18.265323032744497,,,,,,,,,,
A2,37,1,1,spatial,-12.093672050525381,-31.64048452858424,-47.15835626463961,60.327904981765286,,38.524841219847104,449.21875,,449.21875,0.0,1.0,0.0,-0.19693020328529756,-15.517871736055369,,,,,,,,,,
A2,44,2,-1,spatial,-40.870928608563204,-67.71874156962974,-24.708717080899653,,,,,,,1.0,1.0,1.0,0.46533817024388935,43.01002448873009,,,,,,,,,,
A2,46,2,-1,spatial,83.15415213678463,110.82064970050781,119.14518379728823,104.64396581998665,,,449.21875,,,0.0,1.0,1.0,0.0361990038701127,8.324534096780411,,,,,,,,,,
A2,47,2,-1,spatial,-6.037091317792613,100.73581588961423,25.887256951589727,11.564513760957276,119.16667534153387,41.695692635139835,355.46875,359.375,382.8125,0.0,0.0,0.0,-0.591113114368113,-74.8485589380245,,,,,,,,,,
A2,48,2,-1,spatial,-47.4223293386009,-100.42413684271797,-103.74799522579946,,,,,,,1.0,1.0,1.0,-0.016279686896574327,-3.323858383081486,,,,,,,,,,
A2,49,2,1,spatial,28.316398724676127,218.12052270342213,185.05354480494898,49.500788255154816,,,414.0625,,,0.0,1.0,1.0,-0.08201662895341495,-33.06697789847314,,,,,,,,,,
A2,50,2,1,spatial,-2.7545890427948114,-80.75265571785111,-18.87335907682639,,,21.11622607804173,,,324.21875,1.0,1.0,0.0,0.6211158477888911,61.87929664102472,,,,,,,,,,
A2,51,2,-1,spatial,66.00588047365876,482.7696929633675,305.23981124268965,100.18196450383863,,363.34674400179836,453.125,,457.03125,0.0,1.0,0.0,-0.22528901082169617,-177.52988172067785,,,,,,,,,,
A2,52,2,1,spatial,167.87255234406663,-83.88752915348135,110.4639236866216,,,,,,,1.0,1.0,1.0,1.0,194.35145284010295,,,,,,,,,,
A2,53,2,1,spatial,25.848210037359603,42.230683518479516,34.54653991075249,54.78458184297308,62.302621366446424,57.34800491029198,375.0,375.0,378.90625,0.0,0.0,0.0,-0.10008363502243267,-7.684143607727023,,,,,,,,,,
A2,54,2,-1,spatial,130.6278415959119,235.939309159426,217.175111619782,140.9220877463741,,,363.28125,,,0.0,1.0,1.0,-0.041411609693144905,-18.764197539643988,,,,,,,,,,
A2,55,2,-1,spatial,-30.768544726045256,246.60311612890055,196.01094963784644,,,,,,,1.0,1.0,1.0,-0.11430311507026453,-50.592166491054115,,,,,,,,,,
A2,56,2,1,spatial,46.03854097406869,199.91361083913586,72.40213864964282,68.84133962118372,,106.38909105745921,449.21875,,449.21875,0.0,1.0,0.0,-0.4682486137099,-127.51147218949303,,,,,,,,,,
A2,57,2,1,spatial,-18.281378692956707,-35.2913362693355,-52.89347061254942,,,,,,,1.0,1.0,1.0,-0.1996050676483341,-17.60213434321392,,,,,,,,,,
A2,64,3,-1,spatial,167.05653791872538,147.7008632902672,237.02236156534443,181.18379890404935,,,355.46875,,,0.0,1.0,1.0,0.23217079839305255,89.32149827507723,,,,,,,,,,
A2,65,3,1,spatial,-73.2431199586445,-140.9175476583121,-82.06554608841459,,,,,,,1.0,1.0,1.0,0.2639303302372511,58.852001569897496,,,,,,,,,,
A2,66,3,-1,spatial,-98.19901064495387,-137.41523182580292,-115.60315450052258,,,,,,,1.0,1.0,1.0,0.08620747939301393,21.81207732528034,,,,,,,,,,
A2,67,3,1,spatial,148.3026199862319,285.59574072266133,227.91812895149863,,,,,,,1.0,1.0,1.0,-0.11231948186279932,-57.6776117711627,,,,,,,,,,
A2,68,3,1,spatial,-34.20790669210358,-132.38168151653593,-74.02470705450274,,,,,,,1.0,1.0,1.0,0.28272852824973743,58.35697446203319,,,,,,,,,,
A2,69,3,-1,spatial,20.631937651636473,25.111821696495817,7.924616357871681,32.67022744160003,42.12580171966378,16.83747843483461,304.6875,304.6875,355.46875,0.0,0.0,0.0,-0.43600662761148923,-17.187205338624135,,,,,,,,,,
A2,70,3,-1,spatial,56.47592136909085,66.24785911955858,89.29064170581073,71.05828742141603,79.2086548419145,99.22784601076623,371.09375,367.1875,363.28125,0.0,0.0,0.0,0.14814841639835147,23.042782586252144,,,,,,,,,,
A2,71,3,1,spatial,24.21104691915949,-62.65312135372497,2.8319806101336082,44.96715236851857,,15.81284932591899,308.59375,,312.5,0.0,1.0,0.0,1.0,65.48510196385858,,,,,,,,,,
A2,72,3,1,spatial,191.97012714094973,218.35008172363604,288.5230762034803,,,,,,,1.0,1.0,1.0,0.1384429090047307,70.17299447984425,,,,,,,,,,
A2,73,3,1,spatial,-28.77600036772411,-72.89792123428707,-69.3603487496402,,,,,,,1.0,1.0,1.0,0.024867253658058384,3.537572484646873,,,,,,,,,,
A2,74,3,1,spatial,26.985809603485727,83.44327768634493,32.61145221760154,38.60666940883009,92.17109125448543,43.73273775015468,359.375,402.34375,359.375,0.0,0.0,0.0,-0.4379987399980571,-50.83182546874339,,,,,,,,,,
A2,75,3,-1,spatial,46.12041698843849,11.87727544878005,99.61015935463507,69.23294416413341,33.5983645694223,,351.5625,351.5625,,0.0,0.0,1.0,0.7869306891898059,87.73288390585502,,,,,,,,,,
A2,76,3,-1,spatial,-38.08192365044239,-57.38979797098401,-18.55925899120159,,,,,,,1.0,1.0,1.0,0.5112708509220307,38.83053897978242,,,,,,,,,,
A2,77,3,-1,spatial,29.378556856533507,-24.40121079001348,35.46440147189369,38.4559977986752,,45.27650027414491,468.75,,453.125,0.0,1.0,0.0,1.0,59.86561226190717,,,,,,,,,,
A2,84,4,-1,spatial,61.29951688162702,137.80030136216968,92.16521114989386,81.07993662378462,117.44215716791729,119.17100475265993,468.75,277.34375,468.75,0.0,0.0,0.0,-0.19844319138889094,-45.63509021227581,,,,,,,,,,
A2,85,4,1,spatial,119.78992468509867,38.89436893033621,128.42756795153463,,39.5896275008991,,,375.0,,1.0,0.0,1.0,0.5350954016532141,89.53319902119841,,,,,,,,,,
A2,87,4,-1,spatial,228.83785901680793,381.8085601989859,368.19835973077033,278.40040159955066,,,429.6875,,,0.0,1.0,1.0,-0.018146766525154547,-13.610200468215567,,,,,,,,,,
A2,88,4,1,spatial,-6.04466390832894,411.2579464434199,59.81096742718141,7.104049976583383,,,410.15625,,,0.0,1.0,1.0,-0.7460627705796312,-351.44697901623846,,,,,,,,,,
A2,89,4,-1,spatial,79.61988738816159,28.70502187660824,100.24417953192975,81.86747016163838,29.64639977789443,,363.28125,320.3125,,0.0,0.0,1.0,0.5547855812512597,71.5391576553215,,,,,,,,,,
A2,90,4,-1,spatial,89.8756153535048,319.4873153251433,332.482744673288,112.12575140784242,,,417.96875,,,0.0,1.0,1.0,0.019932555412400306,12.995429348144683,,,,,,,,,,
A2,91,4,-1,spatial,-16.927240503946074,-51.62774997647171,4.514476816492447,,,19.12370272341679,,,382.8125,1.0,1.0,0.0,1.0,56.14222679296416,,,,,,,,,,
A2,92,4,-1,spatial,63.272253059427314,15.749188423056477,116.83948116371465,81.49338925915606,31.983320922937708,143.05501867582814,425.78125,304.6875,441.40625,0.0,0.0,0.0,0.7624353804568557,101.09029274065817,,,,,,,,,,
A2,93,4,1,spatial,42.69237244854716,58.934571707016815,76.16763335414619,67.4430606528942,83.30272740040992,100.87529305317403,480.46875,429.6875,480.46875,0.0,0.0,0.0,0.12755573929624378,17.233061647129375,,,,,,,,,,
A2,94,4,-1,spatial,-197.8509274437267,-689.6611359144775,-371.55335339192175,,,,,,,1.0,1.0,1.0,0.2997582352371276,318.1077825225558,,,,,,,,,,
A2,95,4,-1,spatial,-63.7921840397527,-193.8969782396846,-140.67505161603492,,,,,,,1.0,1.0,1.0,0.15907464424507053,53.22192662364969,,,,,,,,,,
A2,96,4,-1,spatial,61.484241624678056,107.66264069881518,105.93712648402588,70.97760580328092,118.39921794082576,112.77535614234957,316.40625,359.375,359.375,0.0,0.0,0.0,-0.008078258874281742,-1.7255142147892997,,,,,,,,,,
A2,97,4,-1,spatial,9.329779529090743,1.3283437827443259,8.947585801445555,15.044457872899944,8.907978818312216,11.37431202600667,296.875,421.875,414.0625,0.0,0.0,0.0,0.19474994696723216,7.61924201870123,,,,,,,,,,
A2,98,4,-1,spatial,-53.36356162956778,-241.3434014432996,-159.16693988993293,,,,,,,1.0,1.0,1.0,0.20517937509382367,82.17646155336666,,,,,,,,,,
A2,99,4,-1,spatial,36.03322919535247,22.87605695959062,54.41672365975375,49.309495994137535,40.48645566220003,71.6252133052345,300.78125,296.875,296.875,0.0,0.0,0.0,0.4080674345964637,31.54066670016313,,,,,,,,,,
A2,2,0,-1,mechanism,-57.31425442560762,-191.50803100646812,-154.93306148785942,,,,,,,1.0,1.0,1.0,0.1055734158303047,36.5749695186087,699.828150168543,-1392.7232333594836,583.5219762154599,-2850.194350057666,-2885.1292173394536,1353.8006955725791,20.954930965559683,62.8985338424742,25.53255213557773,
A2,3,0,-1,mechanism,15.685814809590457,24.817548037530074,31.416225192097293,18.557564331798567,24.416450008632125,35.62763054143298,285.15625,285.15625,339.84375,0.0,0.0,0.0,0.11708642544811296,6.59867715456722,666.7171288774184,-231.26138098074958,836.4743471824552,-307.3299719813445,528.1500385726124,167.3004229088648,20.54616605038176,22.567458778842948,20.748754548396427,
A2,4,0,-1,mechanism,-22.942800827459504,-33.38006104958553,-60.45718076605471,,,,,,,1.0,1.0,1.0,-0.28855408782865705,-27.077119716469184,852.8160617938883,-864.5193394791831,864.5380950742697,-1080.175582626465,-921.3938156998435,508.15430536979295,17.349046045896692,20.373858093247737,23.699173066230895,
A2,5,0,1,mechanism,-60.63130021112151,-0.648286299426247,-8.30665431438855,,,,,,,1.0,1.0,1.0,-0.135889499460882,-7.658368014962304,759.4174459751353,-1461.6625874552994,981.5203923215762,-785.7074956997158,-286.31667824600095,452.1686444630755,16.777762732802355,28.013949473336236,15.671471178133762,
A2,6,0,-1,mechanism,-11.541169644210843,-30.11080775272835,-29.51534482605981,2.311032778819217,,,308.59375,,,0.0,1.0,1.0,0.00998660656297943,0.5954629266685387,1892.4959981114769,-1444.0794297790922,2866.156081475862,-2686.914880361081,-270.5169512870377,834.2529416073965,57.18848465596472,51.646659312609046,75.82576045641837,
A2,7,0,1,mechanism,1.8033602301010832,5.815140241629065,9.780574145580797,16.62177105936678,15.682095256116824,24.60092826263741,355.46875,355.46875,351.5625,0.0,0.0,0.0,0.07036235752844851,3.965433903951732,-265.3936391257569,231.27482361071347,388.51708355028427,-242.344991569525,223.06384108815843,-198.5326105078505,20.21855449571346,22.531936362888455,21.215904148957613,
A2,8,0,1,mechanism,26.976593515914438,37.56660849581898,51.982910212918455,42.68747666959488,46.81776621532029,71.43671252466166,425.78125,378.90625,425.78125,0.0,0.0,0.0,0.1609869257252955,14.416301717099472,1126.2521303276117,-351.4852428652386,2608.2008769302493,-1632.824049254191,1124.438587497784,98.38322927880999,45.52581338694484,47.12045897924838,61.034770325699775,
A2,9,0,-1,mechanism,21.57644749346587,2.3302056835568066,24.24665444197051,31.07432598251657,11.781403802498204,28.098740066541552,285.15625,390.625,371.09375,0.0,0.0,0.0,0.3888837995147673,21.916448758413704,314.446794219328,73.16931914958444,1328.8251313030612,-1052.8395452302072,447.4445157535873,128.90649049563186,15.825951777594007,21.27285975064743,23.786954397419894,
A2,10,0,-1,mechanism,78.83649446541568,136.75503755723352,123.04622900715684,,,,,,,1.0,1.0,1.0,-0.052766519314404604,-13.708808550076682,1209.7926123779853,184.31420550222984,3001.6592242340607,-718.1005718831606,2079.348562361264,41.379590884289534,50.386155730542846,68.67690865084674,67.16783304484896,
A2,11,0,1,mechanism,-16.600358353998782,-21.872272816723893,-12.99301250097323,4.243923235161784,3.019438425560388,7.092261059655193,296.875,296.875,292.96875,0.0,0.0,0.0,0.1575529195688789,8.879260315750663,1174.1033044223254,-1012.4957623284407,921.4791492095208,-995.2832395212304,96.4145084584728,274.84245627639757,35.81497119240637,26.319005346909368,48.6632358758946,
A2,12,0,1,mechanism,1.515419625120181,147.0605472183276,127.16512064673728,6.178666232244154,,128.57531298500174,347.65625,,347.65625,0.0,1.0,0.0,-0.07255129224949153,-19.89542657159032,1694.9951049190438,-1183.1665217312889,3467.9659520875507,-883.0581767080766,2181.1070142091357,163.60737284084783,27.86481387922629,54.027770174597954,53.71309474983449,
A2,13,0,1,mechanism,57.65704432382049,104.75806534891609,79.1120573620779,63.14489222414903,121.28480292256353,77.61659181138019,355.46875,265.625,421.875,0.0,0.0,0.0,-0.1394789300660251,-25.646007986838185,-1333.6425488122588,1970.9526500780719,-11.202216849790164,1272.4515396527663,1738.7446749217443,-1312.7105999805617,32.84895181749913,60.41679154452665,22.514857849872524,
A2,14,0,-1,mechanism,177.8158689103015,126.03733952420988,192.6742242997432,,120.50705543681076,,,285.15625,,1.0,0.0,1.0,0.20908210538711916,66.63688477553332,1603.8881815122018,1473.2932105075918,4040.986484099187,-1639.9173813431596,3790.9925097349796,-422.52814630906994,80.12360334605836,62.5594630925659,89.63159076986281,
A2,15,0,-1,mechanism,-12.879749914843172,-64.33295256577975,-26.51095319299766,,,,,,,1.0,1.0,1.0,0.4163405245169976,37.82199937278209,2556.6532231800024,-1893.4169950368134,3504.7240824393893,-3523.271545650135,-34.660477794862935,841.3607846494206,36.71116815212202,41.523410075070466,53.888106361697936,
A2,16,0,-1,mechanism,-30.661535801158607,-39.303046913451645,-32.70949289156333,,,,,,,1.0,1.0,1.0,0.09156119253315295,6.593554021888316,-303.801981091497,-169.5091543139314,-1574.5593001901461,751.7762325082549,-491.9014433412993,-216.0419486149211,13.961293001664407,20.933665459078846,15.71029731838487,
A2,17,0,1,mechanism,192.72724508334073,254.065174493066,242.7824876607816,243.96092014849015,307.4144197928976,298.43401050884717,343.75,343.75,343.75,0.0,0.0,0.0,-0.022708543667839032,-11.282686832284384,-874.8591440073353,3168.98275246401,-640.4929765611766,3726.7131830700696,3794.1378798410124,-1072.4004416127525,47.44970071009764,66.54588501474487,65.70516968100668,
A2,24,1,1,mechanism,7.141493119207182,16.0972257781493,21.840411098977178,20.746701286830934,27.485042852044838,28.971662005978416,335.9375,367.1875,343.75,0.0,0.0,0.0,0.11541969613437596,5.743185320827877,126.02764679920155,55.284889073468875,584.7345170406278,-207.01204523580645,514.8368257698328,-124.43263969914948,10.577419423240542,15.384215278047343,12.0220012144492,
A2,25,1,-1,mechanism,21.60054032663644,45.304653851280136,55.78315915777599,26.530743852695515,51.809299891598016,60.172336868382644,386.71875,378.90625,382.8125,0.0,0.0,0.0,0.10365745379769091,10.478505306495855,1531.0815787967128,-523.4048302039225,2217.5803485468327,-974.3627195056638,3506.454988498076,-1962.564851300031,55.822326467814,51.16732105199184,69.93980174848554,
A2,26,1,-1,mechanism,27.140158555011173,23.30687182720892,39.8751563184168,40.409432126644404,32.98508401606534,50.316882276832274,394.53125,355.46875,367.1875,0.0,0.0,0.0,0.2622309694304258,16.56828449120788,881.563127035654,-186.54436563237547,978.5576536946346,-415.8434285665815,1643.1175580232082,-764.3135994965359,37.33483602761799,33.34518540497732,43.861457360778864,
A2,27,1,1,mechanism,57.73351873243081,232.36281499513026,135.07239035856833,68.85744704251876,,,378.90625,,,0.0,1.0,1.0,-0.2647825336793972,-97.29042463656194,1254.7696167105287,-12.30473198394809,2725.2676930704065,860.840448652398,3315.651273475192,-931.1370969958398,58.18994890127008,94.88606686577208,86.60846257975106,
A2,28,1,1,mechanism,16.683589888929994,42.5260346144203,23.44397908318609,20.886410363218488,35.036301663313225,24.57418605334925,328.125,289.0625,324.21875,0.0,0.0,0.0,-0.2892534723230862,-19.082055531234207,1259.5254585956961,-484.32696294342895,2644.6947010208905,-1428.4209495938785,3045.3116552786773,-2023.8358562657315,54.84214188829229,63.007884089827584,67.28211979814789,
A2,29,1,1,mechanism,115.5452046959915,281.92952392196975,192.03812917152044,147.7858015128995,,,468.75,,,0.0,1.0,1.0,-0.18965723539095233,-89.89139475044931,1874.2093257204585,313.0019499544316,3621.8710233993475,823.1161098178607,4270.716922455405,-966.0228481913758,76.58750206000077,112.98327488155934,103.16983730891349,
A2,31,1,-1,mechanism,-48.740030661541574,-72.8553068967353,-44.83785025781908,,,,,,,1.0,1.0,1.0,0.23805510291582854,28.017456638916222,779.5932222140603,-1099.7995287091612,1489.5973343911764,-2058.4904582796685,1487.5480853413949,-1648.1095910149609,25.081237339992118,27.35605549484441,36.75669021805554,
A2,32,1,-1,mechanism,1.45400269771633,38.93536410183222,2.4449007703302357,21.64220202764878,51.02107994747532,19.31309126373769,339.84375,343.75,335.9375,0.0,0.0,0.0,-0.7333418572182572,-36.490463331501985,272.5731177670807,-47.26560450868544,932.1378985912304,-155.20739986351228,877.5320452488608,-616.4484772651596,23.867845373317603,35.22505281197659,25.640607471703838,
A2,34,1,-1,mechanism,41.49613780659875,3.552012265293384,37.349543889017596,58.60275482406203,19.54880563403126,52.184805501877506,453.125,453.125,449.21875,0.0,0.0,0.0,0.6792225241200989,33.79753162372421,1232.2104596909194,-144.6275307170982,1204.2882560784612,-787.2162251912497,2851.349080041486,-1693.2113419232057,43.12642252003429,21.365097487473758,52.025329698644875,
A2,35,1,-1,mechanism,45.25129938151612,80.98892162790891,56.096739302269626,58.26681708098822,96.90693046300714,66.63327860413273,367.1875,414.0625,468.75,0.0,0.0,0.0,-0.18158122561277615,-24.892182325639283,731.1396288577729,151.58156701490353,1247.5673724455005,139.5255137803753,1198.112223774297,-196.98026174850128,25.19463842380919,31.169803867904232,26.123656620933595,
A2,36,1,1,mechanism,-10.738249571851588,-37.56226370415224,-19.29694067140774,,,,,,,1.0,1.0,1.0,0.3212377526794159,18.265323032744497,154.66999272323017,-277.74084716072224,112.9619982583215,-566.0099471501588,407.699157674556,-563.7311006337688,19.35584631104422,16.68755306131969,24.300853861929465,
A2,37,1,1,mechanism,-12.093672050525381,-31.64048452858424,-47.15835626463961,60.327904981765286,,38.524841219847104,449.21875,,449.21875,0.0,1.0,0.0,-0.19693020328529756,-15.517871736055369,1467.1488913855987,-1196.6681605151098,4414.09683466559,-3978.744967261026,2834.053923901227,-2765.8606898027606,25.417494539426887,61.8975236876016,61.91751450446316,
A2,44,2,-1,mechanism,-40.870928608563204,-67.71874156962974,-24.708717080899653,,,,,,,1.0,1.0,1.0,0.46533817024388935,43.01002448873009,853.230327556253,-1099.605821052393,1674.8811039341963,-2062.7254596395555,1874.3316534810488,-1734.9886784958655,24.416960093143256,35.076853365168525,44.259472931826544,
A2,46,2,-1,mechanism,83.15415213678463,110.82064970050781,119.14518379728823,104.64396581998665,,,449.21875,,,0.0,1.0,1.0,0.0361990038701127,8.324534096780411,673.9687641073718,629.3188975990992,744.1490453320779,896.9163123760036,1715.6758136347275,199.27812510480453,39.81739664595548,43.61418624708199,56.17196653811666,
A2,47,2,-1,mechanism,-6.037091317792613,100.73581588961423,25.887256951589727,11.564513760957276,119.16667534153387,41.695692635139835,355.46875,359.375,382.8125,0.0,0.0,0.0,-0.591113114368113,-74.8485589380245,209.82757622383582,-266.476676241291,45.22520214884863,1259.1929083191594,-19.58334585075831,357.22970290513064,15.149357987477943,23.834436438479656,10.491827605932539,
A2,48,2,-1,mechanism,-47.4223293386009,-100.42413684271797,-103.74799522579946,,,,,,,1.0,1.0,1.0,-0.016279686896574327,-3.323858383081486,438.0765586870903,-945.6821892747365,1897.4734520597249,-2734.12049976864,235.23518792607183,-1473.318572078896,22.235580442348923,40.07257744709466,33.91904670157225,
A2,49,2,1,mechanism,28.316398724676127,218.12052270342213,185.05354480494898,49.500788255154816,,,414.0625,,,0.0,1.0,1.0,-0.08201662895341495,-33.06697789847314,1313.2225102528105,-534.5586670036017,1916.9913237863468,1487.589514397041,1598.5335220203917,1091.668379023587,43.78562221706954,89.2071428978054,72.78701399629915,
A2,50,2,1,mechanism,-2.7545890427948114,-80.75265571785111,-18.87335907682639,,,21.11622607804173,,,324.21875,1.0,1.0,0.0,0.6211158477888911,61.87929664102472,-1383.981654666584,940.0095803426449,-6547.093425545438,3669.759916547338,-3730.3493818542943,2553.8124627839725,25.321980775470564,120.82649602378807,62.14875096496148,
A2,51,2,-1,mechanism,66.00588047365876,482.7696929633675,305.23981124268965,100.18196450383863,,363.34674400179836,453.125,,457.03125,0.0,1.0,0.0,-0.22528901082169617,-177.52988172067785,1415.8635697590144,-20.212554713788936,889.6811461001951,5793.177092858909,2186.604617398224,2242.3905537741643,35.712610554682456,121.23902103087323,86.70158728194696,
A2,52,2,1,mechanism,167.87255234406663,-83.88752915348135,110.4639236866216,,,,,,,1.0,1.0,1.0,1.0,194.35145284010295,2142.6281873793446,867.5584796837092,1262.7919585521322,-1849.3002708291333,3738.902039150832,-1359.851736756375,82.01793123825189,22.20328852252495,71.95876007491985,
A2,53,2,1,mechanism,25.848210037359603,42.230683518479516,34.54653991075249,54.78458184297308,62.302621366446424,57.34800491029198,375.0,375.0,378.90625,0.0,0.0,0.0,-0.10008363502243267,-7.684143607727023,953.3883252218374,-238.1499091765061,998.2851875770182,-75.69577681031038,1944.2186216132013,-991.7203504715989,32.47423970763285,32.44444869757753,38.0302934227523,
A2,54,2,-1,mechanism,130.6278415959119,235.939309159426,217.175111619782,140.9220877463741,,,363.28125,,,0.0,1.0,1.0,-0.041411609693144905,-18.764197539643988,2579.7568298087044,44.22560625668151,1815.8624564414374,1890.4772525072412,4727.193388874653,-811.5525037551802,88.25601499411025,87.12740348173676,119.94984235417631,
A2,55,2,-1,mechanism,-30.768544726045256,246.60311612890055,196.01094963784644,,,,,,,1.0,1.0,1.0,-0.11430311507026453,-50.592166491054115,1762.7305960938438,-1598.236431173261,1319.2287411773,2429.965402000874,1713.582547739077,1064.1652154387284,48.4045930863933,117.08215717781964,101.33817350702415,
A2,56,2,1,mechanism,46.03854097406869,199.91361083913586,72.40213864964282,68.84133962118372,,106.38909105745921,449.21875,,449.21875,0.0,1.0,0.0,-0.4682486137099,-127.51147218949303,2221.5540952055976,-858.3940660414509,3766.672105281058,-53.67050038680229,4404.619732990935,-2380.993571458863,61.70983831821904,105.2480581522718,90.19280153893122,
A2,57,2,1,mechanism,-18.281378692956707,-35.2913362693355,-52.89347061254942,,,,,,,1.0,1.0,1.0,-0.1996050676483341,-17.60213434321392,-1185.3450860339312,695.9502602223077,-1662.0077087482532,901.3359732658218,-2018.3661731491247,866.6423099976113,24.23860220800368,27.59820097626047,37.62323866393659,
A2,64,3,-1,mechanism,167.05653791872538,147.7008632902672,237.02236156534443,181.18379890404935,,,355.46875,,,0.0,1.0,1.0,0.23217079839305255,89.32149827507723,1694.3752667528188,983.3339774977994,-1430.2269665809333,2924.705240405667,1975.7962263760173,1465.9671234546836,59.59679939136595,43.62685786210937,81.35343332674486,
A2,65,3,1,mechanism,-73.2431199586445,-140.9175476583121,-82.06554608841459,,,,,,,1.0,1.0,1.0,0.2639303302372511,58.852001569897496,341.781736632789,-982.0363666850454,2423.6702567950333,-3634.219951492598,1734.5908651730226,-2197.996323713085,40.8471157404855,64.7860244148328,63.18260187297369,
A2,66,3,-1,mechanism,-98.19901064495387,-137.41523182580292,-115.60315450052258,,,,,,,1.0,1.0,1.0,0.08620747939301393,21.81207732528034,-8.590642902516622,-914.3961188812697,1088.1188091982724,-2347.21969778428,823.0943217108089,-1817.3784166088735,25.13267793535637,24.43753144361128,27.688888974688602,
A2,67,3,1,mechanism,148.3026199862319,285.59574072266133,227.91812895149863,,,,,,,1.0,1.0,1.0,-0.11231948186279932,-57.6776117711627,2306.330664149308,429.78169978655967,2779.2392889612483,1398.8369216511628,3313.820186641679,384.8780668610018,84.62785577857336,96.91038763916654,108.14095171672477,
A2,68,3,1,mechanism,-34.20790669210358,-132.38168151653593,-74.02470705450274,,,,,,,1.0,1.0,1.0,0.28272852824973743,58.35697446203319,525.3123752353645,-554.3468071032053,999.935426884574,-2267.0197424150256,1135.9629225464182,-1585.2387770612108,42.63480780378219,25.66663426716451,43.44458561259111,
A2,69,3,-1,mechanism,20.631937651636473,25.111821696495817,7.924616357871681,32.67022744160003,42.12580171966378,16.83747843483461,304.6875,304.6875,355.46875,0.0,0.0,0.0,-0.43600662761148923,-17.187205338624135,152.49386890346358,91.7228315357613,517.6315389530013,-199.8472895053432,-321.39034316371584,357.66544202033015,11.29831575730235,25.151644770610012,10.9900282853222,
A2,70,3,-1,mechanism,56.47592136909085,66.24785911955858,89.29064170581073,71.05828742141603,79.2086548419145,99.22784601076623,371.09375,367.1875,363.28125,0.0,0.0,0.0,0.14814841639835147,23.042782586252144,1091.9841841455946,109.09324054838163,1399.176307156446,-201.60194657021245,2293.060732705357,-509.9340179077453,58.21343918331388,47.00180808361205,81.1168561376977,
