dataset,stage,model,held_block,condition,channel,RMSE,R2,Corr
B1,strict_oof,no_recurrence,0,Right,Fz,36.72437050796291,-12.487140619399813,0.30958559564148597
B1,strict_oof,no_recurrence,0,Right,F3,59.98553107413832,-18.795873653469634,-0.028737436479067263
B1,strict_oof,no_recurrence,0,Right,F4,58.854327602617495,-9.219577072782199,0.4328979892215322
B1,strict_oof,no_recurrence,1,Left,Fz,44.444314363718185,-0.5961242859587967,-0.08778885466214674
B1,strict_oof,no_recurrence,1,Left,F3,30.748992044281636,-0.12591335240464518,-0.8029182505279886
B1,strict_oof,no_recurrence,1,Left,F4,32.172990055008945,-2.83705202454006,0.23670552774331058
B1,strict_oof,no_recurrence,1,Right,Fz,113.44447430488208,-15.53426415966862,-0.26562308235054444
B1,strict_oof,no_recurrence,1,Right,F3,85.10042443171095,-9.720297786035598,0.6787084353795801
B1,strict_oof,no_recurrence,1,Right,F4,71.91321827843312,-15.9757392958169,0.6240701745552475
B1,strict_oof,no_recurrence,2,Left,Fz,66.14809551851373,-6.411724240270899,-0.7028167450001658
B1,strict_oof,no_recurrence,2,Left,F3,82.59527337293969,-0.5369416073597784,0.7943672969401284
B1,strict_oof,no_recurrence,2,Left,F4,276.8684003830059,-5.238199981886244,-0.7162663683406727
B1,strict_oof,no_recurrence,2,Right,Fz,63.34609930192843,-9.995309900235686,0.5808892149319946
B1,strict_oof,no_recurrence,2,Right,F3,39.642591688689215,-0.37551670633393686,-0.7693791064651693
B1,strict_oof,no_recurrence,2,Right,F4,36.51056410813301,-0.32485905587045094,-0.727264506179222
B1,strict_oof,no_recurrence,3,Left,Fz,37.19724343022511,-19.059776536709716,-0.3406498789684799
B1,strict_oof,no_recurrence,3,Left,F3,14.243541143269649,-2.2399975802478482,-0.1155064609407276
B1,strict_oof,no_recurrence,3,Left,F4,44.64797250210449,-3.8607859531725692,-0.6440690890647965
B1,strict_oof,no_recurrence,3,Right,Fz,36.13876701425444,-3.051408605189641,-0.5275955418895562
B1,strict_oof,no_recurrence,3,Right,F3,23.205887320354908,-6.878342982831787,-0.17130781331419492
B1,strict_oof,no_recurrence,3,Right,F4,106.7997588713991,-5.30035800973014,-0.7656981923283347
B1,strict_oof,no_recurrence,4,Left,Fz,42.507232956958426,-5.91743647442214,0.5766924535981013
B1,strict_oof,no_recurrence,4,Left,F3,30.873390421948518,-0.0882689701450241,0.18550823115012166
B1,strict_oof,no_recurrence,4,Left,F4,37.09113692487692,-0.650299059571795,-0.7444583103432705
B1,strict_oof,no_recurrence,4,Right,Fz,27.38597452581082,-1.9652064440652368,0.6685994766945296
B1,strict_oof,no_recurrence,4,Right,F3,28.95107625503588,-2.4680282881822646,-0.4934507393595842
B1,strict_oof,no_recurrence,4,Right,F4,27.77675652158308,-1.2064415385397091,-0.652752616214814
B1,strict_oof,symmetric_readout,0,Left,Fz,12.170900372024366,-2.6401444948342108,0.07439788238999367
B1,strict_oof,symmetric_readout,0,Left,F3,8.92119970496247,-0.06668164828209533,-0.5870218701308528
B1,strict_oof,symmetric_readout,0,Left,F4,8.533729441432024,-1.0104240901497672,-0.5290102955969372
B1,strict_oof,symmetric_readout,0,Right,Fz,36.74565810358039,-12.502781024074125,0.2898085991172364
B1,strict_oof,symmetric_readout,0,Right,F3,60.10835557471527,-18.877023474084123,0.014192737884013134
B1,strict_oof,symmetric_readout,0,Right,F4,58.866467895777134,-9.223793634688183,0.3526583625633424
B1,strict_oof,symmetric_readout,1,Left,Fz,44.444314363718185,-0.5961242859587967,-0.08778885466214673
B1,strict_oof,symmetric_readout,1,Left,F3,29.824380233730498,-0.059219717072947375,-0.2770799263408406
B1,strict_oof,symmetric_readout,1,Left,F4,37.015744018246075,-4.079112173688635,-0.005125675785200827
B1,strict_oof,symmetric_readout,1,Right,Fz,113.44447430488208,-15.53426415966862,-0.2656230823505442
B1,strict_oof,symmetric_readout,1,Right,F3,84.39270716686237,-9.542733634142445,0.6882144338830388
B1,strict_oof,symmetric_readout,1,Right,F4,72.65181653197602,-16.32623507210104,0.6876532702622239
B1,strict_oof,symmetric_readout,2,Left,Fz,66.12939448943435,-6.407534028100166,-0.7600335019735335
B1,strict_oof,symmetric_readout,2,Left,F3,82.56623519091022,-0.5358611061878733,-0.7892943851661492
B1,strict_oof,symmetric_readout,2,Left,F4,277.00148020286764,-5.2441983410047985,-0.6886423558258691
B1,strict_oof,symmetric_readout,2,Right,Fz,63.34361502354328,-9.994447499064892,0.5847114521064061
B1,strict_oof,symmetric_readout,2,Right,F3,39.64345078207882,-0.3755763245407002,-0.7859329070970478
B1,strict_oof,symmetric_readout,2,Right,F4,36.40004485978314,-0.31685037034605257,-0.7438406105203023
B1,strict_oof,symmetric_readout,3,Left,Fz,37.198259407027905,-19.060872346187868,-0.3435004864572528
B1,strict_oof,symmetric_readout,3,Left,F3,14.700743582876369,-2.4513367991060946,-0.47633498478255254
B1,strict_oof,symmetric_readout,3,Left,F4,44.915222775081354,-3.919150719317045,-0.6084500206101365
B1,strict_oof,symmetric_readout,3,Right,Fz,36.13152509321607,-3.049785027857734,-0.5844291562093642
B1,strict_oof,symmetric_readout,3,Right,F3,23.177276645953686,-6.858928447942248,-0.30586295701996286
B1,strict_oof,symmetric_readout,3,Right,F4,106.73230517139703,-5.2924020319982095,-0.627548440288764
B1,strict_oof,symmetric_readout,4,Left,Fz,42.50776250426763,-5.917608827804564,0.572763118111139
B1,strict_oof,symmetric_readout,4,Left,F3,31.024746068472865,-0.09896552193217878,-0.7596713564111153
B1,strict_oof,symmetric_readout,4,Left,F4,37.16552562521354,-0.6569252628975542,-0.7362866072757069
B1,strict_oof,symmetric_readout,4,Right,Fz,27.40717888591639,-1.969800010502226,0.6372548941579431
B1,strict_oof,symmetric_readout,4,Right,F3,28.867616211192978,-2.448061873833629,-0.6293996635502347
B1,strict_oof,symmetric_readout,4,Right,F4,27.775550731866353,-1.2062499793294479,-0.6237852496600835
B1,strict_oof,gamma,0,Left,Fz,12.180932536134085,-2.6461479253916496,0.029754734686241516
B1,strict_oof,gamma,0,Left,F3,8.517660281002442,0.02763586918400629,0.7028080882643586
B1,strict_oof,gamma,0,Left,F4,7.258166792351604,-0.45433289873804483,0.31409476634120587
B1,strict_oof,gamma,0,Right,Fz,36.70438553049808,-12.472465521785493,-0.33881858172417817
B1,strict_oof,gamma,0,Right,F3,60.654009508126975,-19.239542293553843,-0.8138261257048269
B1,strict_oof,gamma,0,Right,F4,59.44549252697086,-9.425910152758803,-0.9256856684787617
B1,strict_oof,gamma,1,Left,Fz,45.151070814469016,-0.647291256708098,0.22536646916933128
B1,strict_oof,gamma,1,Left,F3,31.545956937842607,-0.18503346150875277,-0.8943530845130874
B1,strict_oof,gamma,1,Left,F4,30.505471460285538,-2.4496125638256374,-0.3485265118210784
B1,strict_oof,gamma,1,Right,Fz,115.76834685858158,-16.218600166232402,-0.8434328677240226
B1,strict_oof,gamma,1,Right,F3,84.46283403750998,-9.560262070393252,0.8734584425697044
B1,strict_oof,gamma,1,Right,F4,72.22696598485302,-16.12418816027537,0.8569777884161064
B1,strict_oof,gamma,2,Left,Fz,66.35953181887405,-6.4591817550456865,-0.9466872808234204
B1,strict_oof,gamma,2,Left,F3,82.55504599668294,-0.5354448613695497,0.8757738588154029
B1,strict_oof,gamma,2,Left,F4,276.42379006795096,-5.218180788057173,0.6519048521039892
B1,strict_oof,gamma,2,Right,Fz,63.49175511266028,-10.04593249728378,0.1232229302052583
B1,strict_oof,gamma,2,Right,F3,39.31939638947043,-0.35317970343426985,0.44782804290888145
B1,strict_oof,gamma,2,Right,F4,36.460377259684606,-0.3212192982344795,-0.00344703541606182
B1,strict_oof,gamma,3,Left,Fz,37.34929037903011,-19.224103844891047,-0.49329846657124243
B1,strict_oof,gamma,3,Left,F3,14.415453722042024,-2.3186799346379865,0.4931192308463274
B1,strict_oof,gamma,3,Left,F4,43.43648579165868,-3.600577767008521,0.657582277932698
B1,strict_oof,gamma,3,Right,Fz,36.121634306396494,-3.0475681229367027,0.6460193435178131
B1,strict_oof,gamma,3,Right,F3,22.812006658854038,-6.61316960340522,0.6251657831638469
B1,strict_oof,gamma,3,Right,F4,106.71934064669769,-5.290873477979142,0.8937037519980477
B1,strict_oof,gamma,4,Left,Fz,42.70143822856197,-5.98078905592784,0.22587208669447137
B1,strict_oof,gamma,4,Left,F3,30.74090666313142,-0.07894905977063593,0.7101759014853232
B1,strict_oof,gamma,4,Left,F4,35.920779127109874,-0.547796488295071,0.3139543566454912
B1,strict_oof,gamma,4,Right,Fz,27.329409133019677,-1.952969899630431,-0.03243468646199259
B1,strict_oof,gamma,4,Right,F3,28.556517293400706,-2.3741445634618867,0.689302133336853
B1,strict_oof,gamma,4,Right,F4,27.464064714382225,-1.1570439225325844,0.5486730788290768
B1,strict_oof,step,0,Left,Fz,12.12118499305596,-2.6104668959093082,-0.37240401652561156
B1,strict_oof,step,0,Left,F3,8.583367267845997,0.01257597018419554,0.682703819008143
B1,strict_oof,step,0,Left,F4,7.168588041272576,-0.41865628757512363,0.5313421827100414
B1,strict_oof,step,0,Right,Fz,36.676716155712576,-12.452160907747295,-0.930365075682562
B1,strict_oof,step,0,Right,F3,60.61379974352712,-19.212716120646576,-0.6708085788502696
B1,strict_oof,step,0,Right,F4,59.43518404727336,-9.422294539197816,-0.8384908768796221
B1,strict_oof,step,1,Left,Fz,45.35102850816432,-0.6619140740956349,-0.6969235910170938
B1,strict_oof,step,1,Left,F3,29.91342048850484,-0.0655537282454044,-0.8003247343050266
B1,strict_oof,step,1,Left,F4,31.292859710673405,-2.6299892962865092,-0.4490702180406971
B1,strict_oof,step,1,Right,Fz,115.45691547057568,-16.126084380819652,-0.9686152022856186
B1,strict_oof,step,1,Right,F3,84.04207395325419,-9.455310126854616,0.7930876542565704
B1,strict_oof,step,1,Right,F4,71.64921875183563,-15.851329316636686,0.804380951772547
B1,strict_oof,step,2,Left,Fz,66.37440733612215,-6.4625263122004055,-0.9019685464822701
B1,strict_oof,step,2,Left,F3,82.57516721836744,-0.5361934235223373,0.7507265670825162
B1,strict_oof,step,2,Left,F4,276.42670918295767,-5.218312120318346,0.8433076098116163
B1,strict_oof,step,2,Right,Fz,63.45767877068721,-10.034078864845773,-0.6309706666923185
B1,strict_oof,step,2,Right,F3,39.282482157977554,-0.35064008454985074,0.6091326718914509
B1,strict_oof,step,2,Right,F4,36.346523677944155,-0.31298072824262935,0.32263778401097204
B1,strict_oof,step,3,Left,Fz,37.359946875610326,-19.235646170706417,-0.5329075503645545
B1,strict_oof,step,3,Left,F3,14.504499001918452,-2.3598060054541685,0.381406671195814
B1,strict_oof,step,3,Left,F4,43.44053328372111,-3.6014351876407638,0.8178663978942238
B1,strict_oof,step,3,Right,Fz,36.11574592168537,-3.046248598165233,0.5033895971431313
B1,strict_oof,step,3,Right,F3,22.77882193175575,-6.591035891061632,0.6512222792293331
B1,strict_oof,step,3,Right,F4,106.68521505709255,-5.2868508623736385,0.8302604942056544
B1,strict_oof,step,4,Left,Fz,42.65952302097004,-5.9670912683270965,-0.8043384557880996
B1,strict_oof,step,4,Left,F3,30.77504924439735,-0.0813470738302684,0.6160809604447274
B1,strict_oof,step,4,Left,F4,35.78758524631369,-0.5363393422142293,0.6356433022907667
B1,strict_oof,step,4,Right,Fz,27.322711109443052,-1.951522620756708,0.5832830504868094
B1,strict_oof,step,4,Right,F3,28.534306083241155,-2.368897797013072,0.672291313841925
B1,strict_oof,step,4,Right,F4,27.439928682753283,-1.1532542720167593,0.553558304998974
B1,strict_oof,ramp,0,Left,Fz,12.032026906739912,-2.5575482359520265,-0.06863217319119755
B1,strict_oof,ramp,0,Left,F3,8.430026189290647,0.04754131053687083,0.7829777193433028
B1,strict_oof,ramp,0,Left,F4,6.98315323186593,-0.3462108428663011,0.672046864046726
B1,strict_oof,ramp,0,Right,Fz,36.60932957381598,-12.402774676902029,0.48824376924048285
B1,strict_oof,ramp,0,Right,F3,60.507729702509714,-19.14203625099509,-0.21065768367721946
B1,strict_oof,ramp,0,Right,F4,59.420278558237875,-9.417067671652216,-0.5669206517558393
B1,strict_oof,ramp,1,Left,Fz,47.162403592213956,-0.7973230540756668,-0.9541602271290278
B1,strict_oof,ramp,1,Left,F3,34.719642070669536,-0.43546854364215304,-0.9547237028220253
B1,strict_oof,ramp,1,Left,F4,36.240975864548865,-3.868717826012043,-0.732848140273263
B1,strict_oof,ramp,1,Right,Fz,124.30456813574897,-18.851455568506296,-0.8534111127122258
B1,strict_oof,ramp,1,Right,F3,80.90676279217179,-8.68976058190723,0.9636862205805828
B1,strict_oof,ramp,1,Right,F4,67.46725293607237,-13.941606749473463,0.9260746119366869
B1,strict_oof,ramp,2,Left,Fz,66.42081308243203,-6.4729648283768135,-0.8663731601254788
B1,strict_oof,ramp,2,Left,F3,82.50411617998904,-0.5335509540290504,0.985312421722861
B1,strict_oof,ramp,2,Left,F4,276.3985122272612,-5.217043584949846,0.9886679301906157
B1,strict_oof,ramp,2,Right,Fz,63.39045929083869,-10.010714877399959,-0.8536732388288975
B1,strict_oof,ramp,2,Right,F3,39.094931166624306,-0.3377738317195258,0.9460850930394966
B1,strict_oof,ramp,2,Right,F4,36.0082665354842,-0.2886560638610389,0.7962642424634924
B1,strict_oof,ramp,3,Left,Fz,37.34991221048344,-19.22477727608333,-0.2182316462607215
B1,strict_oof,ramp,3,Left,F3,14.491071417080633,-2.3535881832569014,0.5271900001247132
B1,strict_oof,ramp,3,Left,F4,43.37462160082057,-3.5874824008493578,0.9390801742411709
B1,strict_oof,ramp,3,Right,Fz,36.082463932747025,-3.0387945003882146,0.8458520466786462
B1,strict_oof,ramp,3,Right,F3,22.69215624848102,-6.5333831463484415,0.6782921021073182
B1,strict_oof,ramp,3,Right,F4,106.54913747383007,-5.270823264283944,0.9627918202020523
B1,strict_oof,ramp,4,Left,Fz,42.56500076728744,-5.936250999121359,-0.8137307361890811
B1,strict_oof,ramp,4,Left,F3,30.636167756884152,-0.07160930053085424,0.9353415175171998
B1,strict_oof,ramp,4,Left,F4,35.41088470774375,-0.5041665123102608,0.9326250111006344
B1,strict_oof,ramp,4,Right,Fz,27.28752130324832,-1.9439247931475556,0.7881766073972788
B1,strict_oof,ramp,4,Right,F3,28.39794978588671,-2.3367769641846006,0.813556363311
B1,strict_oof,ramp,4,Right,F4,27.25839651004609,-1.124858283266187,0.7977350729359639
B1,strict_oof,zero,0,Left,Fz,17.04633866524347,-6.140611965642542,-0.2786956513256332
B1,strict_oof,zero,0,Left,F3,22.97514513365159,-6.074647857908914,0.5358655880860224
B1,strict_oof,zero,0,Left,F4,48.9526834467308,-65.15504170369877,0.3472807163637509
B1,strict_oof,zero,0,Right,Fz,41.6853068955205,-16.37709483999791,-0.1433308723350182
B1,strict_oof,zero,0,Right,F3,82.5314257291302,-36.47316299718918,-0.640164014075409
B1,strict_oof,zero,0,Right,F4,113.37142752479419,-36.92131149637105,-0.9536241100133036
B1,strict_oof,zero,1,Left,Fz,39.86824865003479,-0.2843654091389176,-0.023134936720073593
B1,strict_oof,zero,1,Left,F3,33.63016528164395,-0.3467940987804301,-0.8275343628494197
B1,strict_oof,zero,1,Left,F4,29.683061011879776,-2.266120531105351,-0.16790625021669775
B1,strict_oof,zero,1,Right,Fz,115.15212623903386,-16.035783054744655,-0.5332567496991611
B1,strict_oof,zero,1,Right,F3,83.64690322403054,-9.35721833200134,0.691506874956906
B1,strict_oof,zero,1,Right,F4,57.039660948872275,-9.6798491381039,0.4433436520840188
B1,strict_oof,zero,2,Left,Fz,66.01664359596559,-6.382295809254037,-0.5543594151287887
B1,strict_oof,zero,2,Left,F3,82.39961187293153,-0.5296684524427715,0.01834526378150007
B1,strict_oof,zero,2,Left,F4,276.099240630373,-5.203587815822065,-0.07148286367016757
B1,strict_oof,zero,2,Right,Fz,63.310628376394156,-9.982999604005231,0.48563448765116884
B1,strict_oof,zero,2,Right,F3,39.48834282187974,-0.36483329210621274,-0.06658422999989638
B1,strict_oof,zero,2,Right,F4,36.88566723824546,-0.3522216356973833,-0.5913195746636047
B1,strict_oof,zero,3,Left,Fz,37.288192823516574,-19.157991068131768,-0.5976358987088748
B1,strict_oof,zero,3,Left,F3,14.601807631506672,-2.4050381515345287,0.1752907394541737
B1,strict_oof,zero,3,Left,F4,43.98140121957339,-3.7167312994459527,0.06337216675215053
B1,strict_oof,zero,3,Right,Fz,36.003747663215734,-3.0211919299742576,-0.14272386815548702
B1,strict_oof,zero,3,Right,F3,22.819956956927292,-6.618477116748958,0.39770394174980767
B1,strict_oof,zero,3,Right,F4,105.56799690247244,-5.155867257304542,0.032739200677863414
B1,strict_oof,zero,4,Left,Fz,46.34415883499032,-7.222606688297994,0.030174637905544283
B1,strict_oof,zero,4,Left,F3,28.572501716852116,0.06789651604214775,0.3974358670170209
B1,strict_oof,zero,4,Left,F4,30.409288869785065,-0.10926392498241766,0.0030158415195936585
B1,strict_oof,zero,4,Right,Fz,30.800062791705365,-2.750608550422033,0.2780038444286046
B1,strict_oof,zero,4,Right,F3,23.835600668664647,-1.3507443798471068,0.5355189127382779
B1,strict_oof,zero,4,Right,F4,21.06229224554235,-0.2686465121637578,0.006265275808399809
B1,strict_all,full,-1,Left,Fz,6.801066599483319,-0.21457626396619212,0.589670344973663
B1,strict_all,full,-1,Left,F3,16.65817062587509,-0.1977950531667323,0.3748706310631303
B1,strict_all,full,-1,Left,F4,64.1057493542215,-4.834302520708359,-0.6769156652418965
B1,strict_all,full,-1,Right,Fz,9.376183786819643,-0.5881201680879007,-0.3957542726310114
B1,strict_all,full,-1,Right,F3,25.835533154223885,-1.2723508115567155,-0.6151728387457731
B1,strict_all,full,-1,Right,F4,26.838759640970448,-1.024581674354759,-0.6900491306628448
B1,q1_before,full,-1,Left,Fz,6.424479511825914,-0.03751883127956224,-0.5335633001678155
B1,q1_before,full,-1,Left,F3,27.034534242864265,-0.8369283937477465,-0.21717141007196536
B1,q1_before,full,-1,Left,F4,55.85822601888157,-3.3522110965383902,-0.6675786235709994
B1,q1_before,full,-1,Right,Fz,26.540369409347907,-2.903890983580359,-0.6277526313400179
B1,q1_before,full,-1,Right,F3,9.865882582710825,-0.31093068454994177,0.4541476102113343
B1,q1_before,full,-1,Right,F4,11.508443327993554,-0.01315227865911539,-0.42864703118439207
B1,q1_v7,full,-1,Left,Fz,6.7994148692291345,-0.07660196212767034,-0.5573919568818512
B1,q1_v7,full,-1,Left,F3,25.605382458058354,-0.8363608088245769,-0.2017848028038883
B1,q1_v7,full,-1,Left,F4,53.48755778012154,-3.394268889325626,-0.6641458801697059
B1,q1_v7,full,-1,Right,Fz,26.318111412829246,-2.819192573583845,-0.63434038031741
B1,q1_v7,full,-1,Right,F3,9.407172244198868,-0.14880665582050745,0.4622163453893545
B1,q1_v7,full,-1,Right,F4,11.798517579732323,-0.022299731028683878,-0.4379295396539616
B2,strict_oof,full,0,Left,Fz,143.15927442010798,-2.4093423355803383,0.7325340111381038
B2,strict_oof,full,0,Left,F3,265.5204096864724,-7.578878590025097,-0.020120327113219476
B2,strict_oof,full,0,Left,F4,248.1566165461363,-4.402370186440836,0.5699203484480518
B2,strict_oof,full,0,Right,Fz,75.87672777449329,-0.5529031621046407,0.694607279421428
B2,strict_oof,full,0,Right,F3,120.25011458096516,-3.188202187146289,0.7317384295513935
B2,strict_oof,full,0,Right,F4,123.21795674240303,-1.3095649273683074,0.7248760891905773
B2,strict_oof,full,1,Left,Fz,93.03213459238673,-3.3828887573044613,0.6643952491292127
B2,strict_oof,full,1,Left,F3,25.397674956644998,-1.5886054947459214,-0.6032513067138496
B2,strict_oof,full,1,Left,F4,58.007085906050776,-2.911295644606268,0.56651311167059
B2,strict_oof,full,1,Right,Fz,112.18372469985232,-1.0703772216654865,0.3839966564685106
B2,strict_oof,full,1,Right,F3,114.29004211518888,-1.8962414956878897,0.38008149711918654
B2,strict_oof,full,1,Right,F4,148.28730314762566,-0.8684781324458155,0.35487405858988985
B2,strict_oof,full,2,Left,Fz,56.48221575565451,-0.4551804665760677,0.2490858311808401
B2,strict_oof,full,2,Left,F3,55.294899704964585,-0.6260383529120652,0.6048521411760802
B2,strict_oof,full,2,Left,F4,72.00738752912959,-0.3473060526063545,0.33132414529455767
B2,strict_oof,full,2,Right,Fz,58.79710721957951,0.0461689917070629,0.5326258076936321
B2,strict_oof,full,2,Right,F3,74.09784159864896,-7.3338689816523175,0.1241367762558684
B2,strict_oof,full,2,Right,F4,64.60245170983656,0.1569630970489868,0.5043855211012453
B2,strict_oof,full,3,Left,Fz,86.6489806376086,-12.541895580762066,-0.7410999938076799
B2,strict_oof,full,3,Left,F3,179.97262973569016,-6.374233088835959,-0.8099231060584018
B2,strict_oof,full,3,Left,F4,125.03314487813321,-8.892679201080167,-0.8048599739974451
B2,strict_oof,full,3,Right,Fz,69.98193572700119,-1.0578429833104401,0.3998122817643639
B2,strict_oof,full,3,Right,F3,55.51097187710622,-0.3794206116566099,0.3864219582656385
B2,strict_oof,full,3,Right,F4,96.08891076265544,-1.0413804415766137,0.40660799797898567
B2,strict_oof,full,4,Left,Fz,59.49948139403318,-1.0062948287459377,0.35712956083377595
B2,strict_oof,full,4,Left,F3,30.77675603343076,0.09108982321482395,0.7838054957181378
B2,strict_oof,full,4,Left,F4,75.91454112172971,-1.500682837322127,0.35350089258816597
B2,strict_oof,full,4,Right,Fz,42.932110948308186,-0.246892986293487,0.45149639518526147
B2,strict_oof,full,4,Right,F3,58.07556048413639,-4.128024792828916,0.12008469520582697
B2,strict_oof,full,4,Right,F4,58.31425552653373,-0.41882550436991783,0.4300541559485751
B2,strict_oof,no_shape,0,Left,Fz,119.4306876565887,-1.3728129286061947,0.7393157967904536
B2,strict_oof,no_shape,0,Left,F3,219.6882708493958,-4.872843715105969,0.6991511964723703
B2,strict_oof,no_shape,0,Left,F4,201.00707851720824,-2.5445028069395983,0.7558294504661058
B2,strict_oof,no_shape,0,Right,Fz,93.24246377929882,-1.345063831322772,0.7212181682260862
B2,strict_oof,no_shape,0,Right,F3,163.3198131089819,-6.725638631768701,0.6442083084393022
B2,strict_oof,no_shape,0,Right,F4,163.1924440892759,-3.0511867509462682,0.7395587298939383
B2,strict_oof,no_shape,1,Left,Fz,98.74471637419596,-3.937671687308251,0.2613262516560276
B2,strict_oof,no_shape,1,Left,F3,27.92693572538102,-2.1298571635430217,-0.8392930073910804
B2,strict_oof,no_shape,1,Left,F4,57.66845815911313,-2.8657630247577046,0.09346603041093307
B2,strict_oof,no_shape,1,Right,Fz,140.99648977452216,-2.270441399107187,0.2218649549354884
B2,strict_oof,no_shape,1,Right,F3,145.0556494222697,-3.665382775026643,0.33520512265966707
B2,strict_oof,no_shape,1,Right,F4,188.32669702807644,-2.0137266941846748,0.23049497343469705
B2,strict_oof,no_shape,2,Left,Fz,68.4986372401591,-1.1402143338898774,0.2652268070712136
B2,strict_oof,no_shape,2,Left,F3,88.17941819282888,-3.1351864271606704,0.16185228996332807
B2,strict_oof,no_shape,2,Left,F4,99.309679696797,-1.562685511987211,0.23315053079316905
B2,strict_oof,no_shape,2,Right,Fz,61.38509101121831,-0.03964561434614211,0.6248128026191102
B2,strict_oof,no_shape,2,Right,F3,41.074021088765456,-1.5607666013747532,0.36739783673083365
B2,strict_oof,no_shape,2,Right,F4,72.2859585900029,-0.05549571562014033,0.6225230024037266
B2,strict_oof,no_shape,3,Left,Fz,109.52333094994286,-20.635444990410917,-0.7321942189387735
B2,strict_oof,no_shape,3,Left,F3,212.5922057566196,-9.289602832200629,-0.8342956827040071
B2,strict_oof,no_shape,3,Left,F4,168.7744357912388,-17.025069420602616,-0.8230536036095157
B2,strict_oof,no_shape,3,Right,Fz,54.3156974242604,-0.23962707406038586,0.4849174515351924
B2,strict_oof,no_shape,3,Right,F3,40.00040874173128,0.28374460292159254,0.5379688960527228
B2,strict_oof,no_shape,3,Right,F4,65.95010846221302,0.03836904026523891,0.513746673016281
B2,strict_oof,no_shape,4,Left,Fz,73.42051172326158,-2.0549436735872857,0.41580455902607916
B2,strict_oof,no_shape,4,Left,F3,60.66198404891697,-2.5310876939460836,0.5062326233422937
B2,strict_oof,no_shape,4,Left,F4,108.15637737459005,-4.07589857918446,0.30879276563654384
B2,strict_oof,no_shape,4,Right,Fz,35.78158378704652,0.13386853633176865,0.5228342001871732
B2,strict_oof,no_shape,4,Right,F3,28.669973608346055,-0.24973485626658531,0.3087394556622551
B2,strict_oof,no_shape,4,Right,F4,42.85670183151143,0.23366791941865628,0.5355338412708438
B2,strict_oof,no_recurrence,0,Left,Fz,143.74761952177187,-2.437422830635998,0.7262598485342691
B2,strict_oof,no_recurrence,0,Left,F3,265.9139353144753,-7.6043268059724,-0.042679695901036686
B2,strict_oof,no_recurrence,0,Left,F4,248.86101889557398,-4.4330833969439984,0.561503047229429
B2,strict_oof,no_recurrence,0,Right,Fz,76.25587704768115,-0.5684613752356684,0.6884664427333239
B2,strict_oof,no_recurrence,0,Right,F3,120.24696254521848,-3.1879826249440413,0.7296538973146609
B2,strict_oof,no_recurrence,0,Right,F4,123.51226648561757,-1.3206110322267262,0.7205536855755418
B2,strict_oof,no_recurrence,1,Left,Fz,95.04486024725522,-3.5745855008830087,0.6378609891291533
B2,strict_oof,no_recurrence,1,Left,F3,23.77250031661062,-1.2679196868687965,-0.5758180345742427
B2,strict_oof,no_recurrence,1,Left,F4,60.49411396522332,-3.2538756251768612,0.5473657635635634
B2,strict_oof,no_recurrence,1,Right,Fz,113.19336793722734,-1.1078113291724385,0.34742962562631236
B2,strict_oof,no_recurrence,1,Right,F3,114.67386235443144,-1.9157270551800423,0.34571724063692194
B2,strict_oof,no_recurrence,1,Right,F4,149.33447851101585,-0.8949609515523009,0.3199235777556514
B2,strict_oof,no_recurrence,2,Left,Fz,56.483819419697774,-0.45526309979744517,0.1923231788358289
B2,strict_oof,no_recurrence,2,Left,F3,54.997040929740834,-0.6085674715982154,0.5686738529678658
B2,strict_oof,no_recurrence,2,Left,F4,71.99326441235863,-0.3467775986428707,0.26281603066640885
B2,strict_oof,no_recurrence,2,Right,Fz,60.213384662871206,-0.00033530771541023796,0.5027651125388999
B2,strict_oof,no_recurrence,2,Right,F3,74.19905977396635,-7.356652780304783,0.10130180741742842
B2,strict_oof,no_recurrence,2,Right,F4,65.95317155024757,0.12134182312145125,0.47995767410412726
B2,strict_oof,no_recurrence,3,Left,Fz,85.04077970061653,-12.043886513461603,-0.7364766238954605
B2,strict_oof,no_recurrence,3,Left,F3,178.63913753052168,-6.265360398878759,-0.8076749008588789
B2,strict_oof,no_recurrence,3,Left,F4,122.88458342792856,-8.555610071609989,-0.8069458664843264
B2,strict_oof,no_recurrence,3,Right,Fz,70.01901145499225,-1.0600240100665523,0.3748208127792812
B2,strict_oof,no_recurrence,3,Right,F3,55.88057654015396,-0.3978507558000177,0.36332718841105166
B2,strict_oof,no_recurrence,3,Right,F4,96.25770219278361,-1.0485585885250197,0.3846638073562703
B2,strict_oof,no_recurrence,4,Left,Fz,59.26113551250916,-0.9902531989398144,0.2896384317826871
B2,strict_oof,no_recurrence,4,Left,F3,31.25110147921597,0.0628568381676623,0.7473593575333581
B2,strict_oof,no_recurrence,4,Left,F4,75.17904541789096,-1.4524619895343176,0.27073371481995906
B2,strict_oof,no_recurrence,4,Right,Fz,43.188033487769374,-0.2618029979177465,0.42351988153838055
B2,strict_oof,no_recurrence,4,Right,F3,58.264837250435896,-4.161505232174819,0.10137099895633583
B2,strict_oof,no_recurrence,4,Right,F4,58.70361554233462,-0.4378355456101657,0.40538927067098374
B2,strict_oof,symmetric_readout,0,Left,Fz,143.74761952177187,-2.437422830635998,0.7262598485342691
