dataset,trial_id,block,setting,horizon_s,model,stage,channel,n_samples,MSE
A1,52,2,stimulus,2.0,N2_no_retrieval,retrieval,0,289,56167.046798525436
A1,52,2,stimulus,2.0,N2_no_retrieval,retrieval,1,289,1388197.44637018
A1,52,2,stimulus,2.0,N2_no_retrieval,retrieval,2,289,903262.6394342256
A1,53,2,stimulus,2.0,N2_no_retrieval,encoding,0,205,2029.3539511896192
A1,53,2,stimulus,2.0,N2_no_retrieval,encoding,1,205,81716.30176530492
A1,53,2,stimulus,2.0,N2_no_retrieval,encoding,2,205,73657.83296303054
A1,53,2,stimulus,2.0,N2_no_retrieval,maintenance,0,362,8828.308986542565
A1,53,2,stimulus,2.0,N2_no_retrieval,maintenance,1,362,551440.2830359124
A1,53,2,stimulus,2.0,N2_no_retrieval,maintenance,2,362,280415.2470197915
A1,53,2,stimulus,2.0,N2_no_retrieval,retrieval,0,239,24049.804498328365
A1,53,2,stimulus,2.0,N2_no_retrieval,retrieval,1,239,532533.6285202489
A1,53,2,stimulus,2.0,N2_no_retrieval,retrieval,2,239,206988.37310593235
A1,54,2,stimulus,2.0,N2_no_retrieval,encoding,0,205,1333.3207175357552
A1,54,2,stimulus,2.0,N2_no_retrieval,encoding,1,205,13450.576981912644
A1,54,2,stimulus,2.0,N2_no_retrieval,encoding,2,205,94993.55099782163
A1,54,2,stimulus,2.0,N2_no_retrieval,maintenance,0,363,1394.2622051593391
A1,54,2,stimulus,2.0,N2_no_retrieval,maintenance,1,363,58061.55325462829
A1,54,2,stimulus,2.0,N2_no_retrieval,maintenance,2,363,408306.3701809836
A1,54,2,stimulus,2.0,N2_no_retrieval,retrieval,0,273,4495.102597186347
A1,54,2,stimulus,2.0,N2_no_retrieval,retrieval,1,273,122874.37526281556
A1,54,2,stimulus,2.0,N2_no_retrieval,retrieval,2,273,457386.2212757286
A1,55,2,stimulus,2.0,N2_no_retrieval,encoding,0,205,172.73171347749687
A1,55,2,stimulus,2.0,N2_no_retrieval,encoding,1,205,2564.02064415627
A1,55,2,stimulus,2.0,N2_no_retrieval,encoding,2,205,2554.8295191984425
A1,55,2,stimulus,2.0,N2_no_retrieval,maintenance,0,362,534.2234467044236
A1,55,2,stimulus,2.0,N2_no_retrieval,maintenance,1,362,4792.975761934442
A1,55,2,stimulus,2.0,N2_no_retrieval,maintenance,2,362,1822.068704658593
A1,55,2,stimulus,2.0,N2_no_retrieval,retrieval,0,250,84.67440835419401
A1,55,2,stimulus,2.0,N2_no_retrieval,retrieval,1,250,3069.141618093526
A1,55,2,stimulus,2.0,N2_no_retrieval,retrieval,2,250,4180.247164770082
A1,56,2,stimulus,2.0,N2_no_retrieval,encoding,0,205,207.8438548605544
A1,56,2,stimulus,2.0,N2_no_retrieval,encoding,1,205,9152.86542111383
A1,56,2,stimulus,2.0,N2_no_retrieval,encoding,2,205,2910.1662869840507
A1,56,2,stimulus,2.0,N2_no_retrieval,maintenance,0,363,509.68760747367133
A1,56,2,stimulus,2.0,N2_no_retrieval,maintenance,1,363,9264.73925235423
A1,56,2,stimulus,2.0,N2_no_retrieval,maintenance,2,363,3826.1723583894545
A1,56,2,stimulus,2.0,N2_no_retrieval,retrieval,0,282,595.9586952521707
A1,56,2,stimulus,2.0,N2_no_retrieval,retrieval,1,282,6961.964567489875
A1,56,2,stimulus,2.0,N2_no_retrieval,retrieval,2,282,5261.761830399787
A1,57,2,stimulus,2.0,N2_no_retrieval,encoding,0,205,1820.82236306485
A1,57,2,stimulus,2.0,N2_no_retrieval,encoding,1,205,608.3223398726093
A1,57,2,stimulus,2.0,N2_no_retrieval,encoding,2,205,1129.3753768956465
A1,57,2,stimulus,2.0,N2_no_retrieval,maintenance,0,362,217.74124735222247
A1,57,2,stimulus,2.0,N2_no_retrieval,maintenance,1,362,10312.493942264096
A1,57,2,stimulus,2.0,N2_no_retrieval,maintenance,2,362,8298.048706617728
A1,57,2,stimulus,2.0,N2_no_retrieval,retrieval,0,285,275.2171911117717
A1,57,2,stimulus,2.0,N2_no_retrieval,retrieval,1,285,2479.6012529680334
A1,57,2,stimulus,2.0,N2_no_retrieval,retrieval,2,285,3439.5210444017666
A1,64,3,stimulus,2.0,N2_no_retrieval,encoding,0,205,1416.4006261676152
A1,64,3,stimulus,2.0,N2_no_retrieval,encoding,1,205,2031.5286312637138
A1,64,3,stimulus,2.0,N2_no_retrieval,encoding,2,205,32756.10057543019
A1,64,3,stimulus,2.0,N2_no_retrieval,maintenance,0,362,370.19721721712773
A1,64,3,stimulus,2.0,N2_no_retrieval,maintenance,1,362,130668.75592050109
A1,64,3,stimulus,2.0,N2_no_retrieval,maintenance,2,362,33439.92398914292
A1,64,3,stimulus,2.0,N2_no_retrieval,retrieval,0,222,177.92138490559566
A1,64,3,stimulus,2.0,N2_no_retrieval,retrieval,1,222,453224.47567502724
A1,64,3,stimulus,2.0,N2_no_retrieval,retrieval,2,222,271258.8798022374
A1,65,3,stimulus,2.0,N2_no_retrieval,encoding,0,205,539.7380300735566
A1,65,3,stimulus,2.0,N2_no_retrieval,encoding,1,205,492.7905946817404
A1,65,3,stimulus,2.0,N2_no_retrieval,encoding,2,205,111.47586363922395
A1,65,3,stimulus,2.0,N2_no_retrieval,maintenance,0,363,1088.1253259784266
A1,65,3,stimulus,2.0,N2_no_retrieval,maintenance,1,363,7577.767262776929
A1,65,3,stimulus,2.0,N2_no_retrieval,maintenance,2,363,7029.687701387721
A1,65,3,stimulus,2.0,N2_no_retrieval,retrieval,0,297,84.33301114098968
A1,65,3,stimulus,2.0,N2_no_retrieval,retrieval,1,297,29229.71252223813
A1,65,3,stimulus,2.0,N2_no_retrieval,retrieval,2,297,40026.35946389958
A1,66,3,stimulus,2.0,N2_no_retrieval,encoding,0,205,696.6366053659182
A1,66,3,stimulus,2.0,N2_no_retrieval,encoding,1,205,19091.507675771256
A1,66,3,stimulus,2.0,N2_no_retrieval,encoding,2,205,35789.49884961954
A1,66,3,stimulus,2.0,N2_no_retrieval,maintenance,0,362,2490.304875058376
A1,66,3,stimulus,2.0,N2_no_retrieval,maintenance,1,362,84274.53446542793
A1,66,3,stimulus,2.0,N2_no_retrieval,maintenance,2,362,101475.2345079518
A1,66,3,stimulus,2.0,N2_no_retrieval,retrieval,0,250,1039.8942859956587
A1,66,3,stimulus,2.0,N2_no_retrieval,retrieval,1,250,13874.337691523926
A1,66,3,stimulus,2.0,N2_no_retrieval,retrieval,2,250,10593.642134190892
A1,67,3,stimulus,2.0,N2_no_retrieval,encoding,0,205,61.98845015057787
A1,67,3,stimulus,2.0,N2_no_retrieval,encoding,1,205,4175.80279137141
A1,67,3,stimulus,2.0,N2_no_retrieval,encoding,2,205,2859.094499076442
A1,67,3,stimulus,2.0,N2_no_retrieval,maintenance,0,363,1204.9113047394892
A1,67,3,stimulus,2.0,N2_no_retrieval,maintenance,1,363,54128.70303392611
A1,67,3,stimulus,2.0,N2_no_retrieval,maintenance,2,363,38245.80491415554
A1,67,3,stimulus,2.0,N2_no_retrieval,retrieval,0,280,1431.320151322965
A1,67,3,stimulus,2.0,N2_no_retrieval,retrieval,1,280,102178.01799559583
A1,67,3,stimulus,2.0,N2_no_retrieval,retrieval,2,280,59833.628171482604
A1,68,3,stimulus,2.0,N2_no_retrieval,encoding,0,205,1903.72803903582
A1,68,3,stimulus,2.0,N2_no_retrieval,encoding,1,205,728.741391985877
A1,68,3,stimulus,2.0,N2_no_retrieval,encoding,2,205,733.450554718873
A1,68,3,stimulus,2.0,N2_no_retrieval,maintenance,0,362,6057.128909953036
A1,68,3,stimulus,2.0,N2_no_retrieval,maintenance,1,362,3633.3400469919884
A1,68,3,stimulus,2.0,N2_no_retrieval,maintenance,2,362,1460.7897695604897
A1,68,3,stimulus,2.0,N2_no_retrieval,retrieval,0,239,936.8593300661058
A1,68,3,stimulus,2.0,N2_no_retrieval,retrieval,1,239,341.8221871286927
A1,68,3,stimulus,2.0,N2_no_retrieval,retrieval,2,239,936.0576130122732
A1,69,3,stimulus,2.0,N2_no_retrieval,encoding,0,205,588.3339990636979
A1,69,3,stimulus,2.0,N2_no_retrieval,encoding,1,205,707.8700395549912
A1,69,3,stimulus,2.0,N2_no_retrieval,encoding,2,205,642.4925948741065
A1,69,3,stimulus,2.0,N2_no_retrieval,maintenance,0,363,340.8829816583413
A1,69,3,stimulus,2.0,N2_no_retrieval,maintenance,1,363,730.3860575298984
A1,69,3,stimulus,2.0,N2_no_retrieval,maintenance,2,363,1008.8090561503656
A1,69,3,stimulus,2.0,N2_no_retrieval,retrieval,0,273,438.3487816129648
A1,69,3,stimulus,2.0,N2_no_retrieval,retrieval,1,273,629.8462344232212
A1,69,3,stimulus,2.0,N2_no_retrieval,retrieval,2,273,639.2568073473064
A1,70,3,stimulus,2.0,N2_no_retrieval,encoding,0,205,105.95157340536701
A1,70,3,stimulus,2.0,N2_no_retrieval,encoding,1,205,8404.727249052969
A1,70,3,stimulus,2.0,N2_no_retrieval,encoding,2,205,10723.439684607845
A1,70,3,stimulus,2.0,N2_no_retrieval,maintenance,0,362,133.26221296964025
A1,70,3,stimulus,2.0,N2_no_retrieval,maintenance,1,362,18568.439504605452
A1,70,3,stimulus,2.0,N2_no_retrieval,maintenance,2,362,17650.943784465824
A1,70,3,stimulus,2.0,N2_no_retrieval,retrieval,0,255,254.4969671713033
A1,70,3,stimulus,2.0,N2_no_retrieval,retrieval,1,255,9761.06443538786
A1,70,3,stimulus,2.0,N2_no_retrieval,retrieval,2,255,2103.2437659853695
A1,71,3,stimulus,2.0,N2_no_retrieval,encoding,0,205,1473.5409677718167
A1,71,3,stimulus,2.0,N2_no_retrieval,encoding,1,205,849.6234317892449
A1,71,3,stimulus,2.0,N2_no_retrieval,encoding,2,205,1840.112074660046
A1,71,3,stimulus,2.0,N2_no_retrieval,maintenance,0,362,2723.688144399797
A1,71,3,stimulus,2.0,N2_no_retrieval,maintenance,1,362,903.1742090021974
A1,71,3,stimulus,2.0,N2_no_retrieval,maintenance,2,362,3289.157580056058
A1,71,3,stimulus,2.0,N2_no_retrieval,retrieval,0,252,6006.942060916235
A1,71,3,stimulus,2.0,N2_no_retrieval,retrieval,1,252,3251.4708635904135
A1,71,3,stimulus,2.0,N2_no_retrieval,retrieval,2,252,6317.16019814677
A1,72,3,stimulus,2.0,N2_no_retrieval,encoding,0,205,137.63242574284357
A1,72,3,stimulus,2.0,N2_no_retrieval,encoding,1,205,108.26545174834486
A1,72,3,stimulus,2.0,N2_no_retrieval,encoding,2,205,445.15406529023284
A1,72,3,stimulus,2.0,N2_no_retrieval,maintenance,0,362,1427.3372235719808
A1,72,3,stimulus,2.0,N2_no_retrieval,maintenance,1,362,1383.3733643840453
A1,72,3,stimulus,2.0,N2_no_retrieval,maintenance,2,362,2379.139229063189
A1,72,3,stimulus,2.0,N2_no_retrieval,retrieval,0,197,492.81762624660234
A1,72,3,stimulus,2.0,N2_no_retrieval,retrieval,1,197,3122.645729226255
A1,72,3,stimulus,2.0,N2_no_retrieval,retrieval,2,197,13205.262041805054
A1,73,3,stimulus,2.0,N2_no_retrieval,encoding,0,205,6628.595428257265
A1,73,3,stimulus,2.0,N2_no_retrieval,encoding,1,205,70331.28097084352
A1,73,3,stimulus,2.0,N2_no_retrieval,encoding,2,205,103191.46809012159
A1,73,3,stimulus,2.0,N2_no_retrieval,maintenance,0,362,24308.222948830127
A1,73,3,stimulus,2.0,N2_no_retrieval,maintenance,1,362,212399.1788139407
A1,73,3,stimulus,2.0,N2_no_retrieval,maintenance,2,362,334375.26824033406
A1,73,3,stimulus,2.0,N2_no_retrieval,retrieval,0,289,20965.505527749425
A1,73,3,stimulus,2.0,N2_no_retrieval,retrieval,1,289,95074.00787975277
A1,73,3,stimulus,2.0,N2_no_retrieval,retrieval,2,289,180367.83576790502
A1,74,3,stimulus,2.0,N2_no_retrieval,encoding,0,205,879.6927089036193
A1,74,3,stimulus,2.0,N2_no_retrieval,encoding,1,205,40300.116831721934
A1,74,3,stimulus,2.0,N2_no_retrieval,encoding,2,205,76885.73764636373
A1,74,3,stimulus,2.0,N2_no_retrieval,maintenance,0,362,1706.0149477442217
A1,74,3,stimulus,2.0,N2_no_retrieval,maintenance,1,362,60069.748814175844
A1,74,3,stimulus,2.0,N2_no_retrieval,maintenance,2,362,87522.47063945419
A1,74,3,stimulus,2.0,N2_no_retrieval,retrieval,0,236,199.00253788967345
A1,74,3,stimulus,2.0,N2_no_retrieval,retrieval,1,236,2150.857385035302
A1,74,3,stimulus,2.0,N2_no_retrieval,retrieval,2,236,7811.973643825085
A1,75,3,stimulus,2.0,N2_no_retrieval,encoding,0,205,5268.403921041173
A1,75,3,stimulus,2.0,N2_no_retrieval,encoding,1,205,96997.64820589629
A1,75,3,stimulus,2.0,N2_no_retrieval,encoding,2,205,64953.71142528215
A1,75,3,stimulus,2.0,N2_no_retrieval,maintenance,0,362,25900.950802874468
A1,75,3,stimulus,2.0,N2_no_retrieval,maintenance,1,362,404032.63501140976
A1,75,3,stimulus,2.0,N2_no_retrieval,maintenance,2,362,465090.0023600616
A1,75,3,stimulus,2.0,N2_no_retrieval,retrieval,0,251,22046.08980200658
A1,75,3,stimulus,2.0,N2_no_retrieval,retrieval,1,251,35879.206509801355
A1,75,3,stimulus,2.0,N2_no_retrieval,retrieval,2,251,39699.816782268186
A1,76,3,stimulus,2.0,N2_no_retrieval,encoding,0,205,146.1546608084854
A1,76,3,stimulus,2.0,N2_no_retrieval,encoding,1,205,3305.4410748853043
A1,76,3,stimulus,2.0,N2_no_retrieval,encoding,2,205,3250.122937909373
A1,76,3,stimulus,2.0,N2_no_retrieval,maintenance,0,363,2411.126109409873
A1,76,3,stimulus,2.0,N2_no_retrieval,maintenance,1,363,8059.895946626901
A1,76,3,stimulus,2.0,N2_no_retrieval,maintenance,2,363,12765.824909184572
A1,76,3,stimulus,2.0,N2_no_retrieval,retrieval,0,225,2754.433190723573
A1,76,3,stimulus,2.0,N2_no_retrieval,retrieval,1,225,41359.26532290742
A1,76,3,stimulus,2.0,N2_no_retrieval,retrieval,2,225,52248.63659748841
A1,84,4,stimulus,2.0,N2_no_retrieval,encoding,0,205,2289.1180040806735
A1,84,4,stimulus,2.0,N2_no_retrieval,encoding,1,205,41571.65327424097
A1,84,4,stimulus,2.0,N2_no_retrieval,encoding,2,205,124096.52202832937
A1,84,4,stimulus,2.0,N2_no_retrieval,maintenance,0,362,1654.1389538089466
A1,84,4,stimulus,2.0,N2_no_retrieval,maintenance,1,362,21848.28597910958
A1,84,4,stimulus,2.0,N2_no_retrieval,maintenance,2,362,100163.08905679017
A1,84,4,stimulus,2.0,N2_no_retrieval,retrieval,0,240,245.75324349536857
A1,84,4,stimulus,2.0,N2_no_retrieval,retrieval,1,240,15628.944111523739
A1,84,4,stimulus,2.0,N2_no_retrieval,retrieval,2,240,40000.66531200027
A1,85,4,stimulus,2.0,N2_no_retrieval,encoding,0,205,1190.6153349491556
A1,85,4,stimulus,2.0,N2_no_retrieval,encoding,1,205,96757.6481841587
A1,85,4,stimulus,2.0,N2_no_retrieval,encoding,2,205,17772.72599597559
A1,85,4,stimulus,2.0,N2_no_retrieval,maintenance,0,362,1812.0476246704159
A1,85,4,stimulus,2.0,N2_no_retrieval,maintenance,1,362,121184.32184452965
A1,85,4,stimulus,2.0,N2_no_retrieval,maintenance,2,362,25278.004688306526
A1,85,4,stimulus,2.0,N2_no_retrieval,retrieval,0,240,415.1605640754976
A1,85,4,stimulus,2.0,N2_no_retrieval,retrieval,1,240,6383.77727632855
A1,85,4,stimulus,2.0,N2_no_retrieval,retrieval,2,240,8158.542442769642
A1,86,4,stimulus,2.0,N2_no_retrieval,encoding,0,205,770.3664716095536
A1,86,4,stimulus,2.0,N2_no_retrieval,encoding,1,205,2159.3168502938656
A1,86,4,stimulus,2.0,N2_no_retrieval,encoding,2,205,2951.3800694402803
A1,86,4,stimulus,2.0,N2_no_retrieval,maintenance,0,362,160.43967301437672
A1,86,4,stimulus,2.0,N2_no_retrieval,maintenance,1,362,1591.0604086438386
A1,86,4,stimulus,2.0,N2_no_retrieval,maintenance,2,362,52878.083364728096
A1,86,4,stimulus,2.0,N2_no_retrieval,retrieval,0,244,447.78670532424337
A1,86,4,stimulus,2.0,N2_no_retrieval,retrieval,1,244,694.4596375222785
A1,86,4,stimulus,2.0,N2_no_retrieval,retrieval,2,244,60367.0129995252
A1,87,4,stimulus,2.0,N2_no_retrieval,encoding,0,205,50.15878007403918
A1,87,4,stimulus,2.0,N2_no_retrieval,encoding,1,205,2934.504574685431
A1,87,4,stimulus,2.0,N2_no_retrieval,encoding,2,205,10147.86798185352
A1,87,4,stimulus,2.0,N2_no_retrieval,maintenance,0,363,800.6011107592577
A1,87,4,stimulus,2.0,N2_no_retrieval,maintenance,1,363,7410.635266924446
A1,87,4,stimulus,2.0,N2_no_retrieval,maintenance,2,363,49701.67379274187
A1,87,4,stimulus,2.0,N2_no_retrieval,retrieval,0,299,105.45535382039711
A1,87,4,stimulus,2.0,N2_no_retrieval,retrieval,1,299,2154.6218327918077
A1,87,4,stimulus,2.0,N2_no_retrieval,retrieval,2,299,46860.526839568025
A1,89,4,stimulus,2.0,N2_no_retrieval,encoding,0,205,803.42072901866
A1,89,4,stimulus,2.0,N2_no_retrieval,encoding,1,205,814.4516133517234
A1,89,4,stimulus,2.0,N2_no_retrieval,encoding,2,205,584.4858266914213
A1,89,4,stimulus,2.0,N2_no_retrieval,maintenance,0,363,1782.4282368870995
A1,89,4,stimulus,2.0,N2_no_retrieval,maintenance,1,363,12840.019575804648
A1,89,4,stimulus,2.0,N2_no_retrieval,maintenance,2,363,45638.629335919155
A1,89,4,stimulus,2.0,N2_no_retrieval,retrieval,0,252,10976.780844001858
A1,89,4,stimulus,2.0,N2_no_retrieval,retrieval,1,252,78759.31934488461
A1,89,4,stimulus,2.0,N2_no_retrieval,retrieval,2,252,184267.93483423901
A1,90,4,stimulus,2.0,N2_no_retrieval,encoding,0,205,244.74711137154856
A1,90,4,stimulus,2.0,N2_no_retrieval,encoding,1,205,1555.2639959881676
A1,90,4,stimulus,2.0,N2_no_retrieval,encoding,2,205,784.2172550959315
A1,90,4,stimulus,2.0,N2_no_retrieval,maintenance,0,362,2426.44670697105
A1,90,4,stimulus,2.0,N2_no_retrieval,maintenance,1,362,5163.380105596405
A1,90,4,stimulus,2.0,N2_no_retrieval,maintenance,2,362,979.6032131869807
A1,90,4,stimulus,2.0,N2_no_retrieval,retrieval,0,234,1468.3874177721864
A1,90,4,stimulus,2.0,N2_no_retrieval,retrieval,1,234,4324.691407521312
A1,90,4,stimulus,2.0,N2_no_retrieval,retrieval,2,234,264.2239952608674
A1,91,4,stimulus,2.0,N2_no_retrieval,encoding,0,205,267.1151949415734
A1,91,4,stimulus,2.0,N2_no_retrieval,encoding,1,205,9721.770541395452
A1,91,4,stimulus,2.0,N2_no_retrieval,encoding,2,205,11540.580840677034
A1,91,4,stimulus,2.0,N2_no_retrieval,maintenance,0,363,3462.9360927236344
A1,91,4,stimulus,2.0,N2_no_retrieval,maintenance,1,363,171110.73042090563
A1,91,4,stimulus,2.0,N2_no_retrieval,maintenance,2,363,89302.08808423228
A1,91,4,stimulus,2.0,N2_no_retrieval,retrieval,0,327,11742.287458034984
A1,91,4,stimulus,2.0,N2_no_retrieval,retrieval,1,327,548219.666956045
A1,91,4,stimulus,2.0,N2_no_retrieval,retrieval,2,327,325790.9580309907
A1,92,4,stimulus,2.0,N2_no_retrieval,encoding,0,205,553.4322403698513
A1,92,4,stimulus,2.0,N2_no_retrieval,encoding,1,205,52994.109244043524
A1,92,4,stimulus,2.0,N2_no_retrieval,encoding,2,205,66713.4055284126
A1,92,4,stimulus,2.0,N2_no_retrieval,maintenance,0,362,4158.549657449885
A1,92,4,stimulus,2.0,N2_no_retrieval,maintenance,1,362,226681.8667346704
A1,92,4,stimulus,2.0,N2_no_retrieval,maintenance,2,362,293986.18104315555
A1,92,4,stimulus,2.0,N2_no_retrieval,retrieval,0,227,5118.835510442692
A1,92,4,stimulus,2.0,N2_no_retrieval,retrieval,1,227,253654.90848135657
A1,92,4,stimulus,2.0,N2_no_retrieval,retrieval,2,227,308946.57270959986
A1,93,4,stimulus,2.0,N2_no_retrieval,encoding,0,205,671.7579050069121
A1,93,4,stimulus,2.0,N2_no_retrieval,encoding,1,205,1430.5234712271726
A1,93,4,stimulus,2.0,N2_no_retrieval,encoding,2,205,1795.0154639331736
A1,93,4,stimulus,2.0,N2_no_retrieval,maintenance,0,363,1447.4367205985764
A1,93,4,stimulus,2.0,N2_no_retrieval,maintenance,1,363,1410.100437784123
A1,93,4,stimulus,2.0,N2_no_retrieval,maintenance,2,363,1438.6260704273714
A1,93,4,stimulus,2.0,N2_no_retrieval,retrieval,0,308,184.75547741557986
A1,93,4,stimulus,2.0,N2_no_retrieval,retrieval,1,308,3806.2026139385894
A1,93,4,stimulus,2.0,N2_no_retrieval,retrieval,2,308,3673.7793494223015
A1,94,4,stimulus,2.0,N2_no_retrieval,encoding,0,205,68.47780406515734
A1,94,4,stimulus,2.0,N2_no_retrieval,encoding,1,205,911.770171772373
A1,94,4,stimulus,2.0,N2_no_retrieval,encoding,2,205,175.90043339730195
A1,94,4,stimulus,2.0,N2_no_retrieval,maintenance,0,362,460.1744852641151
A1,94,4,stimulus,2.0,N2_no_retrieval,maintenance,1,362,1412.4254297197565
A1,94,4,stimulus,2.0,N2_no_retrieval,maintenance,2,362,545.4741003644924
A1,94,4,stimulus,2.0,N2_no_retrieval,retrieval,0,296,719.6427449105538
A1,94,4,stimulus,2.0,N2_no_retrieval,retrieval,1,296,224.1234274417336
A1,94,4,stimulus,2.0,N2_no_retrieval,retrieval,2,296,549.8446415664916
A1,95,4,stimulus,2.0,N2_no_retrieval,encoding,0,205,517.4469598913598
A1,95,4,stimulus,2.0,N2_no_retrieval,encoding,1,205,7440.880414345295
A1,95,4,stimulus,2.0,N2_no_retrieval,encoding,2,205,496.8409141353046
A1,95,4,stimulus,2.0,N2_no_retrieval,maintenance,0,363,310.1315136917094
A1,95,4,stimulus,2.0,N2_no_retrieval,maintenance,1,363,25646.14451140667
A1,95,4,stimulus,2.0,N2_no_retrieval,maintenance,2,363,247.07499436815772
A1,95,4,stimulus,2.0,N2_no_retrieval,retrieval,0,297,149.88606692390206
A1,95,4,stimulus,2.0,N2_no_retrieval,retrieval,1,297,1615.8685524119173
A1,95,4,stimulus,2.0,N2_no_retrieval,retrieval,2,297,938.9925560605315
A1,96,4,stimulus,2.0,N2_no_retrieval,encoding,0,205,328.7304304362161
A1,96,4,stimulus,2.0,N2_no_retrieval,encoding,1,205,1065.3252258652517
A1,96,4,stimulus,2.0,N2_no_retrieval,encoding,2,205,1213.1061785837703
A1,96,4,stimulus,2.0,N2_no_retrieval,maintenance,0,362,346.0725260392974
A1,96,4,stimulus,2.0,N2_no_retrieval,maintenance,1,362,4156.121625944689
A1,96,4,stimulus,2.0,N2_no_retrieval,maintenance,2,362,2281.554056249571
A1,96,4,stimulus,2.0,N2_no_retrieval,retrieval,0,221,305.2658867461485
A1,96,4,stimulus,2.0,N2_no_retrieval,retrieval,1,221,5442.520838392298
A1,96,4,stimulus,2.0,N2_no_retrieval,retrieval,2,221,1119.3197674766118
A1,97,4,stimulus,2.0,N2_no_retrieval,encoding,0,205,4938.6563790093915
A1,97,4,stimulus,2.0,N2_no_retrieval,encoding,1,205,76090.96476234945
A1,97,4,stimulus,2.0,N2_no_retrieval,encoding,2,205,120678.8619677442
A1,97,4,stimulus,2.0,N2_no_retrieval,maintenance,0,363,14407.768621394147
A1,97,4,stimulus,2.0,N2_no_retrieval,maintenance,1,363,192885.1757911949
A1,97,4,stimulus,2.0,N2_no_retrieval,maintenance,2,363,310111.1268455887
A1,97,4,stimulus,2.0,N2_no_retrieval,retrieval,0,207,496.04286401266955
A1,97,4,stimulus,2.0,N2_no_retrieval,retrieval,1,207,31699.085226769388
A1,97,4,stimulus,2.0,N2_no_retrieval,retrieval,2,207,8325.792682932175
A1,98,4,stimulus,2.0,N2_no_retrieval,encoding,0,205,3053.5377674380584
A1,98,4,stimulus,2.0,N2_no_retrieval,encoding,1,205,69666.71981329132
A1,98,4,stimulus,2.0,N2_no_retrieval,encoding,2,205,121882.76759825162
A1,98,4,stimulus,2.0,N2_no_retrieval,maintenance,0,362,60185.54758774688
A1,98,4,stimulus,2.0,N2_no_retrieval,maintenance,1,362,955141.1111412208
A1,98,4,stimulus,2.0,N2_no_retrieval,maintenance,2,362,853266.0239840972
A1,98,4,stimulus,2.0,N2_no_retrieval,retrieval,0,275,117343.26749760339
A1,98,4,stimulus,2.0,N2_no_retrieval,retrieval,1,275,1834150.881797891
A1,98,4,stimulus,2.0,N2_no_retrieval,retrieval,2,275,1259415.2960746184
A1,99,4,stimulus,2.0,N2_no_retrieval,encoding,0,205,173.27467279197214
A1,99,4,stimulus,2.0,N2_no_retrieval,encoding,1,205,4196.356123019538
A1,99,4,stimulus,2.0,N2_no_retrieval,encoding,2,205,1930.231414537628
A1,99,4,stimulus,2.0,N2_no_retrieval,maintenance,0,363,4750.855567228908
A1,99,4,stimulus,2.0,N2_no_retrieval,maintenance,1,363,19674.06607582238
A1,99,4,stimulus,2.0,N2_no_retrieval,maintenance,2,363,10011.962675281979
A1,99,4,stimulus,2.0,N2_no_retrieval,retrieval,0,318,3972.9632647646067
A1,99,4,stimulus,2.0,N2_no_retrieval,retrieval,1,318,55229.298336634354
A1,99,4,stimulus,2.0,N2_no_retrieval,retrieval,2,318,22161.48315015675
A1,2,0,stimulus,2.0,N3,encoding,0,205,443.2186100693824
A1,2,0,stimulus,2.0,N3,encoding,1,205,72000.17524072094
A1,2,0,stimulus,2.0,N3,encoding,2,205,113151.38629478226
A1,2,0,stimulus,2.0,N3,maintenance,0,362,1004.6939639697798
A1,2,0,stimulus,2.0,N3,maintenance,1,362,120724.0589172782
A1,2,0,stimulus,2.0,N3,maintenance,2,362,800491.5094551368
A1,2,0,stimulus,2.0,N3,retrieval,0,277,500.02884675738875
A1,2,0,stimulus,2.0,N3,retrieval,1,277,89787.04754805974
A1,2,0,stimulus,2.0,N3,retrieval,2,277,1190715.5058672423
A1,5,0,stimulus,2.0,N3,encoding,0,205,103.30726957614321
A1,5,0,stimulus,2.0,N3,encoding,1,205,18323.919218458002
A1,5,0,stimulus,2.0,N3,encoding,2,205,42845.806633655506
A1,5,0,stimulus,2.0,N3,maintenance,0,363,266.0187105895403
A1,5,0,stimulus,2.0,N3,maintenance,1,363,7079.491527602732
A1,5,0,stimulus,2.0,N3,maintenance,2,363,95537.27336577923
A1,5,0,stimulus,2.0,N3,retrieval,0,284,679.0434194401195
A1,5,0,stimulus,2.0,N3,retrieval,1,284,29249.533570663392
A1,5,0,stimulus,2.0,N3,retrieval,2,284,43734.27488088924
A1,6,0,stimulus,2.0,N3,encoding,0,205,62.26692502380346
A1,6,0,stimulus,2.0,N3,encoding,1,205,39676.45566711329
A1,6,0,stimulus,2.0,N3,encoding,2,205,79490.0236067458
A1,6,0,stimulus,2.0,N3,maintenance,0,362,943.5220721433644
A1,6,0,stimulus,2.0,N3,maintenance,1,362,56207.285080306334
A1,6,0,stimulus,2.0,N3,maintenance,2,362,43685.175571272295
A1,6,0,stimulus,2.0,N3,retrieval,0,278,2148.6882839089035
A1,6,0,stimulus,2.0,N3,retrieval,1,278,253109.57025248336
A1,6,0,stimulus,2.0,N3,retrieval,2,278,181107.4057807476
A1,7,0,stimulus,2.0,N3,encoding,0,205,67.55618592687067
A1,7,0,stimulus,2.0,N3,encoding,1,205,4339.204734820212
A1,7,0,stimulus,2.0,N3,encoding,2,205,6936.955824920845
A1,7,0,stimulus,2.0,N3,maintenance,0,363,96.71937103273751
