cue,channel,n_trials,fit_family,knot_spacing_ms,fit_RMSE_50_750,fit_RMSE_250_500,positive_mean,positive_area_unit_ms,local_positive_peak,local_peak_latency_ms,peak_status
-1,Fz,46,fixed_knot_cubic_spline,50.0,0.6344286190510567,0.5827639285385998,1.0998318784102914,279.254187877613,4.74296014311754,343.75,窗内局部正峰，非生理确认
-1,F3,46,fixed_knot_cubic_spline,50.0,0.7466323089950355,0.48661805629247656,8.689072554034244,2172.3827756592527,11.622616501682641,363.28125,窗内局部正峰，非生理确认
-1,F4,46,fixed_knot_cubic_spline,50.0,0.673821665810754,0.5439816459656135,40.80203630296569,10204.78161397716,,,无合格窗内局部正峰
1,Fz,48,fixed_knot_cubic_spline,50.0,0.7556946962491332,0.7095601524263508,18.028759267857023,4515.777759324732,22.21005980950137,343.75,窗内局部正峰，非生理确认
1,F3,48,fixed_knot_cubic_spline,50.0,0.704562870809512,0.6862814600506014,0.0,0.0,,,无合格窗内局部正峰
1,F4,48,fixed_knot_cubic_spline,50.0,0.7164807474553472,0.7451289826648668,0.14619680226105636,37.12028182409633,1.1037271353104279,332.03125,窗内局部正峰，非生理确认
