trial_id,cue,coef_1,coef_2,coef_3,coef_4,coef_5,coef_6,coef_7,coef_8,coef_9
1,-1,-10.856787506215564,-39.47954116559933,-44.55882175516457,-10.856427919264794,35.26633293242956,53.032997424750306,5.48485439446554,-20.449579237258412,-30.172135366895976
2,-1,-4.011140568885852,-1.876111096829321,-0.4171696722362426,23.154911823798823,16.47341032243861,13.568929228431436,-0.36156718909528696,-4.779052986386619,-7.01999774108587
3,1,4.7964248483606005,5.023604993468595,4.766596287047076,22.297132214025115,19.457788929062882,17.948262636064687,15.150089067903771,7.686680857200841,4.434969068851329
4,-1,26.71102103376734,40.47646989386427,44.90228526719877,2.709021837531695,-16.676731841339397,-23.88544948337411,-0.4295790316742799,-0.9526103150332006,-0.9774004521279781
5,1,-91.4092262459586,-132.11909382818783,-144.36302425912766,94.72204714636698,182.57029334981422,213.08281614108367,-7.596024226920321,-2.190135935923043,-0.2790082914919462
6,1,-70.61862129562634,18.9132759767754,57.84403987612682,105.64328380379949,-36.372677570505275,-98.29164170285233,-17.925690115154822,26.257257755092006,42.06671934783507
7,1,-0.7680142300285996,-6.000136903824767,-7.011464632711096,-6.545375323909752,-5.835483889710131,-5.405884312666744,-4.868111069411588,0.6602441907132747,3.154529939948839
8,-1,-3.7642221923859487,-11.678807603936926,-14.839309310339392,4.894774158283369,10.001883963389249,11.499616922660362,8.872257523684171,13.832720148475723,15.685347257426425
9,-1,1.4768616992927748,-2.1470457821918103,-3.975821128246764,-1.1343887154197678,-1.0727598798591846,-1.1591440707706318,-9.643322078324623,-0.02045000518066009,2.994279033034663
10,-1,5.337333792075432,-7.0694138151543635,-11.396243877866798,-0.004676975570283778,10.42272644419368,14.03681830031967,-0.8792301400376372,0.6727817600639805,0.9488501970550095
11,1,11.523397736632946,17.333854146176634,19.8595482006548,-1.1872891940010284,-8.468857045622821,-11.249099084097319,1.9698840679412202,-9.202087123329727,-14.126447153099507
12,-1,-9.28025672524544,-5.575902954618926,-4.039196772356473,2.378178065789087,4.969070788422372,5.804611264917425,3.4753805232285178,-0.7580415579777907,-2.0601066732947495
13,1,-6.558479073474898,0.5392622754964558,7.128829949514134,8.195289141768683,6.656057920816286,5.314518672463829,-13.072889051931007,-16.77769634240957,-17.840776546301896
15,-1,1.4029818171787878,-4.010947303706839,-5.560743019042063,0.9456056896953294,3.197180583204707,4.067528600122,9.389558677323953,0.6813570812119712,-1.7665964539193935
16,1,11.72962401486737,1.3281638165763523,-1.5085780767475092,-7.030671457398558,-0.2406798076221431,2.4808581351932726,-3.102468972387992,4.200280897941435,6.304912340199469
17,-1,5.074733817482029,24.326800950057603,33.643398875085616,22.62742110700567,-26.096494497231,-47.72427837851788,-26.16982327078904,-12.97067261083157,-6.078156879303549
18,-1,-15.455452923065293,25.512725717540004,41.534983173856226,20.569595513071896,-33.522816195505975,-54.39214951430032,-9.962129000277313,24.069642711122615,36.940507319181464
19,1,40.63293645404946,47.54075715592265,49.009170637780834,12.52054562695788,7.299671205625941,4.947377017730093,3.6466655511159627,-24.34007355787456,-34.011829244715635
20,-1,-40.134336020542435,38.483745192777455,70.44198197689067,55.79450961616838,-42.76671596515396,-83.03419960686082,-41.01997446667073,28.757276409034958,56.846784704680644
21,1,11.545862268693917,14.84693532613251,15.901471770508719,-10.680402597537377,-26.994590414982103,-32.92112027110682,2.7447744406296195,6.002401619984952,5.928075740489711
22,1,-24.2868220977619,13.35213738937216,30.916125123962203,5.409741063394863,11.8940409982694,14.26692398326388,7.299369297812655,-6.325063030386756,-11.858758740582806
24,1,-33.197198159179415,22.121465220319266,43.73212001036736,54.16571375708543,-25.76621642626545,-59.52183483727591,-7.656785306601893,17.63595475938941,27.877310227272172
25,1,30.02917649963129,20.256222512734496,17.323120962915528,-300.5453544104048,-361.1897969801274,-375.3642694427778,7.340451144159082,6.579815943902658,6.0055229846569524
26,1,-4.838531250579128,-9.239914815050446,-10.481193838597045,-0.7813387692943611,3.333557559659017,4.884793043076749,10.895198142732475,8.58731779339164,7.989893425884013
27,1,-7.574388718027852,-5.154876233440679,-3.682388997030544,-4.548244265246534,-6.29720653927744,-6.9313545285557465,-4.056406827356014,-6.188550461608764,-6.548489436097788
28,1,25.646612548086118,-28.078469439177226,-44.90802691133734,-54.59187562224287,24.895941927883207,56.119117777042845,-52.69392529031916,-8.527938267124473,9.911962517250208
29,1,-36.91382738098208,18.04310295886672,41.418560871426244,1.8873343115460293,0.21327585141234834,-0.34373314899635665,3.262058212614841,6.4240350694865676,6.909001605131347
30,-1,-31.425597452353223,-36.55127474980367,-36.735858585555235,2.465790242091825,72.39958983688511,99.03477444483869,-9.955600076407418,-73.22620307144535,-96.75965500913757
31,1,3.2626189353014268,13.823982385389943,18.295419044863856,-17.51757884058255,-5.531653255416514,-0.5035173398736845,35.78553691748937,18.775361369659166,11.644915467961384
32,-1,25.72419263913947,46.52395916823564,53.55333799802038,51.31151604732733,63.25425394189956,66.41239880390454,15.941719761244444,8.727694555436754,5.844894109251268
33,-1,-1.9702264400597624,31.398496231838596,41.68086690905669,-19.26977300481734,-13.348305297819605,-10.312336135987838,-12.41591702976998,-18.386416908989883,-20.001145417525397
34,1,18.315581285452936,43.973928003926176,54.45297270978594,11.890536677533134,-9.346463733038988,-17.68991747958228,-9.7414213744468,-14.472131361584267,-16.22727957913563
35,-1,60.195040399013656,-12.34455793693414,-40.9177540924255,-106.11305337600913,-11.85964338920479,26.642391942242302,22.123857664587455,11.320337180895132,6.445806342734207
37,-1,28.807181436439393,13.8328185276308,11.023030510204697,-72.91968063359195,-37.5058317275166,-22.706704636258635,-32.46060021912118,23.821467170918584,46.6953681031695
38,-1,-55.62741097632516,-19.82122079342751,-4.624291559153705,107.50538253972205,136.7225820734331,145.01918197792608,28.147373411244978,31.76853667167266,32.00897308050481
39,1,-30.750064156927408,14.330241245492882,36.70014335902158,72.95100605679592,76.25550281052759,75.51440393614108,-2.6695572474138243,-8.716454369896804,-10.575842191329702
40,1,-69.35095676897981,-95.11064604267523,-102.36323252241691,-84.24410772747021,-49.053589279390785,-33.26137276062909,6.00127037652257,-5.6423450190049875,-10.214301734611903
41,-1,-8.80445033003525,14.556230553597818,27.804151020475274,3.3614521409526814,-0.24668602835356057,-1.6977772110603029,6.478949247968156,1.5753851515927166,-0.0475553552227066
42,1,-20.282489001450735,15.300462938508588,31.439639522139725,35.94871206138642,-31.772949349458973,-60.325380134291095,-23.468338125430886,22.189004868670867,40.34059356634057
43,1,-88.72357295887036,-27.599045055810695,-2.349134709330486,75.45851961368069,127.56778591271106,145.16607245456333,-2.23688617876061,-5.682420734823888,-6.7864896151517025
44,1,-25.526564184172255,21.480964206356276,41.18439881003059,14.754738498945565,17.130624233512403,17.71290943611298,6.775714675595651,5.68105323467448,4.737822300939
45,1,-10.658719031685443,-0.4556972802302586,5.021386090002235,7.77662540672742,0.42463767916159717,-2.7911980823166402,5.016954772843525,-1.8621883156830934,-4.145307608599463
46,-1,-74.98801326269728,106.28296235424315,176.29993225620092,104.02839863706599,-139.39580745666007,-234.33050972313492,0.8734707164723495,38.19196459529366,51.12533451494932
47,-1,37.04855994647047,82.91309829409661,103.2386029766117,-11.60550333367756,-0.6961381537767815,4.092291160672382,-197.2735634555703,-235.42972084245216,-244.21034568601726
48,1,-62.32874073646967,85.93416553460466,144.01884066950737,39.95099579933998,-68.80270040970223,-109.86072708375833,43.66684038371005,-61.189235114860594,-101.03046745416823
49,1,5.718271400273497,3.921235240040599,3.5068671396771447,-22.277955307868094,-36.60862395407631,-41.393037725283435,-14.001998667624548,-2.9670627617535064,0.5371380703327864
50,-1,27.699739984022404,76.83028536062358,95.41673128858997,-204.56082819333767,-287.77964298547755,-313.2348752970745,-34.766149760513734,-17.256266661414788,-10.570906815256311
51,1,-35.718030331573075,-15.866505509879376,-7.530411939294409,100.51351159206557,138.97240324662013,150.9579440137054,6.296048391033176,25.133298250870347,31.875446298717033
52,-1,-29.009644933120878,-18.607107866309896,-10.853044400968008,17.115034718909264,33.35154680553991,38.865209335130665,-10.322515791820948,-28.34906691709623,-34.66348834729083
53,1,-7.073074329588183,2.5134818467354125,6.900018553085151,0.5855465855673804,2.167912494023896,2.8372814717909085,-4.749916484504281,-1.4432718327534635,-0.0048506824055693995
55,1,-31.164624056422504,71.3161109495939,114.41598503137796,109.57034073744931,24.51451695642964,-9.54485096147613,34.138337903436636,97.76436561831906,119.08366688756077
56,-1,2.762923461576938,57.46313606763,80.86558104096797,36.38431379522671,38.77502103165264,38.91556315402884,21.81965782252315,15.164984289350052,12.03290627963026
57,1,-24.947819548764787,5.06507908193175,20.96621550997772,-8.901667492556106,-10.303729940262448,-10.754289561323043,10.8615034114681,4.710491056255217,1.9677004710497914
58,1,71.10973997727146,-70.0269057204636,-123.62393321859619,-50.207965436237835,47.78976045624957,85.870394124141,-15.646747050980935,-15.63188241415589,-16.12347192239001
59,1,-52.338279942727986,-69.43099853806177,-74.83344767174734,98.47160475556946,192.87909546143,225.88582625482596,4.638733775978827,17.92293707901012,22.14338177336365
60,1,7.383382326060638,-9.227253196675308,-15.21772792151363,2.633187303785332,6.03651444422719,7.531770392421883,-0.7261161669475015,-1.6623479675971757,-2.7761003166948264
61,-1,-53.32203548101932,-18.651374112564746,-4.467308047493422,81.05928012319738,132.65800093714265,149.93239379442642,4.820849509308765,61.91097671594977,83.14005027794491
62,-1,54.019274268376726,143.9463691084812,174.5793291792428,-39.057824528145886,-182.05189715812617,-232.94710272282998,-55.29559623788604,-88.92648154685922,-100.10013799669547
63,1,-19.857792537699392,18.500527867669874,30.10422050912836,109.0157175019801,163.50950070107442,181.38718151659577,-7.637192077842096,-2.1697694866584016,0.15024112401690748
64,-1,21.52983108160016,52.99431685645722,59.00153290020503,14.47333031013892,18.17750456097333,19.48855306514821,-15.181601672851828,-16.56151704810663,-16.83678578999814
65,-1,-27.34835238569909,-23.431370781429997,-25.033672138977906,22.300847666662253,39.18435838277707,44.94678871830603,-22.809030689168324,-39.03171678678263,-45.24901332057347
66,-1,-44.63658757851806,-115.4906127554612,-141.4247827918826,-85.00495182258828,-94.04742484922835,-94.39759152177895,-50.5418106027748,-93.61744722708845,-108.01613330390992
67,1,-10.111319960740705,-34.739705492076524,-42.79524922369551,-36.40197417669088,-23.40138759372563,-17.39333578818776,13.13759210416951,5.683395072848539,1.9758487400264055
68,1,-15.041582593718317,21.22447940928362,37.3414158921983,1.1621987687947084,-15.523133585706336,-21.802941014048766,9.477179843982004,-11.33803834024696,-19.81950681465683
69,-1,8.841586528696082,-17.810900929495283,-27.44316745846612,-93.93658712751352,-19.36881891731624,11.58997336431099,18.904914875982815,35.47838082231053,41.074157851228
70,-1,31.57849158987981,24.81728235903806,21.707421185795788,-37.052439148248304,-58.21101973551071,-64.59442286280384,22.92399260012043,-0.27732902802192655,-9.55451541787962
71,1,7.101978373530136,74.46830977540404,95.72486272095635,82.76701739516474,103.06123787738687,108.64256241593829,-2.8623300347288185,-4.631648367477952,-5.591237929725201
72,1,63.57718046047537,66.7316224277609,69.3849882478527,-73.68986148418472,-97.45876396726996,-103.71947021052334,19.434131380713637,-16.586772488697616,-30.82642540046682
73,-1,-10.727208607974605,24.49809709861472,33.56524596951435,7.705758455008419,8.314633469970918,8.578420981128446,-14.66416216936225,-13.654466372840433,-12.933933922173697
74,-1,-0.6995712215844383,7.439537995186328,11.825979192180364,12.18772803942415,11.028382656897096,10.335729847125402,4.641028918289743,4.6583295513091,4.809004369615277
75,1,0.27409805494607786,33.71934547195667,48.621607214736144,-17.86694621588702,-6.384590669516996,-1.4435931949181682,-63.987581653852224,-78.32186929533147,-82.12372564575324
76,-1,-67.90849660715001,46.502453510219475,94.71245001659534,49.630984426022735,-29.502859885627238,-63.5633774034033,-23.284966346948675,7.468161831098984,18.76458608519655
77,-1,-22.386763442486885,32.09024456528751,53.59916013511759,4.826343743417048,2.039467289472154,1.1731985245185932,4.788939229412023,3.8993613492016004,3.5454155990179634
