dataset,setting,trial_id,block,cue,model,stage,channel,n_samples,MSE,zero_MSE,baseline_MSE,normalized_MSE
A1,stimulus,90,4,1,N2_no_projection,encoding,0,205,247.35042810970953,251.48373192019207,231.5011575574115,0.11897073655816032
A1,stimulus,90,4,1,N2_no_projection,encoding,1,205,1600.518424143436,1701.0753148128117,1064.4257625839973,0.027013480113449586
A1,stimulus,90,4,1,N2_no_projection,encoding,2,205,834.7043959904289,902.2077034855099,557.5111889037291,0.010249844677629927
A1,stimulus,90,4,1,N2_no_projection,maintenance,0,362,2408.7934968942463,2394.4779952551053,2394.1982299798074,1.1585827392015164
A1,stimulus,90,4,1,N2_no_projection,maintenance,1,362,5105.057058961448,4854.790656271916,4557.213016247925,0.08616293024810669
A1,stimulus,90,4,1,N2_no_projection,maintenance,2,362,962.8911627323145,857.7516755147857,657.8482382783387,0.01182392821563848
A1,stimulus,90,4,1,N2_no_projection,retrieval,0,234,1461.2738524709114,1447.8654294199441,2140.7153731652134,0.7028442516563428
A1,stimulus,90,4,1,N2_no_projection,retrieval,1,234,4281.558588478344,4405.826778388378,1526.4796528652812,0.07226395900211378
A1,stimulus,90,4,1,N2_no_projection,retrieval,2,234,248.075046776575,271.5790444666679,750.1014401770483,0.0030462648933800855
A1,stimulus,91,4,-1,N2_no_projection,encoding,0,205,262.85975739062644,263.9955303959482,296.37279273695697,0.12643042175933297
A1,stimulus,91,4,-1,N2_no_projection,encoding,1,205,9987.778084823378,10244.971230838913,13141.403401736354,0.16857328263266802
A1,stimulus,91,4,-1,N2_no_projection,encoding,2,205,11837.80501333541,12103.809475884327,15606.895921278854,0.1453636320757416
A1,stimulus,91,4,-1,N2_no_projection,maintenance,0,363,3449.553824661739,3450.3853806467014,3450.1476868728955,1.6591681787387058
A1,stimulus,91,4,-1,N2_no_projection,maintenance,1,363,172532.71549099952,173129.22906667835,171460.6296089844,2.91199964244703
A1,stimulus,91,4,-1,N2_no_projection,maintenance,2,363,90149.12990876872,90526.76291910514,87071.41964465594,1.1069961819141505
A1,stimulus,91,4,-1,N2_no_projection,retrieval,0,327,11734.912991525294,11732.320563465251,13632.43141915486,5.644264506501921
A1,stimulus,91,4,-1,N2_no_projection,retrieval,1,327,548911.322797694,548886.092433384,508753.36254031194,9.26450135079104
A1,stimulus,91,4,-1,N2_no_projection,retrieval,2,327,326223.4602891512,326178.5337791343,281315.8504067663,4.005896954927641
A1,stimulus,92,4,1,N2_no_projection,encoding,0,205,563.4100456137893,569.5980525083152,524.8525713002567,0.2709892544888143
A1,stimulus,92,4,1,N2_no_projection,encoding,1,205,53277.577184285954,54223.05960806423,48104.16586370123,0.8992166225957196
A1,stimulus,92,4,1,N2_no_projection,encoding,2,205,67345.29397624401,68787.68542495463,61559.25558638578,0.8269739638866629
A1,stimulus,92,4,1,N2_no_projection,maintenance,0,362,4136.089903630283,4116.120338306428,4115.717634946231,1.9893786562900602
A1,stimulus,92,4,1,N2_no_projection,maintenance,1,362,226238.6542825996,224533.35145396602,222426.666745181,3.8184461335565962
A1,stimulus,92,4,1,N2_no_projection,maintenance,2,362,292991.8210961633,290254.92184129223,283107.93540590926,3.597825376836813
A1,stimulus,92,4,1,N2_no_projection,retrieval,0,227,5106.382837310733,5083.083584408498,6356.249641417807,2.4560706522543474
A1,stimulus,92,4,1,N2_no_projection,retrieval,1,227,253294.86041718663,254471.3654529615,227391.94177017332,4.275099599919043
A1,stimulus,92,4,1,N2_no_projection,retrieval,2,227,308236.77157322335,309416.0884750918,265751.3327518677,3.785027427357482
A1,stimulus,93,4,1,N2_no_projection,encoding,0,205,671.2562160505263,675.6122854966012,676.1249984999423,0.32286116119982516
A1,stimulus,93,4,1,N2_no_projection,encoding,1,205,1457.6185433136975,1468.3259805655316,1094.4737298899704,0.024601622161189916
A1,stimulus,93,4,1,N2_no_projection,encoding,2,205,1854.9405008411743,1888.1636660707954,1438.1491563999207,0.02277794643372779
A1,stimulus,93,4,1,N2_no_projection,maintenance,0,363,1434.7783852461146,1423.8777546394151,1423.6888676447345,0.6901004481574923
A1,stimulus,93,4,1,N2_no_projection,maintenance,1,363,1387.8912197426498,1299.3894057704783,1178.003055399852,0.023424767436972287
A1,stimulus,93,4,1,N2_no_projection,maintenance,2,363,1395.680864064473,1282.6770841605608,973.3712290407899,0.017138417079050835
A1,stimulus,93,4,1,N2_no_projection,retrieval,0,308,184.64602959371348,185.53068183668023,338.1349760726215,0.08881114260113804
A1,stimulus,93,4,1,N2_no_projection,retrieval,1,308,3780.913963728189,3821.444086600255,1211.8550020599575,0.06381410087453142
A1,stimulus,93,4,1,N2_no_projection,retrieval,2,308,3618.3737978266527,3683.716730719541,529.0953246223146,0.04443222006674848
A1,stimulus,94,4,1,N2_no_projection,encoding,0,205,67.81528937520088,68.34358741900473,66.60988224985958,0.0326178328799736
A1,stimulus,94,4,1,N2_no_projection,encoding,1,205,876.4944372773879,752.7553393954781,1716.2412763509074,0.0147934348607161
A1,stimulus,94,4,1,N2_no_projection,encoding,2,205,165.8379430058775,112.06383943971292,465.5269764927156,0.002036425308927425
A1,stimulus,94,4,1,N2_no_projection,maintenance,0,362,460.3627857676213,461.54030269268395,461.5883842957905,0.2214255302701476
A1,stimulus,94,4,1,N2_no_projection,maintenance,1,362,1426.5210610302051,1539.572670195929,1631.784191900506,0.024076760212354158
A1,stimulus,94,4,1,N2_no_projection,maintenance,2,362,551.8682368740565,536.5515012471982,533.0501296758889,0.006776726871990049
A1,stimulus,94,4,1,N2_no_projection,retrieval,0,296,722.5857290378373,723.4837897928704,354.93587030024855,0.3475496568452156
A1,stimulus,94,4,1,N2_no_projection,retrieval,1,296,219.14025405723433,236.16735747653593,1122.2217750720813,0.003698639644338685
A1,stimulus,94,4,1,N2_no_projection,retrieval,2,296,536.2842316743098,555.6717006614595,466.9113701285868,0.006585361361612871
A1,stimulus,95,4,-1,N2_no_projection,encoding,0,205,514.8027421442431,514.4151076550883,529.0647947477444,0.2476100885820828
A1,stimulus,95,4,-1,N2_no_projection,encoding,1,205,7807.170209381799,7993.085709054065,10582.204626661256,0.1317690780762614
A1,stimulus,95,4,-1,N2_no_projection,encoding,2,205,491.0138842487972,504.4312135744521,737.9908330589917,0.0060294591382116566
A1,stimulus,95,4,-1,N2_no_projection,maintenance,0,363,309.8103811020485,309.79916359559303,309.8144973952529,0.1490127569810671
A1,stimulus,95,4,-1,N2_no_projection,maintenance,1,363,25201.64693083583,24874.69055181754,25552.782720213803,0.42535229705753175
A1,stimulus,95,4,-1,N2_no_projection,maintenance,2,363,252.23735028600734,260.933834940652,252.86216196952577,0.0030973763583223707
A1,stimulus,95,4,-1,N2_no_projection,retrieval,0,297,150.83832958122287,153.31874568179055,85.35357281097778,0.07255029760256232
A1,stimulus,95,4,-1,N2_no_projection,retrieval,1,297,1556.8548090999454,1488.1264185702332,4115.248227922197,0.02627652752429717
A1,stimulus,95,4,-1,N2_no_projection,retrieval,2,297,909.3169132966163,882.608379209586,4829.546696546675,0.011166057311790021
A1,stimulus,96,4,1,N2_no_projection,encoding,0,205,328.397843729477,329.79446019340867,329.520755367553,0.15795296434772516
