dataset,trial_id,block,prefix_end_s,cognitive_0,cognitive_1,cognitive_2,cognitive_3,cognitive_4,cognitive_5,cognitive_6,cognitive_7,cognitive_8,ordinary_0,ordinary_1,ordinary_2,ordinary_3,ordinary_4,ordinary_5,ordinary_6,ordinary_7,ordinary_8
A2,12,0,2.8203125,0.00041434046977857083,-0.004542039133060661,-0.004703671631665576,-0.023566499196691723,-0.911383479576954,0.0008247671786077218,0.004092624809237011,-2.772373525920952,-0.00034617257514874173,267.05731307759993,527.3437993452317,431.8571224668048,496.90311716436514,776.0034967556653,615.4560594783967,320.375102544631,479.88664011325807,334.2825001672338
A2,13,0,2.81640625,0.0028793987963417742,0.0003540160374177924,0.004200929972974306,0.0014208465952900513,0.23423080748331043,-0.0007390946714503942,-0.0002475968711935262,0.7125159761763995,-0.0024057758555113946,41.12449810329611,59.464958750664195,-7.914397117459747,-35.255650931899986,-75.27621680019769,-181.82236719712927,-58.62643421994143,-121.28796890450626,-78.00155779979674
A2,14,0,2.8203125,0.010439481947156971,0.013429940920285358,0.012235909652606737,0.02253485129900649,2.153982760214769,-0.0021369195423127214,-0.0038977935705457995,6.55228552363214,-0.008721045353874553,-20.863379365339256,2.242234548128024,-41.95693772882037,-442.8444900321467,-300.91174279227977,-542.2594934570943,-710.3077836390919,-596.7281887823744,-849.270013174899
A2,15,0,2.81640625,0.0029832664275850815,-0.0023110102631096105,0.004297902410645308,-0.0012233698539847095,-0.04116265400556248,-0.0007561556109141026,0.00021318455430951056,-0.1252143085527915,-0.002492558637990772,28.6052801918622,23.484538815790213,30.43758899442527,-41.99797951778409,31.795660162406676,-41.60158301381944,-31.211006641295075,46.92675150780918,-14.842059836380718
A2,16,0,2.8203125,0.0002615843020286221,-0.008114679531339776,0.0038516874657887053,-0.0036443895290191007,-0.8803702209960611,-0.0006726713787700588,0.0006303604086973209,-2.6780330655451303,-0.00021852507369625804,-19.413907306057197,-49.52962754525292,-36.815442555003536,-47.63880704283011,-132.3920908760329,-85.97369587547627,159.29259332358623,377.6607169872411,234.57151690575128
A2,17,0,2.8203125,0.008951516952233481,0.010580182738963658,0.009608099483593893,0.014701534197880537,1.531362729680439,-0.0016847360367415758,-0.0025531099502695176,4.6583129774513505,-0.007478800408992886,43.7953583559627,-0.9155440358565581,27.12605666829442,-214.42377634622824,-414.58468402477564,-336.0285343822528,-421.76046197167415,-739.783443767677,-632.9787023571582
A2,24,1,2.8203125,0.004198665078870305,0.011731262822624038,0.004242245061624008,0.00907172955267153,0.24054393526487924,-0.0007408796430212854,-0.00156911304427788,0.7317201297731948,-0.0035075254465600377,-11.443559542627447,3.773562646246557,-11.174458077592668,-49.00365343923403,1.7396773630050382,-72.49708418363178,-88.86374326548741,-35.882467882273765,-154.2879292707466
A2,25,1,2.81640625,0.004916055746264433,0.007661818094910526,0.0067262063732427295,0.023754054093624813,-0.16801024968828265,-0.0011833816134810844,-0.004139383865393747,-0.5110770370068293,-0.004107429729336877,68.47965705157387,69.34471848014914,125.36895414895949,-12.015483479412106,-22.80660220028504,26.5726285026892,25.705274947825956,24.59498280782844,45.170399022523505
A2,26,1,2.8203125,0.0032783095941872147,-0.009793071223556883,0.0060418657728063575,0.00778090144235998,0.06054030439841993,-0.0010551713283686844,-0.0013458419233686434,0.18415995124608064,-0.0027386691025156566,12.353255117289583,-41.21201720620125,14.094892217660432,-66.0319819272578,-188.8888029684651,-97.70562230700428,-18.940386612994708,-67.83280865528177,-23.07918248363851
A2,27,1,2.81640625,0.01208537444057198,0.034383596090584174,0.012556456065351855,0.03437499339283621,0.6961506800557222,-0.0022091322230805726,-0.005990189820335192,2.117648343081898,-0.01009749051464545,62.56208108226583,135.7807408215234,118.83425030511611,-65.04602015812495,-206.77829259799813,-96.57722591874838,-113.08890451714352,-472.81184139796085,-228.17426334671572
A2,28,1,2.81640625,0.004587154693763333,0.0042932165546976,0.004026765624385446,-0.008407207692335016,0.03416634083216199,-0.0007084528985984849,0.0014650408615515308,0.10393194623699557,-0.0038326285409899497,99.71535801537298,180.73969642934992,115.51773476298303,79.08923409823501,169.7498948340283,71.53972365538968,15.700677505320149,-3.13242407187142,-0.9686809320330335
A2,29,1,2.81640625,0.018602794902809586,0.07559475874583559,0.018742495655304958,0.07950120850404048,1.3540775857000849,-0.0032974790719280537,-0.013853888623131931,4.119022271920499,-0.015542881687340117,79.2635537288626,83.02957449050925,85.98143254546493,-159.60183568017152,-456.17662904893865,-292.35965091466744,-280.2770163455457,-806.984273379713,-549.2154616115415
A2,32,1,2.81640625,0.0007785326241565707,-0.04294832905741434,0.0012425151003498344,-0.06481876272277318,-0.7098594052409694,-0.0002186030940227794,0.01129532413843592,-2.159349457518761,-0.0006504743255096816,106.10154354129926,114.08889500423776,129.5486935475752,170.40315719198196,92.34646330886444,197.9238846568321,224.88105860744733,178.88005473908908,238.87441595139134
A2,35,1,2.81640625,0.0035928827141154013,-0.011862839656122216,0.0011129144775380588,-0.05326663456521072,0.4823313007502483,-0.00019580168329871126,0.009282249118992877,1.4672226992129678,-0.003001901124736425,107.30246569856365,86.99678579084527,126.68626594663277,138.97108098675653,114.46979867827778,180.10140400415386,-17.684960160573603,-285.39272346228597,-22.971348551634232
A2,36,1,2.8203125,-0.0033836949690707534,-0.04601545858110656,-0.0028037745531841,-0.058644770417053356,-0.7410974783925157,0.0004916289674887297,0.010184416460741618,-2.2543737902467678,0.002827004568458027,61.05339753957103,84.63809959035193,85.399902131275,153.77314014008454,259.3746027297551,204.7810700643756,223.30642312346131,378.48959825830775,264.7310229170383
A2,37,1,2.81640625,-0.0069536215721290855,-0.05601238068642351,-0.010656398379433817,-0.10845521215940324,-1.3102260105975485,0.0018748437393056067,0.0188994162243226,-3.985628427717137,0.005809842981057385,190.95429004151643,460.30873948298034,250.0194993812878,401.0790866472916,991.2648142031798,576.545604882318,368.17134500625326,820.5652328880998,502.8645527126201
A2,44,2,2.8203125,0.007375026292864391,-0.0024094789329329814,0.006571956817591792,-0.00693701215568324,-2.557364539844878,0.002602566170150553,-0.002755911918055629,-6.56111525216348,-0.0012065412880725695,-75.1911460297114,24.296766621523894,-92.132837417758,-148.54387697983256,101.42683719327609,-224.18069317361346,-96.74078243908227,120.44839558322839,-247.04554205015023
