stage,cue,channel,MAE_before,MAE_after,RMSE_before,RMSE_after,corr_before,corr_after,shape_distance_before,shape_distance_after,baseline_RMS_before,baseline_RMS_after,trial_PTP_median_before,trial_PTP_median_after,SNR_proxy_dB_before,SNR_proxy_dB_after,edge_band_ratio_before,edge_band_ratio_after,amp_error_before,amp_error_after,latency_error_before_ms,latency_error_after_ms,P300_positive_mean_before,P300_positive_mean_after,P300_positive_mean_ref,P300_positive_mean_error_before,P300_positive_mean_error_after,P300_AUC_before_unit_ms,P300_AUC_after_unit_ms,P300_AUC_ref_unit_ms,P300_AUC_error_before_unit_ms,P300_AUC_error_after_unit_ms,P300_amp_before,P300_amp_after,P300_lat_before_ms,P300_lat_after_ms,n_trials,positive_peak_valid,reference_positive_peak_valid,latency_error_valid
预处理,-1,Fz,1.4070200192452706,1.4070200192452706,1.7063452407259527,1.7063452407259527,0.906232066810871,0.906232066810871,0.3518573715460303,0.3518573715460303,8.280571765521293,8.280571765521293,56.721496401171585,56.721496401171585,-12.091375535806485,-12.091375535806485,0.3292373128055921,0.3292373128055921,2.8297684229736966,2.8297684229736966,3.90625,3.90625,6.010622705544299,6.010622705544299,6.3019984746487925,0.29137576910449337,0.29137576910449337,1509.2383328552264,1509.2383328552264,1579.4147660935078,70.17643323828133,70.17643323828133,10.77290687788351,10.77290687788351,332.03125,332.03125,47,True,True,True
预处理,-1,F3,38.88826317802542,38.88826317802542,39.49360960029216,39.49360960029216,0.4247838351730179,0.4247838351730179,0.8309631448534063,0.8309631448534063,15.903744380298956,15.903744380298956,119.75340174967883,119.75340174967883,-8.225959913513034,-8.225959913513034,0.4578360635621094,0.4578360635621094,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,47,False,False,False
预处理,-1,F4,29.969666025648,29.969666025648,30.49325059146446,30.49325059146446,0.38828567014436277,0.38828567014436277,0.7811794788946408,0.7811794788946408,17.5112076781341,17.5112076781341,130.3100902082072,130.3100902082072,-13.924512213777525,-13.924512213777525,0.4779969440533812,0.4779969440533812,,,,,0.0,0.0,1.2178257830594432,1.2178257830594432,1.2178257830594432,0.0,0.0,309.21357772993673,309.21357772993673,309.21357772993673,,,,,47,False,True,False
预处理,1,Fz,7.615383222209441,7.615383222209441,7.866768867932721,7.866768867932721,0.891796888232013,0.891796888232013,0.3860357234517573,0.3860357234517573,8.61306126828685,8.61306126828685,62.15997295261426,62.15997295261426,-16.087896199287357,-16.087896199287357,0.26581367559723224,0.26581367559723224,10.861203764040116,10.861203764040116,3.90625,3.90625,0.9629380783770266,0.9629380783770266,6.282793408947746,5.319855330570719,5.319855330570719,244.49599646291693,244.49599646291693,1584.9690167478598,1340.4730202849428,1340.4730202849428,3.9976811704353983,3.9976811704353983,355.46875,355.46875,43,True,True,True
预处理,1,F3,24.664482723260154,24.664482723260154,24.843364846040362,24.843364846040362,0.7552173553659449,0.7552173553659449,0.5565176600184856,0.5565176600184856,17.21720754913732,17.21720754913732,123.67387133058631,123.67387133058631,-17.19254599983222,-17.19254599983222,0.4610984349399919,0.4610984349399919,19.763049172834357,19.763049172834357,7.8125,7.8125,24.900090747211014,24.900090747211014,1.9165811244605135,22.9835096227505,22.9835096227505,6238.96991403474,6238.96991403474,486.6319261325523,5752.337987902188,5752.337987902188,28.721425259512962,28.721425259512962,355.46875,355.46875,43,True,True,True
预处理,1,F4,15.46991540814874,15.46991540814874,15.780603408583488,15.780603408583488,0.6320592499602385,0.6320592499602385,0.7329309598521204,0.7329309598521204,17.211957123666835,17.211957123666835,133.87011369429297,133.87011369429297,-17.778105697729988,-17.778105697729988,0.45717803402618656,0.45717803402618656,12.893756287180738,12.893756287180738,27.34375,27.34375,19.483218318279405,19.483218318279405,4.440284607365077,15.04293371091433,15.04293371091433,4889.113515447951,4889.113515447951,1112.8480463814483,3776.265469066502,3776.265469066502,24.083519290915582,24.083519290915582,355.46875,355.46875,43,True,True,True
V3,-1,Fz,1.4070200192452706,1.8469798285898689,1.7063452407259527,2.2563036250694877,0.906232066810871,0.8106187077505931,0.3518573715460303,0.4593108741584979,8.280571765521293,7.50351634115068,56.721496401171585,53.51699498321722,-12.091375535806485,-9.99484033152002,0.3292373128055921,0.21107291585076274,2.8297684229736966,2.3634450705328174,3.90625,3.90625,6.010622705544299,6.65306961599695,6.3019984746487925,0.29137576910449337,0.3510711413481573,1509.2383328552264,1670.436888655654,1579.4147660935078,70.17643323828133,91.02212256214625,10.77290687788351,11.23923023032439,332.03125,332.03125,47,True,True,True
V3,-1,F3,38.88826317802542,5.078821487381931,39.49360960029216,5.331447054923252,0.4247838351730179,0.6910328957455486,0.8309631448534063,0.586304811663202,15.903744380298956,9.840598091317792,119.75340174967883,81.13375991841463,-8.225959913513034,-6.0055216006336485,0.4578360635621094,0.24489563054741906,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,47,False,False,False
V3,-1,F4,29.969666025648,3.563506009537077,30.49325059146446,4.0015357443024,0.38828567014436277,0.6563113687605555,0.7811794788946408,0.6699418787368767,17.5112076781341,10.339133181271796,130.3100902082072,88.67914638203945,-13.924512213777525,-13.726830310659361,0.4779969440533812,0.24210540679313278,,,,,0.0,0.0,1.2178257830594432,1.2178257830594432,1.2178257830594432,0.0,0.0,309.21357772993673,309.21357772993673,309.21357772993673,,,,,47,False,True,False
V3,1,Fz,7.615383222209441,6.772815203901735,7.866768867932721,7.0256890428378584,0.891796888232013,0.9019121508474667,0.3860357234517573,0.374512497138502,8.61306126828685,7.890679219614201,62.15997295261426,57.4070805846565,-16.087896199287357,-15.024482659357696,0.26581367559723224,0.2273617721016952,10.861203764040116,9.442293178346766,3.90625,3.90625,0.9629380783770266,1.4365310672063305,6.282793408947746,5.319855330570719,4.846262341741415,244.49599646291693,364.74421628285734,1584.9690167478598,1340.4730202849428,1220.2248004650023,3.9976811704353983,5.41659175612875,355.46875,355.46875,43,True,True,True
