iteration,model,n,BA,AUC,balanced_logloss
12,post_given_pre,275,0.564021164021164,0.5613756613756614,0.6942657764627734
12,post_lateral_early,275,0.567989417989418,0.5545502645502646,0.697246747754459
12,pre_lateral_3,275,0.441005291005291,0.441005291005291,0.7075117247500774
13,post_given_pre,275,0.5087301587301587,0.5142857142857143,0.6953587845647786
13,post_lateral_early,275,0.551984126984127,0.5312169312169311,0.6953887552108742
13,pre_lateral_3,275,0.49484126984126986,0.4823280423280423,0.7013771339162813
14,post_given_pre,275,0.4726190476190476,0.466984126984127,0.6940071612883394
14,post_lateral_early,275,0.48796296296296293,0.5125925925925926,0.6945372744934777
14,pre_lateral_3,275,0.4736772486772487,0.4574603174603174,0.7065543775308367
15,post_given_pre,275,0.4256613756613757,0.3825925925925926,0.7000313141834373
15,post_lateral_early,275,0.46812169312169316,0.4321693121693122,0.6998196247124289
15,pre_lateral_3,275,0.5232804232804232,0.49751322751322746,0.70279290755213
16,post_given_pre,275,0.5378306878306878,0.5695767195767195,0.6848630792993923
16,post_lateral_early,275,0.5447089947089947,0.5594708994708995,0.6859152072065552
16,pre_lateral_3,275,0.5193121693121693,0.5068783068783069,0.7019669811849321
17,post_given_pre,275,0.49417989417989416,0.5114814814814814,0.6939225920199839
17,post_lateral_early,275,0.5083333333333333,0.49857142857142855,0.695280205322826
17,pre_lateral_3,275,0.44312169312169314,0.42238095238095236,0.7067381351081043
18,post_given_pre,275,0.5349206349206349,0.5265079365079365,0.6960108090708852
18,post_lateral_early,275,0.5097883597883598,0.5367724867724868,0.695593137397007
18,pre_lateral_3,275,0.4801587301587301,0.49,0.701405250505245
19,post_given_pre,275,0.48677248677248675,0.46920634920634924,0.6975598572720065
19,post_lateral_early,275,0.47698412698412695,0.4532275132275132,0.697647007202149
19,pre_lateral_3,275,0.47050264550264553,0.45682539682539686,0.7046826783883865
20,post_given_pre,275,0.4767195767195767,0.48910052910052915,0.6956713680262503
20,post_lateral_early,275,0.5716931216931217,0.5576719576719577,0.695078825446793
20,pre_lateral_3,275,0.492989417989418,0.4629100529100529,0.7020718875763234
21,post_given_pre,275,0.5058201058201058,0.5091005291005292,0.6978694109136221
21,post_lateral_early,275,0.3962962962962963,0.3577248677248677,0.7029277201630002
21,pre_lateral_3,275,0.4423280423280423,0.4415873015873016,0.7077323389557704
22,post_given_pre,275,0.5523809523809524,0.5096296296296297,0.7016769152607064
22,post_lateral_early,275,0.5301587301587302,0.5078306878306879,0.7028958083366482
22,pre_lateral_3,275,0.38862433862433865,0.37026455026455024,0.7107854270803309
23,post_given_pre,275,0.4869047619047619,0.5086243386243385,0.6919828883051287
23,post_lateral_early,275,0.4832010582010582,0.44301587301587303,0.6964113518946177
23,pre_lateral_3,275,0.5205026455026456,0.5002116402116402,0.7024880572079011
24,post_given_pre,275,0.5378306878306878,0.5443915343915343,0.6930094490294469
24,post_lateral_early,275,0.4720899470899471,0.417989417989418,0.7001688311503371
24,pre_lateral_3,275,0.6218253968253968,0.624973544973545,0.6848215631869063
25,post_given_pre,275,0.513095238095238,0.517989417989418,0.6942427891198732
25,post_lateral_early,275,0.5316137566137566,0.5435449735449736,0.6918634902120822
25,pre_lateral_3,275,0.5174603174603174,0.5038095238095238,0.7063409422127684
26,post_given_pre,275,0.5058201058201058,0.5030687830687831,0.6996193752590361
26,post_lateral_early,275,0.4601851851851852,0.4326455026455026,0.69988273439162
26,pre_lateral_3,275,0.4825396825396825,0.4766666666666666,0.7040314244272028
27,post_given_pre,275,0.480026455026455,0.47978835978835976,0.6969252669287107
27,post_lateral_early,275,0.5534391534391534,0.5501587301587302,0.6986741551573623
27,pre_lateral_3,275,0.542989417989418,0.5413756613756614,0.7087624288755954
28,post_given_pre,275,0.5232804232804232,0.5231216931216931,0.6930166396355696
28,post_lateral_early,275,0.4366402116402116,0.4173015873015873,0.694831582771539
28,pre_lateral_3,275,0.56494708994709,0.5313756613756614,0.7025472699923097
29,post_given_pre,275,0.49126984126984125,0.5184656084656085,0.6961616293696142
29,post_lateral_early,275,0.5170634920634921,0.545026455026455,0.700424036947034
29,pre_lateral_3,275,0.5142857142857142,0.5141269841269842,0.7135247604149296
30,post_given_pre,275,0.5087301587301587,0.5175661375661376,0.6924404758287296
30,post_lateral_early,275,0.5228835978835978,0.5085714285714286,0.6938600726547035
30,pre_lateral_3,275,0.4726190476190476,0.46455026455026455,0.7029489996343092
31,post_given_pre,275,0.5014550264550265,0.5156084656084656,0.6947678303561342
31,post_lateral_early,275,0.5301587301587302,0.5422751322751322,0.6952518771856404
31,pre_lateral_3,275,0.46798941798941796,0.4867195767195767,0.7025394603755936
32,post_given_pre,275,0.480026455026455,0.44576719576719576,0.7009797904329358
32,post_lateral_early,275,0.42592592592592593,0.3751322751322751,0.7027091049989288
32,pre_lateral_3,275,0.47235449735449736,0.4433862433862434,0.7074846737031919
33,post_given_pre,275,0.49484126984126986,0.5149206349206349,0.6930530804869244
33,post_lateral_early,275,0.483994708994709,0.4537037037037037,0.7007503040086814
33,pre_lateral_3,275,0.5193121693121693,0.5185185185185185,0.7190646015982064
34,post_given_pre,275,0.4869047619047619,0.5044444444444445,0.6933330490493255
34,post_lateral_early,275,0.4546296296296296,0.40380952380952384,0.6957778881086547
34,pre_lateral_3,275,0.5567460317460318,0.5476719576719576,0.6998437378211454
35,post_given_pre,275,0.4576719576719577,0.4257671957671958,0.6974036993600095
35,post_lateral_early,275,0.4472222222222222,0.4321164021164021,0.6977009633109406
35,pre_lateral_3,275,0.4990740740740741,0.48619047619047623,0.701509599549032
36,post_given_pre,275,0.4906084656084656,0.4558730158730159,0.6977602060681591
36,post_lateral_early,275,0.48068783068783066,0.5038095238095238,0.6967593466896036
36,pre_lateral_3,275,0.557010582010582,0.5612169312169312,0.7015760635845919
37,post_given_pre,275,0.4908730158730159,0.47412698412698406,0.6952058000031689
37,post_lateral_early,275,0.42248677248677247,0.40105820105820106,0.6970325657525787
37,pre_lateral_3,275,0.5099206349206349,0.49322751322751324,0.7038636236174557
38,post_given_pre,275,0.5203703703703704,0.5335449735449735,0.6949722841457595
38,post_lateral_early,275,0.5388888888888889,0.53,0.6976769433592931
38,pre_lateral_3,275,0.49126984126984125,0.4683068783068783,0.7023708537124134
39,post_given_pre,275,0.5203703703703704,0.49687830687830686,0.6980393425458424
39,post_lateral_early,275,0.43994708994709,0.43148148148148147,0.698186687195694
39,pre_lateral_3,275,0.5021164021164021,0.4579365079365079,0.702333308233448
40,post_given_pre,275,0.5093915343915344,0.5522222222222222,0.6872857779737147
40,post_lateral_early,275,0.5461640211640211,0.5672486772486772,0.691506926673251
40,pre_lateral_3,275,0.480026455026455,0.43428571428571433,0.7007900120296269
41,post_given_pre,275,0.5166666666666666,0.5234391534391534,0.6937666898404373
41,post_lateral_early,275,0.5316137566137566,0.542010582010582,0.6916947168291472
41,pre_lateral_3,275,0.4992063492063492,0.4704232804232804,0.7064541425429722
42,post_given_pre,275,0.3854497354497355,0.3622222222222222,0.6997576852532202
42,post_lateral_early,275,0.49047619047619045,0.46619047619047616,0.6972550004095086
42,pre_lateral_3,275,0.5194444444444445,0.5193121693121693,0.6995426978590102
43,post_given_pre,275,0.4767195767195767,0.48412698412698413,0.6948644884766826
43,post_lateral_early,275,0.5025132275132276,0.48962962962962964,0.6968652109372149
43,pre_lateral_3,275,0.45185185185185184,0.41423280423280423,0.7023629605546378
44,post_given_pre,275,0.4978835978835978,0.4694708994708994,0.6974256774189034
44,post_lateral_early,275,0.4976190476190476,0.4577248677248677,0.69753137841182
44,pre_lateral_3,275,0.5128306878306879,0.49857142857142855,0.7039543239538488
45,post_given_pre,275,0.5085978835978836,0.5000529100529101,0.7010892906203958
45,post_lateral_early,275,0.37777777777777777,0.35423280423280423,0.6996886071849704
45,pre_lateral_3,275,0.5165343915343915,0.5426984126984127,0.6908863649863628
46,post_given_pre,275,0.5087301587301587,0.5221164021164021,0.6951346091850042
46,post_lateral_early,275,0.5156084656084656,0.53,0.6931649237723224
46,pre_lateral_3,275,0.5042328042328043,0.505026455026455,0.6969284647040277
47,post_given_pre,275,0.5276455026455027,0.501904761904762,0.6956514143940681
47,post_lateral_early,275,0.48796296296296293,0.4957142857142857,0.6955454386399044
47,pre_lateral_3,275,0.5096560846560847,0.508994708994709,0.7043932089805929
48,post_given_pre,275,0.4985449735449735,0.5041798941798942,0.6948865535343143
48,post_lateral_early,275,0.44457671957671957,0.4028042328042327,0.698638852943809
48,pre_lateral_3,275,0.43505291005291,0.4002645502645502,0.7081781116453544
49,post_given_pre,275,0.516005291005291,0.5363492063492064,0.6955877999090878
49,post_lateral_early,275,0.5156084656084656,0.5265079365079366,0.6985672231884689
49,pre_lateral_3,275,0.48756613756613754,0.5003703703703704,0.7022523638622722
50,post_given_pre,275,0.4621693121693121,0.44719576719576715,0.6968330541481089
50,post_lateral_early,275,0.5534391534391534,0.5766137566137566,0.6921397739471269
50,pre_lateral_3,275,0.5797619047619047,0.5862962962962963,0.6921481500984437
51,post_given_pre,275,0.4834656084656085,0.4318518518518518,0.7013381355514117
51,post_lateral_early,275,0.5060846560846561,0.45211640211640214,0.6988572296393389
51,pre_lateral_3,275,0.5096560846560847,0.5042328042328043,0.700897893943947
52,post_given_pre,275,0.480026455026455,0.4407407407407407,0.6965388221978321
52,post_lateral_early,275,0.45859788359788356,0.41423280423280423,0.6991268496026652
52,pre_lateral_3,275,0.49126984126984125,0.44925925925925925,0.7123944007711194
53,post_given_pre,275,0.4841269841269841,0.4494179894179894,0.6979898071315422
53,post_lateral_early,275,0.45171957671957674,0.4365608465608466,0.6973538867310032
53,pre_lateral_3,275,0.5013227513227514,0.47619047619047616,0.701842922399404
54,post_given_pre,275,0.41084656084656085,0.3731216931216931,0.6985516545572743
54,post_lateral_early,275,0.47632275132275137,0.47613756613756614,0.6960197761199618
54,pre_lateral_3,275,0.4916666666666667,0.4756613756613757,0.7051424837558056
55,post_given_pre,275,0.4215608465608466,0.3773015873015873,0.6981362713674013
55,post_lateral_early,275,0.5097883597883598,0.49343915343915346,0.6949839794882248
55,pre_lateral_3,275,0.5354497354497354,0.5213756613756614,0.7001747613337124
56,post_given_pre,275,0.462037037037037,0.43613756613756616,0.6997292679604232
56,post_lateral_early,275,0.4736772486772487,0.47449735449735453,0.6981556973530112
56,pre_lateral_3,275,0.5314814814814814,0.5701058201058201,0.7000433730677581
57,post_given_pre,275,0.4985449735449735,0.5118518518518518,0.6969747151118266
57,post_lateral_early,275,0.4481481481481482,0.46629629629629626,0.6959055801346679
57,pre_lateral_3,275,0.5342592592592592,0.533968253968254,0.6954494238706879
58,post_given_pre,275,0.49867724867724866,0.45116402116402116,0.6970415613981845
58,post_lateral_early,275,0.5447089947089947,0.5461375661375661,0.6956260497508937
58,pre_lateral_3,275,0.5227513227513227,0.5322751322751322,0.7028858265484137
59,post_given_pre,275,0.5087301587301587,0.4925925925925926,0.6966964572613594
59,post_lateral_early,275,0.5100529100529101,0.5034391534391535,0.6947378893769236
59,pre_lateral_3,275,0.5645502645502645,0.5675132275132275,0.6941081564107004
60,post_given_pre,275,0.5206349206349207,0.5203174603174604,0.6952905934685296
60,post_lateral_early,275,0.5388888888888889,0.5484656084656085,0.6948921332557105
60,pre_lateral_3,275,0.5395502645502646,0.5147619047619048,0.6996646130192161
61,post_given_pre,275,0.47235449735449736,0.4875661375661376,0.6958580479080241
61,post_lateral_early,275,0.5301587301587302,0.5191534391534393,0.6998444362024537
61,pre_lateral_3,275,0.46494708994709,0.42989417989417994,0.7107342113710208
62,post_given_pre,275,0.4365079365079365,0.39825396825396825,0.6991227307327699
62,post_lateral_early,275,0.4797619047619048,0.4583597883597884,0.6970672617684021
62,pre_lateral_3,275,0.44325396825396823,0.4116931216931217,0.6995021501066443
63,post_given_pre,275,0.5349206349206349,0.5453968253968254,0.700411921832828
63,post_lateral_early,275,0.5243386243386243,0.5555555555555555,0.6986114731887065
63,pre_lateral_3,275,0.42208994708994707,0.39328042328042334,0.7043983327348668
64,post_given_pre,275,0.4869047619047619,0.42513227513227514,0.6969738394570205
64,post_lateral_early,275,0.5060846560846561,0.5003703703703704,0.6964129430929369
64,pre_lateral_3,275,0.4736772486772487,0.45285714285714285,0.7049786465729637
65,post_given_pre,275,0.5378306878306878,0.5062962962962962,0.6975268217436238
65,post_lateral_early,275,0.46812169312169316,0.46079365079365076,0.6965815446752063
65,pre_lateral_3,275,0.501984126984127,0.49857142857142855,0.6955696552373806
66,post_given_pre,275,0.513095238095238,0.5105820105820107,0.6941170864969016
66,post_lateral_early,275,0.5025132275132276,0.5358201058201058,0.6878765250905305
66,pre_lateral_3,275,0.5644179894179895,0.5685714285714286,0.6982907591062033
67,post_given_pre,275,0.5058201058201058,0.5114285714285715,0.6976907640137355
67,post_lateral_early,275,0.5498677248677248,0.5107407407407407,0.7009566809508601
67,pre_lateral_3,275,0.491005291005291,0.4498941798941799,0.7068461240831121
68,post_given_pre,275,0.44735449735449734,0.4203703703703704,0.6968653734304768
68,post_lateral_early,275,0.5228835978835978,0.5125925925925926,0.6978218143128044
68,pre_lateral_3,275,0.5082010582010582,0.5257142857142858,0.7086468779798365
69,post_given_pre,275,0.516005291005291,0.5225925925925926,0.6928781396436834
69,post_lateral_early,275,0.5447089947089947,0.5289417989417989,0.6932553526378087
69,pre_lateral_3,275,0.4714285714285714,0.48550264550264555,0.7023966838231203
70,post_given_pre,275,0.5087301587301587,0.5212698412698413,0.6976113933221084
70,post_lateral_early,275,0.501058201058201,0.4873544973544974,0.6993919616806419
70,pre_lateral_3,275,0.480026455026455,0.4447619047619047,0.7079665067916531
71,post_given_pre,275,0.513095238095238,0.482010582010582,0.6997183750822143
71,post_lateral_early,275,0.5498677248677248,0.5191005291005292,0.6977118348297041
71,pre_lateral_3,275,0.480026455026455,0.44650793650793646,0.7044977153740055
72,post_given_pre,275,0.516005291005291,0.5055026455026455,0.6944829067701275
72,post_lateral_early,275,0.551984126984127,0.5274603174603175,0.6941868539991749
72,pre_lateral_3,275,0.4794973544973545,0.49555555555555564,0.6969346709667705
73,post_given_pre,275,0.5203703703703704,0.538888888888889,0.6933080679649044
73,post_lateral_early,275,0.49523809523809526,0.5202645502645503,0.6941055655048771
73,pre_lateral_3,275,0.5341269841269841,0.533968253968254,0.6972741222571697
74,post_given_pre,275,0.5305555555555556,0.542010582010582,0.695276055119489
74,post_lateral_early,275,0.46084656084656084,0.4408465608465608,0.6995330415454979
74,pre_lateral_3,275,0.4843915343915344,0.4820634920634921,0.7099471953623457
75,post_given_pre,275,0.4621693121693121,0.4429100529100529,0.6966291718582618
75,post_lateral_early,275,0.4534391534391534,0.3947089947089947,0.6990707412658276
75,pre_lateral_3,275,0.5013227513227514,0.5035978835978836,0.6983730058807855
76,post_given_pre,275,0.4985449735449735,0.512962962962963,0.6979106337795946
76,post_lateral_early,275,0.5461640211640211,0.554074074074074,0.6956367955301794
76,pre_lateral_3,275,0.5171957671957672,0.5157671957671958,0.6971697080987241
77,post_given_pre,275,0.39246031746031745,0.36904761904761907,0.6977858953672991
77,post_lateral_early,275,0.46851851851851856,0.4413227513227513,0.6967837517246727
77,pre_lateral_3,275,0.41084656084656085,0.3714814814814815,0.7037411942926903
78,post_given_pre,275,0.5494708994708994,0.552063492063492,0.6903980667310965
78,post_lateral_early,275,0.5243386243386243,0.54005291005291,0.6888037787472203
78,pre_lateral_3,275,0.4665343915343915,0.44328042328042333,0.709898807183553
79,post_given_pre,275,0.5058201058201058,0.47507936507936505,0.6981542738786626
79,post_lateral_early,275,0.4955026455026455,0.4580952380952381,0.6959568029439329
79,pre_lateral_3,275,0.4365079365079365,0.42058201058201056,0.7013802810664189
80,post_given_pre,275,0.5276455026455027,0.5446560846560847,0.6934483277915849
80,post_lateral_early,275,0.4406084656084656,0.4427513227513228,0.6981020312741039
80,pre_lateral_3,275,0.5047619047619047,0.5121164021164022,0.7009932223999793
81,post_given_pre,275,0.513095238095238,0.5094708994708994,0.6952700535447371
81,post_lateral_early,275,0.5353174603174603,0.5052910052910053,0.6961096184541272
81,pre_lateral_3,275,0.4973544973544973,0.47677248677248685,0.703720365289507
82,post_given_pre,275,0.4873015873015873,0.4564550264550264,0.6989088436122916
82,post_lateral_early,275,0.539021164021164,0.5069841269841269,0.6972568486196078
82,pre_lateral_3,275,0.4907407407407407,0.43825396825396823,0.7042511635556818
83,post_given_pre,275,0.43293650793650795,0.3862433862433862,0.6978748684686735
83,post_lateral_early,275,0.45145502645502644,0.4351851851851851,0.6972580497060008
83,pre_lateral_3,275,0.4923280423280424,0.4755026455026455,0.7040008892293188
84,post_given_pre,275,0.5272486772486773,0.4828571428571429,0.6970389812580404
84,post_lateral_early,275,0.49047619047619045,0.47851851851851857,0.6958695063778224
84,pre_lateral_3,275,0.4716931216931217,0.4578835978835979,0.7000526491864183
85,post_given_pre,275,0.473015873015873,0.44735449735449734,0.6963886892733391
85,post_lateral_early,275,0.5156084656084656,0.4814814814814815,0.6956884404182296
85,pre_lateral_3,275,0.5046296296296297,0.5085185185185185,0.7027916236125804
86,post_given_pre,275,0.4985449735449735,0.5142857142857142,0.6946327499721111
86,post_lateral_early,275,0.4661375661375661,0.49756613756613766,0.6953355560562042
86,pre_lateral_3,275,0.41494708994708995,0.3402645502645502,0.7032581228237247
87,post_given_pre,275,0.39616402116402116,0.3705820105820106,0.6973204297052454
87,post_lateral_early,275,0.5097883597883598,0.4909523809523809,0.6931790534046389
87,pre_lateral_3,275,0.5281746031746032,0.5435449735449736,0.6980544314742114
88,post_given_pre,275,0.49404761904761907,0.4658730158730159,0.6992103493515006
88,post_lateral_early,275,0.4716931216931217,0.4278835978835979,0.7019667267367192
88,pre_lateral_3,275,0.5202380952380952,0.5243386243386243,0.7077992748555609
89,post_given_pre,275,0.5712962962962963,0.5794179894179894,0.6926184984123571
89,post_lateral_early,275,0.5280423280423281,0.5413756613756614,0.6946796470815987
89,pre_lateral_3,275,0.4828042328042328,0.4836507936507936,0.7038544298149383
90,post_given_pre,275,0.5494708994708994,0.5244444444444444,0.6977499663241704
90,post_lateral_early,275,0.4846560846560847,0.4520634920634921,0.7010884945817333
90,pre_lateral_3,275,0.5021164021164021,0.500899470899471,0.7032948039752719
91,post_given_pre,275,0.49417989417989416,0.4738624338624339,0.6955484002833957
91,post_lateral_early,275,0.501058201058201,0.4948148148148148,0.6948028713253525
91,pre_lateral_3,275,0.4898148148148148,0.45380952380952383,0.7032256620049651
92,post_given_pre,275,0.47645502645502646,0.4613756613756614,0.6947665513316204
92,post_lateral_early,275,0.5388888888888889,0.5398941798941799,0.6929144014303907
92,pre_lateral_3,275,0.5316137566137566,0.5711111111111111,0.6942863056277706
93,post_given_pre,275,0.39986772486772487,0.3709523809523809,0.6979946592514763
93,post_lateral_early,275,0.501058201058201,0.4624867724867725,0.6960490254935682
93,pre_lateral_3,275,0.44246031746031744,0.4215873015873017,0.7035590514445371
94,post_given_pre,275,0.5305555555555556,0.5426455026455027,0.6929809379218624
94,post_lateral_early,275,0.4724867724867725,0.4472486772486773,0.6957541608574167
94,pre_lateral_3,275,0.4992063492063492,0.5171957671957672,0.6988490113785732
95,post_given_pre,275,0.44351851851851853,0.4506878306878307,0.69731340479999
95,post_lateral_early,275,0.46785714285714286,0.43365079365079373,0.6950506625289449
95,pre_lateral_3,275,0.5121693121693122,0.5201058201058202,0.6960212459545243
96,post_given_pre,275,0.392989417989418,0.37777777777777777,0.6974572583401861
96,post_lateral_early,275,0.5170634920634921,0.5084126984126984,0.6955986701023149
96,pre_lateral_3,275,0.4842592592592593,0.49952380952380954,0.6990625433724509
97,post_given_pre,275,0.4363756613756614,0.4107936507936508,0.6961326850257391
97,post_lateral_early,275,0.4267195767195767,0.4407407407407407,0.695756032199828
97,pre_lateral_3,275,0.5205026455026456,0.5092063492063492,0.6992843029583601
98,post_given_pre,275,0.44047619047619047,0.4294179894179894,0.6968260752076992
98,post_lateral_early,275,0.5173280423280424,0.5156084656084656,0.697992550117717
98,pre_lateral_3,275,0.5396825396825397,0.545978835978836,0.7019253879210623
99,post_given_pre,275,0.5349206349206349,0.5042857142857142,0.6951130875188924
99,post_lateral_early,275,0.5243386243386243,0.5011111111111111,0.695291958980067
99,pre_lateral_3,275,0.408068783068783,0.35910052910052914,0.7066389933583319
100,post_given_pre,275,0.4474867724867725,0.42449735449735443,0.6962933095594199
100,post_lateral_early,275,0.43373015873015874,0.4057671957671958,0.702445706681651
100,pre_lateral_3,275,0.4263227513227513,0.3792592592592592,0.7176428722334871
101,post_given_pre,275,0.4654761904761905,0.45126984126984127,0.6968394710219716
101,post_lateral_early,275,0.5447089947089947,0.5273544973544974,0.6963920321667652
101,pre_lateral_3,275,0.4896825396825397,0.5368253968253969,0.7021879537702802
102,post_given_pre,275,0.43214285714285716,0.38296296296296295,0.6996910538044958
102,post_lateral_early,275,0.4181216931216931,0.38539682539682535,0.6990161294748087
102,pre_lateral_3,275,0.44140211640211635,0.395026455026455,0.7046010916167218
103,post_given_pre,275,0.5232804232804232,0.513968253968254,0.695510437057081
103,post_lateral_early,275,0.5156084656084656,0.5435449735449736,0.6909683225787042
103,pre_lateral_3,275,0.5300264550264551,0.5237566137566138,0.7002959635495728
104,post_given_pre,275,0.5596560846560847,0.5667724867724868,0.6868966489384185
104,post_lateral_early,275,0.49378306878306877,0.53005291005291,0.6914444372999107
104,pre_lateral_3,275,0.5096560846560847,0.5115343915343915,0.7003774051259284
105,post_given_pre,275,0.5349206349206349,0.5210052910052911,0.6947732932155873
105,post_lateral_early,275,0.46957671957671954,0.4793650793650794,0.6952318786668756
105,pre_lateral_3,275,0.5556878306878307,0.5355555555555556,0.6976055323696044
106,post_given_pre,275,0.5232804232804232,0.5211640211640212,0.6948284632204376
106,post_lateral_early,275,0.551984126984127,0.5464550264550265,0.6937467654512559
106,pre_lateral_3,275,0.4933862433862434,0.5275132275132275,0.7037618492256297
107,post_given_pre,275,0.5203703703703704,0.5168783068783069,0.6960937464054754
107,post_lateral_early,275,0.4628306878306878,0.4626984126984127,0.6957793875029263
107,pre_lateral_3,275,0.5126984126984127,0.5226984126984128,0.7055571840861633
108,post_given_pre,275,0.46534391534391534,0.4621693121693122,0.6967595716986212
108,post_lateral_early,275,0.4720899470899471,0.4421693121693122,0.6972305870418929
108,pre_lateral_3,275,0.4541005291005291,0.44497354497354497,0.701272105170322
109,post_given_pre,275,0.516005291005291,0.5107936507936508,0.6954039858194234
109,post_lateral_early,275,0.5301587301587302,0.5425925925925925,0.6948834788182863
109,pre_lateral_3,275,0.5629629629629629,0.5576719576719577,0.6930387306218204
110,post_given_pre,275,0.513095238095238,0.504920634920635,0.6972213717084006
110,post_lateral_early,275,0.4955026455026455,0.46216931216931223,0.7016815262815349
110,pre_lateral_3,275,0.44351851851851853,0.41724867724867726,0.7129924043050998
111,post_given_pre,275,0.46851851851851856,0.445079365079365,0.6970951665352387
111,post_lateral_early,275,0.4759259259259259,0.4707936507936508,0.6951513329005947
111,pre_lateral_3,275,0.49007936507936506,0.47555555555555556,0.702470716151445
112,post_given_pre,275,0.5236772486772487,0.4918518518518519,0.6969365481032634
112,post_lateral_early,275,0.501058201058201,0.47894179894179895,0.6989548480439218
112,pre_lateral_3,275,0.48624338624338626,0.4962962962962963,0.7066849510437709
113,post_given_pre,275,0.45714285714285713,0.45666666666666667,0.6955947794759728
113,post_lateral_early,275,0.45396825396825397,0.40132275132275136,0.6971778623639957
113,pre_lateral_3,275,0.4728835978835979,0.47338624338624335,0.7002726194262096
114,post_given_pre,275,0.5058201058201058,0.5420634920634921,0.6917122485006759
114,post_lateral_early,275,0.4481481481481482,0.4192592592592592,0.6973939220133661
114,pre_lateral_3,275,0.5263227513227513,0.5635978835978835,0.7029782753752136
115,post_given_pre,275,0.49126984126984125,0.46391534391534395,0.6963836041659033
115,post_lateral_early,275,0.4989417989417989,0.4904232804232804,0.6956508311615748
115,pre_lateral_3,275,0.5134920634920634,0.46899470899470896,0.7070112539759246
116,post_given_pre,275,0.44007936507936507,0.41783068783068783,0.6968792717249275
116,post_lateral_early,275,0.41005291005291006,0.3744973544973545,0.698304584546835
116,pre_lateral_3,275,0.48716931216931214,0.4526984126984127,0.7121931454657524
117,post_given_pre,275,0.4869047619047619,0.47269841269841273,0.702394680516363
117,post_lateral_early,275,0.5156084656084656,0.5217989417989418,0.7004660855717445
117,pre_lateral_3,275,0.4574074074074074,0.4373544973544974,0.7081825375399662
118,post_given_pre,275,0.5014550264550265,0.49407407407407405,0.6966331967043828
118,post_lateral_early,275,0.47923280423280423,0.4761904761904762,0.6982550184756398
118,pre_lateral_3,275,0.5165343915343915,0.5158730158730158,0.7044416112832232
119,post_given_pre,275,0.4476190476190476,0.39994708994708994,0.6959927687416392
119,post_lateral_early,275,0.4369047619047619,0.42285714285714293,0.6958611624253592
119,pre_lateral_3,275,0.473015873015873,0.4570899470899471,0.7016091762477805
120,post_given_pre,275,0.5421957671957672,0.5280952380952381,0.6976603188461228
120,post_lateral_early,275,0.5388888888888889,0.5271428571428571,0.693125622759188
120,pre_lateral_3,275,0.4740740740740741,0.44560846560846556,0.7061167343219048
121,post_given_pre,275,0.49404761904761907,0.4766666666666666,0.6976066503748484
