cue,channel,n_trials,fit_family,knot_spacing_ms,fit_RMSE_50_750,fit_RMSE_250_500,positive_mean,positive_area_unit_ms,local_positive_peak,local_peak_latency_ms,peak_status
-1,Fz,45,fixed_knot_cubic_spline,50.0,1.0085635391977523,1.0078007984119484,43.36409566484521,10827.988166267372,,,无合格窗内局部正峰
-1,F3,45,fixed_knot_cubic_spline,50.0,1.0532461122022225,1.17415161218464,15.601042654098052,3887.242389028614,17.817637475820163,312.5,窗内局部正峰，非生理确认
-1,F4,45,fixed_knot_cubic_spline,50.0,0.9917645029734224,0.8830234999317331,39.59862605232925,9885.457830619971,,,无合格窗内局部正峰
1,Fz,47,fixed_knot_cubic_spline,50.0,0.7762425307934747,0.9347429825676068,58.20238237385253,14545.905380867225,,,无合格窗内局部正峰
1,F3,47,fixed_knot_cubic_spline,50.0,0.5691691555748833,0.6987305254088141,49.400365159850985,12344.676519066092,,,无合格窗内局部正峰
1,F4,47,fixed_knot_cubic_spline,50.0,0.6472931653064314,0.7449131838797328,76.1698314581459,19034.54803754669,,,无合格窗内局部正峰
