dataset,trial_id,block,truth,common_50_250,common_250_500,common_500_750,midline_50_250,midline_250_500,midline_500_750,lateral_50_250,lateral_250_500,lateral_500_750
A1,66,3,1,0.818879196688962,0.18373604658853931,-0.2827551038605038,-0.6410960544256831,-0.2727785910238658,0.20015216028779279,0.23423784903064132,0.3637682853091053,0.656736426681428
A1,67,3,-1,-0.260178599298382,-0.18462948139148436,0.014262140459731433,0.3503816159969005,0.2190474218471868,0.14384091162989113,-0.245932540200037,-0.2519655444599799,-0.23371655216020645
A1,68,3,-1,-0.05207395904472314,-0.15566945096866772,0.04492616542202008,0.00042919118165562743,-0.015637173862384238,-0.05220394404345773,-0.4605958952026213,-0.36632547711222085,-0.30307384796627274
A1,69,3,1,0.17633326584593942,0.21779662154382032,0.5069184038417243,-0.29449399576937296,-0.2970138244442887,-0.2842779301541566,-1.0740713424948358,0.14754521322095385,0.29883296000547777
A1,70,3,1,-0.5527630213222363,-0.4784283169885191,-0.355822575911486,0.5655253931911901,0.5084719339383359,0.3269253954327608,-0.48893108403074614,-0.6237485873523637,-0.4356000847252095
A1,71,3,-1,0.09030186689486634,0.08767442787444531,0.0446143518797624,-0.14170882995351897,-0.12374683006519938,-0.0869599597106668,-0.5665591204498184,-0.3166495506160007,-0.1414695554796293
A1,72,3,1,-0.2813771004812278,-0.41433877961904136,-0.4037661721715491,0.3944668348895501,0.3928910734485275,0.4556158559762833,-0.33023076409560814,-0.5046562831692502,-0.4252542734758414
A1,73,3,-1,-1.6021682919166922,-1.5715990894311844,-1.6735426150666295,1.3406660098412122,1.3235071866887549,1.395030468772354,1.3591309905199258,1.1898082387797075,1.0154752874528508
A1,74,3,1,-0.04223693503574752,-0.11697783430551743,-0.20139861653454175,-0.18448245173046293,0.035852147474696595,0.27052188028770535,0.7615622895393744,0.5850733211558843,0.5322185100385418
A1,75,3,-1,-2.143140290576039,-2.389030776362821,-2.3856515870009773,2.2770728909376823,2.301705826439987,2.292516282008241,0.6352514185518184,0.8006872349857148,1.0573893345688126
A1,76,3,1,-0.026173252252817622,0.07223534365901042,0.21552796997808918,-0.09092340939796889,-0.07374645376104282,-0.13739476970656508,0.5727596203336744,0.520325460098126,0.31298174189983946
A1,84,4,1,-0.08204955908064401,0.023981165022691743,0.3720569431441067,-0.11229073899502641,-0.11540919997490165,-0.12259878632209167,-0.714760003006451,-0.6417573733124482,-0.48925913447580976
A1,85,4,-1,1.3582930245796585,1.2975471291681973,0.9841140640708694,-1.2536403837489534,-1.1104902512266643,-0.9187281149439802,0.5412003723884599,-0.6289855609287823,-1.2938519536727946
A1,86,4,1,0.9051434053095094,0.24137557979295174,0.1859002925360081,-0.27100642100876776,-0.1630038286058552,-0.05869952080615537,0.9893932620617748,0.9874565908271272,0.9936867347041158
A1,87,4,1,0.5283919934940116,0.5347420144952407,0.6149714845258009,-0.3964969307656783,-0.4525631481046809,-0.5232350491740995,-0.9284840703944935,-0.8392609045589309,-0.9330756874307443
