cue,channel,metric,stage,low,high,n_trials,n_boot
1,F3,proxy_MAE,V7,22.524755824943156,123.75731443116617,47,400
1,F3,proxy_MAE,V7减预处理,-17.110755233324696,-1.057796769793057,47,400
1,F3,proxy_MAE,V7减V3,16.075295564853466,114.45604148372976,47,400
1,F3,proxy_MAE,V7减V4,13.458996449112488,93.26442963313164,47,400
1,F3,proxy_MAE,V7减V6,-1.235344847780527,2.1462533548546783,47,400
1,F3,positive_mean,预处理,0.747615559255559,115.50059338569768,47,400
1,F3,positive_mean,V3,0.0,0.056166862660285644,47,400
1,F3,positive_mean,V4,0.0,17.25976080458048,47,400
1,F3,positive_mean,V6,0.055203887117871255,99.27575063068812,47,400
1,F3,positive_mean,V7,0.26094302783621676,98.33451574206676,47,400
1,F3,positive_mean,V7减预处理,-17.110755233324653,-0.1741970620431346,47,400
1,F3,positive_mean,V7减V3,0.26094302783621676,98.33451574206676,47,400
1,F3,positive_mean,V7减V4,0.26094302783621676,92.3549402111503,47,400
1,F3,positive_mean,V7减V6,-1.2353448477805007,2.0532961703708206,47,400
1,F4,proxy_MAE,预处理,10.155797347708752,113.78058344524058,47,400
1,F4,proxy_MAE,V3,2.977301763672122,10.744453599810031,47,400
1,F4,proxy_MAE,V4,4.965104912271649,35.207585573832716,47,400
1,F4,proxy_MAE,V6,8.677620006712841,101.5189723056337,47,400
1,F4,proxy_MAE,V7,9.397678108173215,100.91908548453651,47,400
1,F4,proxy_MAE,V7减预处理,-14.560849921735654,-0.5460078059890586,47,400
1,F4,proxy_MAE,V7减V3,4.160204681645091,95.85089450861504,47,400
1,F4,proxy_MAE,V7减V4,-2.094590848368479,77.46900407682756,47,400
1,F4,proxy_MAE,V7减V6,-1.4458837065959247,1.9792871572611983,47,400
1,F4,positive_mean,预处理,25.65000062924084,131.4530243770739,47,400
1,F4,positive_mean,V3,8.392021326142462,26.48933537159676,47,400
1,F4,positive_mean,V4,2.5338504244585116,52.88002650566599,47,400
1,F4,positive_mean,V6,23.190396707161245,119.191413237467,47,400
1,F4,positive_mean,V7,24.586314022079428,118.59152641636977,47,400
