iteration,model,n,BA,AUC,balanced_logloss
300,post_minus_pre_cov6,275,0.4951058201058201,0.4948677248677249,0.7034312969852023
300,pre_cov6,275,0.5007936507936508,0.47814814814814816,0.7209351945890037
301,post_cov6,275,0.5194444444444445,0.5120634920634921,0.7145405917245027
301,post_minus_pre_cov6,275,0.5417989417989417,0.5271428571428571,0.7163653114581394
301,pre_cov6,275,0.42486772486772484,0.3962433862433863,0.7115312109245062
302,post_cov6,275,0.4712962962962963,0.43222222222222223,0.713597612740305
302,post_minus_pre_cov6,275,0.4294973544973545,0.4003703703703703,0.7107132775890135
302,pre_cov6,275,0.44312169312169314,0.4174074074074074,0.712344006857915
303,post_cov6,275,0.5214285714285714,0.5003703703703704,0.7150923842903136
303,post_minus_pre_cov6,275,0.49828042328042327,0.48640211640211645,0.715382248797795
303,pre_cov6,275,0.4838624338624339,0.4442857142857143,0.7136394570760833
304,post_cov6,275,0.5078042328042328,0.4881481481481482,0.7131476320380108
304,post_minus_pre_cov6,275,0.5416666666666667,0.5371957671957672,0.7102604142177064
304,pre_cov6,275,0.49589947089947095,0.46539682539682536,0.7130770277819898
305,post_cov6,275,0.4575396825396826,0.4297354497354498,0.7174646714730051
305,post_minus_pre_cov6,275,0.5346560846560846,0.5377248677248677,0.7084706343622249
305,pre_cov6,275,0.5443121693121693,0.5443386243386243,0.7403050496560348
306,post_cov6,275,0.5526455026455026,0.513968253968254,0.7267614393466784
306,post_minus_pre_cov6,275,0.5417989417989417,0.5084656084656085,0.7241869275410993
306,pre_cov6,275,0.43412698412698414,0.43640211640211635,0.7097899708681936
307,post_cov6,275,0.5058201058201058,0.5041798941798942,0.7132411543795635
307,post_minus_pre_cov6,275,0.5056878306878307,0.48259259259259263,0.7085642592459855
307,pre_cov6,275,0.4920634920634921,0.48560846560846566,0.7222684653117841
308,post_cov6,275,0.5007936507936508,0.4728042328042328,0.7175905295613557
308,post_minus_pre_cov6,275,0.5017195767195767,0.519047619047619,0.7094864777161702
308,pre_cov6,275,0.5171957671957672,0.5087830687830688,0.7068388801716541
309,post_cov6,275,0.49537037037037035,0.5120634920634921,0.7101434007172215
309,post_minus_pre_cov6,275,0.446957671957672,0.4166666666666667,0.7175180703626631
309,pre_cov6,275,0.502910052910053,0.44640211640211636,0.7197962971087976
310,post_cov6,275,0.5514550264550264,0.5311640211640212,0.707253585967546
310,post_minus_pre_cov6,275,0.4546296296296296,0.42571428571428577,0.7085051555603026
310,pre_cov6,275,0.5693121693121693,0.5251851851851852,0.7058011098661556
311,post_cov6,275,0.47314814814814815,0.43481481481481477,0.7118293812022206
311,post_minus_pre_cov6,275,0.5170634920634921,0.49962962962962965,0.7067267617815822
311,pre_cov6,275,0.5068783068783068,0.492962962962963,0.701846043785822
312,post_cov6,275,0.5099206349206349,0.48947089947089945,0.7256240195091281
312,post_minus_pre_cov6,275,0.5161375661375661,0.49227513227513225,0.7102298624296222
312,pre_cov6,275,0.4267195767195767,0.393968253968254,0.7237870843379455
313,post_cov6,275,0.4623015873015873,0.41931216931216936,0.7144229279682719
313,post_minus_pre_cov6,275,0.4477513227513228,0.4297883597883598,0.7204561449447429
313,pre_cov6,275,0.49616402116402114,0.4829629629629629,0.7160757239083542
314,post_cov6,275,0.5386243386243386,0.5496296296296297,0.722074415977979
314,post_minus_pre_cov6,275,0.5275132275132275,0.5181481481481481,0.714620023203348
314,pre_cov6,275,0.5293650793650794,0.5142328042328042,0.7253861190711621
315,post_cov6,275,0.4981481481481481,0.518095238095238,0.6985181845824966
315,post_minus_pre_cov6,275,0.45052910052910056,0.4694708994708995,0.7086271506250668
315,pre_cov6,275,0.5022486772486773,0.4551322751322751,0.7072838463558102
316,post_cov6,275,0.49708994708994714,0.48502645502645503,0.7145859959037333
316,post_minus_pre_cov6,275,0.4650793650793651,0.445978835978836,0.7108349050703053
316,pre_cov6,275,0.48611111111111116,0.4743386243386244,0.7164801816806463
317,post_cov6,275,0.4625661375661375,0.43941798941798943,0.7131296172116324
317,post_minus_pre_cov6,275,0.5162698412698412,0.5437566137566137,0.7064412513413965
317,pre_cov6,275,0.5275132275132275,0.5461375661375663,0.6995890166215109
318,post_cov6,275,0.5380952380952381,0.5209523809523808,0.710145343639778
318,post_minus_pre_cov6,275,0.5056878306878307,0.532063492063492,0.719719431365419
318,pre_cov6,275,0.46190476190476193,0.4469312169312169,0.7168140523704081
319,post_cov6,275,0.4613756613756614,0.4154497354497354,0.7086369205479645
319,post_minus_pre_cov6,275,0.4654761904761905,0.43920634920634916,0.7164572224170773
319,pre_cov6,275,0.4537037037037037,0.4357142857142857,0.71375287569523
320,post_cov6,275,0.45145502645502644,0.4562962962962963,0.7151161261034942
320,post_minus_pre_cov6,275,0.446957671957672,0.4058730158730159,0.7100362130104363
320,pre_cov6,275,0.49457671957671956,0.4726455026455027,0.7107895043858761
321,post_cov6,275,0.4843915343915344,0.4729629629629629,0.7110512862552355
321,post_minus_pre_cov6,275,0.48306878306878304,0.46412698412698405,0.7189135888086795
321,pre_cov6,275,0.5575396825396826,0.5391005291005292,0.7211549496215848
322,post_cov6,275,0.38915343915343914,0.3514814814814815,0.7159166440375231
322,post_minus_pre_cov6,275,0.49126984126984125,0.49835978835978834,0.7135081734701676
322,pre_cov6,275,0.5301587301587302,0.4971428571428571,0.7269286491775351
323,post_cov6,275,0.5421957671957672,0.5636507936507937,0.7293463989349557
323,post_minus_pre_cov6,275,0.4652116402116402,0.44227513227513227,0.7165914302619052
323,pre_cov6,275,0.5207671957671958,0.5151322751322751,0.7281388404506605
324,post_cov6,275,0.4458994708994709,0.4522222222222222,0.7146148982934133
324,post_minus_pre_cov6,275,0.4907407407407407,0.5100529100529101,0.715884950038187
324,pre_cov6,275,0.5096560846560847,0.4855026455026455,0.72246909428847
325,post_cov6,275,0.46904761904761905,0.42402116402116397,0.7142438048989312
325,post_minus_pre_cov6,275,0.40780423280423284,0.3860846560846561,0.7184027378425962
325,pre_cov6,275,0.45277777777777783,0.43343915343915346,0.7135803067934939
326,post_cov6,275,0.5805555555555555,0.5944444444444444,0.6893992953147067
326,post_minus_pre_cov6,275,0.5781746031746031,0.5792592592592594,0.7033023952438751
326,pre_cov6,275,0.46296296296296297,0.42798941798941803,0.7104863600190654
327,post_cov6,275,0.466005291005291,0.4516931216931217,0.7275822009580277
327,post_minus_pre_cov6,275,0.4328042328042328,0.38455026455026453,0.7170774901523017
327,pre_cov6,275,0.45899470899470896,0.4312169312169313,0.7221319576603025
328,post_cov6,275,0.47724867724867726,0.46195767195767196,0.708211565544667
328,post_minus_pre_cov6,275,0.48677248677248675,0.4984656084656085,0.7197645364711485
328,pre_cov6,275,0.5100529100529101,0.5086243386243386,0.7317785096957233
329,post_cov6,275,0.4880952380952381,0.4827513227513228,0.7089979198085988
329,post_minus_pre_cov6,275,0.5191798941798942,0.5090476190476191,0.7179469417631097
329,pre_cov6,275,0.5284391534391535,0.5260317460317461,0.7286340391334367
330,post_cov6,275,0.39656084656084656,0.33592592592592596,0.7154449500881611
330,post_minus_pre_cov6,275,0.5234126984126983,0.505978835978836,0.7151962785975876
330,pre_cov6,275,0.5056878306878307,0.4930158730158731,0.7122550051543932
331,post_cov6,275,0.5055555555555555,0.508095238095238,0.7072825637901063
331,post_minus_pre_cov6,275,0.5125661375661376,0.5152910052910052,0.7130084150948297
331,pre_cov6,275,0.4037037037037037,0.3567195767195767,0.7220404369004839
332,post_cov6,275,0.47076719576719583,0.43740740740740736,0.7158444758246365
332,post_minus_pre_cov6,275,0.5166666666666666,0.5286772486772486,0.6998811366325374
332,pre_cov6,275,0.4666666666666667,0.4486243386243386,0.7083734462188829
333,post_cov6,275,0.5272486772486773,0.5507407407407408,0.706138647762967
333,post_minus_pre_cov6,275,0.4977513227513228,0.49592592592592594,0.7160856691765507
333,pre_cov6,275,0.4808201058201058,0.46079365079365076,0.7252085514215938
334,post_cov6,275,0.514021164021164,0.5079365079365079,0.7240473043163647
334,post_minus_pre_cov6,275,0.47314814814814815,0.3915873015873016,0.7192912976094137
334,pre_cov6,275,0.5541005291005291,0.5426984126984128,0.7291265672277918
335,post_cov6,275,0.5207671957671958,0.52,0.7097973116243952
335,post_minus_pre_cov6,275,0.5231481481481481,0.5246031746031746,0.7209605632670417
335,pre_cov6,275,0.5554232804232804,0.5338095238095238,0.6991061152339054
336,post_cov6,275,0.4917989417989418,0.49417989417989416,0.706354237924214
336,post_minus_pre_cov6,275,0.45396825396825397,0.46550264550264553,0.7186833545292758
336,pre_cov6,275,0.5104497354497355,0.5194179894179894,0.7344440094962682
337,post_cov6,275,0.5447089947089947,0.5465079365079365,0.738787155559613
337,post_minus_pre_cov6,275,0.5380952380952381,0.5602116402116402,0.7040770357001556
337,pre_cov6,275,0.47658730158730156,0.4587830687830688,0.7119179068809479
338,post_cov6,275,0.5041005291005292,0.4819047619047619,0.7108117229834391
338,post_minus_pre_cov6,275,0.537962962962963,0.548888888888889,0.7154405194596507
338,pre_cov6,275,0.5261904761904762,0.49783068783068785,0.7226593378562991
339,post_cov6,275,0.46071428571428574,0.41703703703703704,0.7186428981996262
339,post_minus_pre_cov6,275,0.5305555555555556,0.5182010582010581,0.7209586419035314
339,pre_cov6,275,0.5281746031746032,0.514021164021164,0.7320741019141104
340,post_cov6,275,0.5271164021164021,0.5527513227513228,0.742854844565495
340,post_minus_pre_cov6,275,0.5162698412698412,0.5017989417989417,0.7268716238432454
340,pre_cov6,275,0.5047619047619047,0.4796825396825397,0.7155781442557136
341,post_cov6,275,0.5198412698412698,0.4811111111111111,0.7226391571397832
341,post_minus_pre_cov6,275,0.4185185185185185,0.3823809523809524,0.715715257792108
341,pre_cov6,275,0.4825396825396825,0.46375661375661376,0.7215921244944019
342,post_cov6,275,0.5193121693121693,0.5153439153439153,0.7062302013015442
342,post_minus_pre_cov6,275,0.473015873015873,0.47830687830687835,0.7091434822758038
342,pre_cov6,275,0.4484126984126984,0.4380952380952381,0.7078327953637986
343,post_cov6,275,0.533994708994709,0.5325925925925926,0.722044013371741
343,post_minus_pre_cov6,275,0.5055555555555555,0.509100529100529,0.7126202025666323
343,pre_cov6,275,0.5626984126984127,0.58,0.7500853981537599
344,post_cov6,275,0.4575396825396826,0.4326984126984127,0.7162244455777822
344,post_minus_pre_cov6,275,0.5018518518518518,0.5275661375661376,0.7087021377416178
344,pre_cov6,275,0.5178571428571428,0.5105291005291005,0.7266794021571579
345,post_cov6,275,0.501058201058201,0.4767195767195767,0.7117704448470141
345,post_minus_pre_cov6,275,0.4613756613756614,0.49089947089947095,0.7109861180999861
345,pre_cov6,275,0.520899470899471,0.5153968253968254,0.7103226772684117
346,post_cov6,275,0.5525132275132275,0.5585185185185185,0.713486837512407
346,post_minus_pre_cov6,275,0.5021164021164021,0.5246560846560846,0.7143226488919205
346,pre_cov6,275,0.4740740740740741,0.4393650793650794,0.7131665377752401
347,post_cov6,275,0.5482804232804233,0.5462433862433862,0.7124262609031121
347,post_minus_pre_cov6,275,0.5346560846560846,0.5277777777777778,0.7102484857737399
347,pre_cov6,275,0.533068783068783,0.5232804232804233,0.726832481527816
348,post_cov6,275,0.5054232804232803,0.49502645502645504,0.7092280416025989
348,post_minus_pre_cov6,275,0.5525132275132275,0.5692063492063493,0.70411145726857
348,pre_cov6,275,0.5355820105820106,0.5535449735449736,0.7047191885007587
349,post_cov6,275,0.541005291005291,0.5507407407407408,0.7240996471048675
349,post_minus_pre_cov6,275,0.4654761904761905,0.46825396825396826,0.711686752626721
349,pre_cov6,275,0.5153439153439153,0.5100529100529101,0.7202496253361148
350,post_cov6,275,0.5156084656084656,0.5414814814814815,0.7408021060680724
350,post_minus_pre_cov6,275,0.5060846560846561,0.4673015873015873,0.7125988138869117
350,pre_cov6,275,0.5621693121693122,0.5426984126984127,0.752738387083304
351,post_cov6,275,0.49497354497354495,0.4786243386243386,0.7236630647481768
351,post_minus_pre_cov6,275,0.46150793650793653,0.4721164021164021,0.7072678762998312
351,pre_cov6,275,0.43373015873015874,0.41010582010582014,0.7148056710644302
352,post_cov6,275,0.45066137566137565,0.44402116402116404,0.71224664987915
352,post_minus_pre_cov6,275,0.46574074074074073,0.4624338624338624,0.7067633455589432
352,pre_cov6,275,0.5148148148148148,0.4853968253968254,0.7109882107274308
353,post_cov6,275,0.47923280423280423,0.441957671957672,0.7105687935518339
353,post_minus_pre_cov6,275,0.47923280423280423,0.45640211640211636,0.7065549043300599
353,pre_cov6,275,0.41375661375661377,0.3615873015873016,0.7170857771084692
354,post_cov6,275,0.5425925925925925,0.5108994708994709,0.7164446297392892
354,post_minus_pre_cov6,275,0.5126984126984127,0.5138095238095237,0.7160885934093262
354,pre_cov6,275,0.4363756613756614,0.4055026455026455,0.7120201712626402
355,post_cov6,275,0.4977513227513228,0.5081481481481481,0.7056502882749298
355,post_minus_pre_cov6,275,0.5239417989417989,0.5089417989417989,0.711047647543084
355,pre_cov6,275,0.518915343915344,0.5068783068783068,0.7251391802852699
356,post_cov6,275,0.5093915343915344,0.5103703703703704,0.7235541417753673
356,post_minus_pre_cov6,275,0.5273809523809524,0.4951322751322752,0.7218952224954243
356,pre_cov6,275,0.3543650793650793,0.3584656084656085,0.7168068953279414
357,post_cov6,275,0.5017195767195767,0.5186243386243387,0.7279532508763573
357,post_minus_pre_cov6,275,0.45859788359788356,0.44851851851851854,0.7166925258176366
357,pre_cov6,275,0.4804232804232804,0.4839153439153439,0.7167015507234511
358,post_cov6,275,0.5596560846560847,0.5860846560846561,0.6864787003901922
358,post_minus_pre_cov6,275,0.5342592592592592,0.5379365079365079,0.7068303067289041
358,pre_cov6,275,0.5239417989417989,0.47735449735449736,0.7058697186470372
359,post_cov6,275,0.5343915343915344,0.5541798941798941,0.7046562223252437
359,post_minus_pre_cov6,275,0.48716931216931214,0.4577777777777779,0.7217538917616648
359,pre_cov6,275,0.4816137566137566,0.4341798941798942,0.7227819078988992
360,post_cov6,275,0.5415343915343915,0.5486772486772487,0.6976237500041147
360,post_minus_pre_cov6,275,0.5124338624338625,0.5398941798941799,0.7071734139459698
360,pre_cov6,275,0.4898148148148148,0.4966137566137566,0.7202708407952887
361,post_cov6,275,0.5021164021164021,0.48296296296296304,0.7196036402286344
361,post_minus_pre_cov6,275,0.49537037037037035,0.4802645502645502,0.7057838295173211
361,pre_cov6,275,0.5116402116402117,0.4766137566137566,0.7147832128956622
362,post_cov6,275,0.5301587301587302,0.5085185185185186,0.7088932654317439
362,post_minus_pre_cov6,275,0.4103174603174603,0.34238095238095245,0.7176594525019646
362,pre_cov6,275,0.4752645502645503,0.4771957671957672,0.7158848641278479
363,post_cov6,275,0.5054232804232803,0.5112169312169312,0.712252896879698
363,post_minus_pre_cov6,275,0.5273809523809524,0.4858201058201058,0.7119590307382047
363,pre_cov6,275,0.4703703703703704,0.4446560846560847,0.7286488027240454
364,post_cov6,275,0.4843915343915344,0.4572486772486773,0.7149472861687154
364,post_minus_pre_cov6,275,0.47023809523809523,0.4519047619047619,0.7186312210564599
364,pre_cov6,275,0.4805555555555555,0.4408994708994709,0.7160850745431807
365,post_cov6,275,0.4908730158730159,0.5052380952380953,0.7206392491431033
365,post_minus_pre_cov6,275,0.519973544973545,0.5546560846560847,0.7225199831883782
365,pre_cov6,275,0.4898148148148148,0.45042328042328045,0.7182692326801606
366,post_cov6,275,0.4654761904761905,0.4396296296296296,0.7080803907207394
366,post_minus_pre_cov6,275,0.47314814814814815,0.46777777777777774,0.7109400432351383
366,pre_cov6,275,0.46904761904761905,0.43492063492063493,0.7118218880494189
367,post_cov6,275,0.5638888888888889,0.5625396825396826,0.7358929427155785
367,post_minus_pre_cov6,275,0.45052910052910056,0.47507936507936505,0.7198281886095736
367,pre_cov6,275,0.5308201058201059,0.52,0.7248089757197536
368,post_cov6,275,0.49828042328042327,0.4892063492063492,0.7253059044284702
368,post_minus_pre_cov6,275,0.4546296296296296,0.45873015873015865,0.714686013352946
368,pre_cov6,275,0.4726190476190476,0.4573015873015873,0.7158416043236735
369,post_cov6,275,0.5265873015873016,0.4806349206349207,0.7324240583582828
369,post_minus_pre_cov6,275,0.4976190476190476,0.4724338624338625,0.729718126214214
369,pre_cov6,275,0.44616402116402115,0.39116402116402116,0.7227801043885298
370,post_cov6,275,0.5555555555555556,0.5606878306878306,0.7228750428323952
370,post_minus_pre_cov6,275,0.537962962962963,0.5667724867724867,0.7093308465731412
370,pre_cov6,275,0.45224867724867723,0.38788359788359783,0.7125747876342658
371,post_cov6,275,0.5388888888888889,0.5283597883597884,0.7118304969746035
371,post_minus_pre_cov6,275,0.5342592592592592,0.5291005291005291,0.7304008648202571
371,pre_cov6,275,0.44153439153439156,0.43994708994709,0.7210838796740139
372,post_cov6,275,0.5518518518518518,0.5520105820105821,0.6983025589780676
372,post_minus_pre_cov6,275,0.5134920634920634,0.5394708994708994,0.7016357922478084
372,pre_cov6,275,0.5007936507936508,0.45386243386243386,0.7112565649779964
373,post_cov6,275,0.4736772486772487,0.4677777777777778,0.7114548452405787
373,post_minus_pre_cov6,275,0.4876984126984127,0.4948148148148148,0.7124057272771673
373,pre_cov6,275,0.4466931216931217,0.41126984126984123,0.717225680869391
374,post_cov6,275,0.5056878306878307,0.4864021164021164,0.7290937375587118
374,post_minus_pre_cov6,275,0.5380952380952381,0.5326984126984127,0.7221463533874409
374,pre_cov6,275,0.4936507936507936,0.48925925925925917,0.7041641465199306
375,post_cov6,275,0.5518518518518518,0.5313227513227514,0.7136941733752495
375,post_minus_pre_cov6,275,0.567063492063492,0.5545502645502645,0.6952583351865191
375,pre_cov6,275,0.5125661375661376,0.52015873015873,0.7046591994527148
376,post_cov6,275,0.4544973544973545,0.4336507936507937,0.725237999852471
376,post_minus_pre_cov6,275,0.4914021164021164,0.4930687830687831,0.7090560101665392
376,pre_cov6,275,0.45224867724867723,0.41915343915343906,0.7129240897667903
377,post_cov6,275,0.5170634920634921,0.504920634920635,0.7153294300403534
377,post_minus_pre_cov6,275,0.5087301587301587,0.5289417989417989,0.7212042123883438
377,pre_cov6,275,0.5175925925925926,0.4651851851851852,0.7270644455940884
378,post_cov6,275,0.5481481481481482,0.5472486772486773,0.6924002689066074
378,post_minus_pre_cov6,275,0.5089947089947089,0.5362962962962963,0.70346056395225
378,pre_cov6,275,0.5064814814814815,0.45862433862433866,0.7209757173232396
379,post_cov6,275,0.5705026455026455,0.552962962962963,0.7062042576615079
379,post_minus_pre_cov6,275,0.5421957671957672,0.5493650793650794,0.7046593334514465
379,pre_cov6,275,0.4808201058201058,0.4777248677248677,0.7025159088699553
380,post_cov6,275,0.3742063492063492,0.324973544973545,0.7184068168650325
380,post_minus_pre_cov6,275,0.5011904761904762,0.48756613756613765,0.7083879203503429
380,pre_cov6,275,0.5148148148148148,0.49174603174603176,0.7117449355809967
381,post_cov6,275,0.46957671957671954,0.4756613756613756,0.7116535754821633
381,post_minus_pre_cov6,275,0.4906084656084656,0.5204232804232803,0.7094523515452507
381,pre_cov6,275,0.4886243386243386,0.4694708994708995,0.7117238895870193
382,post_cov6,275,0.5595238095238095,0.5338095238095237,0.7267262339667866
382,post_minus_pre_cov6,275,0.46150793650793653,0.4623280423280423,0.7150504203008274
382,pre_cov6,275,0.49682539682539684,0.4964550264550265,0.7096936932966991
383,post_cov6,275,0.4652116402116402,0.4264550264550265,0.7207789159487479
383,post_minus_pre_cov6,275,0.46904761904761905,0.4782010582010582,0.7194164605075204
383,pre_cov6,275,0.5247354497354497,0.514973544973545,0.7240296412771636
384,post_cov6,275,0.5093915343915344,0.4992592592592593,0.7165824588450227
384,post_minus_pre_cov6,275,0.464021164021164,0.44904761904761903,0.7071116515302365
384,pre_cov6,275,0.4883597883597883,0.45841269841269844,0.7159398505674326
385,post_cov6,275,0.4226190476190476,0.38476190476190475,0.7152943221311072
385,post_minus_pre_cov6,275,0.5162698412698412,0.5065079365079365,0.7209854880534841
385,pre_cov6,275,0.5175925925925926,0.5121693121693122,0.7175050335547919
386,post_cov6,275,0.5421957671957672,0.5471428571428572,0.7231403001085057
386,post_minus_pre_cov6,275,0.5411375661375661,0.5522751322751323,0.7108504193965108
386,pre_cov6,275,0.46851851851851856,0.4703703703703703,0.7056145949426504
387,post_cov6,275,0.448941798941799,0.40264550264550264,0.7140096138619643
387,post_minus_pre_cov6,275,0.41468253968253965,0.39486772486772487,0.7171653432956493
387,pre_cov6,275,0.3558201058201058,0.31857142857142856,0.715225444760214
388,post_cov6,275,0.4838624338624339,0.4831216931216932,0.7113998004981816
388,post_minus_pre_cov6,275,0.5417989417989417,0.5463492063492064,0.7038057946529593
388,pre_cov6,275,0.4386243386243386,0.421005291005291,0.7207231214263146
389,post_cov6,275,0.5374338624338625,0.5348148148148147,0.7294915199590954
389,post_minus_pre_cov6,275,0.5123015873015873,0.5118518518518519,0.7182521609681973
389,pre_cov6,275,0.38902116402116405,0.35243386243386243,0.7156127091452409
390,post_cov6,275,0.5128306878306879,0.5287301587301587,0.7083299483879806
390,post_minus_pre_cov6,275,0.5308201058201059,0.5286243386243387,0.7108298774238784
390,pre_cov6,275,0.5333333333333333,0.504074074074074,0.7109479201475486
391,post_cov6,275,0.5628306878306878,0.5965079365079365,0.6967375979139934
391,post_minus_pre_cov6,275,0.53505291005291,0.5385185185185185,0.7055866900165764
391,pre_cov6,275,0.49576719576719575,0.5044973544973546,0.730713631634232
392,post_cov6,275,0.5337301587301587,0.4896825396825397,0.7141380734896567
392,post_minus_pre_cov6,275,0.4650793650793651,0.4106349206349206,0.7164693365668636
392,pre_cov6,275,0.4825396825396825,0.4497883597883598,0.7172092440549978
393,post_cov6,275,0.49828042328042327,0.523968253968254,0.7014480989147185
393,post_minus_pre_cov6,275,0.45079365079365075,0.4345502645502646,0.7071214498998291
393,pre_cov6,275,0.5423280423280423,0.5269312169312168,0.712329852827645
394,post_cov6,275,0.49404761904761907,0.4886243386243386,0.7257841128823597
394,post_minus_pre_cov6,275,0.47275132275132276,0.4401058201058201,0.7142084420597019
394,pre_cov6,275,0.4898148148148148,0.49640211640211646,0.7229484345403904
395,post_cov6,275,0.480026455026455,0.4624867724867725,0.7096771371817155
395,post_minus_pre_cov6,275,0.5085978835978836,0.47634920634920636,0.7132244137186592
395,pre_cov6,275,0.5531746031746032,0.5157142857142857,0.7053974486310874
396,post_cov6,275,0.4841269841269841,0.4693121693121694,0.7082084636568787
396,post_minus_pre_cov6,275,0.49484126984126986,0.5075132275132275,0.717933147099902
396,pre_cov6,275,0.489021164021164,0.4523809523809524,0.7160039969604063
397,post_cov6,275,0.4033068783068783,0.367989417989418,0.7118272549664778
397,post_minus_pre_cov6,275,0.5567460317460318,0.5162962962962964,0.7073134185002624
397,pre_cov6,275,0.5051587301587301,0.48095238095238096,0.7152341907964792
398,post_cov6,275,0.47658730158730156,0.44994708994708993,0.7208301106448416
398,post_minus_pre_cov6,275,0.41005291005291006,0.356984126984127,0.720413000203719
398,pre_cov6,275,0.4626984126984127,0.40878306878306875,0.740505942271106
399,post_cov6,275,0.4558201058201058,0.4255026455026455,0.718069664269325
399,post_minus_pre_cov6,275,0.4907407407407407,0.4466137566137566,0.7281868645312612
399,pre_cov6,275,0.5031746031746032,0.49121693121693116,0.743018605187725
400,post_cov6,275,0.4099206349206349,0.3669312169312169,0.7134763619853763
400,post_minus_pre_cov6,275,0.5055555555555555,0.4755555555555555,0.7141054617521994
400,pre_cov6,275,0.4332010582010582,0.44227513227513227,0.7175202811763686
401,post_cov6,275,0.49047619047619045,0.44613756613756617,0.713382607993666
401,post_minus_pre_cov6,275,0.3962962962962963,0.30603174603174604,0.7164339765308814
401,pre_cov6,275,0.4735449735449735,0.41671957671957677,0.717599330702359
402,post_cov6,275,0.49431216931216926,0.5029100529100529,0.7079898486244673
402,post_minus_pre_cov6,275,0.4801587301587301,0.5039153439153439,0.7071340682142948
402,pre_cov6,275,0.5355820105820106,0.512010582010582,0.7238562732762992
403,post_cov6,275,0.4824074074074074,0.4871957671957673,0.7097015335082933
403,post_minus_pre_cov6,275,0.4876984126984127,0.5038624338624338,0.7104401911935736
403,pre_cov6,275,0.4302910052910053,0.37751322751322747,0.7175706735087077
404,post_cov6,275,0.498015873015873,0.5163492063492063,0.7166428627780528
404,post_minus_pre_cov6,275,0.5088624338624339,0.5353439153439153,0.7176576283105371
404,pre_cov6,275,0.4523809523809524,0.46592592592592597,0.7242767462001514
405,post_cov6,275,0.5279100529100529,0.5342857142857143,0.7050293747038838
405,post_minus_pre_cov6,275,0.5451058201058201,0.5601058201058201,0.7201478160737311
405,pre_cov6,275,0.5648148148148149,0.5511640211640212,0.7574023643819949
406,post_cov6,275,0.5419312169312169,0.5286772486772486,0.7276441688353528
406,post_minus_pre_cov6,275,0.44312169312169314,0.4314814814814815,0.7220289650759938
406,pre_cov6,275,0.5427248677248677,0.5482010582010581,0.7339679334622032
407,post_cov6,275,0.5228835978835978,0.5046031746031746,0.714706915760919
407,post_minus_pre_cov6,275,0.4728835978835979,0.4304761904761905,0.7129821311308244
407,pre_cov6,275,0.5332010582010582,0.53,0.707084613213701
408,post_cov6,275,0.49484126984126986,0.4704232804232804,0.7110885925468914
408,post_minus_pre_cov6,275,0.5347883597883598,0.5372486772486772,0.7209043407470661
408,pre_cov6,275,0.5518518518518518,0.5413227513227513,0.7496532172189911
409,post_cov6,275,0.47605820105820107,0.4513756613756614,0.7205829621390901
409,post_minus_pre_cov6,275,0.47605820105820107,0.47174603174603175,0.7135536261524843
409,pre_cov6,275,0.5427248677248677,0.5089417989417989,0.728865818818726
410,post_cov6,275,0.47619047619047616,0.5033862433862434,0.7104900067887336
410,post_minus_pre_cov6,275,0.5167989417989418,0.5158201058201058,0.7098929038693504
410,pre_cov6,275,0.48822751322751323,0.4305820105820106,0.7176839132763567
411,post_cov6,275,0.5264550264550264,0.5434391534391535,0.7038558186645383
411,post_minus_pre_cov6,275,0.49828042328042327,0.4983068783068783,0.7136133225881329
411,pre_cov6,275,0.5444444444444444,0.5384656084656084,0.7313196468150553
412,post_cov6,275,0.5337301587301587,0.524920634920635,0.7253044990906563
412,post_minus_pre_cov6,275,0.4115079365079365,0.3439153439153439,0.7179935552227781
412,pre_cov6,275,0.5223544973544973,0.5151851851851852,0.732885275758872
413,post_cov6,275,0.4457671957671958,0.4123280423280424,0.714021561669358
413,post_minus_pre_cov6,275,0.5415343915343915,0.5466137566137566,0.7187943753364872
413,pre_cov6,275,0.5502645502645502,0.534920634920635,0.7363233243315817
414,post_cov6,275,0.48743386243386244,0.48164021164021165,0.718755566428861
414,post_minus_pre_cov6,275,0.4693121693121693,0.4519047619047619,0.7143602014884278
414,pre_cov6,275,0.5174603174603174,0.5087301587301587,0.7326610665880382
415,post_cov6,275,0.47010582010582014,0.4678306878306878,0.7144653702126806
415,post_minus_pre_cov6,275,0.5164021164021164,0.4899470899470899,0.7164762578730142
415,pre_cov6,275,0.4562169312169312,0.4021693121693122,0.7198605872652829
416,post_cov6,275,0.567063492063492,0.5634920634920636,0.7499749881421716
416,post_minus_pre_cov6,275,0.4876984126984127,0.49920634920634926,0.7185639917315232
416,pre_cov6,275,0.5283068783068783,0.5082539682539682,0.7234663990995506
417,post_cov6,275,0.4187830687830688,0.39560846560846563,0.7114903190988362
417,post_minus_pre_cov6,275,0.5092592592592593,0.4834391534391535,0.7067254038879691
417,pre_cov6,275,0.5030423280423281,0.4846560846560847,0.71351240830018
418,post_cov6,275,0.5171957671957672,0.5035449735449735,0.7108654440108839
418,post_minus_pre_cov6,275,0.5236772486772487,0.5216402116402117,0.7155671097335152
418,pre_cov6,275,0.5100529100529101,0.5149735449735449,0.7256729361784106
419,post_cov6,275,0.5165343915343915,0.4801587301587302,0.7175853003524495
419,post_minus_pre_cov6,275,0.5021164021164021,0.4814814814814815,0.7136700040711936
