stage,cue,channel,MAE_before,MAE_after,RMSE_before,RMSE_after,corr_before,corr_after,shape_distance_before,shape_distance_after,baseline_RMS_before,baseline_RMS_after,trial_PTP_median_before,trial_PTP_median_after,SNR_proxy_dB_before,SNR_proxy_dB_after,edge_band_ratio_before,edge_band_ratio_after,amp_error_before,amp_error_after,latency_error_before_ms,latency_error_after_ms,P300_positive_mean_before,P300_positive_mean_after,P300_positive_mean_ref,P300_positive_mean_error_before,P300_positive_mean_error_after,P300_AUC_before_unit_ms,P300_AUC_after_unit_ms,P300_AUC_ref_unit_ms,P300_AUC_error_before_unit_ms,P300_AUC_error_after_unit_ms,P300_amp_before,P300_amp_after,P300_lat_before_ms,P300_lat_after_ms,n_trials,positive_peak_valid,reference_positive_peak_valid,latency_error_valid
V3,1,F3,91.98185428067407,26.89585384065317,92.7675242268175,28.00483334574731,0.7738989032820286,0.15916399902872247,0.543644958852786,1.1086571425753247,25.107444935052037,19.41069693776292,284.9749541363707,241.3383460274407,-3.825243818207933,-7.590226825433958,0.5148663750883712,0.2560639726075094,112.63444565379083,29.47143146392949,0.0,156.25,98.3614203540861,33.27541991406521,6.379566073412042,91.98185428067407,26.895853840653167,24586.558793172368,8322.934282159014,1588.137812057702,22998.420981114665,6734.7964701013125,126.48453577022337,43.321521580362024,500.0,343.75,42,True,True,True
V3,1,F4,69.95500907134095,13.87478446879329,71.06172346515427,16.09690069186771,-0.03228016637164829,-0.3488634194492788,1.2175102845101664,1.398831995193476,21.04530345868848,16.7676660497803,334.99000952951434,276.4869737806558,-2.9159377959180866,-8.790176217347705,0.4974699539557782,0.2621839618161404,85.06764131325673,18.447227857843714,35.15625,121.09375,79.68445966662283,23.166635290367502,9.729450595281868,69.95500907134095,13.437184695085634,19922.938177764263,5799.831320746682,2441.0197579375945,17481.918419826667,3358.8115628090873,101.51811425791439,34.897700802501376,500.0,343.75,42,True,True,True
V4,-1,Fz,20.37700961394228,7.437468592280694,20.67633585406493,7.9627626572737835,0.7915923213291489,0.8728634408265799,0.4882361029967578,0.4062736422282462,15.642324848503597,13.602828210337291,189.31867385285858,174.6024827343901,-13.474512538281871,-15.650832003129766,0.41462942150257565,0.32563496153505417,24.29388937486832,13.361048248160243,3.90625,3.90625,22.4732857534632,9.701463425772822,3.087246819610906,19.38603893385229,6.614216606161916,5620.060049416007,2415.6933587002045,763.055971805238,4857.004077610769,1652.6373868949665,35.28808682266995,24.355245695961873,500.0,500.0,53,True,True,True
V4,-1,F3,23.536591330744077,9.8246843418361,24.181810737502023,11.088900856090135,0.8531193339909768,0.8468388646211018,0.474295624961875,0.47263231790345567,27.709190709088382,23.47273882116805,236.97626850775188,195.9291130659184,-19.507748509820807,-21.184722093956342,0.6010670330692296,0.4029054949753622,21.9417186890259,14.378970628888126,0.0,0.0,23.28412939915802,9.977467841583973,4.054017642913067,19.230111756244952,5.923450198670906,5820.291750170889,2476.5980457257374,1000.6809457290003,4819.610804441889,1475.917099996737,36.61536805447644,29.052619994338666,500.0,500.0,53,True,True,True
V4,-1,F4,30.165091637472944,12.498463584821986,30.397219794135097,13.038918826563826,0.7931765549409626,0.846127009686915,0.4871820732879894,0.41884987717519706,22.063902438886792,17.918019704845396,254.74243444976833,232.05357449867333,-12.364848890471734,-12.216672490185097,0.5083339580917777,0.36183229812582096,34.89344323005868,23.324169560913386,0.0,0.0,40.242318897579494,22.575690844928538,10.077227260106554,30.16509163747294,12.498463584821984,10061.089822929815,5630.146653634511,2514.4413130206103,7546.648509909204,3115.7053406139003,54.11522430337565,42.54595063423036,500.0,500.0,53,True,True,True
V4,1,Fz,49.604671014278466,26.84029577562052,50.15356153264498,27.318667980296862,0.42712539394738397,0.48716090993260297,0.8963815598531805,0.7749324224968174,15.998610401051229,13.601126488716265,227.07592238480788,207.1382165453566,-4.025394513543341,-7.470810299860123,0.4297331351970555,0.3064147640709149,60.34032860646165,27.447188080447056,42.96875,109.375,53.80453116640994,31.04015592775198,4.403695808236252,49.40083535817369,26.636460119515725,13450.87012737439,7769.935850848699,1104.348873710485,12346.521253663905,6665.586977138215,70.29353928233476,37.40039875632017,500.0,347.65625,42,True,True,True
V4,1,F3,91.98185428067407,48.81122784293964,92.7675242268175,49.44416686342547,0.7738989032820286,0.5377709062216954,0.543644958852786,0.8141340340541298,25.107444935052037,20.816707379918626,284.9749541363707,241.70532827504627,-3.825243818207933,-6.540092349157557,0.5148663750883712,0.3213782393759848,112.63444565379083,52.47821243374744,0.0,27.34375,98.3614203540861,55.190793916351694,6.379566073412042,91.98185428067407,48.81122784293965,24586.558793172368,13815.305035523485,1588.137812057702,22998.420981114665,12227.167223465782,126.48453577022337,66.32830255017997,500.0,472.65625,42,True,True,True
V4,1,F4,69.95500907134095,30.763003529333005,71.06172346515427,31.834481446611484,-0.03228016637164829,-0.014659250819204394,1.2175102845101664,1.2287029679170267,21.04530345868848,17.85696616506139,334.99000952951434,284.8867329262229,-2.9159377959180866,-6.490122580394831,0.4974699539557782,0.33390526334381176,85.06764131325673,33.07037746965755,35.15625,117.1875,79.68445966662283,40.49245412461487,9.729450595281868,69.95500907134095,30.763003529333005,19922.938177764263,10143.869383131685,2441.0197579375945,17481.918419826667,7702.849625194091,101.51811425791439,49.52085041431521,500.0,347.65625,42,True,True,True
V5,-1,Fz,20.37700961394228,5.590658235232642,20.67633585406493,6.1768885726354,0.7915923213291489,0.8805018543189431,0.4882361029967578,0.3939788441300594,15.642324848503597,12.861393042611814,189.31867385285858,175.83186584100935,-13.474512538281871,-16.127795925413185,0.41462942150257565,0.32563496153505406,24.29388937486832,11.012201280749517,3.90625,3.90625,22.4732857534632,7.972711244075727,3.087246819610906,19.38603893385229,4.885464424464821,5620.060049416007,1981.3399667994008,763.055971805238,4857.004077610769,1218.2839949941629,35.28808682266995,22.006398728551147,500.0,500.0,53,True,True,True
V5,-1,F3,23.536591330744077,6.59765718530169,24.181810737502023,7.84575176327609,0.8531193339909768,0.8284328805728284,0.474295624961875,0.49943795218481346,27.709190709088382,21.631780700997172,236.97626850775188,203.11673495100928,-19.507748509820807,-22.468303740785892,0.6010670330692296,0.4029054949753622,21.9417186890259,9.075130245870994,0.0,0.0,23.28412939915802,6.255153247750013,4.054017642913067,19.230111756244952,2.2011356048369466,5820.291750170889,1541.8381691331647,1000.6809457290003,4819.610804441889,541.1572234041644,36.61536805447644,23.748779611321535,500.0,500.0,53,True,True,True
V5,-1,F4,30.165091637472944,8.503058492948828,30.397219794135097,9.126415204039205,0.7931765549409626,0.8484154975908093,0.4871820732879894,0.4161591156611364,22.063902438886792,16.58548161369564,254.74243444976833,231.82211671908877,-12.364848890471734,-12.92695644522209,0.5083339580917777,0.3618322981258209,34.89344323005868,18.30685605537568,0.0,0.0,40.242318897579494,18.580285753055378,10.077227260106554,30.16509163747294,8.503058492948824,10061.089822929815,4631.295380666221,2514.4413130206103,7546.648509909204,2116.8540676456105,54.11522430337565,37.52863712869265,500.0,500.0,53,True,True,True
V5,1,Fz,49.604671014278466,22.379351956304898,50.15356153264498,22.85308077073664,0.42712539394738397,0.5000952691104724,0.8963815598531805,0.7595025165216065,15.998610401051229,12.652073876288924,227.07592238480788,206.37974316092385,-4.025394513543341,-8.100618270291628,0.4297331351970555,0.3064147640709149,60.34032860646165,23.23321368513289,42.96875,109.375,53.80453116640994,26.57921210843636,4.403695808236252,49.40083535817369,22.17551630020011,13450.87012737439,6654.699896019794,1104.348873710485,12346.521253663905,5550.351022309309,70.29353928233476,33.186424361006004,500.0,347.65625,42,True,True,True
V5,1,F3,91.98185428067407,39.795834241756346,92.7675242268175,40.41797670329082,0.7738989032820286,0.4868975870934417,0.543644958852786,0.8496570703013411,25.107444935052037,18.794051085155868,284.9749541363707,237.10158957269283,-3.825243818207933,-7.451753636538875,0.5148663750883712,0.32137823937598475,112.63444565379083,41.75135256239148,0.0,31.25,98.3614203540861,46.17540031516839,6.379566073412042,91.98185428067407,39.795834241756346,24586.558793172368,11561.456635227656,1588.137812057702,22998.420981114665,9973.318823169953,126.48453577022337,55.601442678824014,500.0,468.75,42,True,True,True
V5,1,F4,69.95500907134095,23.924665469247213,71.06172346515427,25.087252179886992,-0.03228016637164829,-0.006738527730926972,1.2175102845101664,1.2245374510282752,21.04530345868848,16.321004263536878,334.99000952951434,286.61237812329375,-2.9159377959180866,-7.399335054246934,0.4974699539557782,0.33390526334381176,85.06764131325673,26.66742725944559,35.15625,121.09375,79.68445966662283,33.65411606452908,9.729450595281868,69.95500907134095,23.92466546924721,19922.938177764263,8434.284868110237,2441.0197579375945,17481.918419826667,5993.265110172642,101.51811425791439,43.11790020410325,500.0,343.75,42,True,True,True
