dataset,fold,trial_id,cue,coef_1,coef_2,coef_3,coef_4,coef_5,coef_6,coef_7,coef_8,coef_9,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9
B1,4,87,-1,-3.0825566596619027,-3.5785328712153617,-2.9585233771550246,6.097819765278423,5.547876091803725,5.050249824934991,-0.9659174155925647,-11.58947212597311,-15.034192337620315,0.09756160331117204,-0.40386312374080774,-0.4377273034722306,0.13008440313583663,0.2086281499156969,0.21123439289255858,0.14116539567053363,-0.10642688024408171,-0.154637106413161
B1,4,89,-1,-56.39722803287943,37.12025421278992,78.5742231649671,79.72647679490473,-65.98155400129019,-126.57840536954451,-21.439216384225553,10.506041356938926,22.64731033009251,-1.6164975988462473,0.5737633047331813,1.0219278715956766,1.2188950202559303,-0.7000926058295018,-1.2471121358133619,-0.4764153988755081,0.4189962330350493,0.6307231583120345
B1,4,90,-1,0.17726979214964234,59.56339544905894,76.80252675946382,62.583455032090505,60.266807483348806,57.77648262588299,-9.762303567656943,-7.170576662322083,-6.024806862679165,0.20236456623388135,1.1128704767789508,0.9902097468345287,0.9653863341289727,0.9037857741688131,0.7954014077678094,-0.12417919570425086,-0.0013471855104811652,0.033137076161405224
B1,4,91,1,7.636710770618944,5.326680138126667,5.930045585446964,1.261430171672866,1.0774093717239217,0.919373933488571,0.7891994459511439,2.612559837608921,2.799192113124623,0.44218454679027325,-0.18995081300895747,-0.27859804270941413,0.05856452825983563,0.15183466098229492,0.16546739399778815,0.19410881566034552,0.2312921709545217,0.21704742158162815
B1,4,93,-1,-23.610290327993614,3.203270739156222,17.93884341454456,2.2887052510689934,1.8818098052049268,1.817224386711017,3.0572960967304628,0.09708000012295354,-1.4260508640536977,-0.562402153143981,-0.24095727525606972,-0.06360830372728954,0.07375573312860474,0.16205388639599216,0.17541490193076373,0.26252636448047273,0.17147499365176683,0.12898463989409376
B1,4,94,1,0.3450336485798341,-12.901331021152426,-18.483896111633754,-3.2098810237306026,-3.7425203753409693,-3.797949449275344,0.014838593734379277,-3.5354986721735475,-5.6632206051691725,0.20775815067315523,-0.6278062559991346,-0.7156731794281251,-0.0075566166639989725,0.09060154061923399,0.11320299784580536,0.1707500794298009,0.0850936204962852,0.04067327983733674
B1,4,95,-1,-22.54920561212499,15.325293763713272,31.486447450024894,2.1535636155035482,1.143008536266376,0.8983946021477149,1.5827172643400187,3.6867784202739395,4.35208973885387,-0.5282884284476143,0.050226097135746973,0.17893019986578512,0.0717572769085025,0.1526680427428051,0.16523495878077324,0.21804542526673396,0.2568366903196251,0.24941301223199366
B1,4,96,1,-13.264597575657533,17.444113383881707,27.45072628641932,4.828736704032876,8.65820903966707,10.14862024631659,3.5980865423478576,-3.856720346243699,-6.580744514132662,-0.22978958313115766,0.1011223082088271,0.1066799503473954,0.11131737455163436,0.24814229260246295,0.26772050372529027,0.27883940682889885,0.07745508825881535,0.02155018842589224
B1,4,97,-1,20.437371955526288,12.428245246905362,9.399166795280962,13.032423660618408,12.791261419979442,12.516304381173132,-9.53451773396121,-5.841360580678406,-4.018652513224853,0.8537240073656933,-0.01936396678327968,-0.21649145435529837,0.23263238718680765,0.300649218460587,0.2939526636910554,-0.11730799451798025,0.030261079777312645,0.07494947214945177
B1,4,98,1,-21.32787894011095,-0.2020792227619732,8.718195910582299,1.105611132838717,5.9085877095728545,8.053459707623903,12.855281210044598,-2.2583141974455248,-8.544230696379449,-0.48902294735046187,-0.32275725897800445,-0.2286826624045385,0.05626029739815084,0.21321068515299194,0.2445077002960545,0.5580843710578007,0.11546459347513664,-0.01937291491931728
