dataset,fold,trial_id,cue,coef_1,coef_2,coef_3,coef_4,coef_5,coef_6,coef_7,coef_8,coef_9,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9
A1,0,17,1,-13.259018816526066,19.265811308714238,32.15547201364539,3.544463440122077,-11.532558626905676,-18.86029748925698,-0.2992253070959371,-1.0074580415700642,-1.9360805064906486,-0.685429007303115,0.25595032156680453,0.3429089753387241,0.33494071514355783,-0.17047648770664128,-0.21993569486970893,0.058000637402834156,-0.021024248660403977,-0.04198793515157556
A1,1,24,-1,39.93549358313707,1.1413847612952677,-8.664593381702481,-1.4882876243225582,-2.5174743474138137,-3.0353592376979712,1.1691213594822458,-2.0103131136262324,-3.303590253890075,0.940749947125839,0.06140980741968931,-0.04221918018631745,0.021437071774389697,-0.0803309835185673,-0.09663789172728923,0.11734744317162002,-0.06840189079015105,-0.09431237323403298
A1,1,25,-1,-45.172171214482916,-67.97166967303909,-79.99746977118195,26.676056550578647,50.70402298006779,61.07058068225329,19.20150722939083,48.46591448406686,60.55040797256191,-1.2920347482002446,-0.9530032324580314,-0.8859155265704387,0.9578955271481706,0.83475536830426,0.7881457706371543,1.450116315203251,2.2818514625927993,2.32763758403178
A1,1,26,1,37.554050347901274,-12.831277658053962,-26.276710007418703,3.917063323045368,1.531033850936773,0.3033218005483335,-5.08996291711955,-0.9647068407760394,1.3364961918292837,0.8782732005124011,-0.14367519534869908,-0.25052815637389947,0.20116384146201116,-0.01072124340250975,-0.050557755624847794,-0.3452598208620317,-0.01971680147106084,0.0816837661003436
A1,1,28,-1,115.06656817952206,-34.75504863865543,-92.4067865626867,-14.83514790990692,-3.102330710580174,2.0209399779854333,-5.413444265961982,4.208185209083591,9.071852702608272,2.9118005440504753,-0.46546330539591624,-1.0326878953299832,-0.422343194846068,-0.09038695906576252,-0.02685136424404588,-0.36916824182918934,0.2211412710412011,0.37508193835380843
A1,1,29,-1,22.703524137055446,35.72813474118523,41.20909449434033,-2.2277450402011065,-18.612117417328314,-25.964242697601026,2.088880908602563,-10.24904746654799,-15.010161476684985,0.48867224365425116,0.5690599246623882,0.5476665831743377,-0.0031497300764913878,-0.3570610446837879,-0.413100009074183,0.18532662827030386,-0.4520104519313292,-0.5383367172105391
A1,1,30,-1,11.273480535320243,-3.038713230141658,-8.518507338929524,-0.19036112178958425,4.240243287701244,6.3833606434279195,-5.54342994665289,-5.527439433308531,-5.91890634475381,0.18880704959034506,5.604516469998316e-05,-0.04049133368995163,0.06459285201208047,0.035860696308018275,0.033358322065276544,-0.37877544912191813,-0.23216488023119522,-0.19350999390675136
A1,1,31,-1,-15.485469790924544,-21.1433268595406,-24.5732842447076,15.986202063705061,13.558020079138554,13.155428493690486,10.832036462505638,15.596750980884229,17.552002909767722,-0.513209330409087,-0.265676041167263,-0.2303807269545539,0.6024601383891766,0.19606983733819697,0.1268257137269192,0.8315309436414435,0.7514109874853044,0.6967297599827645
A1,1,32,1,9.543864129363289,-7.667577476234103,-16.809511548482412,0.8116945019459966,6.522947004080885,8.769455440733072,-4.580931728371785,-3.813955677782263,-5.230000650696155,0.14343086579786496,-0.06788452394328659,-0.13855397063258318,0.09791098843928255,0.07510932930421248,0.06629095976070093,-0.3076374602853102,-0.15238235419755652,-0.16738014828039047
A1,1,33,1,10.154373445173183,-2.983899301438357,-7.148485337906179,-1.2864175073807285,-0.4468968246940995,0.052065250344112406,-5.018466081806881,1.1351848450254851,3.5897642969969548,0.15944747088197542,0.0008605815073440022,-0.02428726881503885,0.02814921024008623,-0.04472963206140811,-0.0540255729746962,-0.33997550866724285,0.07805749171961267,0.16714908922177868
A1,1,34,-1,-13.686108111338442,-15.692458908973023,-18.281240402475685,3.6691331272265955,4.442076919856691,4.872426881135022,-4.075859006668427,-1.7748965579197142,-0.9249839415494996,-0.46600339156574516,-0.18567043914368414,-0.1559609829364547,0.19292021516717728,0.039331008332270725,0.012504567959792495,-0.27030766896125497,-0.0574405219275462,-0.00409303511059862
A1,1,35,1,10.543345279564551,-10.187830100594503,-19.064573694335916,4.053651826610665,5.87636712114525,6.785478764016199,2.6877564557809874,-0.6431651398601121,-2.450109972470435,0.1696520789017956,-0.10487575731970014,-0.16522593157998078,0.20570538016343634,0.06399208428201951,0.038908315464975154,0.22958936162453197,-0.004745309012209701,-0.06194029648825443
A1,1,37,-1,-13.587516385056269,6.235522323764472,12.460418041221542,2.8005029186555683,-0.9262213515957729,-2.807155005955864,-5.285373285341558,-2.9841294902078572,-4.157165596329573,-0.4634168548765753,0.13617946725594302,0.20763889167285215,0.16403844542462717,-0.05297110129258599,-0.09348824013213329,-0.35970254951243924,-0.11374432847946835,-0.12668805559636456
A1,2,44,1,18.223423333377298,5.320609163870322,1.0802643003268553,-7.307671834860547,-4.8967073250764415,-3.696384371178017,-2.4142270802052592,-4.847555687076902,-6.660634370319568,0.7783085134155417,0.6422210533649337,0.5103521515150468,-0.9236819923697381,-0.6652474906197587,-0.555437935895922,-0.34815492962402805,-0.39897246822314403,-0.40348698920615805
A1,2,45,-1,-7.067899309992078,-45.0118088355589,-60.40153087717434,4.443751648281898,35.51065823173485,48.56488100282563,-12.13784903831264,-26.26937702230979,-32.694765902295465,-0.19490032888130643,-0.6647192690872482,-0.6543127337679343,-0.1000288158363829,0.6942232134854395,0.7395515637972669,-1.7480367039367237,-1.8236935975028898,-1.7048858832870444
A1,2,47,-1,2.0725811579337847,-4.231347445335279,-6.325359479366026,2.7232251914241323,5.446657478749524,6.592440319572769,-1.8664882572249912,0.7740001642525436,1.7759597844989012,0.1568249066733173,0.39419328623032107,0.3700655846553138,-0.22061991558982544,-0.3172539691687192,-0.30048965166754177,-0.2692985529901909,-0.025094389628470812,0.018243011251311822
A1,2,48,1,2.3856859829545147,-1.8614337492566573,-1.8199030235120734,2.090041090195863,5.026945384146262,6.29889436010445,-0.8362772550016422,3.36221041762073,5.170366656507134,0.168873164827814,0.45573087757298136,0.4554135630472141,-0.26499956857869217,-0.3313748179028328,-0.30776346971363006,-0.12098204995024864,0.1470421330922781,0.1879232382973493
A1,2,49,-1,-5.260679045511846,16.453260533979016,24.5608301632943,-2.191591827326102,-11.482118267456444,-15.8306138077733,3.1301573924737367,-5.602408677319494,-8.760286841968382,-0.1253585826400787,0.9312934156655603,0.9551503306869503,-0.5650977276081633,-0.8868079196972815,-0.8561137728624598,0.4500540923355565,-0.44917618283119176,-0.5084447981963234
A1,2,50,-1,-5.422633985823849,-9.354359104112996,-10.87025533907332,4.414512249739696,9.043468740951958,10.800601068088405,21.35232526331512,19.26790298489949,18.852412869240165,-0.13159060071947404,0.26116827421271516,0.2839704958605395,-0.10207819509020327,-0.1962423795295722,-0.19621502411404326,3.0734469803723425,1.204896921525163,0.8718638486512892
A1,2,51,1,96.42731267525342,44.38778550415916,25.861070904605256,-62.563879988045656,-32.628187981912234,-21.498961261440307,-16.303923462387502,-19.632943967140463,-21.05322751333329,3.787590300798516,1.6566461510038422,0.9797811133348414,-4.796570364901512,-1.5982490613710916,-0.9965705792673574,-2.3478144083578663,-1.3823181304598824,-1.1229465485261547
A1,2,52,1,156.30543818204427,274.6668139508461,325.6122110168306,-117.29472422576033,-248.48404996556448,-303.1593563474107,26.222439635366072,24.658615298240992,26.05644834768333,6.091697603729427,7.636111466886365,6.6580412585428626,-8.632636163688582,-8.860531980151594,-7.9758744959536765,3.774583283040719,1.5634220727948294,1.2319804821963856
A1,2,53,1,136.79514880497842,235.02387085285554,276.50264779571614,-114.69074252539365,-213.57472310827666,-254.94459138802623,30.68570364716292,40.366812899550055,44.849637103634414,5.340942635107464,6.606735909446846,5.727746629863134,-8.450123993803935,-7.6860380108332755,-6.781153818875765,4.4171465142089845,2.6081418786069497,2.171417814039345
A1,2,54,-1,101.47653026754767,162.99132756587883,188.89754970711616,-85.24549802599222,-138.14776141029574,-161.23310269258116,-73.92560961550302,-108.08136513351816,-124.76901477950287,3.9818839435942146,4.73632635845727,4.068221542461311,-6.386317068581298,-5.148363423166793,-4.459063203718479,-10.643442169128308,-7.26484009323594,-6.307510154235087
A1,2,55,1,11.029882101940581,17.268278796308785,20.088164706666035,-10.893717869612875,-8.81477834304949,-7.885681989047192,-6.549326622072864,10.048595085445992,15.024667191455631,0.5015014032228855,0.952456321659581,0.8704235203211502,-1.1750267091996316,-0.7970675855984606,-0.6592451511901939,-0.9434732697002551,0.5917397788090222,0.6805218027000597
A1,2,56,-1,14.869980917259117,37.49472311155509,48.213389385433715,-6.4473779816036725,-26.632094306615933,-34.85608470130657,10.909324995809204,18.51446981071129,20.69253062008,0.6492682153845039,1.4776596936837285,1.4032066226929236,-0.8633842960094958,-1.3965156996854589,-1.3275486846948774,1.5699983882111566,1.1547876359528508,0.9638479888935051
A1,2,57,-1,-20.598474552821394,14.6360643200566,36.78964824764575,-3.5173352166177096,6.07766978675528,9.784721126505206,-0.5419563840590831,-3.0599877174916874,-4.510870968648205,-0.7155561938736653,0.8841077826246526,1.1868038627648418,-0.6580186197387677,-0.2960241083539245,-0.22138766101604926,-0.07860952407383924,-0.28008501152948745,-0.2960242259473008
A1,3,64,1,4.229026251385499,-85.41412492240403,-120.44515503684677,13.378057618964077,67.87843692195102,91.28188576742022,-25.786733589371885,1.1560689264639683,12.682354196449582,-0.08855240599237073,-1.2463262430161859,-1.378664335317767,0.5299102836052322,1.1865942369751334,1.269308712874528,-1.949371286595376,0.09169830609142021,0.5171865509034121
A1,3,65,-1,4.119507414958958,-10.15688172209931,-15.101774068462031,2.0135185053127187,12.102253770310256,17.259090313453694,-0.9877965156310089,1.7952743395611264,2.7662563084429084,-0.09121173727434027,-0.13962043701065888,-0.13760144747385505,0.14422888033071626,0.2207677685965465,0.2399821146881156,-0.08633114092050735,0.12014910245541725,0.1582327339283388
A1,3,66,1,38.89828712130262,-13.399864627023875,-34.645145975364315,-29.760114022007667,7.417207493127901,22.919399912433505,4.365895667561377,17.631310546451573,22.87431191327608,0.7532849706855143,-0.18731057097031148,-0.3678442340070394,-0.9340813844071938,0.13964099647986808,0.31869174985479964,0.31586930159098153,0.8250052130319431,0.8861262453499785
A1,3,67,-1,-11.97748883331055,-25.623132933547065,-31.579685838988283,13.401398513464239,23.053853651369515,27.745318781735456,-1.2671762751921662,-0.08442511267249841,-0.6993846180337637,-0.48207824997220255,-0.3670615348368405,-0.33172968390955393,0.5307024097842596,0.41040686612069577,0.38579873524217756,-0.10731977065103607,0.03648437552218813,0.03277965219460252
A1,3,68,-1,-0.48807117655096566,-5.110598247393634,0.9476413809586375,-0.6139355212058952,-1.7766040422212723,-2.5599501944491885,-1.9214077269217602,1.9129238082125057,3.026050862803918,-0.20309274589658066,-0.06541161693280749,0.05147862288996331,0.05506027033669515,-0.019560046409410208,-0.0356122535089751,-0.1564694360383486,0.12538563676246336,0.16763706292654404
A1,3,69,1,-6.548964300198166,2.1379148264502112,11.506050751430697,-0.21500590601195868,0.8512069062049437,1.54712067577853,-10.073148531661314,-2.9186029848042434,-1.0967333797286662,-0.35026307025626435,0.04118239531899225,0.17586849820912448,0.06859885137874903,0.02594341446715958,0.021498765622841184,-0.7688755376065887,-0.08966383262371255,0.018395984718587378
A1,3,70,1,-2.9004409886270897,18.866138611012037,28.56080074877193,9.080808366435026,-15.29662552568662,-25.29801993397396,-2.6845410615399135,-2.7563016424686184,-2.6524050409905513,-0.2616697972446021,0.2871816054848433,0.3767925343335064,0.3840733864498607,-0.25367421241959964,-0.3517972858462844,-0.21380044319678904,-0.08243985994485108,-0.03791792898786142
A1,3,71,-1,-0.3000194926707703,-17.682597950013655,-22.502578437884377,-1.9342182783184825,10.29415810300534,15.272692516250792,-3.391548015500016,0.45796201972765893,1.79459730726471,-0.19852648367277512,-0.25029089861147785,-0.22479120309637168,0.010253481307243361,0.18945858689625014,0.21236018991885475,-0.2669149107476469,0.06062582604526692,0.12305955278286575
A1,3,72,1,-2.524062429626081,-24.363088308790882,-34.93406979578144,2.8399373750025387,20.967342740108908,29.085910006401257,1.0346570016338463,3.2351556858105033,4.528076724554992,-0.25253059061611166,-0.3485317742085894,-0.37124807986462954,0.17227527853191013,0.37427661570220805,0.4044403738939081,0.06560731048253836,0.18423768827005618,0.2220090469831882
A1,3,73,-1,-9.578491591163754,4.888153220040126,10.167941752206659,8.866285638423301,-5.213545470491514,-10.866194198312122,3.343517695684166,1.454962225408064,1.0343269775409227,-0.4238259107439747,0.08162640666796163,0.16010407709826885,0.3767930712565721,-0.07907449888934212,-0.15111502305135902,0.23906233200203983,0.10500193620559323,0.0955384512498403
A1,3,74,1,-0.49243431528328063,-69.06823805763362,-98.98667766625938,-8.344000899928247,56.769160839844275,84.29168344033619,4.673571216897872,19.96830890824204,26.861013569874775,-0.2031986914279341,-1.0059495413424042,-1.125859463768534,-0.20727702577838691,0.9942248011632059,1.1721062073781403,0.3389836753462754,0.9290241451810503,1.0304412564500371
A1,3,75,-1,-19.8436632169284,-3.1421592259651003,4.130237814962223,15.936310566593958,7.398699332123462,3.556827317792611,-3.183951830446933,15.626178639274253,24.46283695084766,-0.673084329751124,-0.036464464457602604,0.08897316962766129,0.6167303980776129,0.1393205071460874,0.04944481235736968,-0.25131907993873787,0.7357575339523169,0.9436294217038994
A1,3,76,1,-23.053961842527777,-34.372143404559225,-40.35698698597602,14.33180650146128,29.882861598295406,36.676769838382135,4.565394598661041,3.0441033120347907,1.382899478559018,-0.7510366513615403,-0.4957213192419262,-0.43513611162071225,0.5622779145046816,0.5286587122532456,0.5099953435521645,0.3308568196669663,0.1757340178226896,0.10815646199823406
A1,4,84,1,-13.660318115127188,-94.70348768311409,-126.52830247253947,-8.7461952700616,74.40848767491529,110.6169380261225,-8.450868473399863,25.379281735620623,40.047469891037466,-0.820271180851349,-1.3635774931443183,-1.30742634794556,-0.3246217176437498,1.3028712294543658,1.411446203460088,-0.7386422808812181,1.0197984483379834,1.2240806889216966
A1,4,85,-1,33.7098336930971,-50.64030260816982,-87.38100445760759,-19.95355171840379,43.15514842504191,70.68485020798546,12.05612292939735,-30.873124705227987,-48.83714159659812,0.882302743536426,-0.7366719942276226,-0.8959036507611378,-1.0315417059538425,0.7730568788789112,0.9100156797580067,1.3062996151454815,-1.4042822269999657,-1.6872494109786553
A1,4,86,1,21.416277124807365,-7.727168937753966,-19.47981601664171,-7.289610480692561,8.98261722392459,15.828990475886378,5.620257472229616,10.148281481090814,12.740544341123456,0.44044879010404053,-0.12612876118683847,-0.1821154297044561,-0.23274555514106327,0.19375566306041955,0.22118611995970744,0.6645199092858431,0.36345011198908417,0.3296685633732658
A1,4,87,1,7.480475655096047,4.4102704494367355,3.1833603895974756,-3.029053121355732,-4.79003458119955,-5.160459647241519,-0.706580462655033,-6.921182712929078,-9.737178635298559,-0.06043058840907506,0.04655570276319666,0.05612352813893212,0.03599517533712108,-0.03972174277752698,-0.04238013821821903,0.03361234667517761,-0.3721230111733329,-0.40656766900968466
A1,4,89,1,-2.5421337902910883,34.313672335880106,56.86957325668075,1.3942378749198228,-24.587097680528377,-35.836646563867795,1.2504888136203114,-12.699401659773336,-19.76974563435755,-0.4206623555590403,0.4720040004076435,0.6204816381738116,0.3150005620036432,-0.37532646153776933,-0.42758355009192534,0.2287698360344508,-0.6211233610809493,-0.735174767525162
A1,4,90,1,-16.19042594542746,-0.079581954816895,6.043523161555012,3.666124065078546,5.52274201259446,6.7065822580939,-4.44003832006374,-3.5479489656553107,-4.146415498252284,-0.9112080990017924,-0.01732331907246005,0.08619001951857956,0.45830302288204533,0.13510300122779909,0.10663528678252905,-0.33868528780979834,-0.22676050568190032,-0.22344759085577043
A1,4,91,-1,-22.134238160091126,-128.17604647072537,-174.8433549435975,13.153757075712806,108.04266818464293,148.98440418256283,-4.882798886857399,-12.420949449199053,-15.641866667742633,-1.124840086695506,-1.8398056897913673,-1.8153219554511624,1.0567490032416804,1.8730461909657559,1.8932296437741614,-0.38283704148056735,-0.6091240411342014,-0.5999700556732875
A1,4,92,1,-2.4018047020910447,0.6242964230319773,1.5352623139975776,6.308317759868304,5.3909162070278995,5.046078184638811,4.5471857767022295,1.603858516857691,-0.2842292544443455,-0.41561865953353955,-0.00730894483030071,0.03879845591972992,0.6249631576286355,0.13286825750947415,0.08578420003359509,0.5575139997146791,-0.004754057396826407,-0.09694538901419229
A1,4,93,1,-12.871255935508072,0.9808190065895994,12.019949051377509,2.6398562656050766,0.2668741864531429,-1.0859360518059336,1.5159371331586782,-0.14486635051226854,-0.41078455365575195,-0.7919107758186835,-0.002236547822682824,0.1490151703314011,0.3935697180968544,0.046004227597433486,0.008783990980349644,0.25524014458394606,-0.08011172519601555,-0.10109058631808461
A1,4,94,1,-4.186145246077181,-6.336683486380773,-7.897184700410404,-0.19707070656857995,1.5379059042435355,2.243797942490277,4.60549188696231,-3.4865158932398246,-6.722742242272343,-0.479751273984888,-0.10634573882595161,-0.06035694517430592,0.21462650421324134,0.06755107219979545,0.050595735664288544,0.5633282415663105,-0.22411317496146954,-0.3078326994984204
A1,4,95,-1,1.0288612495257667,-9.738687772903177,-12.618986662270181,-7.113548201256196,6.241601839773673,12.360375698035845,3.5696898611237886,-6.998234470199148,-13.19207781793882,-0.29231395879805105,-0.1547474871546671,-0.10999328733447414,-0.22164017582215942,0.14728929112939038,0.17763043781006535,0.4600388356743473,-0.37544339669311705,-0.5197295742506262
A1,4,96,1,-2.690356662161204,-15.285982236134476,-20.990552076199265,0.2887534588196223,12.034433677097546,17.130599766395875,-4.604731647221251,-3.2282335968268736,-2.7501392951101016,-0.4259897692786669,-0.233671182688591,-0.19799653030367897,0.24527055617143442,0.2454908117204101,0.23753053528725343,-0.35510838362552516,-0.21298303559267817,-0.17771390456353878
A1,4,97,1,-66.59834849776647,32.87346842594168,79.70292481895703,60.733194977219924,-29.253571740786317,-74.47481095243567,3.487045525671445,-3.4805496367767366,-6.216417300604366,-2.7229653183499987,0.45151361258919404,0.8605095046458223,4.0578898913865835,-0.4544336860153196,-0.9127661704568673,0.4517976041491451,-0.22385607152516607,-0.2912485122208136
A1,4,98,-1,-7.357671750365883,-70.82634026598991,-99.42265938953955,20.967696223848943,88.34708394469335,118.23981360735128,7.831425552217018,-33.06408550523238,-52.699979342821116,-0.593742006979946,-1.0238672568375151,-1.0224874654157943,1.5496243567398074,1.5391617669730355,1.5071672815118913,0.8850159419367556,-1.4986971342323947,-1.8137729521562485
A1,4,99,-1,-0.023576464399094367,0.27347056359463406,-0.6839628872586225,0.10652862300364394,5.8153692393972545,7.851952690496279,2.4534835663499526,0.8412396759231725,0.9762639528570426,-0.33014058464516627,-0.01230029214369563,0.015469603437184374,0.2337764648218285,0.1400636904805434,0.121017797869053,0.34873157602043253,-0.03761753314700453,-0.0556591443682679
