dataset,fold,trial_id,cue,coef_1,coef_2,coef_3,coef_4,coef_5,coef_6,coef_7,coef_8,coef_9,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9
A2,1,37,1,-89.54723792990832,-32.60234542108168,106.52189772778473,18.164294692808564,11.015390400840905,-18.489519447689744,-10.38955403421439,-6.164984131466391,32.123109345963826,-2.6880852242972795,0.2607947116023432,-0.10519623281886155,1.3353399247294113,1.0390209161737423,-0.10073179389185709,-0.6955809687740364,-1.1808252667772814,0.9617504103579887
A2,2,44,-1,-19.86745607161532,-51.535738949296324,33.354540294277214,5.430235438952724,8.950527956048571,-17.101102560473738,-8.463408745482136,1.680395071468416,-19.902684046204502,-0.539392112355115,-0.3128027589415103,-0.5133823688871485,0.46773049205051553,1.2148828523270725,-0.15170590094387812,-0.5121213562817042,-0.5394122402745596,-0.09752503226528043
A2,2,46,-1,19.58320388504104,-29.130359989471486,193.06984817239152,-2.759507304424007,2.9017006507263643,-25.721007403593998,0.9297098948168249,7.691903821625087,-19.440946810129606,0.5237227455726585,0.341296075903566,0.42194441400684485,-0.18478305645711884,0.24939252010124144,-0.31396693915189194,0.34565443145481456,0.12482068639193444,-0.08636657594523427
A2,2,47,-1,2.52775183294061,6.006780977614104,53.64508926949375,-11.837109670017563,0.6175484686136646,-39.66149445547069,13.111510586722748,-3.5555870658926225,39.02070661606464,0.06411308365106183,1.3670838123024491,-0.39455660228858636,-0.9080363645424123,-0.11519498386369034,-0.5763825856503839,1.4580915340501988,-1.1179544804371755,1.3264322091370522
A2,2,48,-1,-37.6056228918924,-22.881441028057107,-55.26501263911723,14.119055857139662,4.923832682863353,15.70578968481868,-11.356011399145041,-9.79565023087332,33.54682827108046,-1.0173995454311802,0.5237259566492387,-1.0323573027735822,1.1600077980747965,0.5721573849196857,0.4658508462571323,-0.7762726584072218,-1.8074411951576508,1.1941491103491408
A2,2,49,1,25.378917139014643,-45.85822113865697,277.78371715839046,-24.48183799734175,2.699307374858959,-107.40583274366112,-1.1367756308878187,-9.201655517632327,38.73415627507118,0.679905402069604,-0.14705426651876036,0.9180468327283202,-1.915498602284862,0.21708729112147535,-1.8516016122420587,0.15694381067626156,-1.7418086121908196,1.3195073626796805
A2,2,50,1,50.00924375638091,80.93725303345036,-255.54897276431097,-14.910379384515045,-39.536969330428896,121.79147442492435,19.258357540813698,23.647689548564813,-107.45699485060311,1.3436424906583573,3.554591310122393,-2.205262734181113,-1.1528975512444706,-6.524503230447948,2.4628071535736953,2.019419106931081,1.8878320519484488,-2.2133841755468477
A2,2,51,-1,58.39183681490585,-21.578907400472332,442.12186283378406,-48.868653194031786,-1.13049946138648,-189.8509024127885,26.561478311363953,0.6491313225290203,83.09680762459196,1.5695362840263551,0.5617519025472051,1.8804459361294357,-3.858505583018314,-0.39421160832534957,-3.4035471201233456,2.6863371361591555,-0.6533602301373745,2.3915861742849254
A2,2,52,1,-2.1366518763909768,-64.78974933007983,225.56855820115888,20.746961793869275,-7.595933102719516,104.73276578372123,-18.142312471758796,21.941757376211235,-141.9684872572905,-0.0615830870140667,-0.6997380909722797,0.6122637660041433,1.6880828008516344,-1.4261990265910764,2.141694122167228,-1.3959949222573007,1.6993375547047387,-3.047397442125075
A2,2,53,1,2.1688215064325136,-37.50828342592203,120.55401553520304,-0.03405466372898719,1.6374744707683504,-13.002856991672177,0.8497036348472949,6.872731588893801,-7.290493435202087,0.054440643101502886,0.09671239945561359,-0.00272371173838251,0.03236598345718698,0.047601645129115265,-0.07456055039446073,0.33834829221637397,0.03430744051553985,0.20726428736875346
