cue,channel,n_trials,fit_family,smoothing_s,noise_scale_used,fit_RMSE_50_750,fit_RMSE_250_500,positive_mean,positive_area_unit_ms,local_positive_peak,local_peak_latency_ms,peak_status
-1,Fz,46,cubic_smoothing_spline,11.24924542722177,0.25,0.24999161571742726,0.28281664471933865,1.519325545629871,385.37934442168614,7.881238290294867,351.5625,窗内局部正峰，非生理确认
-1,F3,46,cubic_smoothing_spline,11.251042304249156,0.25,0.25001158089008996,0.2700182301768921,3.05116050396254,752.773870570785,7.069988513988243,355.46875,窗内局部正峰，非生理确认
-1,F4,46,cubic_smoothing_spline,11.249195003470488,0.25,0.24999105543410605,0.23264219085012938,8.930190653619073,2229.9718980777543,14.25528905948523,351.5625,窗内局部正峰，非生理确认
1,Fz,48,cubic_smoothing_spline,11.250042597930191,0.25,0.2500004733098875,0.26941046788963385,15.56473032485191,3896.4980883050102,18.811843067642663,328.125,窗内局部正峰，非生理确认
1,F3,48,cubic_smoothing_spline,11.251028020651153,0.25,0.2500114221907466,0.28398219915394246,2.367208997770154,596.5398889546511,5.899266212171537,324.21875,窗内局部正峰，非生理确认
1,F4,48,cubic_smoothing_spline,11.241105575223758,0.25,0.24990115351678724,0.2209080502667436,1.7237828915701172,437.50412599954166,5.366364912540403,324.21875,窗内局部正峰，非生理确认
